LIB	Chr	Human Pos	Sign	Viral Sign	Viral Pos	Read Count	Split Reads	Uniquely Mapped Reads	Multiply Mapped Reads	Rank1 Hits
/cromwell_root	12	129971486	+	?	0	1	1	0	1	1	0	1e-40	8e-19
/cromwell_root	13	24033416	+	-	2910	171	171	0	174	0	174	0	7e-29
/cromwell_root	13	81462064	+	+	6493	1	1	0	0	1	1	1e-40	2e-20
/cromwell_root	13	102078178	+	?	0	1	1	0	1	1	0	1e-40	1e-07
/cromwell_root	3	24337082	+	+	455	2	2	0	2	0	2	4e-62	2e-25
/cromwell_root	3	40226423	+	-	5490	2	2	0	2	0	2	4e-62	2e-25
/cromwell_root	3	102786740	+	+	3014	180	180	1	182	0	182	-0	-2.50655e-24
/cromwell_root	3	131486546	+	+	2348	8	8	0	3	8	6	1.152e-117	2e-15
/cromwell_root	16	6325212	+	?	0	1	1	0	0	1	1	1e-40	3e-13
/cromwell_root	16	12592153	+	+	6753	176	176	3	18	161	179	0	7e-29
/cromwell_root	16	22157147	+	?	0	1	1	0	1	1	0	8.40779e-85	8.40779e-45
/cromwell_root	16	29612358	+	-	1524	1	1	0	0	1	1	1e-40	1e-21
/cromwell_root	16	79986082	+	-	7038	1	1	0	1	0	1	1e-40	1e-11
/cromwell_root	16	82934663	+	+	3998	1	1	0	1	0	1	1e-40	3e-08
/cromwell_root	14	16036964	+	?	0	1	1	0	1	1	0	8.40779e-85	8.40779e-45
/cromwell_root	14	23850954	+	-	4899	177	177	0	155	25	180	-0	-9.58748e+21
/cromwell_root	14	58907506	+	-	5048	1	1	0	1	0	1	1e-40	3e-13
/cromwell_root	22	50385424	+	-	7133	163	163	0	41	128	161	0	-2.5438e+17
/cromwell_root	8	5187173	+	+	6807	1	1	0	0	1	1	1e-40	2e-19
/cromwell_root	8	39241727	+	+	3691	1	1	0	1	0	1	1e-40	8e-14
/cromwell_root	8	42527286	+	?	0	1	1	0	1	1	1	1e-40	8e-09
/cromwell_root	8	93641621	+	-	7091	1	1	0	0	1	1	1e-40	6e-15
/cromwell_root	7	14931337	+	?	0	1	1	0	1	1	1	1e-40	8e-14
/cromwell_root	7	64919623	+	+	173	1	1	0	0	1	1	1e-40	3e-08
/cromwell_root	7	82066932	+	+	6377	176	176	0	177	1	177	0	-8.49871e-35
/cromwell_root	7	91124178	+	+	1068	1	1	0	1	0	1	1e-40	2e-05
/cromwell_root	7	94921340	+	+	392	1	1	0	0	1	1	1e-40	4e-22
/cromwell_root	7	145781279	+	-	5765	1	1	0	0	1	1	1e-40	3e-27
/cromwell_root	7	149933809	+	+	3872	153	153	3	28	127	155	0	7e-29
/cromwell_root	17	43006007	+	+	3050	1	1	0	1	0	1	1e-40	1e-11
/cromwell_root	17	44418557	+	-	1602	2	2	0	0	2	1	4e-62	2e-25
/cromwell_root	17	50344253	+	+	816	1	1	0	0	1	1	1e-40	2e-25
/cromwell_root	18	42265760	+	?	0	1	1	0	1	1	1	1e-40	6e-10
/cromwell_root	18	69643300	+	-	6624	178	178	0	180	1	180	0	7e-29
/cromwell_root	18	74233227	+	-	6205	166	166	1	74	94	167	0	7e-29
/cromwell_root	18	77707854	+	+	2916	1	1	0	0	1	1	1e-40	1e-11
/cromwell_root	11	20586264	+	+	991	1	1	0	0	1	1	1e-40	2e-20
/cromwell_root	11	94524987	+	-	7533	1	1	0	0	1	1	1e-40	2e-10
/cromwell_root	11	107124778	+	-	7095	2	2	0	0	2	2	4e-62	2e-25
/cromwell_root	19	9924316	+	+	19	171	171	0	9	165	160	0	-5.0266e+27
/cromwell_root	19	23128746	+	?	0	1	1	0	1	1	1	1e-40	3e-08
/cromwell_root	4	36887047	+	-	5749	1	1	0	1	0	1	1e-40	8e-09
/cromwell_root	4	95136320	+	?	0	1	1	0	0	1	1	1e-40	7e-29
/cromwell_root	4	165362417	+	+	1011	1	1	0	0	1	1	1e-40	2e-15
/cromwell_root	4	168728131	+	-	5711	1	1	0	0	1	1	1e-40	2e-10
/cromwell_root	10	6254999	+	-	7505	147	147	0	35	114	149	0	7e-29
/cromwell_root	10	23511910	+	+	6972	1	1	0	1	0	1	1e-40	2e-10
/cromwell_root	10	33571429	+	+	1989	134	134	0	19	120	121	0	7e-29
/cromwell_root	10	93428925	+	+	325	160	160	1	147	15	160	0	7e-29
/cromwell_root	10	99482117	+	?	0	1	1	0	1	1	0	1e-40	8e-09
/cromwell_root	10	118774998	+	-	1717	7	7	3	2	6	6	4.8e-81	3e-08
/cromwell_root	21	10812574	+	?	0	1	1	0	1	1	0	8.40779e-85	8.40779e-45
/cromwell_root	7	30665849	-	-	2223	1	1	0	0	1	1	1e-40	2e-10
/cromwell_root	7	39766901	-	-	7517	154	154	3	8	149	147	-0	-1.18175e-31
/cromwell_root	7	47422460	-	?	0	1	1	0	1	1	0	8.40779e-85	8.40779e-45
/cromwell_root	7	66165275	-	-	5309	1	1	0	0	1	1	1e-40	4e-22
/cromwell_root	7	105071407	-	?	0	1	1	0	1	1	1	1e-40	2e-10
/cromwell_root	11	2408131	-	-	4584	165	165	0	167	1	167	0	7e-29
/cromwell_root	11	102342449	-	?	0	1	1	0	1	1	1	1e-40	6e-10
/cromwell_root	11	107124665	-	-	7375	117	117	1	45	72	116	0	7e-29
/cromwell_root	11	128136540	-	-	912	1	1	0	0	1	1	1e-40	6e-25
/cromwell_root	18	7669795	-	-	7448	149	149	1	61	92	148	0	7e-29
/cromwell_root	18	34917154	-	+	2931	151	151	0	154	0	154	0	7e-29
/cromwell_root	17	4875475	-	-	312	1	1	0	0	1	1	1e-40	2e-09
/cromwell_root	17	44418445	-	+	1405	175	175	0	54	121	157	0	4.42689e-32
/cromwell_root	17	47797170	-	+	6681	1	1	0	0	1	1	1e-40	2e-19
/cromwell_root	17	74806371	-	+	424	175	175	0	175	0	175	0	7e-29
/cromwell_root	4	11562518	-	+	6026	1	1	0	0	1	1	1e-40	7e-29
/cromwell_root	4	29072203	-	+	6882	1	1	0	0	1	1	1e-40	4e-12
/cromwell_root	4	41905962	-	-	6577	1	1	0	0	1	1	1e-40	3e-28
/cromwell_root	4	63945685	-	+	4865	1	1	0	0	1	1	1e-40	1e-06
/cromwell_root	4	66387314	-	?	0	1	1	0	1	1	0	1e-40	8e-09
/cromwell_root	19	4128554	-	+	7045	1	1	0	0	1	1	1e-40	4e-17
/cromwell_root	19	50338228	-	-	138	1	1	0	0	1	1	1e-40	8e-19
/cromwell_root	19	53324091	-	+	6657	1	1	0	0	1	1	1e-40	6e-20
/cromwell_root	KI270757.1	37627	-	-	3993	1	1	0	0	1	1	1e-40	4e-12
/cromwell_root	10	70263354	-	-	904	1	1	0	0	1	1	1e-40	3e-23
/cromwell_root	10	109811010	-	?	0	1	1	0	1	1	0	8.40779e-85	8.40779e-45
/cromwell_root	16	11726016	-	-	1717	182	182	2	65	121	180	-0	-0.859982
/cromwell_root	16	22231848	-	+	1603	1	1	0	0	1	1	1e-40	2e-24
/cromwell_root	16	26698432	-	-	1948	182	182	0	185	0	185	0	7e-29
/cromwell_root	16	69029506	-	+	3120	175	175	1	130	49	172	0	-1.69801e+08
/cromwell_root	16	85099756	-	-	3146	165	165	0	90	79	160	0	-9.20491e-12
/cromwell_root	14	25515148	-	?	0	1	1	0	1	1	1	1e-40	2e-09
/cromwell_root	14	63518128	-	-	1190	1	1	0	0	1	1	1e-40	4e-12
/cromwell_root	22	11270575	-	?	0	1	1	0	1	1	1	8.40779e-85	8.40779e-45
/cromwell_root	22	27733487	-	-	4115	180	180	2	165	18	183	-0	-2.75063e+35
/cromwell_root	22	30451388	-	-	5771	168	168	0	105	66	170	0	-3.17975e+16
/cromwell_root	22	32067510	-	-	1717	1	1	1	0	1	1	1e-40	8e-09
/cromwell_root	22	33859256	-	+	1518	183	183	1	186	1	186	0	7e-29
/cromwell_root	22	43804095	-	+	6965	1	1	0	0	1	1	1e-40	3e-13
/cromwell_root	8	10688133	-	?	0	1	1	0	1	1	0	8.40779e-85	8.40779e-45
/cromwell_root	8	43918156	-	+	3600	176	176	1	38	141	171	0	-56.4836
/cromwell_root	8	75365335	-	-	1262	1	1	0	1	0	1	1e-40	4e-07
/cromwell_root	6	61418143	-	-	3859	1	1	0	0	1	1	1e-40	6e-20
/cromwell_root	6	121289935	-	?	0	1	1	0	0	1	1	1e-40	2e-24
/cromwell_root	6	169509820	-	?	0	1	1	0	1	1	1	8.40779e-85	8.40779e-45
/cromwell_root	12	32058488	-	+	1582	1	1	0	0	1	1	1e-40	6e-20
/cromwell_root	12	50540545	-	-	919	1	1	0	0	1	1	1e-40	1e-07
/cromwell_root	12	84828197	-	+	5118	1	1	0	1	0	1	1e-40	1e-06
/cromwell_root	12	97146348	-	+	6934	1	1	0	0	1	1	1e-40	2e-19
/cromwell_root	15	41449262	-	-	188	1	1	0	0	1	1	1e-40	5e-11
/cromwell_root	15	50773729	-	?	0	2	2	0	2	2	0	8e-54	2e-15
/cromwell_root	3	24336970	-	-	698	145	145	0	146	0	145	0	7e-29
/cromwell_root	3	33457757	-	?	0	1	1	0	1	1	0	8.40779e-85	8.40779e-45
/cromwell_root	3	40226310	-	-	5770	177	177	1	181	0	181	0	-313966
/cromwell_root	3	49465452	-	+	1543	1	1	0	1	0	1	1e-40	4e-07
/cromwell_root	3	72185296	-	-	932	1	1	0	0	1	1	1e-40	7e-29
/cromwell_root	3	86089760	-	+	4656	183	183	0	50	138	181	0	-1.28125e-29
/cromwell_root	3	94849572	-	-	6625	2	2	0	0	2	2	3e-67	7e-29
/cromwell_root	3	125050298	-	?	0	1	1	0	1	1	0	1e-40	3e-27
/cromwell_root	3	183852526	-	+	2860	174	174	3	112	64	175	-0	-9.93671e+14
/cromwell_root	3	195509269	-	?	0	1	1	0	0	1	1	1e-40	2e-15
/cromwell_root	13	38204078	-	-	3599	163	163	1	164	2	166	0	7e-29
/cromwell_root	13	40694831	-	+	1602	1	1	0	0	1	1	1e-40	8e-14
/cromwell_root	13	46985527	-	+	5819	182	182	1	185	1	185	0	7e-29
/cromwell_root	13	98149946	-	?	0	1	1	0	0	1	1	1e-40	6e-25
/cromwell_root	2	1810312	-	+	7087	1	1	0	0	1	1	1e-40	4e-22
/cromwell_root	2	32326966	-	?	0	1	1	0	1	1	0	8.40779e-85	8.40779e-45
/cromwell_root	2	55146787	-	?	0	1	1	0	1	1	0	8.40779e-85	8.40779e-45
/cromwell_root	2	55817573	-	-	6669	1	1	0	0	1	1	1e-40	3e-27
/cromwell_root	2	83140632	-	-	3232	2	2	0	0	2	1	4e-47	4e-07
/cromwell_root	2	167564790	-	-	4729	1	1	0	0	1	1	1e-40	3e-13
/cromwell_root	2	168888818	-	+	748	89	89	1	75	17	92	0	7e-29
/cromwell_root	2	197651411	-	?	0	2	2	0	2	2	0	8e-54	2e-15
/cromwell_root	2	236780973	-	+	1203	1	1	0	1	0	1	1e-40	3e-08
/cromwell_root	KI270538.1	1269	-	?	0	1	1	0	1	1	1	1e-40	8e-09
/cromwell_root	20	29123392	-	+	1743	1	1	0	0	1	1	1e-40	1e-22
/cromwell_root	5	29074356	-	-	7134	1	1	1	0	1	1	1e-40	1e-07
/cromwell_root	5	33088717	-	-	5266	148	148	1	82	68	149	0	7e-29
/cromwell_root	5	47133538	-	?	0	1	1	0	1	1	0	1e-40	8e-09
/cromwell_root	9	40845447	-	-	3746	1	1	0	0	1	1	1e-40	6e-20
/cromwell_root	9	114178067	-	-	6997	183	183	2	186	0	186	0	7e-29
/cromwell_root	X	18105423	-	-	2419	1	1	0	0	1	1	1e-40	8e-14
/cromwell_root	X	49928644	-	+	1709	1	1	0	0	1	1	1e-40	2e-20
/cromwell_root	X	58529334	-	?	0	1	1	0	1	1	0	8.40779e-85	8.40779e-45
/cromwell_root	X	71640417	-	?	0	1	1	0	1	1	0	1e-40	2e-09
/cromwell_root	X	142924108	-	-	951	1	1	0	0	1	1	1e-40	8e-24
/cromwell_root	X	144330658	-	+	1860	174	174	0	166	11	177	0	7e-29
/cromwell_root	X	153358044	-	-	3811	2	2	0	1	1	1	2e-49	6e-10
/cromwell_root	X	154945114	-	-	2406	1	1	0	0	1	1	1e-40	1e-27
/cromwell_root	1	82253905	-	?	0	1	1	0	0	1	1	8.40779e-85	8.40779e-45
/cromwell_root	1	91490028	-	?	0	1	1	0	1	1	0	1e-40	8e-24
/cromwell_root	1	117221183	-	-	6591	1	1	0	0	1	1	1e-40	1e-26
/cromwell_root	1	125032801	-	+	3633	6	6	1	1	6	4	2e-68	3e-27
/cromwell_root	1	161944819	-	-	1199	175	175	2	176	1	176	0	7e-29
/cromwell_root	1	175028199	-	-	479	1	1	0	0	1	1	1e-40	8e-09
/cromwell_root	1	232824855	-	-	2449	1	1	0	0	1	1	1e-40	4e-22
