group	truth_insertion_name	ref_chr	truth_ref_pos	vir_chr	pred_insertion_name	pred_chr_pos	total_reads
subset.insertion_seqs.fa	chr6~47912312~47913311~-~HPV33~2565~3564~-	chr6	47912312	HPV33	HPV33~3563~+~chr6~47912313~+	47912313	186
subset.insertion_seqs.fa	chr4~19599566~19600565~+~HPV33~2595~3594~-	chr4	19600565	HPV33	HPV33~3593~+~chr4~19600562~-	19600562	185
subset.insertion_seqs.fa	chr4~19599566~19600565~+~HPV33~2595~3594~-	chr4	19600565	HPV33	HPV33~3593~+~chr4~19600564~-	19600564	204
subset.insertion_seqs.fa	chrX~62697957~62698956~+~HPV33~3595~4594~+	chrX	62698956	HPV33	chrX~62698956~+~HPV33~3593~+	62698956	210
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	HPV33~3646~+~chr20~18491431~-	18491431	181
subset.insertion_seqs.fa	chr5~112883773~112884772~-~HPV33~3060~4059~-	chr5	112883773	HPV33	HPV33~4058~+~chr5~112883772~+	112883772	214
subset.insertion_seqs.fa	chr3~151141574~151142573~-~HPV33~4358~5357~+	chr3	151141574	HPV33	chr3~151141573~-~HPV33~4357~+	151141573	180
subset.insertion_seqs.fa	chr4~56218100~56219099~+~HPV33~4717~5716~+	chr4	56219099	HPV33	chr4~56219098~+~HPV33~4714~+	56219098	177
subset.insertion_seqs.fa	chr4~56218100~56219099~+~HPV33~4717~5716~+	chr4	56219099	HPV33	chr4~56219099~+~HPV33~4714~+	56219099	166
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	HPV33~4935~+~chr3~98968452~-	98968452	207
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	HPV33~4935~+~chr3~98968453~-	98968453	189
subset.insertion_seqs.fa	chrY~4874909~4875908~+~HPV33~4215~5214~-	chrY	4875908	HPV33	HPV33~5213~+~chrY~4875907~-	4875907	187
subset.insertion_seqs.fa	chr17~33470268~33471267~-~HPV33~5635~6634~+	chr17	33470268	HPV33	chr17~33470267~-~HPV33~5634~+	33470267	179
subset.insertion_seqs.fa	chr18~61534767~61535766~+~HPV33~5865~6864~+	chr18	61535766	HPV33	chr18~61535765~+~HPV33~5864~+	61535765	180
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~60514007~+~HPV33~6094~+	60514007	213
subset.insertion_seqs.fa	chr12~31659404~31660403~+~HPV33~6499~7498~+	chr12	31660403	HPV33	chr12~31660400~+~HPV33~6498~+	31660400	185
subset.insertion_seqs.fa	chr15~69557799~69558798~-~HPV33~6506~7505~+	chr15	69557799	HPV33	chr15~69557798~-~HPV33~6504~+	69557798	214
subset.insertion_seqs.fa	chr2~66167763~66168762~-~HPV33~5496~6495~-	chr2	66167763	HPV33	HPV33~6496~+~chr2~66167759~+	66167759	195
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	HPV33~6588~+~chr8~72525161~+	72525161	179
subset.insertion_seqs.fa	chr21~13860569~13861568~+~HPV33~6640~7639~+	chr21	13861568	HPV33	chr21~13861565~+~HPV33~6639~+	13861565	175
subset.insertion_seqs.fa	chr21~13860569~13861568~+~HPV33~6640~7639~+	chr21	13861568	HPV33	chr21~13861567~+~HPV33~6639~+	13861567	195
subset.insertion_seqs.fa	chr10~12758166~12759165~-~HPV33~6073~7072~-	chr10	12758166	HPV33	HPV33~7071~+~chr10~12758164~+	12758164	166
subset.insertion_seqs.fa	chr10~12758166~12759165~-~HPV33~6073~7072~-	chr10	12758166	HPV33	HPV33~7071~+~chr10~12758165~+	12758165	176
subset.insertion_seqs.fa	chr6~7705214~7706213~+~HPV33~6605~7604~-	chr6	7706213	HPV33	HPV33~7603~+~chr6~7706212~-	7706212	181
subset.insertion_seqs.fa	chr22~41689484~41690483~-~HPV33~1431~2430~+	chr22	41689484	HPV33	HPV33~1430~-~chr22~41689483~+	41689483	194
subset.insertion_seqs.fa	chr22~45123041~45124040~+~HPV33~6461~7460~-	chr22	45124040	HPV33	chr22~45124042~+~HPV33~7458~-	45124042	161
subset.insertion_seqs.fa	chr10~125924762~125925761~-~HPV33~6179~7178~-	chr10	125924762	HPV33	HPV33~7178~+~chr10~125924761~+	125924761	169
subset.insertion_seqs.fa	chr2~212879018~212880017~+~HPV33~3424~4423~+	chr2	212880017	HPV33	chr2~212880019~+~HPV33~3420~+	212880019	32
subset.insertion_seqs.fa	chr21~43168886~43169885~-~HPV33~551~1550~+	chr21	43168886	HPV33	chr21~43168885~-~HPV33~550~+	43168885	130
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	HPV33~7178~+~chr7~30956376~-	30956376	19
subset.insertion_seqs.fa	chr10~36919178~36920177~+~HPV33~5283~6282~-	chr10	36920177	HPV33	chr10~36920176~+~HPV33~6280~-	36920176	13
subset.insertion_seqs.fa	chr5~147183583~147184582~-~HPV33~6831~7830~-	chr5	147183583	HPV33	NA	NA	NA
subset.insertion_seqs.fa	chrY~25986471~25987470~-~HPV33~775~1774~+	chrY	25986471	HPV33	NA	NA	NA
subset.insertion_seqs.fa	chr16~34359485~34360484~-~HPV33~2290~3289~+	chr16	34359485	HPV33	NA	NA	NA
