#sample	entry	chrB	orientA	score	coordB	chrA	coordA	end	orientB	virus_brkend_grp	match	total
subset.insertion_seqs.fa	chr5~86411059~-~HPV31~129~-	HPV31	-	4	129	chr5	86411059	86411099	-	HPV31:129	38	3
subset.insertion_seqs.fa	chr5~29536495~-~HPV31~129~-	HPV31	-	4	129	chr5	29536495	29536535	-	HPV31:129	38	3
subset.insertion_seqs.fa	chr4~75351441~-~HPV31~129~-	HPV31	-	4	129	chr4	75351441	75351479	-	HPV31:129	36	3
subset.insertion_seqs.fa	chr4~20183458~-~HPV31~129~-	HPV31	-	4	129	chr4	20183458	20183495	-	HPV31:129	34	2
subset.insertion_seqs.fa	chr3~13730727~-~HPV31~129~-	HPV31	-	4	129	chr3	13730727	13730767	-	HPV31:129	38	3
subset.insertion_seqs.fa	chr12~42833723~-~HPV31~129~-	HPV31	-	4	129	chr12	42833723	42833761	-	HPV31:129	35	2
subset.insertion_seqs.fa	chr10~130144641~-~HPV31~129~-	HPV31	-	4	129	chr10	130144641	130144679	-	HPV31:129	35	3
subset.insertion_seqs.fa	chr1~193870907~-~HPV31~129~-	HPV31	-	4	129	chr1	193870907	193870945	-	HPV31:129	37	2
subset.insertion_seqs.fa	chr1~120088758~-~HPV31~129~-	HPV31	-	4	129	chr1	120088758	120088796	-	HPV31:129	37	2
subset.insertion_seqs.fa	chr1~87253637~-~HPV31~129~-	HPV31	-	4	129	chr1	87253637	87253674	-	HPV31:129	36	2
subset.insertion_seqs.fa	chr7~36672453~-~HPV31~129~+	HPV31	-	4	129	chr7	36672453	36672427	+	HPV31:129	34	3
subset.insertion_seqs.fa	chr1~57891681~-~HPV31~129~+	HPV31	-	4	129	chr1	57891681	57891655	+	HPV31:129	33	3
subset.insertion_seqs.fa	chr1~217299488~-~HPV31~129~-	HPV31	-	4	129	chr1	217299488	217299513	-	HPV31:129	33	3
subset.insertion_seqs.fa	chrX~53964066~-~HPV31~129~+	HPV31	-	1	129	chrX	53964066	53964031	+	HPV31:129	33	1
subset.insertion_seqs.fa	chr8~30293879~-~HPV31~129~+	HPV31	-	1	129	chr8	30293879	30293846	+	HPV31:129	31	1
subset.insertion_seqs.fa	chr2~87551314~-~HPV31~129~+	HPV31	-	1	129	chr2	87551314	87551279	+	HPV31:129	33	1
subset.insertion_seqs.fa	chr2~141665755~-~HPV31~129~+	HPV31	-	1	129	chr2	141665755	141665722	+	HPV31:129	31	1
subset.insertion_seqs.fa	chr19~6833134~-~HPV31~129~+	HPV31	-	1	129	chr19	6833134	6833101	+	HPV31:129	30	1
subset.insertion_seqs.fa	chr17~4690103~-~HPV31~129~+	HPV31	-	1	129	chr17	4690103	4690070	+	HPV31:129	30	1
subset.insertion_seqs.fa	chr16~31867706~-~HPV31~129~+	HPV31	-	1	129	chr16	31867706	31867673	+	HPV31:129	32	1
subset.insertion_seqs.fa	chr13~91672911~-~HPV31~129~+	HPV31	-	1	129	chr13	91672911	91672878	+	HPV31:129	30	1
subset.insertion_seqs.fa	chr10~108946674~-~HPV31~129~+	HPV31	-	1	129	chr10	108946674	108946641	+	HPV31:129	32	1
subset.insertion_seqs.fa	chrX~65483935~-~HPV31~129~-	HPV31	-	1	129	chrX	65483935	65483968	-	HPV31:129	32	1
subset.insertion_seqs.fa	chrX~8929118~-~HPV31~129~-	HPV31	-	1	129	chrX	8929118	8929151	-	HPV31:129	30	1
subset.insertion_seqs.fa	chr8~63141604~-~HPV31~129~-	HPV31	-	1	129	chr8	63141604	63141639	-	HPV31:129	33	1
subset.insertion_seqs.fa	chr6~149006429~-~HPV31~129~-	HPV31	-	1	129	chr6	149006429	149006462	-	HPV31:129	31	1
subset.insertion_seqs.fa	chr5~12658250~-~HPV31~129~-	HPV31	-	1	129	chr5	12658250	12658283	-	HPV31:129	31	1
subset.insertion_seqs.fa	chr20~28680933~-~HPV31~129~-	HPV31	-	1	129	chr20	28680933	28680969	-	HPV31:129	34	1
subset.insertion_seqs.fa	chr19~30486434~-~HPV31~129~-	HPV31	-	1	129	chr19	30486434	30486467	-	HPV31:129	32	1
subset.insertion_seqs.fa	chr16~25505590~-~HPV31~129~-	HPV31	-	1	129	chr16	25505590	25505623	-	HPV31:129	32	1
subset.insertion_seqs.fa	chr10~17526927~-~HPV31~129~-	HPV31	-	1	129	chr10	17526927	17526960	-	HPV31:129	33	1
subset.insertion_seqs.fa	chr10~22809182~-~HPV31~129~-	HPV31	-	1	129	chr10	22809182	22809215	-	HPV31:129	30	1
subset.insertion_seqs.fa	chr1~52396361~-~HPV31~204~-	HPV31	-	10	204	chr1	52396361	52396401	-	HPV31:204	40	3
subset.insertion_seqs.fa	chr7~44333320~-~HPV31~462~+	HPV31	-	1	462	chr7	44333320	44333286	+	HPV31:462	33	1
subset.insertion_seqs.fa	chr3~125708333~-~HPV31~462~+	HPV31	-	1	462	chr3	125708333	125708294	+	HPV31:462	37	1
subset.insertion_seqs.fa	chr17~59391675~-~HPV31~462~+	HPV31	-	1	462	chr17	59391675	59391636	+	HPV31:462	36	1
subset.insertion_seqs.fa	chr16~11553191~-~HPV31~462~+	HPV31	-	1	462	chr16	11553191	11553157	+	HPV31:462	33	1
subset.insertion_seqs.fa	chr14~36294173~-~HPV31~462~+	HPV31	-	1	462	chr14	36294173	36294134	+	HPV31:462	37	1
subset.insertion_seqs.fa	chr12~32181197~-~HPV31~462~+	HPV31	-	1	462	chr12	32181197	32181158	+	HPV31:462	37	1
subset.insertion_seqs.fa	chr1~194588097~-~HPV31~462~+	HPV31	-	1	462	chr1	194588097	194588063	+	HPV31:462	33	1
subset.insertion_seqs.fa	chr6~30530584~-~HPV31~462~-	HPV31	-	1	462	chr6	30530584	30530623	-	HPV31:462	37	1
subset.insertion_seqs.fa	chr16~28742834~-~HPV31~462~-	HPV31	-	1	462	chr16	28742834	28742868	-	HPV31:462	33	1
subset.insertion_seqs.fa	chr13~81335142~-~HPV31~462~-	HPV31	-	1	462	chr13	81335142	81335181	-	HPV31:462	39	1
subset.insertion_seqs.fa	chr2~233169807~-~HPV31~911~+	HPV31	-	10	911	chr2	233169807	233169776	+	HPV31:911	40	6
subset.insertion_seqs.fa	chr11~108861874~+~HPV31~1177~-	HPV31	+	7	1177	chr11	108861874	108861833	-	HPV31:1177	38	1
subset.insertion_seqs.fa	chrX~110671545~-~HPV31~1320~-	HPV31	-	10	1320	chrX	110671545	110671585	-	HPV31:1320	40	3
subset.insertion_seqs.fa	chrX~87764556~+~HPV31~1376~+	HPV31	+	1	1376	chrX	87764556	87764587	+	HPV31:1376	30	1
subset.insertion_seqs.fa	chr9~111557071~+~HPV31~1376~+	HPV31	+	4	1376	chr9	111557071	111557110	+	HPV31:1376	37	3
subset.insertion_seqs.fa	chr9~70329150~+~HPV31~1376~+	HPV31	+	1	1376	chr9	70329150	70329182	+	HPV31:1376	32	1
subset.insertion_seqs.fa	chr9~25870415~+~HPV31~1376~+	HPV31	+	1	1376	chr9	25870415	25870449	+	HPV31:1376	33	1
subset.insertion_seqs.fa	chr6~78556631~+~HPV31~1376~+	HPV31	+	1	1376	chr6	78556631	78556665	+	HPV31:1376	33	1
subset.insertion_seqs.fa	chr4~5406853~+~HPV31~1376~+	HPV31	+	4	1376	chr4	5406853	5406892	+	HPV31:1376	38	3
subset.insertion_seqs.fa	chr4~145473751~+~HPV31~1376~+	HPV31	+	1	1376	chr4	145473751	145473782	+	HPV31:1376	31	1
subset.insertion_seqs.fa	chr4~45904375~+~HPV31~1376~+	HPV31	+	1	1376	chr4	45904375	45904407	+	HPV31:1376	31	1
subset.insertion_seqs.fa	chr4~124582073~+~HPV31~1376~+	HPV31	+	1	1376	chr4	124582073	124582106	+	HPV31:1376	31	1
subset.insertion_seqs.fa	chr4~163487566~+~HPV31~1376~+	HPV31	+	1	1376	chr4	163487566	163487601	+	HPV31:1376	32	1
subset.insertion_seqs.fa	chr4~92714908~+~HPV31~1376~+	HPV31	+	1	1376	chr4	92714908	92714940	+	HPV31:1376	30	1
subset.insertion_seqs.fa	chr3~111662330~+~HPV31~1376~+	HPV31	+	1	1376	chr3	111662330	111662364	+	HPV31:1376	33	1
subset.insertion_seqs.fa	chr3~104631538~+~HPV31~1376~+	HPV31	+	4	1376	chr3	104631538	104631577	+	HPV31:1376	37	3
subset.insertion_seqs.fa	chr2~221086787~+~HPV31~1376~+	HPV31	+	4	1376	chr2	221086787	221086825	+	HPV31:1376	37	3
subset.insertion_seqs.fa	chr18~34250194~+~HPV31~1376~+	HPV31	+	1	1376	chr18	34250194	34250228	+	HPV31:1376	32	1
subset.insertion_seqs.fa	chr16~59686697~+~HPV31~1376~+	HPV31	+	4	1376	chr16	59686697	59686736	+	HPV31:1376	39	3
subset.insertion_seqs.fa	chr11~98618316~+~HPV31~1376~+	HPV31	+	1	1376	chr11	98618316	98618348	+	HPV31:1376	32	1
subset.insertion_seqs.fa	chr8~63252046~+~HPV31~1376~-	HPV31	+	4	1376	chr8	63252046	63252008	-	HPV31:1376	36	3
subset.insertion_seqs.fa	chr7~113241140~+~HPV31~1376~-	HPV31	+	4	1376	chr7	113241140	113241101	-	HPV31:1376	37	3
subset.insertion_seqs.fa	chr7~63459154~+~HPV31~1376~-	HPV31	+	1	1376	chr7	63459154	63459121	-	HPV31:1376	32	1
subset.insertion_seqs.fa	chr6~2324938~+~HPV31~1376~-	HPV31	+	1	1376	chr6	2324938	2324904	-	HPV31:1376	33	1
subset.insertion_seqs.fa	chr6~146249268~+~HPV31~1376~-	HPV31	+	1	1376	chr6	146249268	146249235	-	HPV31:1376	31	1
subset.insertion_seqs.fa	chr4~45359137~+~HPV31~1376~-	HPV31	+	1	1376	chr4	45359137	45359105	-	HPV31:1376	32	1
subset.insertion_seqs.fa	chr4~81081187~+~HPV31~1376~-	HPV31	+	4	1376	chr4	81081187	81081149	-	HPV31:1376	35	3
subset.insertion_seqs.fa	chr3~42279916~+~HPV31~1376~-	HPV31	+	1	1376	chr3	42279916	42279885	-	HPV31:1376	31	1
subset.insertion_seqs.fa	chr3~189015531~+~HPV31~1376~-	HPV31	+	1	1376	chr3	189015531	189015499	-	HPV31:1376	31	1
subset.insertion_seqs.fa	chr3~167597067~+~HPV31~1376~-	HPV31	+	1	1376	chr3	167597067	167597036	-	HPV31:1376	30	1
subset.insertion_seqs.fa	chr20~40060867~+~HPV31~1376~-	HPV31	+	1	1376	chr20	40060867	40060836	-	HPV31:1376	30	1
subset.insertion_seqs.fa	chr2~34458814~+~HPV31~1376~-	HPV31	+	1	1376	chr2	34458814	34458783	-	HPV31:1376	31	1
subset.insertion_seqs.fa	chr17~32429485~+~HPV31~1376~-	HPV31	+	1	1376	chr17	32429485	32429453	-	HPV31:1376	31	1
subset.insertion_seqs.fa	chr11~101521131~+~HPV31~1376~-	HPV31	+	1	1376	chr11	101521131	101521099	-	HPV31:1376	32	1
subset.insertion_seqs.fa	chr11~16505632~+~HPV31~1376~-	HPV31	+	4	1376	chr11	16505632	16505594	-	HPV31:1376	37	3
subset.insertion_seqs.fa	chr10~37495699~+~HPV31~1376~-	HPV31	+	1	1376	chr10	37495699	37495665	-	HPV31:1376	34	1
subset.insertion_seqs.fa	chr1~232993662~+~HPV31~1376~-	HPV31	+	1	1376	chr1	232993662	232993630	-	HPV31:1376	30	1
subset.insertion_seqs.fa	chr7~144171016~+~HPV31~1376~-	HPV31	+	7	1376	chr7	144171016	144170979	-	HPV31:1376	34	1
subset.insertion_seqs.fa	chr8~69515532~+~HPV31~1376~+	HPV31	+	4	1376	chr8	69515532	69515571	+	HPV31:1376	36	2
subset.insertion_seqs.fa	chr5~44200059~+~HPV31~1376~-	HPV31	+	4	1376	chr5	44200059	44200020	-	HPV31:1376	37	2
subset.insertion_seqs.fa	chr22~28363087~+~HPV31~1376~-	HPV31	+	4	1376	chr22	28363087	28363049	-	HPV31:1376	35	2
subset.insertion_seqs.fa	chr21~27378609~+~HPV31~1603~+	HPV31	+	10	1603	chr21	27378609	27378643	+	HPV31:1603	40	7
subset.insertion_seqs.fa	chr21~27378609~+~HPV31~1600~+	HPV31	+	7	1600	chr21	27378609	27378647	+	HPV31:1600	37	1
subset.insertion_seqs.fa	chr21~18515792~-~HPV31~1834~-	HPV31	-	10	1834	chr21	18515792	18515822	-	HPV31:1834	40	6
subset.insertion_seqs.fa	chr14~57711627~-~HPV31~1878~-	HPV31	-	10	1878	chr14	57711627	57711667	-	HPV31:1878	40	3
subset.insertion_seqs.fa	chr4~65591090~+~HPV31~2017~+	HPV31	+	10	2017	chr4	65591090	65591124	+	HPV31:2017	43	5
subset.insertion_seqs.fa	chr2~42251083~-~HPV31~2109~+	HPV31	-	4	2109	chr2	42251083	42251043	+	HPV31:2109	40	3
subset.insertion_seqs.fa	chr2~202963893~-~HPV31~2109~+	HPV31	-	4	2109	chr2	202963893	202963853	+	HPV31:2109	37	3
subset.insertion_seqs.fa	chr8~72994130~-~HPV31~2109~+	HPV31	-	1	2109	chr8	72994130	72994095	+	HPV31:2109	32	1
subset.insertion_seqs.fa	chrX~132800140~-~HPV31~2109~-	HPV31	-	1	2109	chrX	132800140	132800175	-	HPV31:2109	32	1
subset.insertion_seqs.fa	chr13~112741281~-~HPV31~2194~+	HPV31	-	10	2194	chr13	112741281	112741250	+	HPV31:2194	40	6
subset.insertion_seqs.fa	chr5~122143275~-~HPV31~2318~-	HPV31	-	10	2318	chr5	122143275	122143314	-	HPV31:2318	41	4
subset.insertion_seqs.fa	chr7~116782382~+~HPV31~2355~+	HPV31	+	10	2355	chr7	116782382	116782419	+	HPV31:2355	41	5
subset.insertion_seqs.fa	chr1~57690289~+~HPV31~2447~-	HPV31	+	10	2447	chr1	57690289	57690249	-	HPV31:2447	40	3
subset.insertion_seqs.fa	chr19~11291121~-~HPV31~2637~-	HPV31	-	10	2637	chr19	11291121	11291161	-	HPV31:2637	40	3
subset.insertion_seqs.fa	chr2~213539959~+~HPV31~2772~+	HPV31	+	7	2772	chr2	213539959	213539999	+	HPV31:2772	40	1
subset.insertion_seqs.fa	chr21~24941134~+~HPV31~2801~-	HPV31	+	10	2801	chr21	24941134	24941094	-	HPV31:2801	40	3
subset.insertion_seqs.fa	chr12~95770801~-~HPV31~3368~+	HPV31	-	10	3368	chr12	95770801	95770761	+	HPV31:3368	40	3
subset.insertion_seqs.fa	chr20~37068549~+~HPV31~3413~-	HPV31	+	10	3413	chr20	37068549	37068510	-	HPV31:3413	39	3
subset.insertion_seqs.fa	chr16~65846521~-~HPV31~3383~-	HPV31	-	10	3383	chr16	65846521	65846559	-	HPV31:3383	39	5
subset.insertion_seqs.fa	chr20~51241751~-~HPV31~3660~+	HPV31	-	10	3660	chr20	51241751	51241718	+	HPV31:3660	40	6
subset.insertion_seqs.fa	chr20~51241751~-~HPV31~3663~+	HPV31	-	7	3663	chr20	51241751	51241713	+	HPV31:3663	37	1
subset.insertion_seqs.fa	chr6~65381370~+~HPV31~3735~+	HPV31	+	1	3735	chr6	65381370	65381397	+	HPV31:3735	26	1
subset.insertion_seqs.fa	chr5~91084983~+~HPV31~3735~+	HPV31	+	1	3735	chr5	91084983	91085010	+	HPV31:3735	26	1
subset.insertion_seqs.fa	chr4~144488322~+~HPV31~3735~+	HPV31	+	1	3735	chr4	144488322	144488349	+	HPV31:3735	26	1
subset.insertion_seqs.fa	chr4~136071429~+~HPV31~3735~+	HPV31	+	1	3735	chr4	136071429	136071456	+	HPV31:3735	26	1
subset.insertion_seqs.fa	chr17~53412942~+~HPV31~3735~+	HPV31	+	1	3735	chr17	53412942	53412969	+	HPV31:3735	26	1
subset.insertion_seqs.fa	chr11~97711427~+~HPV31~3735~+	HPV31	+	1	3735	chr11	97711427	97711454	+	HPV31:3735	26	1
subset.insertion_seqs.fa	chrX~143422477~+~HPV31~3735~-	HPV31	+	1	3735	chrX	143422477	143422450	-	HPV31:3735	26	1
subset.insertion_seqs.fa	chr15~54325668~+~HPV31~3735~-	HPV31	+	1	3735	chr15	54325668	54325641	-	HPV31:3735	26	1
subset.insertion_seqs.fa	chr13~39188578~+~HPV31~3735~-	HPV31	+	1	3735	chr13	39188578	39188551	-	HPV31:3735	26	1
subset.insertion_seqs.fa	chr12~17899970~+~HPV31~3735~-	HPV31	+	1	3735	chr12	17899970	17899943	-	HPV31:3735	26	1
subset.insertion_seqs.fa	chr8~5546737~+~HPV31~3740~+	HPV31	+	1	3740	chr8	5546737	5546766	+	HPV31:3740	28	1
subset.insertion_seqs.fa	chr6~49725045~+~HPV31~3740~+	HPV31	+	1	3740	chr6	49725045	49725074	+	HPV31:3740	28	1
subset.insertion_seqs.fa	chr6~48759505~+~HPV31~3740~-	HPV31	+	4	3740	chr6	48759505	48759465	-	HPV31:3740	38	3
subset.insertion_seqs.fa	chr4~6359251~+~HPV31~3740~+	HPV31	+	7	3740	chr4	6359251	6359288	+	HPV31:3740	34	1
subset.insertion_seqs.fa	chrY~6819756~+~HPV31~3740~+	HPV31	+	1	3740	chrY	6819756	6819795	+	HPV31:3740	37	1
subset.insertion_seqs.fa	chr7~104877032~+~HPV31~3740~+	HPV31	+	1	3740	chr7	104877032	104877071	+	HPV31:3740	36	1
subset.insertion_seqs.fa	chr3~55100809~+~HPV31~3740~+	HPV31	+	1	3740	chr3	55100809	55100848	+	HPV31:3740	37	1
subset.insertion_seqs.fa	chr22~28534818~+~HPV31~3740~+	HPV31	+	1	3740	chr22	28534818	28534857	+	HPV31:3740	37	1
subset.insertion_seqs.fa	chr2~220017858~+~HPV31~3740~+	HPV31	+	1	3740	chr2	220017858	220017897	+	HPV31:3740	37	1
subset.insertion_seqs.fa	chr12~16734306~+~HPV31~3740~+	HPV31	+	4	3740	chr12	16734306	16734346	+	HPV31:3740	38	3
subset.insertion_seqs.fa	chr10~65092595~+~HPV31~3740~+	HPV31	+	1	3740	chr10	65092595	65092634	+	HPV31:3740	37	1
subset.insertion_seqs.fa	chr1~206642683~+~HPV31~3740~+	HPV31	+	1	3740	chr1	206642683	206642722	+	HPV31:3740	37	1
subset.insertion_seqs.fa	chrY~15967516~+~HPV31~3740~-	HPV31	+	1	3740	chrY	15967516	15967479	-	HPV31:3740	35	1
subset.insertion_seqs.fa	chrX~104601382~+~HPV31~3740~-	HPV31	+	1	3740	chrX	104601382	104601343	-	HPV31:3740	37	1
subset.insertion_seqs.fa	chr9~32212085~+~HPV31~3740~-	HPV31	+	1	3740	chr9	32212085	32212046	-	HPV31:3740	37	1
subset.insertion_seqs.fa	chr20~54882423~+~HPV31~3740~-	HPV31	+	1	3740	chr20	54882423	54882384	-	HPV31:3740	36	1
subset.insertion_seqs.fa	chr2~14995316~+~HPV31~3740~-	HPV31	+	1	3740	chr2	14995316	14995277	-	HPV31:3740	37	1
subset.insertion_seqs.fa	chr18~971115~+~HPV31~3740~-	HPV31	+	1	3740	chr18	971115	971076	-	HPV31:3740	36	1
subset.insertion_seqs.fa	chrY~57001238~+~HPV31~3740~+	HPV31	+	4	3740	chrY	57001238	57001278	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrY~22876301~+~HPV31~3740~+	HPV31	+	4	3740	chrY	22876301	22876341	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrY~17317470~+~HPV31~3740~+	HPV31	+	4	3740	chrY	17317470	17317510	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrY~14155389~+~HPV31~3740~+	HPV31	+	4	3740	chrY	14155389	14155429	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrY~8369268~+~HPV31~3740~+	HPV31	+	4	3740	chrY	8369268	8369308	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrY~12186730~+~HPV31~3740~+	HPV31	+	4	3740	chrY	12186730	12186770	+	HPV31:3740	38	2
subset.insertion_seqs.fa	chrX~11391220~+~HPV31~3740~+	HPV31	+	4	3740	chrX	11391220	11391260	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrX~22615073~+~HPV31~3740~+	HPV31	+	4	3740	chrX	22615073	22615113	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrX~31056020~+~HPV31~3740~+	HPV31	+	4	3740	chrX	31056020	31056060	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrX~51314271~+~HPV31~3740~+	HPV31	+	4	3740	chrX	51314271	51314311	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrX~56189778~+~HPV31~3740~+	HPV31	+	4	3740	chrX	56189778	56189816	+	HPV31:3740	38	2
subset.insertion_seqs.fa	chrX~63811743~+~HPV31~3740~+	HPV31	+	4	3740	chrX	63811743	63811783	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrX~64566090~+~HPV31~3740~+	HPV31	+	4	3740	chrX	64566090	64566130	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrX~64877337~+~HPV31~3740~+	HPV31	+	4	3740	chrX	64877337	64877377	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrX~64884430~+~HPV31~3740~+	HPV31	+	4	3740	chrX	64884430	64884470	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrX~65311900~+~HPV31~3740~+	HPV31	+	4	3740	chrX	65311900	65311940	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrX~70751389~+~HPV31~3740~+	HPV31	+	4	3740	chrX	70751389	70751429	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrX~71889065~+~HPV31~3740~+	HPV31	+	4	3740	chrX	71889065	71889105	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrX~76565453~+~HPV31~3740~+	HPV31	+	4	3740	chrX	76565453	76565493	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrX~78186785~+~HPV31~3740~+	HPV31	+	4	3740	chrX	78186785	78186825	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrX~80075916~+~HPV31~3740~+	HPV31	+	4	3740	chrX	80075916	80075956	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chrX~82904179~+~HPV31~3740~+	HPV31	+	4	3740	chrX	82904179	82904219	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr9~10857566~+~HPV31~3740~+	HPV31	+	4	3740	chr9	10857566	10857606	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr9~18030303~+~HPV31~3740~+	HPV31	+	4	3740	chr9	18030303	18030343	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr9~119518735~+~HPV31~3740~+	HPV31	+	4	3740	chr9	119518735	119518775	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr9~109826120~+~HPV31~3740~+	HPV31	+	4	3740	chr9	109826120	109826160	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr9~106610875~+~HPV31~3740~+	HPV31	+	4	3740	chr9	106610875	106610915	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr9~40922340~+~HPV31~3740~+	HPV31	+	4	3740	chr9	40922340	40922380	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr9~119561689~+~HPV31~3740~+	HPV31	+	4	3740	chr9	119561689	119561729	+	HPV31:3740	38	2
subset.insertion_seqs.fa	chr9~77398923~+~HPV31~3740~+	HPV31	+	4	3740	chr9	77398923	77398963	+	HPV31:3740	38	2
subset.insertion_seqs.fa	chr9~29456479~+~HPV31~3740~+	HPV31	+	4	3740	chr9	29456479	29456519	+	HPV31:3740	38	2
subset.insertion_seqs.fa	chr9~22887026~+~HPV31~3740~+	HPV31	+	4	3740	chr9	22887026	22887066	+	HPV31:3740	38	2
subset.insertion_seqs.fa	chr9~1922797~+~HPV31~3740~+	HPV31	+	4	3740	chr9	1922797	1922837	+	HPV31:3740	38	2
subset.insertion_seqs.fa	chr8~6655203~+~HPV31~3740~+	HPV31	+	4	3740	chr8	6655203	6655243	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr8~16843054~+~HPV31~3740~+	HPV31	+	4	3740	chr8	16843054	16843094	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr8~31445279~+~HPV31~3740~+	HPV31	+	4	3740	chr8	31445279	31445319	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr8~59538727~+~HPV31~3740~+	HPV31	+	4	3740	chr8	59538727	59538767	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr8~64560359~+~HPV31~3740~+	HPV31	+	4	3740	chr8	64560359	64560399	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr8~80851480~+~HPV31~3740~+	HPV31	+	4	3740	chr8	80851480	80851520	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr8~87414278~+~HPV31~3740~+	HPV31	+	4	3740	chr8	87414278	87414318	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr8~96076307~+~HPV31~3740~+	HPV31	+	4	3740	chr8	96076307	96076347	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr8~104314471~+~HPV31~3740~+	HPV31	+	4	3740	chr8	104314471	104314511	+	HPV31:3740	39	2
subset.insertion_seqs.fa	chr8~106591193~+~HPV31~3740~+	HPV31	+	4	3740	chr8	106591193	106591233	+	HPV31:3740	39	2
