multiqc_index,sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads-HPV33|52,reads-HPV33,HPV33,left,4,3424,chr2,212859879,212859842,+,42,5
reads-HPV33|53,reads-HPV33,HPV33,left,4,3424,chr2,80810832,80810795,+,42,5
reads-HPV33|54,reads-HPV33,HPV33,left,4,3424,chr14,80593648,80593611,+,42,5
reads-HPV33|55,reads-HPV33,HPV33,left,4,3424,chr14,57790319,57790282,+,42,5
reads-HPV33|56,reads-HPV33,HPV33,left,4,3424,chr14,49247378,49247341,+,42,5
reads-HPV33|57,reads-HPV33,HPV33,left,4,3424,chr14,46226107,46226070,+,42,5
reads-HPV33|58,reads-HPV33,HPV33,left,4,3424,chr12,97677275,97677238,+,42,5
reads-HPV33|59,reads-HPV33,HPV33,left,4,3424,chr12,46398521,46398484,+,42,5
reads-HPV33|60,reads-HPV33,HPV33,left,4,3424,chr10,92134343,92134306,+,42,5
reads-HPV33|61,reads-HPV33,HPV33,left,4,3424,chr10,73327664,73327627,+,42,5
reads-HPV33|62,reads-HPV33,HPV33,left,4,3424,chr1,223282415,223282378,+,42,5
reads-HPV33|63,reads-HPV33,HPV33,left,4,3424,chr1,175438704,175438667,+,42,5
reads-HPV33|64,reads-HPV33,HPV33,left,4,3424,chrY,12625854,12625891,-,42,5
reads-HPV33|65,reads-HPV33,HPV33,left,4,3424,chr7,106556304,106556341,-,42,5
reads-HPV33|66,reads-HPV33,HPV33,left,4,3424,chr6,79659975,79660012,-,42,5
reads-HPV33|67,reads-HPV33,HPV33,left,4,3424,chr6,26842989,26843026,-,42,5
reads-HPV33|68,reads-HPV33,HPV33,left,4,3424,chr5,42478720,42478757,-,42,5
reads-HPV33|69,reads-HPV33,HPV33,left,4,3424,chr5,34134758,34134795,-,42,5
reads-HPV33|70,reads-HPV33,HPV33,left,4,3424,chr5,23917781,23917818,-,41,5
reads-HPV33|71,reads-HPV33,HPV33,left,4,3424,chr4,130245146,130245183,-,42,5
reads-HPV33|72,reads-HPV33,HPV33,left,4,3424,chr4,42698127,42698164,-,42,5
reads-HPV33|73,reads-HPV33,HPV33,left,4,3424,chr3,86705131,86705168,-,42,5
reads-HPV33|74,reads-HPV33,HPV33,left,4,3424,chr19,24015209,24015246,-,42,5
reads-HPV33|75,reads-HPV33,HPV33,left,4,3424,chr17,53411456,53411493,-,42,5
reads-HPV33|76,reads-HPV33,HPV33,left,4,3424,chr12,17805587,17805624,-,41,5
reads-HPV33|77,reads-HPV33,HPV33,left,4,3424,chr11,101150870,101150907,-,42,5
reads-HPV33|78,reads-HPV33,HPV33,left,4,3424,chr11,63385629,63385666,-,42,5
reads-HPV33|79,reads-HPV33,HPV33,left,4,3424,chr11,11016598,11016635,-,42,5
reads-HPV33|80,reads-HPV33,HPV33,left,4,3424,chr10,74570624,74570661,-,42,5
reads-HPV33|81,reads-HPV33,HPV33,left,4,3424,chr1,114786163,114786200,-,42,5
reads-HPV33|82,reads-HPV33,HPV33,left,4,3424,chr1,33291903,33291940,-,42,5
reads-HPV33|83,reads-HPV33,HPV33,left,4,3424,chr1,11085456,11085493,-,41,5
reads-HPV33|84,reads-HPV33,HPV33,left,4,1593,chr16,3864862,3864828,+,36,4
reads-HPV33|85,reads-HPV33,HPV33,left,4,1593,chr8,103632642,103632676,-,37,4
reads-HPV33|86,reads-HPV33,HPV33,left,4,1593,chr2,159312695,159312729,-,36,4
reads-HPV33|87,reads-HPV33,HPV33,left,4,3424,chr8,53373313,53373278,+,40,4
reads-HPV33|88,reads-HPV33,HPV33,left,4,3424,chr7,62941793,62941758,+,40,4
reads-HPV33|89,reads-HPV33,HPV33,left,4,3424,chr4,106883801,106883766,+,40,4
reads-HPV33|90,reads-HPV33,HPV33,left,4,3424,chr3,162465128,162465092,+,40,4
reads-HPV33|91,reads-HPV33,HPV33,left,4,3424,chr11,29399891,29399856,+,40,4
reads-HPV33|92,reads-HPV33,HPV33,left,4,3424,chr7,81178668,81178704,-,40,4
reads-HPV33|93,reads-HPV33,HPV33,left,4,3424,chr4,172671496,172671532,-,40,4
reads-HPV33|94,reads-HPV33,HPV33,left,4,3424,chr3,41644028,41644064,-,40,4
reads-HPV33|95,reads-HPV33,HPV33,left,4,3424,chr20,55808750,55808785,-,39,4
reads-HPV33|96,reads-HPV33,HPV33,left,4,3424,chr15,29509077,29509042,+,41,4
reads-HPV33|97,reads-HPV33,HPV33,left,4,3424,chr19,23453583,23453618,-,40,4
reads-HPV33|98,reads-HPV33,HPV33,left,4,3424,chr19,42679613,42679648,-,40,4
reads-HPV33|99,reads-HPV33,HPV33,right,4,6283,chrY,9885381,9885414,+,36,4
reads-HPV33|100,reads-HPV33,HPV33,right,4,6283,chrY,6577989,6578022,+,36,4
reads-HPV33|101,reads-HPV33,HPV33,right,4,6283,chrX,13209834,13209867,+,36,4
reads-HPV33|102,reads-HPV33,HPV33,right,4,6283,chrX,23485462,23485495,+,36,4
reads-HPV33|103,reads-HPV33,HPV33,right,4,6283,chrX,32736231,32736264,+,36,4
reads-HPV33|104,reads-HPV33,HPV33,right,4,6283,chrX,33641344,33641377,+,36,4
reads-HPV33|105,reads-HPV33,HPV33,right,4,6283,chrX,34420474,34420507,+,36,4
reads-HPV33|106,reads-HPV33,HPV33,right,4,6283,chrX,54847551,54847584,+,36,4
reads-HPV33|107,reads-HPV33,HPV33,right,4,6283,chrX,68741706,68741739,+,36,4
reads-HPV33|108,reads-HPV33,HPV33,right,4,6283,chrX,72106430,72106463,+,36,4
reads-HPV33|109,reads-HPV33,HPV33,right,4,6283,chrX,94779861,94779894,+,36,4
reads-HPV33|110,reads-HPV33,HPV33,right,4,6283,chrX,97926510,97926543,+,36,4
reads-HPV33|111,reads-HPV33,HPV33,right,4,6283,chrX,100140271,100140304,+,36,4
reads-HPV33|112,reads-HPV33,HPV33,right,4,6283,chrX,121841841,121841874,+,36,4
reads-HPV33|113,reads-HPV33,HPV33,right,4,6283,chrX,124761010,124761043,+,36,4
reads-HPV33|114,reads-HPV33,HPV33,right,4,6283,chrX,126021984,126022017,+,36,4
reads-HPV33|115,reads-HPV33,HPV33,right,4,6283,chr9,102696385,102696418,+,35,4
reads-HPV33|116,reads-HPV33,HPV33,right,4,6283,chr9,100532553,100532586,+,36,4
reads-HPV33|117,reads-HPV33,HPV33,right,4,6283,chr9,78080431,78080464,+,36,4
reads-HPV33|118,reads-HPV33,HPV33,right,4,6283,chr9,32963271,32963304,+,36,4
reads-HPV33|119,reads-HPV33,HPV33,right,4,6283,chr9,32103940,32103973,+,36,4
reads-HPV33|120,reads-HPV33,HPV33,right,4,6283,chr9,31181381,31181414,+,35,4
reads-HPV33|121,reads-HPV33,HPV33,right,4,6283,chr8,40616202,40616235,+,36,4
reads-HPV33|122,reads-HPV33,HPV33,right,4,6283,chr8,61192835,61192868,+,35,4
reads-HPV33|123,reads-HPV33,HPV33,right,4,6283,chr8,87390556,87390589,+,35,4
reads-HPV33|124,reads-HPV33,HPV33,right,4,6283,chr8,103552911,103552944,+,36,4
reads-HPV33|125,reads-HPV33,HPV33,right,4,6283,chr8,103738844,103738877,+,36,4
reads-HPV33|126,reads-HPV33,HPV33,right,4,6283,chr8,103794900,103794933,+,36,4
reads-HPV33|127,reads-HPV33,HPV33,right,4,6283,chr8,108159271,108159304,+,36,4
reads-HPV33|128,reads-HPV33,HPV33,right,4,6283,chr8,112187339,112187372,+,36,4
reads-HPV33|129,reads-HPV33,HPV33,right,4,6283,chr8,116415772,116415805,+,36,4
reads-HPV33|130,reads-HPV33,HPV33,right,4,6283,chr8,115758478,115758511,+,36,4
reads-HPV33|131,reads-HPV33,HPV33,right,4,6283,chr8,112662990,112663023,+,36,4
reads-HPV33|132,reads-HPV33,HPV33,right,4,6283,chr8,9994358,9994391,+,35,4
reads-HPV33|133,reads-HPV33,HPV33,right,4,6283,chr8,133802570,133802603,+,35,4
reads-HPV33|134,reads-HPV33,HPV33,right,4,6283,chr8,138054587,138054620,+,34,4
reads-HPV33|135,reads-HPV33,HPV33,right,4,6283,chr7,9573498,9573531,+,36,4
reads-HPV33|136,reads-HPV33,HPV33,right,4,6283,chr7,10567326,10567359,+,36,4
reads-HPV33|137,reads-HPV33,HPV33,right,4,6283,chr7,19218914,19218947,+,36,4
reads-HPV33|138,reads-HPV33,HPV33,right,4,6283,chr7,20605783,20605816,+,36,4
reads-HPV33|139,reads-HPV33,HPV33,right,4,6283,chr7,52105944,52105977,+,36,4
reads-HPV33|140,reads-HPV33,HPV33,right,4,6283,chr7,118393440,118393473,+,36,4
reads-HPV33|141,reads-HPV33,HPV33,right,4,6283,chr7,114510671,114510704,+,36,4
reads-HPV33|142,reads-HPV33,HPV33,right,4,6283,chr7,109385969,109386002,+,36,4
reads-HPV33|143,reads-HPV33,HPV33,right,4,6283,chr7,106937952,106937985,+,36,4
reads-HPV33|144,reads-HPV33,HPV33,right,4,6283,chr7,94020355,94020388,+,36,4
reads-HPV33|145,reads-HPV33,HPV33,right,4,6283,chr7,134981462,134981495,+,35,4
reads-HPV33|146,reads-HPV33,HPV33,right,4,6283,chr6,13389079,13389112,+,36,4
reads-HPV33|147,reads-HPV33,HPV33,right,4,6283,chr6,37195191,37195224,+,36,4
reads-HPV33|148,reads-HPV33,HPV33,right,4,6283,chr6,46124892,46124925,+,36,4
reads-HPV33|149,reads-HPV33,HPV33,right,4,6283,chr6,60584315,60584348,+,36,4
reads-HPV33|150,reads-HPV33,HPV33,right,4,6283,chr6,62347230,62347263,+,36,4
reads-HPV33|151,reads-HPV33,HPV33,right,4,6283,chr6,70930651,70930684,+,36,4
reads-HPV33|152,reads-HPV33,HPV33,right,4,6283,chr6,72831044,72831077,+,36,4
reads-HPV33|153,reads-HPV33,HPV33,right,4,6283,chr6,77256971,77257004,+,36,4
reads-HPV33|154,reads-HPV33,HPV33,right,4,6283,chr6,78071400,78071433,+,36,4
reads-HPV33|155,reads-HPV33,HPV33,right,4,6283,chr6,78763454,78763487,+,36,4
reads-HPV33|156,reads-HPV33,HPV33,right,4,6283,chr6,113550305,113550338,+,36,4
reads-HPV33|157,reads-HPV33,HPV33,right,4,6283,chr6,104742627,104742660,+,36,4
reads-HPV33|158,reads-HPV33,HPV33,right,4,6283,chr6,99815265,99815298,+,36,4
reads-HPV33|159,reads-HPV33,HPV33,right,4,6283,chr6,99691988,99692021,+,36,4
reads-HPV33|160,reads-HPV33,HPV33,right,4,6283,chr5,9746231,9746264,+,36,4
reads-HPV33|161,reads-HPV33,HPV33,right,4,6283,chr5,27754166,27754199,+,36,4
reads-HPV33|162,reads-HPV33,HPV33,right,4,6283,chr5,159502409,159502442,+,35,4
reads-HPV33|163,reads-HPV33,HPV33,right,4,6283,chr5,139978410,139978443,+,36,4
reads-HPV33|164,reads-HPV33,HPV33,right,4,6283,chr5,132805673,132805706,+,36,4
reads-HPV33|165,reads-HPV33,HPV33,right,4,6283,chr5,104831353,104831386,+,35,4
reads-HPV33|166,reads-HPV33,HPV33,right,4,6283,chr5,77480139,77480172,+,36,4
reads-HPV33|167,reads-HPV33,HPV33,right,4,6283,chr5,46136321,46136354,+,36,4
reads-HPV33|168,reads-HPV33,HPV33,right,4,6283,chr5,33084601,33084634,+,36,4
reads-HPV33|169,reads-HPV33,HPV33,right,4,6283,chr5,95249473,95249506,+,34,4
reads-HPV33|170,reads-HPV33,HPV33,right,4,6283,chr5,38516522,38516555,+,35,4
reads-HPV33|171,reads-HPV33,HPV33,right,4,6283,chr4,42325085,42325118,+,36,4
reads-HPV33|172,reads-HPV33,HPV33,right,4,6283,chr4,48682733,48682766,+,36,4
reads-HPV33|173,reads-HPV33,HPV33,right,4,6283,chr4,54047114,54047147,+,36,4
reads-HPV33|174,reads-HPV33,HPV33,right,4,6283,chr4,72639831,72639864,+,36,4
reads-HPV33|175,reads-HPV33,HPV33,right,4,6283,chr4,75245522,75245555,+,36,4
reads-HPV33|176,reads-HPV33,HPV33,right,4,6283,chr4,81101031,81101064,+,36,4
reads-HPV33|177,reads-HPV33,HPV33,right,4,6283,chr4,87587423,87587456,+,36,4
reads-HPV33|178,reads-HPV33,HPV33,right,4,6283,chr4,97594915,97594948,+,36,4
reads-HPV33|179,reads-HPV33,HPV33,right,4,6283,chr4,103889643,103889676,+,36,4
reads-HPV33|180,reads-HPV33,HPV33,right,4,6283,chr4,110422268,110422301,+,36,4
reads-HPV33|181,reads-HPV33,HPV33,right,4,6283,chr4,117954111,117954144,+,36,4
reads-HPV33|182,reads-HPV33,HPV33,right,4,6283,chr4,140545801,140545834,+,36,4
reads-HPV33|183,reads-HPV33,HPV33,right,4,6283,chr4,144043746,144043779,+,36,4
reads-HPV33|184,reads-HPV33,HPV33,right,4,6283,chr3,4971219,4971252,+,36,4
reads-HPV33|185,reads-HPV33,HPV33,right,4,6283,chr3,26977412,26977445,+,36,4
reads-HPV33|186,reads-HPV33,HPV33,right,4,6283,chr3,35109239,35109272,+,36,4
reads-HPV33|187,reads-HPV33,HPV33,right,4,6283,chr3,58855302,58855335,+,36,4
reads-HPV33|188,reads-HPV33,HPV33,right,4,6283,chr3,63738642,63738675,+,36,4
reads-HPV33|189,reads-HPV33,HPV33,right,4,6283,chr3,65261867,65261900,+,36,4
reads-HPV33|190,reads-HPV33,HPV33,right,4,6283,chr3,73996164,73996197,+,36,4
reads-HPV33|191,reads-HPV33,HPV33,right,4,6283,chr3,78492469,78492502,+,36,4
reads-HPV33|192,reads-HPV33,HPV33,right,4,6283,chr3,81883582,81883615,+,36,4
reads-HPV33|193,reads-HPV33,HPV33,right,4,6283,chr3,102567377,102567410,+,36,4
reads-HPV33|194,reads-HPV33,HPV33,right,4,6283,chr3,119076727,119076760,+,36,4
reads-HPV33|195,reads-HPV33,HPV33,right,4,6283,chr3,122838023,122838056,+,36,4
reads-HPV33|196,reads-HPV33,HPV33,right,4,6283,chr3,141496630,141496663,+,36,4
reads-HPV33|197,reads-HPV33,HPV33,right,4,6283,chr3,141675644,141675677,+,36,4
reads-HPV33|198,reads-HPV33,HPV33,right,4,6283,chr3,161798736,161798769,+,36,4
reads-HPV33|199,reads-HPV33,HPV33,right,4,6283,chr21,19152529,19152562,+,36,4
reads-HPV33|200,reads-HPV33,HPV33,right,4,6283,chr21,18479703,18479736,+,36,4
reads-HPV33|201,reads-HPV33,HPV33,right,4,6283,chr21,13391851,13391884,+,36,4
reads-HPV33|202,reads-HPV33,HPV33,right,4,6283,chr20,21859222,21859255,+,35,4
reads-HPV33|203,reads-HPV33,HPV33,right,4,6283,chr2,36102451,36102484,+,36,4
reads-HPV33|204,reads-HPV33,HPV33,right,4,6283,chr2,53481989,53482022,+,36,4
reads-HPV33|205,reads-HPV33,HPV33,right,4,6283,chr2,70737040,70737073,+,36,4
reads-HPV33|206,reads-HPV33,HPV33,right,4,6283,chr2,97878165,97878198,+,36,4
reads-HPV33|207,reads-HPV33,HPV33,right,4,6283,chr2,140519929,140519962,+,36,4
reads-HPV33|208,reads-HPV33,HPV33,right,4,6283,chr2,147156273,147156306,+,36,4
reads-HPV33|209,reads-HPV33,HPV33,right,4,6283,chr2,151778550,151778583,+,36,4
reads-HPV33|210,reads-HPV33,HPV33,right,4,6283,chr2,215195827,215195860,+,36,4
reads-HPV33|211,reads-HPV33,HPV33,right,4,6283,chr2,210356069,210356102,+,36,4
reads-HPV33|212,reads-HPV33,HPV33,right,4,6283,chr2,209168355,209168388,+,36,4
reads-HPV33|213,reads-HPV33,HPV33,right,4,6283,chr2,193918208,193918241,+,36,4
reads-HPV33|214,reads-HPV33,HPV33,right,4,6283,chr2,191672514,191672547,+,36,4
reads-HPV33|215,reads-HPV33,HPV33,right,4,6283,chr18,65224104,65224137,+,36,4
reads-HPV33|216,reads-HPV33,HPV33,right,4,6283,chr18,44447469,44447502,+,36,4
reads-HPV33|217,reads-HPV33,HPV33,right,4,6283,chr18,39256052,39256085,+,36,4
reads-HPV33|218,reads-HPV33,HPV33,right,4,6283,chr18,33767998,33768031,+,36,4
reads-HPV33|219,reads-HPV33,HPV33,right,4,6283,chr18,10257610,10257643,+,36,4
reads-HPV33|220,reads-HPV33,HPV33,right,4,6283,chr18,9007152,9007185,+,36,4
reads-HPV33|221,reads-HPV33,HPV33,right,4,6283,chr17,72545099,72545132,+,36,4
reads-HPV33|222,reads-HPV33,HPV33,right,4,6283,chr17,72961207,72961239,+,34,4
reads-HPV33|223,reads-HPV33,HPV33,right,4,6283,chr16,72548993,72549026,+,36,4
reads-HPV33|224,reads-HPV33,HPV33,right,4,6283,chr16,33530354,33530387,+,36,4
reads-HPV33|225,reads-HPV33,HPV33,right,4,6283,chr16,29416959,29416992,+,36,4
reads-HPV33|226,reads-HPV33,HPV33,right,4,6283,chr16,52020001,52020033,+,35,4
reads-HPV33|227,reads-HPV33,HPV33,right,4,6283,chr15,86820646,86820679,+,36,4
reads-HPV33|228,reads-HPV33,HPV33,right,4,6283,chr15,69774518,69774551,+,36,4
reads-HPV33|229,reads-HPV33,HPV33,right,4,6283,chr15,55559295,55559328,+,36,4
reads-HPV33|230,reads-HPV33,HPV33,right,4,6283,chr15,21069950,21069983,+,36,4
reads-HPV33|231,reads-HPV33,HPV33,right,4,6283,chr15,54949521,54949554,+,35,4
reads-HPV33|232,reads-HPV33,HPV33,right,4,6283,chr15,62100632,62100665,+,35,4
reads-HPV33|233,reads-HPV33,HPV33,right,4,6283,chr14,86246292,86246325,+,36,4
reads-HPV33|234,reads-HPV33,HPV33,right,4,6283,chr14,86187761,86187794,+,36,4
reads-HPV33|235,reads-HPV33,HPV33,right,4,6283,chr14,60342469,60342502,+,36,4
reads-HPV33|236,reads-HPV33,HPV33,right,4,6283,chr14,41159580,41159613,+,36,4
reads-HPV33|237,reads-HPV33,HPV33,right,4,6283,chr14,20285496,20285529,+,36,4
reads-HPV33|238,reads-HPV33,HPV33,right,4,6283,chr13,53297695,53297728,+,36,4
reads-HPV33|239,reads-HPV33,HPV33,right,4,6283,chr13,59596086,59596119,+,36,4
reads-HPV33|240,reads-HPV33,HPV33,right,4,6283,chr13,110048466,110048499,+,36,4
reads-HPV33|241,reads-HPV33,HPV33,right,4,6283,chr13,95965056,95965089,+,36,4
reads-HPV33|242,reads-HPV33,HPV33,right,4,6283,chr13,82234460,82234493,+,36,4
reads-HPV33|243,reads-HPV33,HPV33,right,4,6283,chr13,76581813,76581846,+,36,4
reads-HPV33|244,reads-HPV33,HPV33,right,4,6283,chr13,108995898,108995930,+,34,4
reads-HPV33|245,reads-HPV33,HPV33,right,4,6283,chr12,2704944,2704977,+,36,4
reads-HPV33|246,reads-HPV33,HPV33,right,4,6283,chr12,18408863,18408896,+,36,4
reads-HPV33|247,reads-HPV33,HPV33,right,4,6283,chr12,28639831,28639863,+,34,4
reads-HPV33|248,reads-HPV33,HPV33,right,4,6283,chr12,128572917,128572950,+,36,4
reads-HPV33|249,reads-HPV33,HPV33,right,4,6283,chr12,103287019,103287052,+,36,4
reads-HPV33|250,reads-HPV33,HPV33,right,4,6283,chr12,99243342,99243375,+,36,4
reads-HPV33|251,reads-HPV33,HPV33,right,4,6283,chr12,96675403,96675436,+,35,4
reads-HPV33|252,reads-HPV33,HPV33,right,4,6283,chr12,92567552,92567585,+,36,4
reads-HPV33|253,reads-HPV33,HPV33,right,4,6283,chr12,61747180,61747213,+,36,4
reads-HPV33|254,reads-HPV33,HPV33,right,4,6283,chr12,56893364,56893397,+,36,4
reads-HPV33|255,reads-HPV33,HPV33,right,4,6283,chr12,38741989,38742022,+,36,4
reads-HPV33|256,reads-HPV33,HPV33,right,4,6283,chr12,14084873,14084906,+,35,4
reads-HPV33|257,reads-HPV33,HPV33,right,4,6283,chr11,25366066,25366099,+,36,4
reads-HPV33|258,reads-HPV33,HPV33,right,4,6283,chr11,25748932,25748965,+,36,4
reads-HPV33|259,reads-HPV33,HPV33,right,4,6283,chr11,89118326,89118359,+,36,4
reads-HPV33|260,reads-HPV33,HPV33,right,4,6283,chr11,77331100,77331133,+,36,4
reads-HPV33|261,reads-HPV33,HPV33,right,4,6283,chr11,56101804,56101837,+,36,4
reads-HPV33|262,reads-HPV33,HPV33,right,4,6283,chr11,49870359,49870392,+,36,4
reads-HPV33|263,reads-HPV33,HPV33,right,4,6283,chr11,33728981,33729014,+,36,4
reads-HPV33|264,reads-HPV33,HPV33,right,4,6283,chr11,33589226,33589259,+,36,4
reads-HPV33|265,reads-HPV33,HPV33,right,4,6283,chr11,33466433,33466466,+,35,4
reads-HPV33|266,reads-HPV33,HPV33,right,4,6283,chr11,55378730,55378763,+,35,4
reads-HPV33|267,reads-HPV33,HPV33,right,4,6283,chr11,19655207,19655240,+,35,4
reads-HPV33|268,reads-HPV33,HPV33,right,4,6283,chr10,108442070,108442103,+,36,4
reads-HPV33|269,reads-HPV33,HPV33,right,4,6283,chr10,67563958,67563991,+,36,4
reads-HPV33|270,reads-HPV33,HPV33,right,4,6283,chr10,66431211,66431244,+,36,4
reads-HPV33|271,reads-HPV33,HPV33,right,4,6283,chr10,57417888,57417921,+,36,4
reads-HPV33|272,reads-HPV33,HPV33,right,4,6283,chr10,27304684,27304717,+,36,4
reads-HPV33|273,reads-HPV33,HPV33,right,4,6283,chr10,24388870,24388903,+,35,4
reads-HPV33|274,reads-HPV33,HPV33,right,4,6283,chr10,9963041,9963074,+,36,4
reads-HPV33|275,reads-HPV33,HPV33,right,4,6283,chr1,45290014,45290047,+,36,4
reads-HPV33|276,reads-HPV33,HPV33,right,4,6283,chr1,56274141,56274174,+,36,4
reads-HPV33|277,reads-HPV33,HPV33,right,4,6283,chr1,70654870,70654903,+,36,4
reads-HPV33|278,reads-HPV33,HPV33,right,4,6283,chr1,85873150,85873183,+,36,4
reads-HPV33|279,reads-HPV33,HPV33,right,4,6283,chr1,91974597,91974630,+,36,4
reads-HPV33|280,reads-HPV33,HPV33,right,4,6283,chr1,103264414,103264447,+,36,4
reads-HPV33|281,reads-HPV33,HPV33,right,4,6283,chr1,106241839,106241872,+,36,4
reads-HPV33|282,reads-HPV33,HPV33,right,4,6283,chr1,241244421,241244454,+,36,4
reads-HPV33|283,reads-HPV33,HPV33,right,4,6283,chr1,203436959,203436992,+,36,4
reads-HPV33|284,reads-HPV33,HPV33,right,4,6283,chr1,197836188,197836221,+,36,4
reads-HPV33|285,reads-HPV33,HPV33,right,4,6283,chr1,176633908,176633941,+,36,4
reads-HPV33|286,reads-HPV33,HPV33,right,4,6283,chr1,153412446,153412479,+,36,4
reads-HPV33|287,reads-HPV33,HPV33,right,4,6283,chr1,147011986,147012019,+,36,4
reads-HPV33|288,reads-HPV33,HPV33,right,4,6283,chr1,144391324,144391357,+,36,4
reads-HPV33|289,reads-HPV33,HPV33,right,4,6283,chr1,118726872,118726905,+,36,4
