multiqc_index,sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV31|54,reads_R-HPV31,HPV31,left,4,523,chr11,102905793,102905758,+,39,7
reads_R-HPV31|55,reads_R-HPV31,HPV31,left,4,523,chr1,218595719,218595684,+,40,7
reads_R-HPV31|56,reads_R-HPV31,HPV31,left,4,523,chr1,236934183,236934148,+,39,7
reads_R-HPV31|57,reads_R-HPV31,HPV31,left,4,523,chr1,79698279,79698244,+,39,7
reads_R-HPV31|58,reads_R-HPV31,HPV31,left,4,523,chrX,31381525,31381560,-,40,7
reads_R-HPV31|59,reads_R-HPV31,HPV31,left,4,523,chr8,112199637,112199672,-,39,7
reads_R-HPV31|60,reads_R-HPV31,HPV31,left,4,523,chr7,29788649,29788684,-,39,7
reads_R-HPV31|61,reads_R-HPV31,HPV31,left,4,523,chr7,75786115,75786150,-,40,7
reads_R-HPV31|62,reads_R-HPV31,HPV31,left,4,523,chr6,131342682,131342717,-,40,7
reads_R-HPV31|63,reads_R-HPV31,HPV31,left,4,523,chr5,161252519,161252554,-,39,7
reads_R-HPV31|64,reads_R-HPV31,HPV31,left,4,523,chr5,147867102,147867137,-,39,7
reads_R-HPV31|65,reads_R-HPV31,HPV31,left,4,523,chr4,130771388,130771423,-,39,7
reads_R-HPV31|66,reads_R-HPV31,HPV31,left,4,523,chr4,162712911,162712946,-,39,7
reads_R-HPV31|67,reads_R-HPV31,HPV31,left,4,523,chr2,164299662,164299697,-,39,7
reads_R-HPV31|68,reads_R-HPV31,HPV31,left,4,523,chr2,197582297,197582332,-,39,7
reads_R-HPV31|69,reads_R-HPV31,HPV31,left,4,523,chr10,105731031,105731066,-,39,7
reads_R-HPV31|70,reads_R-HPV31,HPV31,right,4,4922,chr7,58202689,58202658,-,39,7
reads_R-HPV31|71,reads_R-HPV31,HPV31,right,4,4922,chr7,58213590,58213559,-,39,7
reads_R-HPV31|72,reads_R-HPV31,HPV31,right,4,7798,chr3,87568050,87568080,+,34,7
reads_R-HPV31|73,reads_R-HPV31,HPV31,right,4,7798,chr17,82423031,82423061,+,35,7
reads_R-HPV31|74,reads_R-HPV31,HPV31,right,4,7798,chr17,50997110,50997140,+,34,7
reads_R-HPV31|75,reads_R-HPV31,HPV31,right,4,7798,chr5,161915282,161915253,-,34,7
reads_R-HPV31|76,reads_R-HPV31,HPV31,left,4,523,chr4,134679831,134679798,+,39,6
reads_R-HPV31|77,reads_R-HPV31,HPV31,left,4,523,chr3,173157666,173157632,+,39,6
reads_R-HPV31|78,reads_R-HPV31,HPV31,left,4,523,chr14,93563836,93563800,+,40,6
reads_R-HPV31|79,reads_R-HPV31,HPV31,left,4,523,chr13,52959855,52959820,+,39,6
reads_R-HPV31|80,reads_R-HPV31,HPV31,left,4,523,chr11,83433320,83433286,+,37,6
reads_R-HPV31|81,reads_R-HPV31,HPV31,left,4,523,chrX,117282954,117282989,-,39,6
reads_R-HPV31|82,reads_R-HPV31,HPV31,left,4,523,chrX,138262616,138262651,-,39,6
reads_R-HPV31|83,reads_R-HPV31,HPV31,left,4,523,chr9,74089474,74089510,-,40,6
reads_R-HPV31|84,reads_R-HPV31,HPV31,left,4,523,chr3,145116794,145116828,-,39,6
reads_R-HPV31|85,reads_R-HPV31,HPV31,left,4,523,chr22,34838130,34838166,-,39,6
reads_R-HPV31|86,reads_R-HPV31,HPV31,left,4,523,chr2,215093777,215093812,-,40,6
reads_R-HPV31|87,reads_R-HPV31,HPV31,left,4,523,chr2,12630318,12630353,-,39,6
reads_R-HPV31|88,reads_R-HPV31,HPV31,right,4,4922,chr7,58200985,58200952,-,39,6
reads_R-HPV31|89,reads_R-HPV31,HPV31,right,4,7798,chr6,18409613,18409583,-,31,6
reads_R-HPV31|90,reads_R-HPV31,HPV31,right,4,7798,chr2,200972575,200972545,-,33,6
reads_R-HPV31|91,reads_R-HPV31,HPV31,right,4,7798,chr18,78222828,78222798,-,35,6
reads_R-HPV31|92,reads_R-HPV31,HPV31,left,4,523,chrX,99161161,99161129,+,39,5
reads_R-HPV31|93,reads_R-HPV31,HPV31,left,4,523,chrX,90775247,90775215,+,38,5
reads_R-HPV31|94,reads_R-HPV31,HPV31,left,4,523,chrX,55790407,55790375,+,38,5
reads_R-HPV31|95,reads_R-HPV31,HPV31,left,4,523,chr9,122532557,122532518,+,39,5
reads_R-HPV31|96,reads_R-HPV31,HPV31,left,4,523,chr8,79388025,79387993,+,38,5
reads_R-HPV31|97,reads_R-HPV31,HPV31,left,4,523,chr7,6950078,6950046,+,39,5
reads_R-HPV31|98,reads_R-HPV31,HPV31,left,4,523,chr7,113235509,113235477,+,38,5
reads_R-HPV31|99,reads_R-HPV31,HPV31,left,4,523,chr6,145105073,145105041,+,39,5
reads_R-HPV31|100,reads_R-HPV31,HPV31,left,4,523,chr6,160288494,160288462,+,38,5
reads_R-HPV31|101,reads_R-HPV31,HPV31,left,4,523,chr6,90672134,90672102,+,38,5
reads_R-HPV31|102,reads_R-HPV31,HPV31,left,4,523,chr6,81347068,81347036,+,38,5
reads_R-HPV31|103,reads_R-HPV31,HPV31,left,4,523,chr4,88345301,88345269,+,38,5
reads_R-HPV31|104,reads_R-HPV31,HPV31,left,4,523,chr4,94086546,94086507,+,39,5
reads_R-HPV31|105,reads_R-HPV31,HPV31,left,4,523,chr4,175463104,175463072,+,39,5
reads_R-HPV31|106,reads_R-HPV31,HPV31,left,4,523,chr4,186045907,186045876,+,38,5
reads_R-HPV31|107,reads_R-HPV31,HPV31,left,4,523,chr4,152743253,152743221,+,38,5
reads_R-HPV31|108,reads_R-HPV31,HPV31,left,4,523,chr4,89966680,89966648,+,38,5
reads_R-HPV31|109,reads_R-HPV31,HPV31,left,4,523,chr3,170674068,170674029,+,39,5
reads_R-HPV31|110,reads_R-HPV31,HPV31,left,4,523,chr3,54636406,54636374,+,39,5
reads_R-HPV31|111,reads_R-HPV31,HPV31,left,4,523,chr3,116107237,116107198,+,38,5
reads_R-HPV31|112,reads_R-HPV31,HPV31,left,4,523,chr3,124754477,124754445,+,39,5
reads_R-HPV31|113,reads_R-HPV31,HPV31,left,4,523,chr3,130140586,130140547,+,39,5
reads_R-HPV31|114,reads_R-HPV31,HPV31,left,4,523,chr3,153228603,153228571,+,39,5
reads_R-HPV31|115,reads_R-HPV31,HPV31,left,4,523,chr2,7874618,7874580,+,39,5
reads_R-HPV31|116,reads_R-HPV31,HPV31,left,4,523,chr2,45036354,45036322,+,38,5
reads_R-HPV31|117,reads_R-HPV31,HPV31,left,4,523,chr2,233217558,233217526,+,38,5
reads_R-HPV31|118,reads_R-HPV31,HPV31,left,4,523,chr19,36157341,36157309,+,38,5
reads_R-HPV31|119,reads_R-HPV31,HPV31,left,4,523,chr19,55008716,55008678,+,38,5
reads_R-HPV31|120,reads_R-HPV31,HPV31,left,4,523,chr19,47051744,47051712,+,38,5
reads_R-HPV31|121,reads_R-HPV31,HPV31,left,4,523,chr18,28695031,28694999,+,38,5
reads_R-HPV31|122,reads_R-HPV31,HPV31,left,4,523,chr16,35741564,35741532,+,38,5
reads_R-HPV31|123,reads_R-HPV31,HPV31,left,4,523,chr16,9673005,9672973,+,39,5
reads_R-HPV31|124,reads_R-HPV31,HPV31,left,4,523,chr16,70622717,70622685,+,38,5
reads_R-HPV31|125,reads_R-HPV31,HPV31,left,4,523,chr16,62981064,62981032,+,38,5
reads_R-HPV31|126,reads_R-HPV31,HPV31,left,4,523,chr14,82062794,82062762,+,38,5
reads_R-HPV31|127,reads_R-HPV31,HPV31,left,4,523,chr14,70297338,70297306,+,38,5
reads_R-HPV31|128,reads_R-HPV31,HPV31,left,4,523,chr12,80785001,80784969,+,39,5
reads_R-HPV31|129,reads_R-HPV31,HPV31,left,4,523,chr12,48111835,48111803,+,39,5
reads_R-HPV31|130,reads_R-HPV31,HPV31,left,4,523,chr12,20818931,20818899,+,38,5
reads_R-HPV31|131,reads_R-HPV31,HPV31,left,4,523,chr12,67768562,67768524,+,37,5
reads_R-HPV31|132,reads_R-HPV31,HPV31,left,4,523,chr12,17023799,17023767,+,38,5
reads_R-HPV31|133,reads_R-HPV31,HPV31,left,4,523,chr11,67844833,67844801,+,38,5
reads_R-HPV31|134,reads_R-HPV31,HPV31,left,4,523,chr11,127770788,127770756,+,39,5
reads_R-HPV31|135,reads_R-HPV31,HPV31,left,4,523,chr11,130566284,130566252,+,38,5
reads_R-HPV31|136,reads_R-HPV31,HPV31,left,4,523,chr11,23185857,23185825,+,38,5
reads_R-HPV31|137,reads_R-HPV31,HPV31,left,4,523,chr10,86563314,86563282,+,39,5
reads_R-HPV31|138,reads_R-HPV31,HPV31,left,4,523,chr1,221975020,221974988,+,38,5
reads_R-HPV31|139,reads_R-HPV31,HPV31,left,4,523,chr1,101599960,101599928,+,38,5
reads_R-HPV31|140,reads_R-HPV31,HPV31,left,4,523,chr1,79640649,79640617,+,38,5
reads_R-HPV31|141,reads_R-HPV31,HPV31,left,4,523,chrX,12943641,12943680,-,40,5
reads_R-HPV31|142,reads_R-HPV31,HPV31,left,4,523,chrX,64653090,64653129,-,39,5
reads_R-HPV31|143,reads_R-HPV31,HPV31,left,4,523,chrX,131715881,131715913,-,39,5
reads_R-HPV31|144,reads_R-HPV31,HPV31,left,4,523,chrX,114044006,114044038,-,38,5
reads_R-HPV31|145,reads_R-HPV31,HPV31,left,4,523,chrX,4895394,4895426,-,39,5
reads_R-HPV31|146,reads_R-HPV31,HPV31,left,4,523,chr9,94543621,94543659,-,39,5
reads_R-HPV31|147,reads_R-HPV31,HPV31,left,4,523,chr6,131299265,131299297,-,38,5
reads_R-HPV31|148,reads_R-HPV31,HPV31,left,4,523,chr6,148643613,148643645,-,38,5
reads_R-HPV31|149,reads_R-HPV31,HPV31,left,4,523,chr5,101318719,101318758,-,39,5
reads_R-HPV31|150,reads_R-HPV31,HPV31,left,4,523,chr4,9106581,9106613,-,39,5
reads_R-HPV31|151,reads_R-HPV31,HPV31,left,4,523,chr4,170681509,170681541,-,38,5
reads_R-HPV31|152,reads_R-HPV31,HPV31,left,4,523,chr4,163096878,163096910,-,39,5
reads_R-HPV31|153,reads_R-HPV31,HPV31,left,4,523,chr4,140217307,140217339,-,39,5
reads_R-HPV31|154,reads_R-HPV31,HPV31,left,4,523,chr4,108712963,108713002,-,39,5
reads_R-HPV31|155,reads_R-HPV31,HPV31,left,4,523,chr3,125867620,125867652,-,38,5
reads_R-HPV31|156,reads_R-HPV31,HPV31,left,4,523,chr3,163911559,163911591,-,38,5
reads_R-HPV31|157,reads_R-HPV31,HPV31,left,4,523,chr21,17125304,17125336,-,38,5
reads_R-HPV31|158,reads_R-HPV31,HPV31,left,4,523,chr20,45763474,45763506,-,38,5
reads_R-HPV31|159,reads_R-HPV31,HPV31,left,4,523,chr2,66247738,66247776,-,39,5
reads_R-HPV31|160,reads_R-HPV31,HPV31,left,4,523,chr2,36602848,36602887,-,39,5
reads_R-HPV31|161,reads_R-HPV31,HPV31,left,4,523,chr2,224229103,224229135,-,39,5
reads_R-HPV31|162,reads_R-HPV31,HPV31,left,4,523,chr19,52631586,52631625,-,39,5
reads_R-HPV31|163,reads_R-HPV31,HPV31,left,4,523,chr19,52624920,52624959,-,38,5
reads_R-HPV31|164,reads_R-HPV31,HPV31,left,4,523,chr18,42994905,42994937,-,39,5
reads_R-HPV31|165,reads_R-HPV31,HPV31,left,4,523,chr18,35219796,35219835,-,39,5
reads_R-HPV31|166,reads_R-HPV31,HPV31,left,4,523,chr18,73328452,73328484,-,38,5
reads_R-HPV31|167,reads_R-HPV31,HPV31,left,4,523,chr15,94754583,94754615,-,39,5
reads_R-HPV31|168,reads_R-HPV31,HPV31,left,4,523,chr15,52742767,52742799,-,39,5
reads_R-HPV31|169,reads_R-HPV31,HPV31,left,4,523,chr14,59447893,59447925,-,38,5
reads_R-HPV31|170,reads_R-HPV31,HPV31,left,4,523,chr14,73707303,73707335,-,38,5
reads_R-HPV31|171,reads_R-HPV31,HPV31,left,4,523,chr13,61208825,61208864,-,40,5
reads_R-HPV31|172,reads_R-HPV31,HPV31,left,4,523,chr13,79277944,79277976,-,38,5
reads_R-HPV31|173,reads_R-HPV31,HPV31,left,4,523,chr12,8808734,8808766,-,38,5
reads_R-HPV31|174,reads_R-HPV31,HPV31,left,4,523,chr11,71749751,71749790,-,39,5
reads_R-HPV31|175,reads_R-HPV31,HPV31,left,4,523,chr11,94349528,94349560,-,39,5
reads_R-HPV31|176,reads_R-HPV31,HPV31,left,4,523,chr11,122551142,122551174,-,39,5
reads_R-HPV31|177,reads_R-HPV31,HPV31,left,4,523,chr11,111054214,111054253,-,38,5
reads_R-HPV31|178,reads_R-HPV31,HPV31,left,4,523,chr11,95313325,95313357,-,38,5
reads_R-HPV31|179,reads_R-HPV31,HPV31,left,4,523,chr11,94353654,94353686,-,38,5
reads_R-HPV31|180,reads_R-HPV31,HPV31,left,4,523,chr10,120848651,120848683,-,38,5
reads_R-HPV31|181,reads_R-HPV31,HPV31,right,4,4922,chr7,58181923,58181892,-,35,5
reads_R-HPV31|182,reads_R-HPV31,HPV31,right,4,4922,chr7,58199281,58199250,-,35,5
reads_R-HPV31|183,reads_R-HPV31,HPV31,right,4,4922,chr7,58199963,58199932,-,35,5
reads_R-HPV31|184,reads_R-HPV31,HPV31,right,4,4922,chr7,58211546,58211515,-,35,5
reads_R-HPV31|185,reads_R-HPV31,HPV31,right,4,6324,chr9,60559136,60559106,-,41,5
reads_R-HPV31|186,reads_R-HPV31,HPV31,right,4,6324,chr9,60564056,60564026,-,41,5
reads_R-HPV31|187,reads_R-HPV31,HPV31,right,4,6324,chr9,60565926,60565896,-,41,5
reads_R-HPV31|188,reads_R-HPV31,HPV31,right,4,6324,chr9,60567794,60567764,-,41,5
reads_R-HPV31|189,reads_R-HPV31,HPV31,right,4,6324,chr9,60569666,60569636,-,41,5
reads_R-HPV31|190,reads_R-HPV31,HPV31,right,4,6324,chr9,60574261,60574231,-,41,5
reads_R-HPV31|191,reads_R-HPV31,HPV31,right,4,6324,chr20,29711111,29711081,-,42,5
reads_R-HPV31|192,reads_R-HPV31,HPV31,right,4,6324,chr18,20939350,20939320,-,42,5
reads_R-HPV31|193,reads_R-HPV31,HPV31,right,4,7334,chr20,30557106,30557075,-,34,5
reads_R-HPV31|194,reads_R-HPV31,HPV31,right,4,7798,chr6,39869565,39869593,+,29,5
reads_R-HPV31|195,reads_R-HPV31,HPV31,right,4,7798,chr14,99283107,99283140,+,35,5
reads_R-HPV31|196,reads_R-HPV31,HPV31,left,4,523,chrY,21040632,21040594,+,38,4
reads_R-HPV31|197,reads_R-HPV31,HPV31,left,4,523,chrY,5326709,5326677,+,37,4
reads_R-HPV31|198,reads_R-HPV31,HPV31,left,4,523,chrX,114603213,114603174,+,40,4
reads_R-HPV31|199,reads_R-HPV31,HPV31,left,4,523,chrX,116722877,116722838,+,39,4
reads_R-HPV31|200,reads_R-HPV31,HPV31,left,4,523,chrX,3555051,3555012,+,39,4
reads_R-HPV31|201,reads_R-HPV31,HPV31,left,4,523,chr8,7905353,7905315,+,38,4
reads_R-HPV31|202,reads_R-HPV31,HPV31,left,4,523,chr8,137826527,137826494,+,38,4
reads_R-HPV31|203,reads_R-HPV31,HPV31,left,4,523,chr8,83507073,83507040,+,37,4
reads_R-HPV31|204,reads_R-HPV31,HPV31,left,4,523,chr8,132082150,132082118,+,37,4
reads_R-HPV31|205,reads_R-HPV31,HPV31,left,4,523,chr7,109593746,109593707,+,40,4
reads_R-HPV31|206,reads_R-HPV31,HPV31,left,4,523,chr7,148311965,148311926,+,40,4
reads_R-HPV31|207,reads_R-HPV31,HPV31,left,4,523,chr7,125260824,125260785,+,40,4
reads_R-HPV31|208,reads_R-HPV31,HPV31,left,4,523,chr7,143539146,143539114,+,38,4
reads_R-HPV31|209,reads_R-HPV31,HPV31,left,4,523,chr6,18755989,18755950,+,40,4
reads_R-HPV31|210,reads_R-HPV31,HPV31,left,4,523,chr6,157702574,157702536,+,39,4
reads_R-HPV31|211,reads_R-HPV31,HPV31,left,4,523,chr6,123584213,123584174,+,38,4
reads_R-HPV31|212,reads_R-HPV31,HPV31,left,4,523,chr6,40865814,40865782,+,38,4
reads_R-HPV31|213,reads_R-HPV31,HPV31,left,4,523,chr5,108570396,108570364,+,38,4
reads_R-HPV31|214,reads_R-HPV31,HPV31,left,4,523,chr4,88154744,88154705,+,40,4
reads_R-HPV31|215,reads_R-HPV31,HPV31,left,4,523,chr4,133265408,133265371,+,38,4
reads_R-HPV31|216,reads_R-HPV31,HPV31,left,4,523,chr4,11655449,11655416,+,38,4
reads_R-HPV31|217,reads_R-HPV31,HPV31,left,4,523,chr3,39579721,39579682,+,39,4
reads_R-HPV31|218,reads_R-HPV31,HPV31,left,4,523,chr3,187468190,187468151,+,39,4
reads_R-HPV31|219,reads_R-HPV31,HPV31,left,4,523,chr3,97274894,97274862,+,38,4
reads_R-HPV31|220,reads_R-HPV31,HPV31,left,4,523,chr20,38594253,38594215,+,38,4
reads_R-HPV31|221,reads_R-HPV31,HPV31,left,4,523,chr20,19753079,19753041,+,38,4
reads_R-HPV31|222,reads_R-HPV31,HPV31,left,4,523,chr2,194132592,194132554,+,39,4
reads_R-HPV31|223,reads_R-HPV31,HPV31,left,4,523,chr2,35438806,35438767,+,39,4
reads_R-HPV31|224,reads_R-HPV31,HPV31,left,4,523,chr2,187562402,187562363,+,39,4
reads_R-HPV31|225,reads_R-HPV31,HPV31,left,4,523,chr2,116186180,116186148,+,38,4
reads_R-HPV31|226,reads_R-HPV31,HPV31,left,4,523,chr2,16793858,16793820,+,37,4
reads_R-HPV31|227,reads_R-HPV31,HPV31,left,4,523,chr19,23028562,23028523,+,39,4
reads_R-HPV31|228,reads_R-HPV31,HPV31,left,4,523,chr18,31286654,31286625,+,36,4
reads_R-HPV31|229,reads_R-HPV31,HPV31,left,4,523,chr17,6733342,6733310,+,38,4
reads_R-HPV31|230,reads_R-HPV31,HPV31,left,4,523,chr16,65231745,65231706,+,39,4
reads_R-HPV31|231,reads_R-HPV31,HPV31,left,4,523,chr15,88549206,88549167,+,40,4
reads_R-HPV31|232,reads_R-HPV31,HPV31,left,4,523,chr14,84502134,84502102,+,38,4
reads_R-HPV31|233,reads_R-HPV31,HPV31,left,4,523,chr14,48257088,48257056,+,37,4
reads_R-HPV31|234,reads_R-HPV31,HPV31,left,4,523,chr13,66228301,66228262,+,40,4
reads_R-HPV31|235,reads_R-HPV31,HPV31,left,4,523,chr13,37970892,37970863,+,37,4
reads_R-HPV31|236,reads_R-HPV31,HPV31,left,4,523,chr13,54129603,54129571,+,37,4
reads_R-HPV31|237,reads_R-HPV31,HPV31,left,4,523,chr12,103224602,103224564,+,39,4
reads_R-HPV31|238,reads_R-HPV31,HPV31,left,4,523,chr12,29136694,29136655,+,38,4
reads_R-HPV31|239,reads_R-HPV31,HPV31,left,4,523,chr11,25330138,25330100,+,39,4
reads_R-HPV31|240,reads_R-HPV31,HPV31,left,4,523,chr11,121639842,121639803,+,39,4
reads_R-HPV31|241,reads_R-HPV31,HPV31,left,4,523,chr10,32135738,32135699,+,40,4
reads_R-HPV31|242,reads_R-HPV31,HPV31,left,4,523,chr10,25770666,25770627,+,39,4
reads_R-HPV31|243,reads_R-HPV31,HPV31,left,4,523,chr10,6631511,6631472,+,40,4
reads_R-HPV31|244,reads_R-HPV31,HPV31,left,4,523,chr1,64351880,64351841,+,39,4
reads_R-HPV31|245,reads_R-HPV31,HPV31,left,4,523,chr1,215411862,215411823,+,40,4
reads_R-HPV31|246,reads_R-HPV31,HPV31,left,4,523,chrY,7504758,7504790,-,36,4
reads_R-HPV31|247,reads_R-HPV31,HPV31,left,4,523,chrX,28504097,28504135,-,39,4
reads_R-HPV31|248,reads_R-HPV31,HPV31,left,4,523,chrX,82730862,82730900,-,39,4
reads_R-HPV31|249,reads_R-HPV31,HPV31,left,4,523,chrX,93026740,93026778,-,39,4
reads_R-HPV31|250,reads_R-HPV31,HPV31,left,4,523,chrX,73531491,73531520,-,37,4
reads_R-HPV31|251,reads_R-HPV31,HPV31,left,4,523,chrX,114470576,114470608,-,38,4
reads_R-HPV31|252,reads_R-HPV31,HPV31,left,4,523,chr9,78184835,78184874,-,40,4
reads_R-HPV31|253,reads_R-HPV31,HPV31,left,4,523,chr9,80141228,80141267,-,40,4
reads_R-HPV31|254,reads_R-HPV31,HPV31,left,4,523,chr9,31330219,31330252,-,37,4
reads_R-HPV31|255,reads_R-HPV31,HPV31,left,4,523,chr8,8180913,8180952,-,40,4
reads_R-HPV31|256,reads_R-HPV31,HPV31,left,4,523,chr8,71668339,71668378,-,39,4
reads_R-HPV31|257,reads_R-HPV31,HPV31,left,4,523,chr8,104289747,104289785,-,39,4
reads_R-HPV31|258,reads_R-HPV31,HPV31,left,4,523,chr8,49423552,49423590,-,39,4
reads_R-HPV31|259,reads_R-HPV31,HPV31,left,4,523,chr8,115818406,115818438,-,38,4
reads_R-HPV31|260,reads_R-HPV31,HPV31,left,4,523,chr8,131314006,131314038,-,37,4
reads_R-HPV31|261,reads_R-HPV31,HPV31,left,4,523,chr7,124732842,124732881,-,39,4
reads_R-HPV31|262,reads_R-HPV31,HPV31,left,4,523,chr7,20124616,20124655,-,39,4
reads_R-HPV31|263,reads_R-HPV31,HPV31,left,4,523,chr6,126852553,126852591,-,39,4
reads_R-HPV31|264,reads_R-HPV31,HPV31,left,4,523,chr6,12671171,12671210,-,38,4
reads_R-HPV31|265,reads_R-HPV31,HPV31,left,4,523,chr6,63008987,63009020,-,37,4
reads_R-HPV31|266,reads_R-HPV31,HPV31,left,4,523,chr5,98438740,98438778,-,39,4
reads_R-HPV31|267,reads_R-HPV31,HPV31,left,4,523,chr5,108553091,108553124,-,39,4
reads_R-HPV31|268,reads_R-HPV31,HPV31,left,4,523,chr5,161243783,161243814,-,37,4
reads_R-HPV31|269,reads_R-HPV31,HPV31,left,4,523,chr4,170120263,170120302,-,40,4
reads_R-HPV31|270,reads_R-HPV31,HPV31,left,4,523,chr4,117255902,117255940,-,39,4
