sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads-HPV45,HPV45,left,1,4353,chr5,68198526,68198497,+,28,1
reads-HPV45,HPV45,left,1,4353,chr3,14542209,14542181,+,28,1
reads-HPV45,HPV45,left,1,4353,chr18,68613864,68613835,+,28,1
reads-HPV45,HPV45,left,0,4353,chr17,59906748,59906719,+,28,1
reads-HPV45,HPV45,left,1,4353,chr15,71191956,71191927,+,28,1
reads-HPV45,HPV45,left,1,4353,chr15,70272411,70272382,+,28,1
reads-HPV45,HPV45,left,1,4353,chr12,50151706,50151677,+,28,1
reads-HPV45,HPV45,left,0,4353,chr7,115976388,115976416,-,28,1
reads-HPV45,HPV45,left,0,4353,chr7,70062476,70062505,-,28,1
reads-HPV45,HPV45,left,1,4353,chr6,89101661,89101690,-,29,1
reads-HPV45,HPV45,left,1,4353,chr3,49441942,49441971,-,29,1
reads-HPV45,HPV45,left,1,4353,chr2,241692011,241692039,-,28,1
reads-HPV45,HPV45,left,1,4353,chr12,51886725,51886753,-,27,1
reads-HPV45,HPV45,left,1,4353,chr10,46004112,46004141,-,29,1
reads-HPV45,HPV45,left,0,4353,chr1,175345071,175345100,-,29,1
reads-HPV45,HPV45,left,0,4353,chr1,23460470,23460499,-,29,1
reads-HPV45,HPV45,left,7,4661,chr12,103989584,103989618,-,34,1
reads-HPV45,HPV45,left,10,4662,chr12,103989583,103989620,-,43,6
reads-HPV45,HPV45,left,7,4664,chr12,103989582,103989611,-,29,1
reads-HPV45,HPV45,right,10,4906,chr13,21304881,21304848,-,43,12
reads-HPV45,HPV45,right,4,4913,chrY,23470431,23470463,+,42,8
reads-HPV45,HPV45,right,4,4913,chrY,26200179,26200147,-,42,8
reads-HPV45,HPV45,right,7,4916,chr11,59429892,59429922,+,30,1
reads-HPV45,HPV45,right,10,4917,chr11,59429893,59429929,+,40,5
reads-HPV45,HPV45,right,7,5097,chr10,96548562,96548537,-,25,1
reads-HPV45,HPV45,left,10,5112,chr6,39702012,39702044,-,42,10
reads-HPV45,HPV45,left,7,5114,chr6,39702011,39702036,-,25,1
reads-HPV45,HPV45,left,9,5173,chr8,11295774,11295741,+,42,7
reads-HPV45,HPV45,left,10,5203,chr13,22286715,22286751,-,40,6
reads-HPV45,HPV45,left,7,5204,chr13,22286715,22286744,-,29,1
reads-HPV45,HPV45,left,9,5246,chr19,7960171,7960205,-,43,11
reads-HPV45,HPV45,right,7,5346,chr15,67399404,67399433,+,29,1
reads-HPV45,HPV45,right,10,5347,chr15,67399404,67399440,+,40,5
reads-HPV45,HPV45,left,6,5691,chr7,13082076,13082110,-,33,1
reads-HPV45,HPV45,left,10,5775,chr13,46766617,46766584,+,42,7
reads-HPV45,HPV45,right,10,5821,chr16,24270723,24270690,-,43,12
reads-HPV45,HPV45,left,4,5961,chrY,10244975,10245004,-,31,4
reads-HPV45,HPV45,left,4,5961,chrY,10084204,10084233,-,28,3
reads-HPV45,HPV45,left,4,5961,chrX,58536449,58536479,-,30,3
reads-HPV45,HPV45,left,4,5961,chrX,58532710,58532740,-,39,5
reads-HPV45,HPV45,left,4,5961,chrX,62516584,62516613,-,31,5
reads-HPV45,HPV45,left,4,5961,chrX,62523309,62523338,-,39,6
reads-HPV45,HPV45,left,4,5961,chrX,62523647,62523676,-,31,4
reads-HPV45,HPV45,left,4,5961,chrX,62527544,62527574,-,39,6
reads-HPV45,HPV45,left,4,5961,chrX,62527205,62527234,-,31,4
reads-HPV45,HPV45,left,4,5961,chrX,62525814,62525843,-,31,5
reads-HPV45,HPV45,left,4,5961,chrX,62523818,62523848,-,39,6
reads-HPV45,HPV45,left,4,5961,chrX,62471568,62471597,-,28,2
reads-HPV45,HPV45,left,4,5961,chrX,62469512,62469541,-,28,2
reads-HPV45,HPV45,left,4,5961,chrX,62465397,62465426,-,28,2
reads-HPV45,HPV45,left,4,5961,chrX,62463340,62463369,-,28,2
reads-HPV45,HPV45,left,3,5961,chr9,60548439,60548469,-,40,7
reads-HPV45,HPV45,left,3,5961,chr9,63067392,63067422,-,32,6
reads-HPV45,HPV45,left,3,5961,chr9,60540441,60540470,-,31,4
reads-HPV45,HPV45,left,3,5961,chr9,60551001,60551030,-,39,6
reads-HPV45,HPV45,left,3,5961,chr9,60552357,60552386,-,31,5
reads-HPV45,HPV45,left,3,5961,chr9,60553377,60553406,-,31,4
reads-HPV45,HPV45,left,3,5961,chr9,60578371,60578400,-,31,5
reads-HPV45,HPV45,left,3,5961,chr9,60644712,60644742,-,39,6
reads-HPV45,HPV45,left,3,5961,chr9,60646068,60646097,-,31,5
reads-HPV45,HPV45,left,3,5961,chr9,60647772,60647801,-,31,5
reads-HPV45,HPV45,left,3,5961,chr9,60652027,60652056,-,31,5
reads-HPV45,HPV45,left,3,5961,chr9,60666306,60666335,-,31,5
reads-HPV45,HPV45,left,3,5961,chr9,63069273,63069302,-,31,5
reads-HPV45,HPV45,left,3,5961,chr9,63090561,63090590,-,31,4
reads-HPV45,HPV45,left,3,5961,chr9,65842114,65842143,-,29,3
reads-HPV45,HPV45,left,3,5961,chr9,63096018,63096046,-,28,4
reads-HPV45,HPV45,left,3,5961,chr7,57947121,57947151,-,40,7
reads-HPV45,HPV45,left,3,5961,chr7,57950881,57950911,-,40,7
reads-HPV45,HPV45,left,3,5961,chr7,60879021,60879052,-,40,6
reads-HPV45,HPV45,left,3,5961,chr7,57952243,57952272,-,39,6
reads-HPV45,HPV45,left,3,5961,chr7,60881656,60881685,-,30,4
reads-HPV45,HPV45,left,3,5961,chr7,60883200,60883230,-,39,5
reads-HPV45,HPV45,left,3,5961,chr7,60884383,60884412,-,38,6
reads-HPV45,HPV45,left,3,5961,chr7,60885392,60885422,-,39,6
reads-HPV45,HPV45,left,3,5961,chr7,60885562,60885592,-,39,6
reads-HPV45,HPV45,left,3,5961,chr7,60887952,60887982,-,31,4
reads-HPV45,HPV45,left,3,5961,chr7,61717095,61717124,-,39,6
reads-HPV45,HPV45,left,3,5961,chr7,62145747,62145777,-,39,5
reads-HPV45,HPV45,left,3,5961,chr7,62549148,62549178,-,39,6
reads-HPV45,HPV45,left,3,5961,chr7,62554758,62554787,-,31,5
reads-HPV45,HPV45,left,3,5961,chr7,62558688,62558718,-,31,4
reads-HPV45,HPV45,left,3,5961,chr7,62560561,62560590,-,29,3
reads-HPV45,HPV45,left,4,5961,chr5,46341178,46341208,-,32,5
reads-HPV45,HPV45,left,4,5961,chr5,46364837,46364867,-,33,6
reads-HPV45,HPV45,left,4,5961,chr5,50164319,50164348,-,30,4
reads-HPV45,HPV45,left,4,5961,chr5,46329113,46329143,-,39,5
reads-HPV45,HPV45,left,4,5961,chr5,46331159,46331188,-,29,2
reads-HPV45,HPV45,left,4,5961,chr5,46333034,46333064,-,39,6
reads-HPV45,HPV45,left,4,5961,chr5,46334571,46334600,-,31,5
reads-HPV45,HPV45,left,4,5961,chr5,46337444,46337474,-,39,6
reads-HPV45,HPV45,left,4,5961,chr5,46338802,46338832,-,32,4
reads-HPV45,HPV45,left,4,5961,chr5,46339648,46339679,-,40,7
reads-HPV45,HPV45,left,4,5961,chr5,46341521,46341550,-,30,3
reads-HPV45,HPV45,left,4,5961,chr5,46344246,46344275,-,30,4
reads-HPV45,HPV45,left,4,5961,chr5,46346630,46346660,-,39,6
reads-HPV45,HPV45,left,4,5961,chr5,46349365,46349394,-,39,5
reads-HPV45,HPV45,left,4,5961,chr5,46351751,46351780,-,29,2
reads-HPV45,HPV45,left,4,5961,chr5,46354648,46354677,-,39,4
reads-HPV45,HPV45,left,4,5961,chr3,90403636,90403666,-,40,7
reads-HPV45,HPV45,left,4,5961,chr3,90286744,90286775,-,32,6
reads-HPV45,HPV45,left,4,5961,chr3,90289459,90289488,-,30,4
reads-HPV45,HPV45,left,4,5961,chr3,90401203,90401233,-,39,5
reads-HPV45,HPV45,left,4,5961,chr3,90405510,90405540,-,39,5
reads-HPV45,HPV45,left,4,5961,chr3,90406535,90406564,-,39,6
reads-HPV45,HPV45,left,4,5961,chr3,90407048,90407078,-,39,5
reads-HPV45,HPV45,left,4,5961,chr3,90409092,90409122,-,39,6
reads-HPV45,HPV45,left,4,5961,chr3,90409252,90409282,-,39,5
reads-HPV45,HPV45,left,4,5961,chr3,90409422,90409452,-,39,6
reads-HPV45,HPV45,left,4,5961,chr3,90410084,90410114,-,39,6
reads-HPV45,HPV45,left,4,5961,chr3,90410253,90410282,-,30,3
reads-HPV45,HPV45,left,4,5961,chr3,90415853,90415882,-,39,6
reads-HPV45,HPV45,left,4,5961,chr3,90417221,90417250,-,31,4
reads-HPV45,HPV45,left,4,5961,chr3,90418588,90418618,-,39,6
reads-HPV45,HPV45,left,4,5961,chr3,90425773,90425802,-,29,3
reads-HPV45,HPV45,left,4,5961,chr22,16058889,16058921,-,42,9
reads-HPV45,HPV45,left,4,5961,chr22,12338000,12338030,-,31,4
reads-HPV45,HPV45,left,4,5961,chr22,12346197,12346226,-,31,4
reads-HPV45,HPV45,left,4,5961,chr22,15155324,15155353,-,31,5
reads-HPV45,HPV45,left,4,5961,chr22,15159595,15159624,-,30,4
reads-HPV45,HPV45,left,4,5961,chr22,15160618,15160648,-,39,6
reads-HPV45,HPV45,left,4,5961,chr22,15163684,15163714,-,39,6
reads-HPV45,HPV45,left,4,5961,chr22,15165384,15165414,-,39,6
reads-HPV45,HPV45,left,4,5961,chr22,15168975,15169004,-,32,5
reads-HPV45,HPV45,left,4,5961,chr22,15172734,15172763,-,30,3
reads-HPV45,HPV45,left,4,5961,chr22,15178188,15178218,-,39,5
reads-HPV45,HPV45,left,4,5961,chr22,15178530,15178559,-,31,5
reads-HPV45,HPV45,left,4,5961,chr22,15188433,15188462,-,31,5
reads-HPV45,HPV45,left,4,5961,chr22,15190646,15190675,-,31,5
reads-HPV45,HPV45,left,4,5961,chr22,15194563,15194592,-,29,3
reads-HPV45,HPV45,left,4,5961,chr22,15195073,15195102,-,39,3
reads-HPV45,HPV45,left,4,5961,chr21,12973354,12973384,-,40,7
reads-HPV45,HPV45,left,4,5961,chr21,7213492,7213521,-,31,5
reads-HPV45,HPV45,left,4,5961,chr21,7970098,7970127,-,30,3
reads-HPV45,HPV45,left,4,5961,chr21,12967405,12967434,-,39,6
reads-HPV45,HPV45,left,4,5961,chr21,12968071,12968102,-,40,6
reads-HPV45,HPV45,left,4,5961,chr21,12970456,12970486,-,39,5
reads-HPV45,HPV45,left,4,5961,chr21,12971989,12972018,-,29,3
reads-HPV45,HPV45,left,4,5961,chr21,12979124,12979153,-,31,5
reads-HPV45,HPV45,left,4,5961,chr21,12996045,12996074,-,39,6
reads-HPV45,HPV45,left,4,5961,chr21,12993488,12993517,-,30,4
reads-HPV45,HPV45,left,4,5961,chr21,12973013,12973041,-,28,3
reads-HPV45,HPV45,left,4,5961,chr21,12967072,12967106,-,37,6
reads-HPV45,HPV45,left,4,5961,chr21,12995363,12995392,-,28,3
reads-HPV45,HPV45,left,4,5961,chr21,12971138,12971168,-,30,4
reads-HPV45,HPV45,left,4,5961,chr21,12969776,12969805,-,31,6
reads-HPV45,HPV45,left,4,5961,chr20,28644204,28644234,-,32,6
reads-HPV45,HPV45,left,4,5961,chr20,26602646,26602676,-,39,5
reads-HPV45,HPV45,left,4,5961,chr20,26604006,26604036,-,39,6
reads-HPV45,HPV45,left,4,5961,chr20,26605365,26605395,-,39,5
reads-HPV45,HPV45,left,4,5961,chr20,28645912,28645942,-,39,6
reads-HPV45,HPV45,left,4,5961,chr20,29697828,29697858,-,31,4
reads-HPV45,HPV45,left,4,5961,chr20,29698177,29698206,-,31,5
reads-HPV45,HPV45,left,4,5961,chr20,29698860,29698889,-,31,3
reads-HPV45,HPV45,left,4,5961,chr20,29701252,29701281,-,31,5
reads-HPV45,HPV45,left,4,5961,chr20,29702449,29702478,-,31,5
reads-HPV45,HPV45,left,4,5961,chr20,29703470,29703500,-,39,5
reads-HPV45,HPV45,left,4,5961,chr20,29709245,29709275,-,39,5
reads-HPV45,HPV45,left,4,5961,chr20,29713335,29713364,-,31,5
reads-HPV45,HPV45,left,4,5961,chr20,29715026,29715055,-,39,5
reads-HPV45,HPV45,left,4,5961,chr20,29715874,29715904,-,30,4
reads-HPV45,HPV45,left,4,5961,chr20,29718258,29718287,-,29,3
reads-HPV45,HPV45,left,4,5961,chr2,94512711,94512741,-,40,7
reads-HPV45,HPV45,left,4,5961,chr2,94531008,94531038,-,40,7
reads-HPV45,HPV45,left,4,5961,chr2,94534079,94534109,-,40,7
reads-HPV45,HPV45,left,4,5961,chr2,94509303,94509332,-,31,5
reads-HPV45,HPV45,left,4,5961,chr2,94511687,94511717,-,39,5
reads-HPV45,HPV45,left,4,5961,chr2,94513778,94513807,-,31,5
reads-HPV45,HPV45,left,4,5961,chr2,94515659,94515688,-,39,6
reads-HPV45,HPV45,left,4,5961,chr2,94520259,94520288,-,39,6
reads-HPV45,HPV45,left,4,5961,chr2,94521444,94521474,-,31,4
reads-HPV45,HPV45,left,4,5961,chr2,94523998,94524028,-,39,6
reads-HPV45,HPV45,left,4,5961,chr2,94526379,94526411,-,40,5
reads-HPV45,HPV45,left,4,5961,chr2,94529983,94530012,-,39,6
reads-HPV45,HPV45,left,4,5961,chr2,94532031,94532060,-,30,4
reads-HPV45,HPV45,left,4,5961,chr2,94532713,94532742,-,29,3
reads-HPV45,HPV45,left,4,5961,chr2,94534593,94534622,-,40,6
reads-HPV45,HPV45,left,4,5961,chr2,94537151,94537180,-,29,2
reads-HPV45,HPV45,left,3,5961,chr19,27405421,27405450,-,39,6
reads-HPV45,HPV45,left,3,5961,chr19,27397209,27397239,-,39,5
reads-HPV45,HPV45,left,3,5961,chr19,27396179,27396208,-,39,6
reads-HPV45,HPV45,left,3,5961,chr19,27340224,27340254,-,39,6
reads-HPV45,HPV45,left,3,5961,chr19,27406617,27406645,-,30,3
reads-HPV45,HPV45,left,4,5961,chr18,20574261,20574292,-,40,5
reads-HPV45,HPV45,left,4,5961,chr18,20577322,20577351,-,30,4
reads-HPV45,HPV45,left,4,5961,chr18,20580723,20580752,-,30,4
reads-HPV45,HPV45,left,4,5961,chr18,20586764,20586794,-,39,6
reads-HPV45,HPV45,left,4,5961,chr18,20594079,20594108,-,39,6
reads-HPV45,HPV45,left,4,5961,chr18,20594420,20594450,-,39,6
reads-HPV45,HPV45,left,4,5961,chr18,20599693,20599722,-,31,4
reads-HPV45,HPV45,left,4,5961,chr18,20602074,20602103,-,31,5
reads-HPV45,HPV45,left,4,5961,chr18,20817309,20817338,-,39,6
reads-HPV45,HPV45,left,4,5961,chr18,20820822,20820852,-,39,6
reads-HPV45,HPV45,left,4,5961,chr18,20826088,20826118,-,39,5
reads-HPV45,HPV45,left,4,5961,chr18,20827960,20827990,-,39,5
reads-HPV45,HPV45,left,4,5961,chr18,20938527,20938556,-,39,6
reads-HPV45,HPV45,left,4,5961,chr18,20838606,20838635,-,39,4
reads-HPV45,HPV45,left,4,5961,chr18,20836738,20836767,-,39,4
reads-HPV45,HPV45,left,4,5961,chr18,20834856,20834885,-,39,4
reads-HPV45,HPV45,left,3,5961,chr17,26883537,26883566,-,31,5
reads-HPV45,HPV45,left,3,5961,chr17,26882855,26882884,-,31,5
reads-HPV45,HPV45,left,3,5961,chr17,26881158,26881187,-,31,5
reads-HPV45,HPV45,left,4,5961,chr16,34205499,34205528,-,31,5
reads-HPV45,HPV45,left,4,5961,chr16,34213518,34213547,-,31,5
reads-HPV45,HPV45,left,4,5961,chr16,34621576,34621605,-,31,5
reads-HPV45,HPV45,left,4,5961,chr16,36336355,36336384,-,30,4
reads-HPV45,HPV45,left,4,5961,chr16,36260162,36260191,-,30,3
reads-HPV45,HPV45,left,4,5961,chr16,36258294,36258322,-,30,3
reads-HPV45,HPV45,left,4,5961,chr16,34623455,34623484,-,28,3
reads-HPV45,HPV45,left,4,5961,chr16,34211130,34211159,-,31,4
reads-HPV45,HPV45,left,4,5961,chr15,19791947,19791976,-,31,5
reads-HPV45,HPV45,left,4,5961,chr15,19793520,19793549,-,31,5
reads-HPV45,HPV45,left,4,5961,chr15,19795741,19795770,-,39,6
reads-HPV45,HPV45,left,4,5961,chr15,19797600,19797630,-,34,6
reads-HPV45,HPV45,left,4,5961,chr15,19798112,19798142,-,39,5
reads-HPV45,HPV45,left,4,5961,chr15,19799304,19799334,-,39,6
reads-HPV45,HPV45,left,4,5961,chr15,19826107,19826136,-,29,2
reads-HPV45,HPV45,left,4,5961,chr15,19790957,19790990,-,37,6
reads-HPV45,HPV45,left,4,5961,chr15,19796082,19796110,-,28,4
reads-HPV45,HPV45,left,4,5961,chr15,19785861,19785890,-,36,5
reads-HPV45,HPV45,left,4,5961,chr15,19783311,19783340,-,28,4
reads-HPV45,HPV45,left,4,5961,chr15,19780077,19780106,-,28,4
reads-HPV45,HPV45,left,4,5961,chr15,19775646,19775674,-,28,4
reads-HPV45,HPV45,left,3,5961,chr14,18229822,18229851,-,30,3
reads-HPV45,HPV45,left,3,5961,chr14,18230845,18230875,-,39,5
reads-HPV45,HPV45,left,3,5961,chr14,18235611,18235640,-,39,6
reads-HPV45,HPV45,left,3,5961,chr14,18241936,18241965,-,30,4
reads-HPV45,HPV45,left,3,5961,chr14,18246025,18246056,-,40,6
reads-HPV45,HPV45,left,3,5961,chr14,18247390,18247420,-,39,6
reads-HPV45,HPV45,left,3,5961,chr14,18247732,18247761,-,31,5
reads-HPV45,HPV45,left,3,5961,chr14,18257637,18257666,-,31,5
reads-HPV45,HPV45,left,3,5961,chr14,18259851,18259880,-,31,4
reads-HPV45,HPV45,left,3,5961,chr14,18263769,18263798,-,31,5
reads-HPV45,HPV45,left,3,5961,chr14,18266844,18266874,-,39,6
reads-HPV45,HPV45,left,3,5961,chr14,18265135,18265165,-,39,5
reads-HPV45,HPV45,left,3,5961,chr14,18263940,18263970,-,38,4
reads-HPV45,HPV45,left,3,5961,chr14,18261722,18261751,-,28,3
reads-HPV45,HPV45,left,3,5961,chr14,18249609,18249638,-,28,2
reads-HPV45,HPV45,left,3,5961,chr14,18227259,18227288,-,38,3
reads-HPV45,HPV45,left,4,5961,chr12,37358558,37358588,-,31,4
reads-HPV45,HPV45,left,4,5961,chr12,37636361,37636390,-,39,6
reads-HPV45,HPV45,left,4,5961,chr12,37643007,37643036,-,39,6
reads-HPV45,HPV45,left,4,5961,chr12,37643349,37643378,-,30,3
reads-HPV45,HPV45,left,4,5961,chr12,37675507,37675537,-,39,5
reads-HPV45,HPV45,left,4,5961,chr12,37677196,37677226,-,39,6
reads-HPV45,HPV45,left,4,5961,chr12,37677538,37677567,-,31,5
reads-HPV45,HPV45,left,4,5961,chr12,37679585,37679614,-,31,5
reads-HPV45,HPV45,left,4,5961,chr12,37694662,37694692,-,31,4
reads-HPV45,HPV45,left,4,5961,chr12,37690701,37690730,-,31,4
reads-HPV45,HPV45,left,4,5961,chr12,37688308,37688337,-,29,3
reads-HPV45,HPV45,left,4,5961,chr12,37644549,37644577,-,28,3
reads-HPV45,HPV45,left,4,5961,chr12,37630909,37630937,-,28,3
reads-HPV45,HPV45,left,4,5961,chr12,37688992,37689022,-,30,4
reads-HPV45,HPV45,left,4,5961,chr11,55230959,55230993,-,41,7
reads-HPV45,HPV45,left,4,5961,chr11,55248537,55248568,-,40,5
reads-HPV45,HPV45,left,4,5961,chr11,48792004,48792034,-,39,6
reads-HPV45,HPV45,left,4,5961,chr11,48796418,48796448,-,39,6
reads-HPV45,HPV45,left,4,5961,chr11,48909826,48909856,-,39,6
reads-HPV45,HPV45,left,4,5961,chr11,48914291,48914320,-,31,5
reads-HPV45,HPV45,left,4,5961,chr11,48915486,48915516,-,39,5
reads-HPV45,HPV45,left,4,5961,chr11,48917326,48917356,-,39,6
reads-HPV45,HPV45,left,4,5961,chr11,48926551,48926581,-,39,5
reads-HPV45,HPV45,left,4,5961,chr11,48927235,48927265,-,39,5
reads-HPV45,HPV45,left,4,5961,chr11,48932077,48932106,-,29,3
reads-HPV45,HPV45,left,4,5961,chr11,48933784,48933814,-,39,6
reads-HPV45,HPV45,left,4,5961,chr11,48935325,48935354,-,39,6
reads-HPV45,HPV45,left,4,5961,chr11,48937896,48937925,-,39,4
reads-HPV45,HPV45,left,4,5961,chr11,48941482,48941511,-,29,3
reads-HPV45,HPV45,left,4,5961,chr11,50714269,50714298,-,29,3
reads-HPV45,HPV45,left,4,5961,chr10,39462747,39462776,-,29,2
reads-HPV45,HPV45,left,4,5961,chr10,39445918,39445948,-,31,4
reads-HPV45,HPV45,left,4,5961,chr10,39440455,39440484,-,39,6
