sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV39,HPV39,left,4,4631,chr3,168518879,168518844,+,37,4
reads_R-HPV39,HPV39,left,4,4631,chr3,8078356,8078325,+,36,6
reads_R-HPV39,HPV39,left,4,4631,chr3,74234205,74234176,+,36,5
reads_R-HPV39,HPV39,left,4,4631,chr3,76384765,76384732,+,36,4
reads_R-HPV39,HPV39,left,4,4631,chr3,77983939,77983908,+,36,6
reads_R-HPV39,HPV39,left,4,4631,chr3,81624232,81624196,+,36,2
reads_R-HPV39,HPV39,left,4,4631,chr3,89807773,89807737,+,36,3
reads_R-HPV39,HPV39,left,4,4631,chr3,115058064,115058031,+,36,5
reads_R-HPV39,HPV39,left,4,4631,chr3,159250674,159250643,+,36,6
reads_R-HPV39,HPV39,left,1,4631,chr3,7340474,7340437,+,35,1
reads_R-HPV39,HPV39,left,4,4631,chr3,77981899,77981866,+,36,2
reads_R-HPV39,HPV39,left,4,4631,chr21,32895127,32895092,+,36,2
reads_R-HPV39,HPV39,left,4,4631,chr21,20826473,20826436,+,36,2
reads_R-HPV39,HPV39,left,4,4631,chr21,30057239,30057206,+,33,2
reads_R-HPV39,HPV39,left,4,4631,chr20,246668,246636,+,36,4
reads_R-HPV39,HPV39,left,4,4631,chr20,12302926,12302890,+,36,2
reads_R-HPV39,HPV39,left,4,4631,chr2,3932930,3932901,+,36,5
reads_R-HPV39,HPV39,left,4,4631,chr2,22204313,22204276,+,36,2
reads_R-HPV39,HPV39,left,4,4631,chr2,40321706,40321670,+,36,3
reads_R-HPV39,HPV39,left,4,4631,chr2,45716950,45716918,+,36,4
reads_R-HPV39,HPV39,left,4,4631,chr2,110815194,110815162,+,36,4
reads_R-HPV39,HPV39,left,4,4631,chr2,116193498,116193469,+,36,5
reads_R-HPV39,HPV39,left,4,4631,chr2,150900497,150900466,+,36,6
reads_R-HPV39,HPV39,left,4,4631,chr2,155549153,155549124,+,36,5
reads_R-HPV39,HPV39,left,4,4631,chr2,228583171,228583139,+,36,4
reads_R-HPV39,HPV39,left,1,4631,chr2,163867850,163867813,+,35,1
reads_R-HPV39,HPV39,left,4,4631,chr19,40993527,40993498,+,37,5
reads_R-HPV39,HPV39,left,4,4631,chr19,40926438,40926409,+,37,5
reads_R-HPV39,HPV39,left,4,4631,chr18,25655128,25655096,+,37,4
reads_R-HPV39,HPV39,left,1,4631,chr18,36168587,36168550,+,36,1
reads_R-HPV39,HPV39,left,4,4631,chr18,53059151,53059114,+,36,2
reads_R-HPV39,HPV39,left,4,4631,chr18,64360418,64360389,+,36,5
reads_R-HPV39,HPV39,left,4,4631,chr18,37461470,37461438,+,35,4
reads_R-HPV39,HPV39,left,4,4631,chr18,55726627,55726591,+,35,3
reads_R-HPV39,HPV39,left,1,4631,chr18,64160628,64160591,+,35,1
reads_R-HPV39,HPV39,left,4,4631,chr18,51610592,51610556,+,34,3
reads_R-HPV39,HPV39,left,4,4631,chr18,54876195,54876159,+,34,3
reads_R-HPV39,HPV39,left,4,4631,chr17,80129853,80129824,+,36,5
reads_R-HPV39,HPV39,left,4,4631,chr17,56305195,56305166,+,35,5
reads_R-HPV39,HPV39,left,4,4631,chr17,55976855,55976819,+,34,3
reads_R-HPV39,HPV39,left,4,4631,chr16,5441843,5441806,+,34,2
reads_R-HPV39,HPV39,left,4,4631,chr15,58096980,58096944,+,35,3
reads_R-HPV39,HPV39,left,4,4631,chr15,100416690,100416654,+,34,3
reads_R-HPV39,HPV39,left,4,4631,chr14,31329075,31329038,+,36,2
reads_R-HPV39,HPV39,left,4,4631,chr14,93425275,93425238,+,36,2
reads_R-HPV39,HPV39,left,4,4631,chr14,40407550,40407514,+,35,2
reads_R-HPV39,HPV39,left,4,4631,chr14,39457440,39457404,+,35,3
reads_R-HPV39,HPV39,left,4,4631,chr14,68103035,68102999,+,35,3
reads_R-HPV39,HPV39,left,4,4631,chr14,78665431,78665394,+,35,2
reads_R-HPV39,HPV39,left,4,4631,chr14,78274421,78274388,+,33,2
reads_R-HPV39,HPV39,left,4,4631,chr13,90482954,90482922,+,36,6
reads_R-HPV39,HPV39,left,4,4631,chr13,24880298,24880269,+,36,5
reads_R-HPV39,HPV39,left,4,4631,chr13,81196034,81195998,+,36,3
reads_R-HPV39,HPV39,left,4,4631,chr13,103769567,103769536,+,36,6
reads_R-HPV39,HPV39,left,4,4631,chr13,72948854,72948818,+,35,3
reads_R-HPV39,HPV39,left,4,4631,chr13,96870884,96870856,+,36,5
reads_R-HPV39,HPV39,left,4,4631,chr13,109632160,109632124,+,35,3
reads_R-HPV39,HPV39,left,4,4631,chr13,111175989,111175960,+,35,5
reads_R-HPV39,HPV39,left,4,4631,chr13,99527483,99527443,+,36,3
reads_R-HPV39,HPV39,left,1,4631,chr13,69605943,69605906,+,34,1
reads_R-HPV39,HPV39,left,4,4631,chr12,20741147,20741110,+,36,2
reads_R-HPV39,HPV39,left,4,4631,chr12,28401616,28401580,+,36,3
reads_R-HPV39,HPV39,left,4,4631,chr12,29715851,29715814,+,36,2
reads_R-HPV39,HPV39,left,4,4631,chr12,59613275,59613239,+,36,3
reads_R-HPV39,HPV39,left,4,4631,chr12,130039715,130039686,+,36,5
reads_R-HPV39,HPV39,left,4,4631,chr12,93788313,93788277,+,35,2
reads_R-HPV39,HPV39,left,4,4631,chr12,17618499,17618462,+,35,2
reads_R-HPV39,HPV39,left,4,4631,chr12,62048361,62048325,+,35,3
reads_R-HPV39,HPV39,left,4,4631,chr12,74178372,74178336,+,35,2
reads_R-HPV39,HPV39,left,4,4631,chr11,32139760,32139728,+,37,4
reads_R-HPV39,HPV39,left,4,4631,chr11,40770338,40770306,+,36,4
reads_R-HPV39,HPV39,left,4,4631,chr11,80177860,80177828,+,36,4
reads_R-HPV39,HPV39,left,4,4631,chr11,99929665,99929628,+,35,2
reads_R-HPV39,HPV39,left,4,4631,chr11,109371053,109371018,+,34,2
reads_R-HPV39,HPV39,left,4,4631,chr10,50236403,50236366,+,36,2
reads_R-HPV39,HPV39,left,4,4631,chr10,82229704,82229668,+,36,3
reads_R-HPV39,HPV39,left,4,4631,chr10,83579620,83579591,+,36,5
reads_R-HPV39,HPV39,left,4,4631,chr10,108470155,108470114,+,37,2
reads_R-HPV39,HPV39,left,1,4631,chr10,7102748,7102711,+,35,1
reads_R-HPV39,HPV39,left,4,4631,chr10,68004816,68004784,+,35,4
reads_R-HPV39,HPV39,left,4,4631,chr1,63959223,63959186,+,36,2
reads_R-HPV39,HPV39,left,4,4631,chr1,117468270,117468234,+,36,3
reads_R-HPV39,HPV39,left,4,4631,chr1,196247682,196247650,+,36,4
reads_R-HPV39,HPV39,left,4,4631,chr1,22104210,22104174,+,35,2
reads_R-HPV39,HPV39,left,4,4631,chr1,82875129,82875093,+,35,3
reads_R-HPV39,HPV39,left,4,4631,chr1,110924561,110924525,+,35,3
reads_R-HPV39,HPV39,left,4,4631,chr1,160434696,160434660,+,35,3
reads_R-HPV39,HPV39,left,4,4631,chr1,183671134,183671098,+,35,2
reads_R-HPV39,HPV39,left,1,4631,chr1,205996890,205996853,+,35,1
reads_R-HPV39,HPV39,left,4,4631,chrX,128996079,128996116,-,37,2
reads_R-HPV39,HPV39,left,4,4631,chrX,5005556,5005588,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chrX,5492292,5492328,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chrX,112615937,112615970,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chrX,113872811,113872840,-,36,5
reads_R-HPV39,HPV39,left,4,4631,chrX,126116116,126116148,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chrX,149299471,149299508,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chrX,7232876,7232912,-,35,2
reads_R-HPV39,HPV39,left,4,4631,chrX,122154759,122154794,-,35,2
reads_R-HPV39,HPV39,left,4,4631,chrX,14061168,14061204,-,35,3
reads_R-HPV39,HPV39,left,4,4631,chrX,26018739,26018775,-,35,3
reads_R-HPV39,HPV39,left,4,4631,chrX,30378762,30378791,-,35,3
reads_R-HPV39,HPV39,left,1,4631,chrX,34687997,34688034,-,35,1
reads_R-HPV39,HPV39,left,1,4631,chrX,35304104,35304141,-,35,1
reads_R-HPV39,HPV39,left,4,4631,chr9,2314754,2314790,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr9,8163983,8164020,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr9,13593362,13593398,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr9,20452316,20452348,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr9,26389155,26389192,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr9,42681408,42681439,-,36,6
reads_R-HPV39,HPV39,left,4,4631,chr9,62488810,62488839,-,36,5
reads_R-HPV39,HPV39,left,4,4631,chr9,75556492,75556523,-,36,6
reads_R-HPV39,HPV39,left,4,4631,chr9,93337448,93337480,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr9,102326774,102326805,-,36,6
reads_R-HPV39,HPV39,left,4,4631,chr9,14796661,14796698,-,35,2
reads_R-HPV39,HPV39,left,4,4631,chr9,102255715,102255752,-,35,2
reads_R-HPV39,HPV39,left,4,4631,chr8,129236490,129236526,-,37,2
reads_R-HPV39,HPV39,left,4,4631,chr8,107757393,107757424,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr8,54959048,54959084,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr8,110496822,110496854,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr8,62402546,62402582,-,35,2
reads_R-HPV39,HPV39,left,4,4631,chr8,67395949,67395982,-,35,4
reads_R-HPV39,HPV39,left,4,4631,chr8,91441328,91441364,-,35,2
reads_R-HPV39,HPV39,left,4,4631,chr8,114225983,114226020,-,35,2
reads_R-HPV39,HPV39,left,1,4631,chr8,119542833,119542870,-,35,1
reads_R-HPV39,HPV39,left,1,4631,chr8,10539644,10539683,-,35,1
reads_R-HPV39,HPV39,left,4,4631,chr7,4121408,4121440,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr7,122236007,122236044,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr7,123795537,123795566,-,36,5
reads_R-HPV39,HPV39,left,4,4631,chr7,131789996,131790032,-,36,3
reads_R-HPV39,HPV39,left,4,4631,chr7,148302634,148302666,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr7,153483357,153483390,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr7,30736769,30736800,-,35,4
reads_R-HPV39,HPV39,left,4,4631,chr7,55734195,55734231,-,35,3
reads_R-HPV39,HPV39,left,4,4631,chr7,70998961,70998997,-,35,3
reads_R-HPV39,HPV39,left,1,4631,chr7,125194607,125194644,-,35,1
reads_R-HPV39,HPV39,left,4,4631,chr6,21071286,21071318,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr6,57322491,57322524,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr6,75430113,75430144,-,36,6
reads_R-HPV39,HPV39,left,4,4631,chr6,93712426,93712458,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr6,97016853,97016889,-,36,3
reads_R-HPV39,HPV39,left,4,4631,chr6,2297983,2298015,-,35,4
reads_R-HPV39,HPV39,left,4,4631,chr6,64183075,64183111,-,35,3
reads_R-HPV39,HPV39,left,4,4631,chr6,89277177,89277214,-,35,2
reads_R-HPV39,HPV39,left,4,4631,chr6,90904228,90904257,-,35,5
reads_R-HPV39,HPV39,left,4,4631,chr6,95429344,95429373,-,35,5
reads_R-HPV39,HPV39,left,1,4631,chr6,98741117,98741154,-,35,1
reads_R-HPV39,HPV39,left,1,4631,chr5,4706929,4706966,-,36,1
reads_R-HPV39,HPV39,left,4,4631,chr5,82792964,82793000,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr5,84331455,84331484,-,36,5
reads_R-HPV39,HPV39,left,4,4631,chr5,84945537,84945570,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr5,120410405,120410438,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr5,126258888,126258917,-,36,5
reads_R-HPV39,HPV39,left,4,4631,chr5,150924570,150924602,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr5,160436774,160436810,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr5,163921242,163921278,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr5,65735098,65735130,-,35,4
reads_R-HPV39,HPV39,left,4,4631,chr5,15204647,15204680,-,35,2
reads_R-HPV39,HPV39,left,4,4631,chr5,43565984,43566019,-,35,2
reads_R-HPV39,HPV39,left,4,4631,chr5,62097970,62098005,-,35,2
reads_R-HPV39,HPV39,left,4,4631,chr4,184278191,184278228,-,37,2
reads_R-HPV39,HPV39,left,4,4631,chr4,15861352,15861388,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr4,33812454,33812486,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr4,39005349,39005385,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr4,48221344,48221376,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr4,67482997,67483026,-,36,5
reads_R-HPV39,HPV39,left,4,4631,chr4,78814522,78814554,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr4,107364092,107364123,-,36,6
reads_R-HPV39,HPV39,left,4,4631,chr4,116244710,116244739,-,36,5
reads_R-HPV39,HPV39,left,4,4631,chr4,160818072,160818101,-,36,5
reads_R-HPV39,HPV39,left,1,4631,chr4,112462435,112462471,-,35,1
reads_R-HPV39,HPV39,left,4,4631,chr4,46773317,46773348,-,35,2
reads_R-HPV39,HPV39,left,4,4631,chr3,29887412,29887444,-,37,4
reads_R-HPV39,HPV39,left,4,4631,chr3,15947079,15947112,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr3,86213760,86213792,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr3,113724810,113724846,-,37,2
reads_R-HPV39,HPV39,left,4,4631,chr3,155005666,155005702,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr3,73540573,73540608,-,35,3
reads_R-HPV39,HPV39,left,4,4631,chr3,21969351,21969388,-,35,2
reads_R-HPV39,HPV39,left,4,4631,chr3,70879138,70879174,-,35,2
reads_R-HPV39,HPV39,left,1,4631,chr3,131990904,131990941,-,35,1
reads_R-HPV39,HPV39,left,4,4631,chr22,40552541,40552572,-,35,4
reads_R-HPV39,HPV39,left,4,4631,chr22,43873525,43873562,-,35,2
reads_R-HPV39,HPV39,left,4,4631,chr22,33410465,33410501,-,35,3
reads_R-HPV39,HPV39,left,4,4631,chr21,24465441,24465472,-,36,6
reads_R-HPV39,HPV39,left,4,4631,chr21,29270301,29270334,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr21,34189729,34189764,-,34,2
reads_R-HPV39,HPV39,left,4,4631,chr20,2628588,2628620,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr20,9979176,9979212,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr20,59763152,59763188,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr20,45399637,45399670,-,35,4
reads_R-HPV39,HPV39,left,4,4631,chr20,48334528,48334564,-,34,3
reads_R-HPV39,HPV39,left,4,4631,chr2,187696763,187696800,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr2,208861260,208861296,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr2,223496545,223496574,-,36,5
reads_R-HPV39,HPV39,left,4,4631,chr2,227382436,227382468,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr2,29571415,29571446,-,34,4
reads_R-HPV39,HPV39,left,4,4631,chr2,187698640,187698675,-,35,3
reads_R-HPV39,HPV39,left,4,4631,chr2,147065270,147065301,-,35,2
reads_R-HPV39,HPV39,left,4,4631,chr2,149825439,149825475,-,35,2
reads_R-HPV39,HPV39,left,4,4631,chr2,166438206,166438241,-,35,2
reads_R-HPV39,HPV39,left,1,4631,chr2,168503089,168503126,-,35,1
reads_R-HPV39,HPV39,left,1,4631,chr2,228223920,228223957,-,35,1
reads_R-HPV39,HPV39,left,4,4631,chr19,31186384,31186421,-,37,3
reads_R-HPV39,HPV39,left,4,4631,chr19,40631835,40631872,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr19,15593530,15593562,-,35,4
reads_R-HPV39,HPV39,left,4,4631,chr18,72420830,72420866,-,37,2
reads_R-HPV39,HPV39,left,4,4631,chr18,41561417,41561450,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr18,54877102,54877134,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr18,55772653,55772690,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr18,21208827,21208862,-,34,2
reads_R-HPV39,HPV39,left,4,4631,chr18,23269273,23269308,-,34,2
reads_R-HPV39,HPV39,left,4,4631,chr18,24107523,24107559,-,35,3
reads_R-HPV39,HPV39,left,4,4631,chr18,29929913,29929950,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr17,31839367,31839396,-,36,5
reads_R-HPV39,HPV39,left,4,4631,chr17,53668570,53668606,-,36,3
reads_R-HPV39,HPV39,left,4,4631,chr17,72791749,72791778,-,36,5
reads_R-HPV39,HPV39,left,4,4631,chr16,26262511,26262542,-,36,6
reads_R-HPV39,HPV39,left,4,4631,chr16,57427558,57427594,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr16,84212425,84212461,-,36,3
reads_R-HPV39,HPV39,left,4,4631,chr15,84028864,84028896,-,37,4
reads_R-HPV39,HPV39,left,4,4631,chr15,39237018,39237050,-,35,4
reads_R-HPV39,HPV39,left,4,4631,chr15,37645890,37645922,-,35,4
reads_R-HPV39,HPV39,left,4,4631,chr15,71068437,71068472,-,34,3
reads_R-HPV39,HPV39,left,4,4631,chr14,32287137,32287174,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr14,51905795,51905828,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr14,79754839,79754868,-,36,5
reads_R-HPV39,HPV39,left,4,4631,chr14,80923903,80923936,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr14,80932048,80932077,-,36,5
reads_R-HPV39,HPV39,left,4,4631,chr14,20358525,20358561,-,35,3
reads_R-HPV39,HPV39,left,4,4631,chr14,55736381,55736414,-,35,4
reads_R-HPV39,HPV39,left,4,4631,chr14,54266531,54266564,-,33,2
reads_R-HPV39,HPV39,left,4,4631,chr13,93017708,93017744,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr13,75753628,75753660,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr13,96709112,96709144,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr13,102780881,102780914,-,36,4
reads_R-HPV39,HPV39,left,4,4631,chr13,54584962,54584998,-,35,2
reads_R-HPV39,HPV39,left,1,4631,chr13,102782819,102782856,-,35,1
reads_R-HPV39,HPV39,left,4,4631,chr13,42445842,42445876,-,33,2
reads_R-HPV39,HPV39,left,4,4631,chr13,88017828,88017864,-,34,2
reads_R-HPV39,HPV39,left,4,4631,chr12,65666692,65666728,-,36,2
reads_R-HPV39,HPV39,left,4,4631,chr12,83360714,83360750,-,36,2
