sample	contig	human_chrom	human_coord	virus_genome	virus_coord	total	hotspot	hotspot_sample_counts	left_genes	right_genes
CESC-FU-A40J-TP	chr8~127290061~+~HPV16~881~-	chr8	127290061	HPV16	881	1703	chr8:127977428	21	RP11-103H7.5;RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1;CASC8	RP11-382A18.3;CASC21;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1_3
CESC-DG-A2KH-TP	chr8~127759613~+~HPV18~3440~+	chr8	127759613	HPV18	3440	2880	chr8:127977428	21	CASC19;CCAT1;RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC	PVT1_1;MIR1204;PVT1_3;TMEM75;PVT1;MIR1205;RNU1-106P;RP11-55J15.2;RNU4-25P;MIR1207
KIRC-DV-5573-TP	chr8~127229300~+~HPV18~2498~-	chr8	127229300	HPV18	2498	18	chr8:127977428	21	RP11-103H7.5;RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1	RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204
KIRC-CJ-5683-TP	chr8~127229304~+~HPV18~2496~-	chr8	127229304	HPV18	2496	18	chr8:127977428	21	RP11-103H7.5;RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1	RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204
KIRC-CJ-5681-NT	chr8~127229304~+~HPV18~2496~-	chr8	127229304	HPV18	2496	37	chr8:127977428	21	RP11-103H7.5;RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1	RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204
KIRC-B0-4811-TP	chr8~127229296~+~HPV18~2498~-	chr8	127229296	HPV18	2498	11	chr8:127977428	21	RP11-103H7.5;RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1	RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204
CESC-EA-A3HQ-TP	chr8~127880312~+~HPV16~7907~-	chr8	127880312	HPV16	7907	35	chr8:127977428	21	RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1	PVT1_3;TMEM75;MIR1205;RNU1-106P;RP11-55J15.2;RNU4-25P;MIR1207;FKSG59;MIR1208;RN7SKP226
CESC-FU-A23L-TP	chr8~127290061~+~HPV45~930~-	chr8	127290061	HPV45	930	3504	chr8:127977428	21	RP11-103H7.5;RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1;CASC8	RP11-382A18.3;CASC21;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1_3
CESC-EA-A3QD-TP	HPV16~2164~+~chr8~127592517~+	chr8	127592517	HPV16	2164	174	chr8:127977428	21	PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1;RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B	AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1_3;TMEM75;PVT1;MIR1205;RNU1-106P
CESC-EK-A2H1-TP	HPV16~881~+~chr8~127392503~+	chr8	127392503	HPV16	881	327	chr8:127977428	21	RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1;RP11-382A18.3;CASC21;CASC8	CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1_3;TMEM75;PVT1
CESC-EK-A2IP-TP	chr8~127290061~+~HPV45~930~-	chr8	127290061	HPV45	930	157	chr8:127977428	21	RP11-103H7.5;RP11-89K10.2;RP11-89K10.1;RNU11-4P;RP11-351C8.1;PCAT1;PCAT2;RP11-255B23.1;CASC19;CCAT1;CASC8	RP11-382A18.3;CASC21;CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1_3
