sample	contig	human_chrom	human_coord	virus_genome	virus_coord	total	hotspot	hotspot_sample_counts	left_genes	right_genes
CESC-Q1-A73P-TP	chr1~1183050~+~HPV18~1134~+	chr1	1183050	HPV18	1134	817	chr1:1647087	2	AL645608.1;PLEKHN1;PERM1;RP11-54O7.17;HES4;ISG15;RP11-54O7.10;RP11-54O7.11;AGRN;RP11-54O7.14;RP11-54O7.18;RP11-465B22.3;RNF223;C1orf159;LINC01342;MIR200B;MIR200A;MIR429;RP11-465B22.8;TTLL10-AS1;TTLL10	TNFRSF18;TNFRSF4;SDF4;B3GALT6;FAM132A;RP5-902P8.12;UBE2J2;RP5-902P8.10;SCNN1D;MIR6726;ACAP3;PUSL1;MIR6727;RP5-890O3.9;CPSF3L;CPTP;TAS1R3;MIR6808;DVL1;MXRA8
CESC-Q1-A73P-TP	chr1~1180862~+~HPV18~3432~+	chr1	1180862	HPV18	3432	11	chr1:1647087	2	AL645608.1;PLEKHN1;PERM1;RP11-54O7.17;HES4;ISG15;RP11-54O7.10;RP11-54O7.11;AGRN;RP11-54O7.14;RP11-54O7.18;RP11-465B22.3;RNF223;C1orf159;LINC01342;MIR200B;MIR200A;MIR429;RP11-465B22.8;TTLL10-AS1;TTLL10	TNFRSF18;TNFRSF4;SDF4;B3GALT6;FAM132A;RP5-902P8.12;UBE2J2;RP5-902P8.10;SCNN1D;MIR6726;ACAP3;PUSL1;MIR6727;RP5-890O3.9;CPSF3L;CPTP;TAS1R3;MIR6808;DVL1;MXRA8
CESC-Q1-A73P-TP	chr1~1182447~+~HPV18~3433~+	chr1	1182447	HPV18	3433	161	chr1:1647087	2	AL645608.1;PLEKHN1;PERM1;RP11-54O7.17;HES4;ISG15;RP11-54O7.10;RP11-54O7.11;AGRN;RP11-54O7.14;RP11-54O7.18;RP11-465B22.3;RNF223;C1orf159;LINC01342;MIR200B;MIR200A;MIR429;RP11-465B22.8;TTLL10-AS1;TTLL10	TNFRSF18;TNFRSF4;SDF4;B3GALT6;FAM132A;RP5-902P8.12;UBE2J2;RP5-902P8.10;SCNN1D;MIR6726;ACAP3;PUSL1;MIR6727;RP5-890O3.9;CPSF3L;CPTP;TAS1R3;MIR6808;DVL1;MXRA8
CESC-Q1-A73P-TP	chr1~1182450~+~HPV18~1135~+	chr1	1182450	HPV18	1135	75	chr1:1647087	2	AL645608.1;PLEKHN1;PERM1;RP11-54O7.17;HES4;ISG15;RP11-54O7.10;RP11-54O7.11;AGRN;RP11-54O7.14;RP11-54O7.18;RP11-465B22.3;RNF223;C1orf159;LINC01342;MIR200B;MIR200A;MIR429;RP11-465B22.8;TTLL10-AS1;TTLL10	TNFRSF18;TNFRSF4;SDF4;B3GALT6;FAM132A;RP5-902P8.12;UBE2J2;RP5-902P8.10;SCNN1D;MIR6726;ACAP3;PUSL1;MIR6727;RP5-890O3.9;CPSF3L;CPTP;TAS1R3;MIR6808;DVL1;MXRA8
CESC-Q1-A73P-TP	chr1~1183048~+~HPV18~3433~+	chr1	1183048	HPV18	3433	1496	chr1:1647087	2	AL645608.1;PLEKHN1;PERM1;RP11-54O7.17;HES4;ISG15;RP11-54O7.10;RP11-54O7.11;AGRN;RP11-54O7.14;RP11-54O7.18;RP11-465B22.3;RNF223;C1orf159;LINC01342;MIR200B;MIR200A;MIR429;RP11-465B22.8;TTLL10-AS1;TTLL10	TNFRSF18;TNFRSF4;SDF4;B3GALT6;FAM132A;RP5-902P8.12;UBE2J2;RP5-902P8.10;SCNN1D;MIR6726;ACAP3;PUSL1;MIR6727;RP5-890O3.9;CPSF3L;CPTP;TAS1R3;MIR6808;DVL1;MXRA8
LIHC-DD-A116-NT	NC_003977_3182nt_Hepatitis_B_virus~1801~+~chr1~1714241~+	chr1	1714241	NC_003977_3182nt_Hepatitis_B_virus	1801	11	chr1:1647087	2	RP4-758J18.10;VWA1;ATAD3C;ATAD3B;ATAD3A;TMEM240;SSU72;RP5-832C2.5;AL645728.1;RP11-345P4.11;Metazoa_SRP;C1orf233;RP11-345P4.9;MIB2;RP11-345P4.10;MMP23B;RP11-345P4.7;RP11-345P4.6;SLC35E2B;MMP23A;CDK11B;CDK11A	RP1-283E3.4;SLC35E2;NADK;GNB1;RP1-140A9.1;CALML6;TMEM52;CFAP74;RP11-547D24.1;GABRD;RP11-547D24.3;PRKCZ;RP5-892K4.1;RP11-181G12.2;C1orf86;RP11-181G12.4;AL590822.1;SKI;RP4-713A8.1;RP4-740C4.5
CESC-Q1-A73P-TP	chr1~1184092~+~HPV18~21~+	chr1	1184092	HPV18	21	13	chr1:1647087	2	AL645608.1;PLEKHN1;PERM1;RP11-54O7.17;HES4;ISG15;RP11-54O7.10;RP11-54O7.11;AGRN;RP11-54O7.14;RP11-54O7.18;RP11-465B22.3;RNF223;C1orf159;LINC01342;MIR200B;MIR200A;MIR429;RP11-465B22.8;TTLL10-AS1;TTLL10	TNFRSF18;TNFRSF4;SDF4;B3GALT6;FAM132A;RP5-902P8.12;UBE2J2;RP5-902P8.10;SCNN1D;MIR6726;ACAP3;PUSL1;MIR6727;RP5-890O3.9;CPSF3L;CPTP;TAS1R3;MIR6808;DVL1;MXRA8
CESC-Q1-A73P-TP	HPV18~971~+~chr1~1180536~+	chr1	1180536	HPV18	971	641	chr1:1647087	2	AL645608.1;PLEKHN1;PERM1;RP11-54O7.17;HES4;ISG15;RP11-54O7.10;RP11-54O7.11;AGRN;RP11-54O7.14;RP11-54O7.18;RP11-465B22.3;RNF223;C1orf159;LINC01342;MIR200B;MIR200A;MIR429;RP11-465B22.8;TTLL10-AS1;TTLL10	TNFRSF18;TNFRSF4;SDF4;B3GALT6;FAM132A;RP5-902P8.12;UBE2J2;RP5-902P8.10;SCNN1D;MIR6726;ACAP3;PUSL1;MIR6727;RP5-890O3.9;CPSF3L;CPTP;TAS1R3;MIR6808;DVL1;MXRA8
CESC-Q1-A73P-TP	chr1~1185110~+~HPV18~23~+	chr1	1185110	HPV18	23	58	chr1:1647087	2	AL645608.1;PLEKHN1;PERM1;RP11-54O7.17;HES4;ISG15;RP11-54O7.10;RP11-54O7.11;AGRN;RP11-54O7.14;RP11-54O7.18;RP11-465B22.3;RNF223;C1orf159;LINC01342;MIR200B;MIR200A;MIR429;RP11-465B22.8;TTLL10-AS1;TTLL10	TNFRSF18;TNFRSF4;SDF4;B3GALT6;FAM132A;RP5-902P8.12;UBE2J2;RP5-902P8.10;SCNN1D;MIR6726;ACAP3;PUSL1;MIR6727;RP5-890O3.9;CPSF3L;CPTP;TAS1R3;MIR6808;DVL1;MXRA8
LIHC-DD-A116-NT	NC_003977_3182nt_Hepatitis_B_virus~1801~+~chr1~1647087~+	chr1	1647087	NC_003977_3182nt_Hepatitis_B_virus	1801	11	chr1:1647087	2	MRPL20;RN7SL657P;RP4-758J18.13;ANKRD65;RP4-758J18.7;TMEM88B;RP4-758J18.10;VWA1;ATAD3C;ATAD3B;ATAD3A;TMEM240;SSU72;RP5-832C2.5;AL645728.1;RP11-345P4.11;Metazoa_SRP;C1orf233;RP11-345P4.9;MIB2;MMP23B;CDK11B	RP11-345P4.10;RP11-345P4.7;RP11-345P4.6;SLC35E2B;MMP23A;CDK11A;RP1-283E3.4;SLC35E2;NADK;GNB1;RP1-140A9.1;CALML6;TMEM52;CFAP74;RP11-547D24.1;GABRD;RP11-547D24.3;PRKCZ;RP5-892K4.1;RP11-181G12.2
