sample	contig	human_chrom	human_coord	virus_genome	virus_coord	total	hotspot	hotspot_sample_counts	left_genes	right_genes
CESC-C5-A8YR-TP	chr13~73413637~+~HPV45~231~-	chr13	73413637	HPV45	231	983	chr13:74032201	15	SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00393	LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1
CESC-Q1-A5R3-TP	chr13~73413637~+~HPV18~930~-	chr13	73413637	HPV18	930	402	chr13:74032201	15	SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00393	LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1
CESC-C5-A1BL-TP	HPV16~201~+~chr13~73604234~+	chr13	73604234	HPV16	201	30	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
CESC-JX-A3PZ-TP	HPV45~231~+~chr13~73413478~+	chr13	73413478	HPV45	231	81	chr13:74032201	15	SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00393	LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1
CESC-C5-A8YR-TP	chr13~73406817~+~HPV45~231~-	chr13	73406817	HPV45	231	49	chr13:74032201	15	RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1	MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6
CESC-JX-A3PZ-TP	HPV45~931~+~chr13~73415962~+	chr13	73415962	HPV45	931	32	chr13:74032201	15	SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00393	LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1
CESC-C5-A1BL-TP	chr13~73604345~+~HPV16~3357~+	chr13	73604345	HPV16	3357	72	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
CESC-MA-AA3Z-TP	chr13~73706476~+~HPV16~1393~-	chr13	73706476	HPV16	1393	25	chr13:74032201	15	SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00393;LINC00392;KLF12	RP11-552M6.1;RP11-157H4.1;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4;FAM204CP
CESC-C5-A1BL-TP	HPV16~912~+~chr13~73614196~+	chr13	73614196	HPV16	912	27	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
CESC-C5-A1MP-TP	HPV16~227~+~chr13~73399024~+	chr13	73399024	HPV16	227	121	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-MA-AA3Z-TP	chr13~73705985~+~HPV16~881~-	chr13	73705985	HPV16	881	122	chr13:74032201	15	SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00393;LINC00392;KLF12	RP11-552M6.1;RP11-157H4.1;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4;FAM204CP
CESC-MA-AA3Z-TP	chr13~73704203~+~HPV16~881~-	chr13	73704203	HPV16	881	94	chr13:74032201	15	SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00393;LINC00392;KLF12	RP11-552M6.1;RP11-157H4.1;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4;FAM204CP
CESC-MA-AA3Z-TP	chr13~73695672~+~HPV16~227~-	chr13	73695672	HPV16	227	156	chr13:74032201	15	SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00393;LINC00392;KLF12	RP11-552M6.1;RP11-157H4.1;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4;FAM204CP
CESC-MA-AA3Z-TP	chr13~73695672~+~HPV16~881~-	chr13	73695672	HPV16	881	507	chr13:74032201	15	SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00393;LINC00392;KLF12	RP11-552M6.1;RP11-157H4.1;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4;FAM204CP
CESC-C5-A1BL-TP	chr13~73639152~+~HPV16~3838~+	chr13	73639152	HPV16	3838	448	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
CESC-C5-A1BL-TP	chr13~73636847~+~HPV16~4291~+	chr13	73636847	HPV16	4291	28	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
CESC-C5-A1BL-TP	chr13~73608231~+~HPV16~2692~+	chr13	73608231	HPV16	2692	10	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
CESC-C5-A1BL-TP	HPV16~227~+~chr13~73631526~+	chr13	73631526	HPV16	227	117	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
CESC-C5-A1BL-TP	HPV16~881~+~chr13~73631526~+	chr13	73631526	HPV16	881	128	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
CESC-C5-A1BL-TP	HPV16~4319~+~chr13~73630771~+	chr13	73630771	HPV16	4319	23	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
CESC-C5-A1BL-TP	HPV16~3635~+~chr13~73626767~+	chr13	73626767	HPV16	3635	132	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
CESC-C5-A1BL-TP	HPV16~201~+~chr13~73625456~+	chr13	73625456	HPV16	201	18	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
CESC-C5-A1BL-TP	HPV16~697~+~chr13~73622317~+	chr13	73622317	HPV16	697	35	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
CESC-C5-A1BL-TP	HPV16~227~+~chr13~73616051~+	chr13	73616051	HPV16	227	127	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
CESC-C5-A1BL-TP	HPV16~881~+~chr13~73616051~+	chr13	73616051	HPV16	881	485	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
CESC-C5-A1BL-TP	HPV16~3633~+~chr13~73631526~+	chr13	73631526	HPV16	3633	135	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
HNSC-CR-7369-TP	HPV16~230~+~chr13~73399024~+	chr13	73399024	HPV16	230	86	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-C5-A1BL-TP	HPV16~228~+~chr13~73616708~+	chr13	73616708	HPV16	228	32	chr13:74032201	15	uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00392;LINC00393	RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4
CESC-C5-A1MP-TP	chr13~73397041~+~HPV16~5638~+	chr13	73397041	HPV16	5638	41	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
