sample	contig	human_chrom	human_coord	virus_genome	virus_coord	total	hotspot	hotspot_sample_counts	left_genes	right_genes
HNSC-HL-7533-TP	HPV16~229~+~chr9~5569951~+	chr9	5569951	HPV16	229	47	chr9:5968018	7	MTND1P11;RP11-39K24.4;RP11-39K24.14;RP11-39K24.12;RP11-39K24.13;MTND4P14;MTND5P14;TCF3P1;IGHEP2;INSL6;RP11-140C18.2;INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274;PDCD1LG2	RP11-574F11.3;RIC1;RP11-207C16.4;ERMP1;AK4P4;MLANA;KIAA2026;MIR4665;RANBP6;RP11-218I7.2;GTF3AP1;IL33;RP11-279E1.1;RP11-307L3.2;TPD52L3;RP11-307L3.4;UHRF2;RN7SL25P;RP11-472F14.4;GLDC
HNSC-HL-7533-TP	HPV16~227~+~chr9~5557617~+	chr9	5557617	HPV16	227	416	chr9:5968018	7	MTND1P11;RP11-39K24.4;RP11-39K24.14;RP11-39K24.12;RP11-39K24.13;MTND4P14;MTND5P14;TCF3P1;IGHEP2;INSL6;RP11-140C18.2;INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274;PDCD1LG2	RP11-574F11.3;RIC1;RP11-207C16.4;ERMP1;AK4P4;MLANA;KIAA2026;MIR4665;RANBP6;RP11-218I7.2;GTF3AP1;IL33;RP11-279E1.1;RP11-307L3.2;TPD52L3;RP11-307L3.4;UHRF2;RN7SL25P;RP11-472F14.4;GLDC
LIHC-DD-A116-NT	NC_003977_3182nt_Hepatitis_B_virus~1808~+~chr9~5885181~+	chr9	5885181	NC_003977_3182nt_Hepatitis_B_virus	1808	11	chr9:5968018	7	MTND5P14;TCF3P1;IGHEP2;INSL6;RP11-140C18.2;INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274;PDCD1LG2;RP11-574F11.3;RIC1;RP11-207C16.4;ERMP1;AK4P4;KIAA2026	MLANA;MIR4665;RANBP6;RP11-218I7.2;GTF3AP1;IL33;RP11-279E1.1;RP11-307L3.2;TPD52L3;RP11-307L3.4;UHRF2;RN7SL25P;RP11-472F14.4;GLDC;RP11-106A1.2;RP11-390F4.6;RN7SL123P;RPS3AP54;RNF2P1;RP11-390F4.2
CESC-EA-A1QT-TP	HPV16~408~-~chr9~5737879~+	chr9	5737879	HPV16	408	11	chr9:5968018	7	RP11-39K24.12;RP11-39K24.13;MTND4P14;MTND5P14;TCF3P1;IGHEP2;INSL6;RP11-140C18.2;INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274;PDCD1LG2;RP11-574F11.3;RP11-207C16.4;RIC1	ERMP1;AK4P4;MLANA;KIAA2026;MIR4665;RANBP6;RP11-218I7.2;GTF3AP1;IL33;RP11-279E1.1;RP11-307L3.2;TPD52L3;RP11-307L3.4;UHRF2;RN7SL25P;RP11-472F14.4;GLDC;RP11-106A1.2;RP11-390F4.6;RN7SL123P
CESC-EA-A1QT-TP	HPV16~2573~-~chr9~5727227~+	chr9	5727227	HPV16	2573	19	chr9:5968018	7	RP11-39K24.12;RP11-39K24.13;MTND4P14;MTND5P14;TCF3P1;IGHEP2;INSL6;RP11-140C18.2;INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274;PDCD1LG2;RP11-574F11.3;RP11-207C16.4;RIC1	ERMP1;AK4P4;MLANA;KIAA2026;MIR4665;RANBP6;RP11-218I7.2;GTF3AP1;IL33;RP11-279E1.1;RP11-307L3.2;TPD52L3;RP11-307L3.4;UHRF2;RN7SL25P;RP11-472F14.4;GLDC;RP11-106A1.2;RP11-390F4.6;RN7SL123P
CESC-EA-A1QT-TP	chr9~5716204~+~HPV16~7035~-	chr9	5716204	HPV16	7035	42	chr9:5968018	7	RP11-39K24.14;RP11-39K24.12;RP11-39K24.13;MTND4P14;MTND5P14;TCF3P1;IGHEP2;INSL6;RP11-140C18.2;INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274;PDCD1LG2;RP11-574F11.3;RIC1	RP11-207C16.4;ERMP1;AK4P4;MLANA;KIAA2026;MIR4665;RANBP6;RP11-218I7.2;GTF3AP1;IL33;RP11-279E1.1;RP11-307L3.2;TPD52L3;RP11-307L3.4;UHRF2;RN7SL25P;RP11-472F14.4;GLDC;RP11-106A1.2;RP11-390F4.6
CESC-EA-A1QT-TP	chr9~5738539~+~HPV16~408~+	chr9	5738539	HPV16	408	13	chr9:5968018	7	RP11-39K24.12;RP11-39K24.13;MTND4P14;MTND5P14;TCF3P1;IGHEP2;INSL6;RP11-140C18.2;INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274;PDCD1LG2;RP11-574F11.3;RP11-207C16.4;RIC1	ERMP1;AK4P4;MLANA;KIAA2026;MIR4665;RANBP6;RP11-218I7.2;GTF3AP1;IL33;RP11-279E1.1;RP11-307L3.2;TPD52L3;RP11-307L3.4;UHRF2;RN7SL25P;RP11-472F14.4;GLDC;RP11-106A1.2;RP11-390F4.6;RN7SL123P
CESC-EA-A1QT-TP	chr9~5629454~+~HPV16~3357~+	chr9	5629454	HPV16	3357	20	chr9:5968018	7	RP11-39K24.14;RP11-39K24.12;RP11-39K24.13;MTND4P14;MTND5P14;TCF3P1;IGHEP2;INSL6;RP11-140C18.2;INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274;PDCD1LG2;RP11-574F11.3;RIC1	RP11-207C16.4;ERMP1;AK4P4;MLANA;KIAA2026;MIR4665;RANBP6;RP11-218I7.2;GTF3AP1;IL33;RP11-279E1.1;RP11-307L3.2;TPD52L3;RP11-307L3.4;UHRF2;RN7SL25P;RP11-472F14.4;GLDC;RP11-106A1.2;RP11-390F4.6
HNSC-HL-7533-TP	HPV16~881~+~chr9~5579830~+	chr9	5579830	HPV16	881	698	chr9:5968018	7	RP11-39K24.4;RP11-39K24.14;RP11-39K24.12;RP11-39K24.13;MTND4P14;MTND5P14;TCF3P1;IGHEP2;INSL6;RP11-140C18.2;INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274;PDCD1LG2	RP11-574F11.3;RIC1;RP11-207C16.4;ERMP1;AK4P4;MLANA;KIAA2026;MIR4665;RANBP6;RP11-218I7.2;GTF3AP1;IL33;RP11-279E1.1;RP11-307L3.2;TPD52L3;RP11-307L3.4;UHRF2;RN7SL25P;RP11-472F14.4;GLDC
HNSC-HL-7533-TP	HPV16~2609~+~chr9~5578450~+	chr9	5578450	HPV16	2609	39	chr9:5968018	7	RP11-39K24.4;RP11-39K24.14;RP11-39K24.12;RP11-39K24.13;MTND4P14;MTND5P14;TCF3P1;IGHEP2;INSL6;RP11-140C18.2;INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274;PDCD1LG2	RP11-574F11.3;RIC1;RP11-207C16.4;ERMP1;AK4P4;MLANA;KIAA2026;MIR4665;RANBP6;RP11-218I7.2;GTF3AP1;IL33;RP11-279E1.1;RP11-307L3.2;TPD52L3;RP11-307L3.4;UHRF2;RN7SL25P;RP11-472F14.4;GLDC
HNSC-HL-7533-TP	chr9~5578120~+~HPV16~3951~+	chr9	5578120	HPV16	3951	250	chr9:5968018	7	RP11-39K24.4;RP11-39K24.14;RP11-39K24.12;RP11-39K24.13;MTND4P14;MTND5P14;TCF3P1;IGHEP2;INSL6;RP11-140C18.2;INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274;PDCD1LG2	RP11-574F11.3;RIC1;RP11-207C16.4;ERMP1;AK4P4;MLANA;KIAA2026;MIR4665;RANBP6;RP11-218I7.2;GTF3AP1;IL33;RP11-279E1.1;RP11-307L3.2;TPD52L3;RP11-307L3.4;UHRF2;RN7SL25P;RP11-472F14.4;GLDC
CESC-EA-A1QT-TP	chr9~5690039~+~HPV16~3357~+	chr9	5690039	HPV16	3357	17	chr9:5968018	7	RP11-39K24.14;RP11-39K24.12;RP11-39K24.13;MTND4P14;MTND5P14;TCF3P1;IGHEP2;INSL6;RP11-140C18.2;INSL4;RLN2;HMGN2P31;RLN1;RP11-12D24.10;RP11-12D24.6;PLGRKT;RNF152P1;CD274;PDCD1LG2;RP11-574F11.3;RIC1	RP11-207C16.4;ERMP1;AK4P4;MLANA;KIAA2026;MIR4665;RANBP6;RP11-218I7.2;GTF3AP1;IL33;RP11-279E1.1;RP11-307L3.2;TPD52L3;RP11-307L3.4;UHRF2;RN7SL25P;RP11-472F14.4;GLDC;RP11-106A1.2;RP11-390F4.6
