multiqc_index,sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV16|26,reads_R-HPV16,HPV16,left,10,3712,chr7,67153885,67153917,-,36,3
reads_R-HPV16|27,reads_R-HPV16,HPV16,left,10,5112,chr1,92224697,92224728,-,33,3
reads_R-HPV16|28,reads_R-HPV16,HPV16,left,10,6424,chr5,86397292,86397326,-,38,3
reads_R-HPV16|29,reads_R-HPV16,HPV16,right,10,6646,chr7,10394859,10394893,+,38,3
reads_R-HPV16|30,reads_R-HPV16,HPV16,right,10,7305,chr6,106327334,106327365,+,40,3
reads_R-HPV16|31,reads_R-HPV16,HPV16,right,10,7528,chr22,41514518,41514554,+,42,3
reads_R-HPV16|32,reads_R-HPV16,HPV16,left,10,774,chr12,60523494,60523524,-,34,2
reads_R-HPV16|33,reads_R-HPV16,HPV16,right,10,1951,chr10,68438647,68438683,+,38,2
reads_R-HPV16|34,reads_R-HPV16,HPV16,right,10,2851,chr20,14880278,14880246,-,35,2
reads_R-HPV16|35,reads_R-HPV16,HPV16,left,10,3920,chr18,58768828,58768791,+,39,2
reads_R-HPV16|36,reads_R-HPV16,HPV16,left,10,5901,chr19,56792220,56792257,-,39,2
reads_R-HPV16|37,reads_R-HPV16,HPV16,left,4,4594,chr5,50111239,50111207,+,38,9
reads_R-HPV16|38,reads_R-HPV16,HPV16,left,4,6083,chr9,41653457,41653485,-,42,9
reads_R-HPV16|39,reads_R-HPV16,HPV16,left,4,6083,chr20,30288807,30288835,-,42,9
reads_R-HPV16|40,reads_R-HPV16,HPV16,right,4,6134,chr6,72491884,72491856,-,38,9
reads_R-HPV16|41,reads_R-HPV16,HPV16,right,4,3974,chr16,22560864,22560892,+,42,8
reads_R-HPV16|42,reads_R-HPV16,HPV16,right,4,3974,chr16,21744741,21744768,+,42,8
reads_R-HPV16|43,reads_R-HPV16,HPV16,left,4,4594,chr5,49778903,49778932,-,38,8
reads_R-HPV16|44,reads_R-HPV16,HPV16,right,4,6134,chr1,179646619,179646648,+,38,8
reads_R-HPV16|45,reads_R-HPV16,HPV16,right,4,6134,chr5,120487644,120487614,-,38,8
reads_R-HPV16|46,reads_R-HPV16,HPV16,right,4,6134,chr14,20039142,20039112,-,38,8
reads_R-HPV16|47,reads_R-HPV16,HPV16,right,4,6134,chr12,38035578,38035605,+,37,7
reads_R-HPV16|48,reads_R-HPV16,HPV16,right,4,6134,chrX,10251714,10251687,-,38,7
reads_R-HPV16|49,reads_R-HPV16,HPV16,right,4,6134,chr5,108865351,108865324,-,38,7
reads_R-HPV16|50,reads_R-HPV16,HPV16,right,4,2326,chr7,62437595,62437564,-,40,6
reads_R-HPV16|51,reads_R-HPV16,HPV16,right,4,2326,chr1,125148003,125147973,-,39,6
reads_R-HPV16|52,reads_R-HPV16,HPV16,right,4,6134,chr4,91706179,91706149,-,38,6
reads_R-HPV16|53,reads_R-HPV16,HPV16,right,4,6134,chr3,74934677,74934647,-,38,6
reads_R-HPV16|54,reads_R-HPV16,HPV16,left,4,4594,chr5,50124519,50124487,+,37,5
reads_R-HPV16|55,reads_R-HPV16,HPV16,left,4,4594,chr5,50113453,50113421,+,37,5
reads_R-HPV16|56,reads_R-HPV16,HPV16,left,4,4594,chr5,49865107,49865139,-,37,5
reads_R-HPV16|57,reads_R-HPV16,HPV16,left,4,4594,chr5,49858464,49858496,-,37,5
reads_R-HPV16|58,reads_R-HPV16,HPV16,left,4,4594,chr19,24689913,24689945,-,37,5
reads_R-HPV16|59,reads_R-HPV16,HPV16,right,4,6134,chr3,5328671,5328699,+,37,5
reads_R-HPV16|60,reads_R-HPV16,HPV16,right,4,6134,chr10,115152711,115152683,-,34,5
reads_R-HPV16|61,reads_R-HPV16,HPV16,right,4,1558,chrX,23455120,23455086,-,39,4
reads_R-HPV16|62,reads_R-HPV16,HPV16,right,4,1558,chrX,25313240,25313206,-,39,4
reads_R-HPV16|63,reads_R-HPV16,HPV16,right,4,1558,chr9,1209523,1209488,-,39,4
reads_R-HPV16|64,reads_R-HPV16,HPV16,right,4,1558,chr9,8080849,8080814,-,39,4
reads_R-HPV16|65,reads_R-HPV16,HPV16,right,4,1558,chr9,13403969,13403934,-,39,4
reads_R-HPV16|66,reads_R-HPV16,HPV16,right,4,1558,chr8,9442704,9442670,-,39,4
reads_R-HPV16|67,reads_R-HPV16,HPV16,right,4,1558,chr8,23375337,23375302,-,39,4
reads_R-HPV16|68,reads_R-HPV16,HPV16,right,4,1558,chr7,10243207,10243172,-,39,4
reads_R-HPV16|69,reads_R-HPV16,HPV16,right,4,1558,chr7,17051943,17051908,-,39,4
reads_R-HPV16|70,reads_R-HPV16,HPV16,right,4,1558,chr7,17162680,17162646,-,39,4
reads_R-HPV16|71,reads_R-HPV16,HPV16,right,4,1558,chr7,27292481,27292446,-,39,4
reads_R-HPV16|72,reads_R-HPV16,HPV16,right,4,1558,chr6,4199906,4199872,-,39,4
reads_R-HPV16|73,reads_R-HPV16,HPV16,right,4,1558,chr6,35337958,35337924,-,39,4
reads_R-HPV16|74,reads_R-HPV16,HPV16,right,4,1558,chr6,44764177,44764142,-,39,4
reads_R-HPV16|75,reads_R-HPV16,HPV16,right,4,1558,chr5,27210630,27210596,-,39,4
reads_R-HPV16|76,reads_R-HPV16,HPV16,right,4,1558,chr4,15632305,15632270,-,39,4
reads_R-HPV16|77,reads_R-HPV16,HPV16,right,4,1558,chr3,611860,611826,-,39,4
reads_R-HPV16|78,reads_R-HPV16,HPV16,right,4,1558,chr22,15932693,15932658,-,38,4
reads_R-HPV16|79,reads_R-HPV16,HPV16,right,4,1558,chr22,12320139,12320104,-,39,4
reads_R-HPV16|80,reads_R-HPV16,HPV16,right,4,1558,chr21,16411369,16411334,-,39,4
reads_R-HPV16|81,reads_R-HPV16,HPV16,right,4,1558,chr20,39485112,39485078,-,39,4
reads_R-HPV16|82,reads_R-HPV16,HPV16,right,4,1558,chr2,9928255,9928220,-,39,4
reads_R-HPV16|83,reads_R-HPV16,HPV16,right,4,1558,chr2,24801718,24801684,-,39,4
reads_R-HPV16|84,reads_R-HPV16,HPV16,right,4,1558,chr19,30192191,30192156,-,39,4
reads_R-HPV16|85,reads_R-HPV16,HPV16,right,4,1558,chr19,30142548,30142514,-,38,4
reads_R-HPV16|86,reads_R-HPV16,HPV16,right,4,1558,chr19,8797235,8797200,-,38,4
reads_R-HPV16|87,reads_R-HPV16,HPV16,right,4,1558,chr18,2861624,2861590,-,39,4
reads_R-HPV16|88,reads_R-HPV16,HPV16,right,4,1558,chr18,8574606,8574572,-,39,4
reads_R-HPV16|89,reads_R-HPV16,HPV16,right,4,1558,chr18,22810025,22809990,-,39,4
reads_R-HPV16|90,reads_R-HPV16,HPV16,right,4,1558,chr18,35723915,35723880,-,39,4
reads_R-HPV16|91,reads_R-HPV16,HPV16,right,4,1558,chr18,26239979,26239944,-,39,4
reads_R-HPV16|92,reads_R-HPV16,HPV16,right,4,1558,chr15,33752121,33752086,-,39,4
reads_R-HPV16|93,reads_R-HPV16,HPV16,right,4,1558,chr15,56510923,56510888,-,39,4
reads_R-HPV16|94,reads_R-HPV16,HPV16,right,4,1558,chr14,22673438,22673404,-,39,4
reads_R-HPV16|95,reads_R-HPV16,HPV16,right,4,1558,chr13,19613139,19613104,-,39,4
reads_R-HPV16|96,reads_R-HPV16,HPV16,right,4,1558,chr13,38039272,38039238,-,39,4
reads_R-HPV16|97,reads_R-HPV16,HPV16,right,4,1558,chr12,12420437,12420402,-,39,4
reads_R-HPV16|98,reads_R-HPV16,HPV16,right,4,1558,chr12,27115612,27115578,-,39,4
reads_R-HPV16|99,reads_R-HPV16,HPV16,right,4,1558,chr11,19582757,19582722,-,39,4
reads_R-HPV16|100,reads_R-HPV16,HPV16,right,4,1558,chr10,20438128,20438094,-,39,4
reads_R-HPV16|101,reads_R-HPV16,HPV16,left,4,5112,chr7,126267010,126266982,+,29,4
reads_R-HPV16|102,reads_R-HPV16,HPV16,right,4,6134,chr8,107891878,107891845,-,38,4
reads_R-HPV16|103,reads_R-HPV16,HPV16,right,4,1558,chrX,16232080,16232046,-,33,3
reads_R-HPV16|104,reads_R-HPV16,HPV16,right,4,1558,chrX,21220008,21219975,-,33,3
reads_R-HPV16|105,reads_R-HPV16,HPV16,right,4,1558,chrX,28363474,28363440,-,39,3
reads_R-HPV16|106,reads_R-HPV16,HPV16,right,4,1558,chr9,231293,231260,-,33,3
reads_R-HPV16|107,reads_R-HPV16,HPV16,right,4,1558,chr9,9717242,9717208,-,33,3
reads_R-HPV16|108,reads_R-HPV16,HPV16,right,4,1558,chr9,11907837,11907803,-,33,3
reads_R-HPV16|109,reads_R-HPV16,HPV16,right,4,1558,chr9,17258369,17258335,-,33,3
reads_R-HPV16|110,reads_R-HPV16,HPV16,right,4,1558,chr8,15557395,15557361,-,33,3
reads_R-HPV16|111,reads_R-HPV16,HPV16,right,4,1558,chr8,30624403,30624370,-,33,3
reads_R-HPV16|112,reads_R-HPV16,HPV16,right,4,1558,chr8,30986798,30986764,-,33,3
reads_R-HPV16|113,reads_R-HPV16,HPV16,right,4,1558,chr8,41353341,41353307,-,33,3
reads_R-HPV16|114,reads_R-HPV16,HPV16,right,4,1558,chr8,46602167,46602133,-,33,3
reads_R-HPV16|115,reads_R-HPV16,HPV16,right,4,1558,chr8,46748951,46748917,-,33,3
reads_R-HPV16|116,reads_R-HPV16,HPV16,right,4,1558,chr7,33404235,33404201,-,33,3
reads_R-HPV16|117,reads_R-HPV16,HPV16,right,4,1558,chr7,33990007,33989974,-,33,3
reads_R-HPV16|118,reads_R-HPV16,HPV16,right,4,1558,chr7,35661270,35661236,-,39,3
reads_R-HPV16|119,reads_R-HPV16,HPV16,right,4,1558,chr7,40444114,40444080,-,39,3
reads_R-HPV16|120,reads_R-HPV16,HPV16,right,4,1558,chr6,11624994,11624960,-,33,3
reads_R-HPV16|121,reads_R-HPV16,HPV16,right,4,1558,chr6,48902377,48902343,-,33,3
reads_R-HPV16|122,reads_R-HPV16,HPV16,right,4,1558,chr5,7605209,7605175,-,33,3
reads_R-HPV16|123,reads_R-HPV16,HPV16,right,4,1558,chr5,16634031,16633998,-,33,3
reads_R-HPV16|124,reads_R-HPV16,HPV16,right,4,1558,chr5,17750993,17750959,-,33,3
reads_R-HPV16|125,reads_R-HPV16,HPV16,right,4,1558,chr5,25379922,25379888,-,33,3
reads_R-HPV16|126,reads_R-HPV16,HPV16,right,4,1558,chr5,43809564,43809530,-,39,3
reads_R-HPV16|127,reads_R-HPV16,HPV16,right,4,1558,chr4,11145009,11144975,-,33,3
reads_R-HPV16|128,reads_R-HPV16,HPV16,right,4,1558,chr4,11380134,11380100,-,33,3
reads_R-HPV16|129,reads_R-HPV16,HPV16,right,4,1558,chr4,18548306,18548272,-,33,3
reads_R-HPV16|130,reads_R-HPV16,HPV16,right,4,1558,chr4,27377082,27377048,-,33,3
reads_R-HPV16|131,reads_R-HPV16,HPV16,right,4,1558,chr4,48313998,48313964,-,39,3
reads_R-HPV16|132,reads_R-HPV16,HPV16,right,4,1558,chr3,6486300,6486266,-,33,3
reads_R-HPV16|133,reads_R-HPV16,HPV16,right,4,1558,chr3,18931876,18931842,-,33,3
reads_R-HPV16|134,reads_R-HPV16,HPV16,right,4,1558,chr3,20220493,20220459,-,33,3
reads_R-HPV16|135,reads_R-HPV16,HPV16,right,4,1558,chr18,5682684,5682650,-,33,3
reads_R-HPV16|136,reads_R-HPV16,HPV16,right,4,1558,chr17,53810610,53810576,-,33,3
reads_R-HPV16|137,reads_R-HPV16,HPV16,right,4,1558,chr16,6224093,6224059,-,33,3
reads_R-HPV16|138,reads_R-HPV16,HPV16,right,4,1558,chr16,60196792,60196758,-,33,3
reads_R-HPV16|139,reads_R-HPV16,HPV16,right,4,1558,chr16,33953971,33953937,-,33,3
reads_R-HPV16|140,reads_R-HPV16,HPV16,right,4,1558,chr15,22025076,22025042,-,33,3
reads_R-HPV16|141,reads_R-HPV16,HPV16,right,4,1558,chr15,31619166,31619132,-,33,3
reads_R-HPV16|142,reads_R-HPV16,HPV16,right,4,1558,chr15,62017677,62017644,-,33,3
reads_R-HPV16|143,reads_R-HPV16,HPV16,right,4,1558,chr15,54927462,54927428,-,33,3
reads_R-HPV16|144,reads_R-HPV16,HPV16,right,4,1558,chr14,29479534,29479500,-,33,3
reads_R-HPV16|145,reads_R-HPV16,HPV16,right,4,1558,chr13,42386329,42386295,-,33,3
reads_R-HPV16|146,reads_R-HPV16,HPV16,right,4,1558,chr12,27036830,27036796,-,33,3
reads_R-HPV16|147,reads_R-HPV16,HPV16,right,4,1558,chr12,41159598,41159564,-,33,3
reads_R-HPV16|148,reads_R-HPV16,HPV16,right,4,1558,chr11,4620359,4620325,-,33,3
reads_R-HPV16|149,reads_R-HPV16,HPV16,right,4,1558,chr10,6805531,6805498,-,33,3
reads_R-HPV16|150,reads_R-HPV16,HPV16,right,4,1558,chr10,19089979,19089945,-,33,3
reads_R-HPV16|151,reads_R-HPV16,HPV16,right,4,1558,chr10,25516762,25516728,-,33,3
reads_R-HPV16|152,reads_R-HPV16,HPV16,right,4,1558,chr10,31444805,31444771,-,33,3
reads_R-HPV16|153,reads_R-HPV16,HPV16,right,4,1558,chr1,4245776,4245742,-,33,3
reads_R-HPV16|154,reads_R-HPV16,HPV16,right,4,1558,chr1,45963155,45963121,-,33,3
reads_R-HPV16|155,reads_R-HPV16,HPV16,right,4,1558,chr1,49882279,49882245,-,33,3
reads_R-HPV16|156,reads_R-HPV16,HPV16,right,4,2326,chr7,60931306,60931276,-,37,3
reads_R-HPV16|157,reads_R-HPV16,HPV16,left,4,2794,chr17,60826151,60826111,+,39,3
reads_R-HPV16|158,reads_R-HPV16,HPV16,left,4,2794,chr15,41519185,41519143,+,42,3
reads_R-HPV16|159,reads_R-HPV16,HPV16,left,4,4594,chr5,50115667,50115633,+,38,3
reads_R-HPV16|160,reads_R-HPV16,HPV16,left,4,4594,chr5,49761178,49761211,-,37,3
reads_R-HPV16|161,reads_R-HPV16,HPV16,left,4,4594,chr19,24696556,24696589,-,37,3
reads_R-HPV16|162,reads_R-HPV16,HPV16,left,4,6083,chr9,67713424,67713388,+,42,3
reads_R-HPV16|163,reads_R-HPV16,HPV16,left,4,6083,chr9,65591765,65591729,+,42,3
reads_R-HPV16|164,reads_R-HPV16,HPV16,left,4,6083,chr9,61660760,61660724,+,42,3
reads_R-HPV16|165,reads_R-HPV16,HPV16,left,4,6083,chr9,61867390,61867426,-,42,3
reads_R-HPV16|166,reads_R-HPV16,HPV16,left,4,6083,chr12,54080775,54080811,-,42,3
reads_R-HPV16|167,reads_R-HPV16,HPV16,right,4,6134,chrX,87987025,87986998,-,27,3
reads_R-HPV16|168,reads_R-HPV16,HPV16,right,4,6134,chr12,85195841,85195873,+,32,3
reads_R-HPV16|169,reads_R-HPV16,HPV16,right,4,6134,chrX,19146700,19146734,+,37,3
reads_R-HPV16|170,reads_R-HPV16,HPV16,right,4,6134,chr9,19707920,19707954,+,37,3
reads_R-HPV16|171,reads_R-HPV16,HPV16,right,4,6134,chr9,26253800,26253834,+,37,3
reads_R-HPV16|172,reads_R-HPV16,HPV16,right,4,6134,chr8,13441374,13441408,+,37,3
reads_R-HPV16|173,reads_R-HPV16,HPV16,right,4,6134,chr8,16947998,16948032,+,37,3
reads_R-HPV16|174,reads_R-HPV16,HPV16,right,4,6134,chr8,26399583,26399617,+,37,3
reads_R-HPV16|175,reads_R-HPV16,HPV16,right,4,6134,chr8,46733160,46733194,+,37,3
reads_R-HPV16|176,reads_R-HPV16,HPV16,right,4,6134,chr7,15944259,15944293,+,37,3
reads_R-HPV16|177,reads_R-HPV16,HPV16,right,4,6134,chr7,37808090,37808124,+,37,3
reads_R-HPV16|178,reads_R-HPV16,HPV16,right,4,6134,chr7,48730958,48730992,+,37,3
reads_R-HPV16|179,reads_R-HPV16,HPV16,right,4,6134,chr6,19499250,19499284,+,37,3
reads_R-HPV16|180,reads_R-HPV16,HPV16,right,4,6134,chr6,44874666,44874700,+,37,3
reads_R-HPV16|181,reads_R-HPV16,HPV16,right,4,6134,chr6,48367122,48367156,+,37,3
reads_R-HPV16|182,reads_R-HPV16,HPV16,right,4,6134,chr6,54298113,54298147,+,37,3
reads_R-HPV16|183,reads_R-HPV16,HPV16,right,4,6134,chr6,61523408,61523442,+,37,3
reads_R-HPV16|184,reads_R-HPV16,HPV16,right,4,6134,chr5,13420529,13420563,+,37,3
reads_R-HPV16|185,reads_R-HPV16,HPV16,right,4,6134,chr5,21111443,21111477,+,37,3
reads_R-HPV16|186,reads_R-HPV16,HPV16,right,4,6134,chr5,46129689,46129723,+,37,3
reads_R-HPV16|187,reads_R-HPV16,HPV16,right,4,6134,chr4,132208847,132208881,+,38,3
reads_R-HPV16|188,reads_R-HPV16,HPV16,right,4,6134,chr4,15845578,15845612,+,37,3
reads_R-HPV16|189,reads_R-HPV16,HPV16,right,4,6134,chr3,3967107,3967141,+,37,3
reads_R-HPV16|190,reads_R-HPV16,HPV16,right,4,6134,chr3,4026958,4026992,+,37,3
reads_R-HPV16|191,reads_R-HPV16,HPV16,right,4,6134,chr3,4257276,4257310,+,37,3
reads_R-HPV16|192,reads_R-HPV16,HPV16,right,4,6134,chr3,6175940,6175974,+,37,3
reads_R-HPV16|193,reads_R-HPV16,HPV16,right,4,6134,chr22,10586291,10586325,+,37,3
reads_R-HPV16|194,reads_R-HPV16,HPV16,right,4,6134,chr21,38830100,38830134,+,37,3
reads_R-HPV16|195,reads_R-HPV16,HPV16,right,4,6134,chr21,13578269,13578303,+,37,3
reads_R-HPV16|196,reads_R-HPV16,HPV16,right,4,6134,chr20,29820873,29820907,+,37,3
reads_R-HPV16|197,reads_R-HPV16,HPV16,right,4,6134,chr20,26342988,26343022,+,37,3
reads_R-HPV16|198,reads_R-HPV16,HPV16,right,4,6134,chr20,3498848,3498882,+,37,3
reads_R-HPV16|199,reads_R-HPV16,HPV16,right,4,6134,chr2,17691730,17691764,+,37,3
reads_R-HPV16|200,reads_R-HPV16,HPV16,right,4,6134,chr2,52922332,52922366,+,37,3
reads_R-HPV16|201,reads_R-HPV16,HPV16,right,4,6134,chr2,53298103,53298137,+,37,3
reads_R-HPV16|202,reads_R-HPV16,HPV16,right,4,6134,chr2,53591055,53591089,+,37,3
reads_R-HPV16|203,reads_R-HPV16,HPV16,right,4,6134,chr2,56174713,56174747,+,37,3
reads_R-HPV16|204,reads_R-HPV16,HPV16,right,4,6134,chr19,29463325,29463359,+,37,3
reads_R-HPV16|205,reads_R-HPV16,HPV16,right,4,6134,chr19,29229806,29229840,+,37,3
reads_R-HPV16|206,reads_R-HPV16,HPV16,right,4,6134,chr19,28677760,28677794,+,37,3
reads_R-HPV16|207,reads_R-HPV16,HPV16,right,4,6134,chr18,41779046,41779080,+,37,3
reads_R-HPV16|208,reads_R-HPV16,HPV16,right,4,6134,chr18,40846268,40846302,+,37,3
reads_R-HPV16|209,reads_R-HPV16,HPV16,right,4,6134,chr17,70462987,70463021,+,37,3
reads_R-HPV16|210,reads_R-HPV16,HPV16,right,4,6134,chr16,49232239,49232273,+,37,3
reads_R-HPV16|211,reads_R-HPV16,HPV16,right,4,6134,chr16,49032853,49032887,+,37,3
reads_R-HPV16|212,reads_R-HPV16,HPV16,right,4,6134,chr15,26617680,26617714,+,37,3
reads_R-HPV16|213,reads_R-HPV16,HPV16,right,4,6134,chr15,81801963,81801997,+,37,3
reads_R-HPV16|214,reads_R-HPV16,HPV16,right,4,6134,chr15,44362209,44362243,+,37,3
reads_R-HPV16|215,reads_R-HPV16,HPV16,right,4,6134,chr14,20914741,20914775,+,37,3
reads_R-HPV16|216,reads_R-HPV16,HPV16,right,4,6134,chr14,30478064,30478098,+,37,3
reads_R-HPV16|217,reads_R-HPV16,HPV16,right,4,6134,chr14,27169209,27169243,+,37,3
reads_R-HPV16|218,reads_R-HPV16,HPV16,right,4,6134,chr13,73644550,73644584,+,37,3
reads_R-HPV16|219,reads_R-HPV16,HPV16,right,4,6134,chr13,60294103,60294137,+,37,3
reads_R-HPV16|220,reads_R-HPV16,HPV16,right,4,6134,chr13,59826196,59826230,+,37,3
reads_R-HPV16|221,reads_R-HPV16,HPV16,right,4,6134,chr13,57358137,57358171,+,37,3
reads_R-HPV16|222,reads_R-HPV16,HPV16,right,4,6134,chr13,44862203,44862237,+,37,3
reads_R-HPV16|223,reads_R-HPV16,HPV16,right,4,6134,chr13,39593137,39593171,+,37,3
reads_R-HPV16|224,reads_R-HPV16,HPV16,right,4,6134,chr13,37254383,37254417,+,37,3
reads_R-HPV16|225,reads_R-HPV16,HPV16,right,4,6134,chr12,30292307,30292341,+,37,3
reads_R-HPV16|226,reads_R-HPV16,HPV16,right,4,6134,chr11,7813763,7813797,+,37,3
reads_R-HPV16|227,reads_R-HPV16,HPV16,right,4,6134,chr11,8400635,8400669,+,37,3
reads_R-HPV16|228,reads_R-HPV16,HPV16,right,4,6134,chr11,26886663,26886697,+,37,3
reads_R-HPV16|229,reads_R-HPV16,HPV16,right,4,6134,chr11,28640723,28640757,+,37,3
reads_R-HPV16|230,reads_R-HPV16,HPV16,right,4,6134,chr10,6860206,6860240,+,37,3
reads_R-HPV16|231,reads_R-HPV16,HPV16,right,4,6134,chr10,38725435,38725469,+,37,3
reads_R-HPV16|232,reads_R-HPV16,HPV16,right,4,6134,chr10,44272471,44272505,+,37,3
reads_R-HPV16|233,reads_R-HPV16,HPV16,right,4,6134,chr1,34096426,34096460,+,37,3
reads_R-HPV16|234,reads_R-HPV16,HPV16,right,4,6134,chrX,17232016,17231982,-,37,3
reads_R-HPV16|235,reads_R-HPV16,HPV16,right,4,6134,chrX,30769760,30769726,-,37,3
reads_R-HPV16|236,reads_R-HPV16,HPV16,right,4,6134,chrX,51203107,51203073,-,37,3
reads_R-HPV16|237,reads_R-HPV16,HPV16,right,4,6134,chr8,2303960,2303926,-,37,3
reads_R-HPV16|238,reads_R-HPV16,HPV16,right,4,6134,chr8,3272928,3272894,-,37,3
reads_R-HPV16|239,reads_R-HPV16,HPV16,right,4,6134,chr8,10934395,10934361,-,37,3
reads_R-HPV16|240,reads_R-HPV16,HPV16,right,4,6134,chr7,9426977,9426943,-,37,3
reads_R-HPV16|241,reads_R-HPV16,HPV16,right,4,6134,chr7,13270685,13270651,-,37,3
reads_R-HPV16|242,reads_R-HPV16,HPV16,right,4,6134,chr7,26165644,26165610,-,37,3
reads_R-HPV16|243,reads_R-HPV16,HPV16,right,4,6134,chr7,30416473,30416439,-,37,3
reads_R-HPV16|244,reads_R-HPV16,HPV16,right,4,6134,chr7,32352594,32352560,-,37,3
reads_R-HPV16|245,reads_R-HPV16,HPV16,right,4,6134,chr6,23234727,23234693,-,37,3
reads_R-HPV16|246,reads_R-HPV16,HPV16,right,4,6134,chr6,45671372,45671338,-,37,3
reads_R-HPV16|247,reads_R-HPV16,HPV16,right,4,6134,chr5,32824527,32824493,-,37,3
reads_R-HPV16|248,reads_R-HPV16,HPV16,right,4,6134,chr5,45239842,45239808,-,37,3
reads_R-HPV16|249,reads_R-HPV16,HPV16,right,4,6134,chr4,90481367,90481333,-,38,3
reads_R-HPV16|250,reads_R-HPV16,HPV16,right,4,6134,chr4,13133185,13133151,-,37,3
reads_R-HPV16|251,reads_R-HPV16,HPV16,right,4,6134,chr4,14662295,14662261,-,37,3
reads_R-HPV16|252,reads_R-HPV16,HPV16,right,4,6134,chr22,34747633,34747599,-,38,3
reads_R-HPV16|253,reads_R-HPV16,HPV16,right,4,6134,chr21,19960676,19960642,-,37,3
reads_R-HPV16|254,reads_R-HPV16,HPV16,right,4,6134,chr20,18951965,18951931,-,37,3
reads_R-HPV16|255,reads_R-HPV16,HPV16,right,4,6134,chr2,29674171,29674137,-,37,3
reads_R-HPV16|256,reads_R-HPV16,HPV16,right,4,6134,chr2,36114506,36114472,-,37,3
reads_R-HPV16|257,reads_R-HPV16,HPV16,right,4,6134,chr2,38134414,38134380,-,37,3
reads_R-HPV16|258,reads_R-HPV16,HPV16,right,4,6134,chr19,44222760,44222726,-,37,3
reads_R-HPV16|259,reads_R-HPV16,HPV16,right,4,6134,chr18,5334471,5334437,-,37,3
reads_R-HPV16|260,reads_R-HPV16,HPV16,right,4,6134,chr18,42150338,42150304,-,37,3
reads_R-HPV16|261,reads_R-HPV16,HPV16,right,4,6134,chr18,28295893,28295859,-,37,3
reads_R-HPV16|262,reads_R-HPV16,HPV16,right,4,6134,chr18,27739722,27739688,-,37,3
reads_R-HPV16|263,reads_R-HPV16,HPV16,right,4,6134,chr16,70845037,70845003,-,37,3
reads_R-HPV16|264,reads_R-HPV16,HPV16,right,4,6134,chr16,35717780,35717746,-,37,3
reads_R-HPV16|265,reads_R-HPV16,HPV16,right,4,6134,chr16,35610475,35610441,-,37,3
reads_R-HPV16|266,reads_R-HPV16,HPV16,right,4,6134,chr16,16747037,16747003,-,37,3
