group	truth_insertion_name	ref_chr	truth_ref_pos	vir_chr	pred_insertion_name	pred_chr_pos	total_reads
subset.insertion_seqs.fa	chr16~64210220~64211219~+~HPV18~473~1472~-	chr16	64211219	HPV18	HPV18~1474~+~chr16~64211228~-	64211228	195
subset.insertion_seqs.fa	chr8~47118635~47119634~-~HPV18~2166~3165~-	chr8	47118635	HPV18	HPV18~3169~+~chr8~47118634~+	47118634	37
subset.insertion_seqs.fa	chr4~16110010~16111009~-~HPV18~5869~6868~-	chr4	16110010	HPV18	chr4~9116362~-~HPV18~3440~+	9116362	23
subset.insertion_seqs.fa	chr2~194531840~194532839~-~HPV18~3663~4662~+	chr2	194531840	HPV18	chr2~194531839~-~HPV18~3662~+	194531839	40
subset.insertion_seqs.fa	chr17~9404796~9405795~-~HPV18~3873~4872~+	chr17	9404796	HPV18	chr17~9404795~-~HPV18~3872~+	9404795	205
subset.insertion_seqs.fa	chr1~32773244~32774243~-~HPV18~3492~4491~-	chr1	32773244	HPV18	HPV18~4493~+~chr1~32773242~+	32773242	210
subset.insertion_seqs.fa	chr11~5009490~5010489~+~HPV18~4716~5715~+	chr11	5010489	HPV18	chr11~5010488~+~HPV18~4714~+	5010488	190
subset.insertion_seqs.fa	chr2~184219518~184220517~-~HPV18~4911~5910~+	chr2	184219518	HPV18	chr2~184219516~-~HPV18~4909~+	184219516	223
subset.insertion_seqs.fa	chr1~107166648~107167647~-~HPV18~4040~5039~-	chr1	107166648	HPV18	HPV18~5038~+~chr1~107166643~+	107166643	226
subset.insertion_seqs.fa	chr7~24415118~24416117~+~HPV18~4399~5398~-	chr7	24416117	HPV18	HPV18~5397~+~chr7~24416128~-	24416128	19
subset.insertion_seqs.fa	chr10~94214182~94215181~+~HPV18~4400~5399~-	chr10	94215181	HPV18	HPV18~5398~+~chr10~94215187~-	94215187	207
subset.insertion_seqs.fa	chr2~134345894~134346893~-~HPV18~4672~5671~-	chr2	134345894	HPV18	HPV18~5670~+~chr2~134345893~+	134345893	41
subset.insertion_seqs.fa	chr17~48897021~48898020~+~HPV18~4923~5922~-	chr17	48898020	HPV18	HPV18~5921~+~chr17~48898019~-	48898019	224
subset.insertion_seqs.fa	chrX~65805341~65806340~+~HPV18~5578~6577~-	chrX	65806340	HPV18	HPV18~6576~+~chrX~65806351~-	65806351	18
subset.insertion_seqs.fa	chr1~26195757~26196756~-~HPV18~3161~4160~-	chr1	26195757	HPV18	HPV18~4159~+~chr1~26195756~+	26195756	222
subset.insertion_seqs.fa	chr22~36753133~36754132~-~HPV18~3113~4112~+	chr22	36753133	HPV18	HPV18~3111~-~chr22~36753126~+	36753126	4
subset.insertion_seqs.fa	chr3~55192906~55193905~+~HPV18~1152~2151~+	chr3	55193905	HPV18	chr3~7351913~+~HPV18~2824~-	7351913	15
subset.insertion_seqs.fa	chr3~130128757~130129756~+~HPV18~3442~4441~+	chr3	130129756	HPV18	chr3~130129756~+~HPV18~3440~+	130129756	177
subset.insertion_seqs.fa	chr6~50410600~50411599~-~HPV18~4641~5640~-	chr6	50410600	HPV18	chr6~41195088~+~HPV18~3478~-	41195088	13
subset.insertion_seqs.fa	chr6~50410600~50411599~-~HPV18~4641~5640~-	chr6	50410600	HPV18	chr6~153459067~+~HPV18~2780~-	153459067	16
subset.insertion_seqs.fa	chr12~98547125~98548124~+~HPV18~1358~2357~-	chr12	98548124	HPV18	chr12~108484846~+~HPV18~2393~+	108484846	24
subset.insertion_seqs.fa	chrX~140419499~140420498~+~HPV18~4877~5876~-	chrX	140420498	HPV18	HPV18~5876~+~chrX~140420496~-	140420496	66
subset.insertion_seqs.fa	chr13~34247750~34248749~+~HPV18~5549~6548~-	chr13	34248749	HPV18	HPV18~6547~+~chr13~34248628~-	34248628	189
subset.insertion_seqs.fa	chrX~65805341~65806340~+~HPV18~5578~6577~-	chrX	65806340	HPV18	HPV18~6576~+~chrX~65806340~-	65806340	19
subset.insertion_seqs.fa	chr19~53535676~53536675~+~HPV18~2075~3074~-	chr19	53536675	HPV18	chr19~53536674~+~HPV18~3073~-	53536674	204
subset.insertion_seqs.fa	chr2~155752410~155753409~+~HPV18~667~1666~-	chr2	155753409	HPV18	chr2~155753411~+~HPV18~1663~-	155753411	204
subset.insertion_seqs.fa	NA	chr21	NA	HPV18	chr21~32634156~-~HPV18~2695-2821~NA	32634156	29
subset.insertion_seqs.fa	chr9~38905042~38906041~+~HPV18~6349~7348~+	chr9	38906041	HPV18	NA	NA	NA
subset.insertion_seqs.fa	chrX~520190~521189~-~HPV18~687~1686~-	chrX	520190	HPV18	NA	NA	NA
subset.insertion_seqs.fa	chr15~18739695~18740694~-~HPV18~157~1156~+	chr15	18739695	HPV18	NA	NA	NA
subset.insertion_seqs.fa	chr20~26976966~26977965~-~HPV18~6311~7310~+	chr20	26976966	HPV18	NA	NA	NA
