multiqc_index,sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads-HPV18|20,reads-HPV18,HPV18,right,10,5640,chr6,50410599,50410628,+,38,6
reads-HPV18|21,reads-HPV18,HPV18,right,10,5922,chr17,48898020,48897986,-,42,6
reads-HPV18|22,reads-HPV18,HPV18,left,10,6349,chr9,62130470,62130436,+,42,6
reads-HPV18|23,reads-HPV18,HPV18,left,10,6349,chr9,67457921,67457956,-,42,6
reads-HPV18|24,reads-HPV18,HPV18,right,10,6870,chr4,16110011,16110048,+,41,6
reads-HPV18|25,reads-HPV18,HPV18,left,10,3271,chr18,73407385,73407417,-,42,5
reads-HPV18|26,reads-HPV18,HPV18,right,10,4345,chrX,46686578,46686549,-,37,5
reads-HPV18|27,reads-HPV18,HPV18,right,10,5399,chr10,94215181,94215151,-,38,5
reads-HPV18|28,reads-HPV18,HPV18,left,10,6311,chr11,55256412,55256385,+,29,5
reads-HPV18|29,reads-HPV18,HPV18,right,10,1472,chr16,64211219,64211185,-,42,4
reads-HPV18|30,reads-HPV18,HPV18,right,10,4494,chr1,32773246,32773277,+,40,4
reads-HPV18|31,reads-HPV18,HPV18,left,10,4616,chr4,76161277,76161311,-,42,4
reads-HPV18|32,reads-HPV18,HPV18,right,10,5661,chr5,21697513,21697547,+,42,4
reads-HPV18|33,reads-HPV18,HPV18,right,10,6548,chr13,34248749,34248715,-,42,4
reads-HPV18|34,reads-HPV18,HPV18,right,10,6577,chrX,65806340,65806306,-,42,4
reads-HPV18|35,reads-HPV18,HPV18,right,10,2357,chr12,98548124,98548082,-,42,3
reads-HPV18|36,reads-HPV18,HPV18,left,10,3873,chr17,9404795,9404825,-,38,3
reads-HPV18|37,reads-HPV18,HPV18,left,10,4715,chr11,5010488,5010447,+,42,3
reads-HPV18|38,reads-HPV18,HPV18,left,10,4910,chrX,43201760,43201794,-,37,3
reads-HPV18|39,reads-HPV18,HPV18,right,10,5229,chr14,62374723,62374753,+,38,3
reads-HPV18|40,reads-HPV18,HPV18,left,10,2411,chr20,52026064,52026026,+,41,2
reads-HPV18|41,reads-HPV18,HPV18,left,10,6325,chr5,91404290,91404254,+,38,2
reads-HPV18|42,reads-HPV18,HPV18,left,4,4910,chr2,184219518,184219552,-,42,12
reads-HPV18|43,reads-HPV18,HPV18,left,4,4910,chr10,121145990,121146023,-,41,11
reads-HPV18|44,reads-HPV18,HPV18,right,4,1686,chrY,520189,520222,+,42,10
reads-HPV18|45,reads-HPV18,HPV18,right,4,1686,chrX,520189,520222,+,42,10
reads-HPV18|46,reads-HPV18,HPV18,left,4,1152,chrX,95448839,95448808,+,37,8
reads-HPV18|47,reads-HPV18,HPV18,left,4,4910,chr3,51302380,51302409,-,35,8
reads-HPV18|48,reads-HPV18,HPV18,left,4,4910,chrX,14191716,14191744,-,39,8
reads-HPV18|49,reads-HPV18,HPV18,left,4,1152,chr5,105097003,105097034,-,37,7
reads-HPV18|50,reads-HPV18,HPV18,left,4,1152,chr11,87238143,87238112,+,35,7
reads-HPV18|51,reads-HPV18,HPV18,left,4,152,chr15,19779545,19779511,+,40,6
reads-HPV18|52,reads-HPV18,HPV18,left,4,152,chr15,19789412,19789378,+,38,6
reads-HPV18|53,reads-HPV18,HPV18,left,4,152,chr15,19788058,19788024,+,38,6
reads-HPV18|54,reads-HPV18,HPV18,left,4,152,chr9,44876072,44876102,-,39,6
reads-HPV18|55,reads-HPV18,HPV18,left,4,152,chr9,44867910,44867940,-,39,6
reads-HPV18|56,reads-HPV18,HPV18,left,4,152,chr15,18360440,18360470,-,40,6
reads-HPV18|57,reads-HPV18,HPV18,left,4,152,chr15,18364872,18364902,-,40,6
reads-HPV18|58,reads-HPV18,HPV18,left,4,152,chr15,18369305,18369334,-,40,6
reads-HPV18|59,reads-HPV18,HPV18,left,4,152,chr15,18373737,18373766,-,40,6
reads-HPV18|60,reads-HPV18,HPV18,left,4,152,chr15,18376971,18377000,-,40,6
reads-HPV18|61,reads-HPV18,HPV18,left,4,152,chr15,18387193,18387222,-,40,6
reads-HPV18|62,reads-HPV18,HPV18,left,4,152,chr15,18398607,18398636,-,40,6
reads-HPV18|63,reads-HPV18,HPV18,left,4,152,chr15,18404924,18404954,-,40,6
reads-HPV18|64,reads-HPV18,HPV18,left,4,152,chr15,18410037,18410066,-,40,6
reads-HPV18|65,reads-HPV18,HPV18,left,4,152,chr15,19780909,19780871,+,40,6
reads-HPV18|66,reads-HPV18,HPV18,left,4,152,chr15,18400487,18400518,-,40,5
reads-HPV18|67,reads-HPV18,HPV18,left,4,4910,chr7,55230039,55230072,-,39,5
reads-HPV18|68,reads-HPV18,HPV18,left,4,4910,chr4,86113167,86113200,-,38,5
reads-HPV18|69,reads-HPV18,HPV18,left,4,4910,chr11,24033667,24033692,-,32,5
reads-HPV18|70,reads-HPV18,HPV18,left,4,4910,chr8,58333940,58333907,+,39,5
reads-HPV18|71,reads-HPV18,HPV18,left,4,4910,chr3,65055926,65055901,+,40,5
reads-HPV18|72,reads-HPV18,HPV18,left,4,4910,chrX,94000356,94000381,-,40,5
reads-HPV18|73,reads-HPV18,HPV18,left,4,6349,chr9,38906041,38906006,+,42,5
reads-HPV18|74,reads-HPV18,HPV18,right,4,7691,chrY,25442273,25442298,+,37,5
reads-HPV18|75,reads-HPV18,HPV18,right,4,7691,chr4,47328768,47328743,-,37,5
reads-HPV18|76,reads-HPV18,HPV18,right,4,7691,chr2,177480579,177480554,-,37,5
reads-HPV18|77,reads-HPV18,HPV18,left,4,152,chr15,18402367,18402401,-,40,4
reads-HPV18|78,reads-HPV18,HPV18,left,4,152,chr15,18406800,18406834,-,40,4
reads-HPV18|79,reads-HPV18,HPV18,left,4,152,chr9,60563727,60563688,+,38,4
reads-HPV18|80,reads-HPV18,HPV18,left,4,152,chr9,60671560,60671520,+,38,4
reads-HPV18|81,reads-HPV18,HPV18,left,4,152,chr9,60631420,60631380,+,38,4
reads-HPV18|82,reads-HPV18,HPV18,left,4,152,chr9,60603536,60603496,+,38,4
reads-HPV18|83,reads-HPV18,HPV18,left,4,152,chr9,60591799,60591760,+,38,4
reads-HPV18|84,reads-HPV18,HPV18,left,4,152,chr9,60569337,60569298,+,38,4
reads-HPV18|85,reads-HPV18,HPV18,left,4,152,chr9,60565597,60565558,+,38,4
reads-HPV18|86,reads-HPV18,HPV18,left,4,1152,chr3,55193905,55193871,+,42,4
reads-HPV18|87,reads-HPV18,HPV18,left,4,1152,chr15,46004535,46004502,+,37,4
reads-HPV18|88,reads-HPV18,HPV18,left,4,1152,chr6,76851751,76851784,-,36,4
reads-HPV18|89,reads-HPV18,HPV18,left,4,1152,chr11,7819237,7819271,-,36,4
reads-HPV18|90,reads-HPV18,HPV18,left,4,1152,chr8,54057344,54057370,-,30,4
reads-HPV18|91,reads-HPV18,HPV18,right,4,3074,chr3,120201433,120201458,+,37,4
reads-HPV18|92,reads-HPV18,HPV18,right,4,3074,chr16,81878225,81878252,+,35,4
reads-HPV18|93,reads-HPV18,HPV18,right,4,3074,chr13,81847623,81847650,+,36,4
reads-HPV18|94,reads-HPV18,HPV18,left,4,4910,chr7,91701095,91701062,+,38,4
reads-HPV18|95,reads-HPV18,HPV18,left,4,4910,chr6,96769666,96769632,+,38,4
reads-HPV18|96,reads-HPV18,HPV18,left,4,4910,chr5,174906604,174906570,+,39,4
reads-HPV18|97,reads-HPV18,HPV18,left,4,4910,chr4,124169709,124169676,+,38,4
reads-HPV18|98,reads-HPV18,HPV18,left,4,4910,chr11,105113669,105113638,+,36,4
reads-HPV18|99,reads-HPV18,HPV18,left,4,4910,chr1,41966439,41966406,+,39,4
reads-HPV18|100,reads-HPV18,HPV18,left,4,4910,chr1,49867932,49867898,+,38,4
reads-HPV18|101,reads-HPV18,HPV18,left,4,4910,chrX,64703162,64703196,-,38,4
reads-HPV18|102,reads-HPV18,HPV18,left,4,4910,chr10,91183518,91183552,-,38,4
reads-HPV18|103,reads-HPV18,HPV18,left,4,4910,chr1,91186641,91186674,-,38,4
reads-HPV18|104,reads-HPV18,HPV18,right,4,7691,chr3,111239610,111239635,+,27,4
reads-HPV18|105,reads-HPV18,HPV18,right,4,7691,chr17,12263419,12263394,-,27,4
reads-HPV18|106,reads-HPV18,HPV18,left,4,152,chr15,18411743,18411770,-,28,3
reads-HPV18|107,reads-HPV18,HPV18,left,4,152,chr15,18416859,18416886,-,28,3
reads-HPV18|108,reads-HPV18,HPV18,left,4,152,chr15,18434765,18434792,-,28,3
reads-HPV18|109,reads-HPV18,HPV18,left,4,152,chr15,18441244,18441271,-,28,3
reads-HPV18|110,reads-HPV18,HPV18,left,4,152,chr15,19777668,19777631,+,40,3
reads-HPV18|111,reads-HPV18,HPV18,left,4,152,chr15,19784993,19784956,+,38,3
reads-HPV18|112,reads-HPV18,HPV18,left,4,152,chr15,18367429,18367466,-,40,3
reads-HPV18|113,reads-HPV18,HPV18,left,4,152,chr15,18371180,18371217,-,40,3
reads-HPV18|114,reads-HPV18,HPV18,left,4,152,chr15,18382764,18382801,-,40,3
reads-HPV18|115,reads-HPV18,HPV18,left,4,152,chr15,18385315,18385352,-,40,3
reads-HPV18|116,reads-HPV18,HPV18,left,4,152,chr9,60673090,60673050,+,38,3
reads-HPV18|117,reads-HPV18,HPV18,left,4,1152,chr7,127890004,127889979,+,25,3
reads-HPV18|118,reads-HPV18,HPV18,left,4,1152,chrX,73462908,73462876,+,34,3
reads-HPV18|119,reads-HPV18,HPV18,right,4,1666,chr17,51579673,51579632,-,41,3
reads-HPV18|120,reads-HPV18,HPV18,right,4,1666,chrY,57100039,57100081,+,42,3
reads-HPV18|121,reads-HPV18,HPV18,right,4,1666,chrY,16656086,16656128,+,42,3
reads-HPV18|122,reads-HPV18,HPV18,right,4,1666,chrY,19793517,19793559,+,40,3
reads-HPV18|123,reads-HPV18,HPV18,right,4,1666,chrY,3671708,3671750,+,41,3
reads-HPV18|124,reads-HPV18,HPV18,right,4,1666,chrX,66575516,66575558,+,42,3
reads-HPV18|125,reads-HPV18,HPV18,right,4,1666,chrX,97180651,97180693,+,42,3
reads-HPV18|126,reads-HPV18,HPV18,right,4,1666,chrX,102046919,102046961,+,42,3
reads-HPV18|127,reads-HPV18,HPV18,right,4,1666,chrX,141224761,141224803,+,42,3
reads-HPV18|128,reads-HPV18,HPV18,right,4,1666,chrX,141986973,141987015,+,42,3
reads-HPV18|129,reads-HPV18,HPV18,right,4,1666,chr9,19500290,19500332,+,42,3
reads-HPV18|130,reads-HPV18,HPV18,right,4,1666,chr9,62018601,62018643,+,42,3
reads-HPV18|131,reads-HPV18,HPV18,right,4,1666,chr9,119607440,119607482,+,42,3
reads-HPV18|132,reads-HPV18,HPV18,right,4,1666,chr9,75254835,75254877,+,42,3
reads-HPV18|133,reads-HPV18,HPV18,right,4,1666,chr8,42935537,42935579,+,42,3
reads-HPV18|134,reads-HPV18,HPV18,right,4,1666,chr8,72841050,72841092,+,42,3
reads-HPV18|135,reads-HPV18,HPV18,right,4,1666,chr7,7657459,7657501,+,42,3
reads-HPV18|136,reads-HPV18,HPV18,right,4,1666,chr7,9261061,9261099,+,41,3
reads-HPV18|137,reads-HPV18,HPV18,right,4,1666,chr7,137357601,137357643,+,42,3
reads-HPV18|138,reads-HPV18,HPV18,right,4,1666,chr7,94816960,94816998,+,41,3
reads-HPV18|139,reads-HPV18,HPV18,right,4,1666,chr6,70001015,70001053,+,41,3
reads-HPV18|140,reads-HPV18,HPV18,right,4,1666,chr6,82804378,82804419,+,41,3
reads-HPV18|141,reads-HPV18,HPV18,right,4,1666,chr5,6922483,6922525,+,42,3
reads-HPV18|142,reads-HPV18,HPV18,right,4,1666,chr5,40449075,40449117,+,42,3
reads-HPV18|143,reads-HPV18,HPV18,right,4,1666,chr5,113725410,113725452,+,42,3
reads-HPV18|144,reads-HPV18,HPV18,right,4,1666,chr5,113994888,113994930,+,42,3
reads-HPV18|145,reads-HPV18,HPV18,right,4,1666,chr4,68641382,68641420,+,41,3
reads-HPV18|146,reads-HPV18,HPV18,right,4,1666,chr4,86110372,86110414,+,42,3
reads-HPV18|147,reads-HPV18,HPV18,right,4,1666,chr4,158490240,158490282,+,42,3
reads-HPV18|148,reads-HPV18,HPV18,right,4,1666,chr3,30386836,30386878,+,42,3
reads-HPV18|149,reads-HPV18,HPV18,right,4,1666,chr3,113413516,113413558,+,42,3
reads-HPV18|150,reads-HPV18,HPV18,right,4,1666,chr3,179500229,179500271,+,42,3
reads-HPV18|151,reads-HPV18,HPV18,right,4,1666,chr22,48715894,48715936,+,41,3
reads-HPV18|152,reads-HPV18,HPV18,right,4,1666,chr21,22448499,22448541,+,42,3
reads-HPV18|153,reads-HPV18,HPV18,right,4,1666,chr21,18822063,18822105,+,42,3
reads-HPV18|154,reads-HPV18,HPV18,right,4,1666,chr21,20303202,20303244,+,40,3
reads-HPV18|155,reads-HPV18,HPV18,right,4,1666,chr20,5458570,5458612,+,42,3
reads-HPV18|156,reads-HPV18,HPV18,right,4,1666,chr20,98765,98803,+,41,3
reads-HPV18|157,reads-HPV18,HPV18,right,4,1666,chr2,17489578,17489620,+,42,3
reads-HPV18|158,reads-HPV18,HPV18,right,4,1666,chr2,104624879,104624921,+,42,3
reads-HPV18|159,reads-HPV18,HPV18,right,4,1666,chr2,115948048,115948090,+,42,3
reads-HPV18|160,reads-HPV18,HPV18,right,4,1666,chr2,144634376,144634418,+,42,3
reads-HPV18|161,reads-HPV18,HPV18,right,4,1666,chr18,78442382,78442424,+,41,3
reads-HPV18|162,reads-HPV18,HPV18,right,4,1666,chr18,40513128,40513170,+,40,3
reads-HPV18|163,reads-HPV18,HPV18,right,4,1666,chr16,59871390,59871432,+,42,3
reads-HPV18|164,reads-HPV18,HPV18,right,4,1666,chr16,68108223,68108265,+,41,3
reads-HPV18|165,reads-HPV18,HPV18,right,4,1666,chr15,31671218,31671260,+,42,3
reads-HPV18|166,reads-HPV18,HPV18,right,4,1666,chr14,71065760,71065802,+,42,3
reads-HPV18|167,reads-HPV18,HPV18,right,4,1666,chr14,37781773,37781815,+,42,3
reads-HPV18|168,reads-HPV18,HPV18,right,4,1666,chr14,24648213,24648255,+,42,3
reads-HPV18|169,reads-HPV18,HPV18,right,4,1666,chr12,64298527,64298569,+,41,3
reads-HPV18|170,reads-HPV18,HPV18,right,4,1666,chr12,38405044,38405086,+,41,3
reads-HPV18|171,reads-HPV18,HPV18,right,4,1666,chr11,24371013,24371055,+,42,3
reads-HPV18|172,reads-HPV18,HPV18,right,4,1666,chr11,60249922,60249964,+,41,3
reads-HPV18|173,reads-HPV18,HPV18,right,4,1666,chr10,85275549,85275591,+,41,3
reads-HPV18|174,reads-HPV18,HPV18,right,4,1666,chr1,41132692,41132734,+,42,3
reads-HPV18|175,reads-HPV18,HPV18,right,4,1666,chr1,86351239,86351281,+,42,3
reads-HPV18|176,reads-HPV18,HPV18,right,4,1666,chr1,213707688,213707726,+,41,3
reads-HPV18|177,reads-HPV18,HPV18,right,4,1666,chr1,218628945,218628987,+,42,3
reads-HPV18|178,reads-HPV18,HPV18,right,4,1666,chrY,16300376,16300334,-,41,3
reads-HPV18|179,reads-HPV18,HPV18,right,4,1666,chrY,9930386,9930344,-,42,3
reads-HPV18|180,reads-HPV18,HPV18,right,4,1666,chrX,25981751,25981709,-,42,3
reads-HPV18|181,reads-HPV18,HPV18,right,4,1666,chr9,15893299,15893261,-,41,3
reads-HPV18|182,reads-HPV18,HPV18,right,4,1666,chr9,118860625,118860583,-,42,3
reads-HPV18|183,reads-HPV18,HPV18,right,4,1666,chr9,100182130,100182088,-,42,3
reads-HPV18|184,reads-HPV18,HPV18,right,4,1666,chr9,93805496,93805458,-,41,3
reads-HPV18|185,reads-HPV18,HPV18,right,4,1666,chr8,111495883,111495841,-,42,3
reads-HPV18|186,reads-HPV18,HPV18,right,4,1666,chr7,63946601,63946559,-,42,3
reads-HPV18|187,reads-HPV18,HPV18,right,4,1666,chr6,29365164,29365122,-,42,3
reads-HPV18|188,reads-HPV18,HPV18,right,4,1666,chr5,71311838,71311796,-,42,3
reads-HPV18|189,reads-HPV18,HPV18,right,4,1666,chr5,121674183,121674141,-,42,3
reads-HPV18|190,reads-HPV18,HPV18,right,4,1666,chr4,30910191,30910149,-,42,3
reads-HPV18|191,reads-HPV18,HPV18,right,4,1666,chr4,43920628,43920586,-,42,3
reads-HPV18|192,reads-HPV18,HPV18,right,4,1666,chr4,76483015,76482973,-,42,3
reads-HPV18|193,reads-HPV18,HPV18,right,4,1666,chr3,22831274,22831232,-,42,3
reads-HPV18|194,reads-HPV18,HPV18,right,4,1666,chr3,39309560,39309518,-,42,3
reads-HPV18|195,reads-HPV18,HPV18,right,4,1666,chr3,39556213,39556171,-,42,3
reads-HPV18|196,reads-HPV18,HPV18,right,4,1666,chr3,100909274,100909232,-,42,3
reads-HPV18|197,reads-HPV18,HPV18,right,4,1666,chr21,16883805,16883763,-,41,3
reads-HPV18|198,reads-HPV18,HPV18,right,4,1666,chr2,78659794,78659752,-,42,3
reads-HPV18|199,reads-HPV18,HPV18,right,4,1666,chr2,84567663,84567621,-,42,3
reads-HPV18|200,reads-HPV18,HPV18,right,4,1666,chr2,149982551,149982509,-,42,3
reads-HPV18|201,reads-HPV18,HPV18,right,4,1666,chr16,12103557,12103515,-,42,3
reads-HPV18|202,reads-HPV18,HPV18,right,4,1666,chr16,48239248,48239208,-,40,3
reads-HPV18|203,reads-HPV18,HPV18,right,4,1666,chr15,55140518,55140480,-,41,3
reads-HPV18|204,reads-HPV18,HPV18,right,4,1666,chr15,33334547,33334505,-,41,3
reads-HPV18|205,reads-HPV18,HPV18,right,4,1666,chr14,37192819,37192777,-,42,3
reads-HPV18|206,reads-HPV18,HPV18,right,4,1666,chr14,94608342,94608300,-,42,3
reads-HPV18|207,reads-HPV18,HPV18,right,4,1666,chr14,88677318,88677276,-,42,3
reads-HPV18|208,reads-HPV18,HPV18,right,4,1666,chr14,68582023,68581981,-,42,3
reads-HPV18|209,reads-HPV18,HPV18,right,4,1666,chr14,29977347,29977305,-,41,3
reads-HPV18|210,reads-HPV18,HPV18,right,4,1666,chr13,47754282,47754240,-,42,3
reads-HPV18|211,reads-HPV18,HPV18,right,4,1666,chr13,52264590,52264548,-,42,3
reads-HPV18|212,reads-HPV18,HPV18,right,4,1666,chr13,79963470,79963432,-,41,3
reads-HPV18|213,reads-HPV18,HPV18,right,4,1666,chr13,79475334,79475292,-,42,3
reads-HPV18|214,reads-HPV18,HPV18,right,4,1666,chr13,56446999,56446957,-,42,3
reads-HPV18|215,reads-HPV18,HPV18,right,4,1666,chr12,10486678,10486636,-,42,3
reads-HPV18|216,reads-HPV18,HPV18,right,4,1666,chr12,44562181,44562139,-,42,3
reads-HPV18|217,reads-HPV18,HPV18,right,4,1666,chr11,4631983,4631945,-,41,3
reads-HPV18|218,reads-HPV18,HPV18,right,4,1666,chr11,97640195,97640153,-,42,3
reads-HPV18|219,reads-HPV18,HPV18,right,4,1666,chr11,28884541,28884499,-,41,3
reads-HPV18|220,reads-HPV18,HPV18,right,4,1666,chr10,83447478,83447436,-,42,3
reads-HPV18|221,reads-HPV18,HPV18,right,4,1666,chr10,69670792,69670750,-,42,3
reads-HPV18|222,reads-HPV18,HPV18,right,4,1666,chr10,27905882,27905840,-,42,3
reads-HPV18|223,reads-HPV18,HPV18,right,4,1666,chr10,126592558,126592516,-,41,3
reads-HPV18|224,reads-HPV18,HPV18,right,4,1666,chr1,49315259,49315217,-,42,3
reads-HPV18|225,reads-HPV18,HPV18,left,4,4910,chr10,66901586,66901545,+,39,3
reads-HPV18|226,reads-HPV18,HPV18,left,4,4910,chr12,58021080,58021121,-,39,3
reads-HPV18|227,reads-HPV18,HPV18,left,4,4910,chr8,100108353,100108320,+,32,3
reads-HPV18|228,reads-HPV18,HPV18,left,4,4910,chr6,123184675,123184643,+,37,3
reads-HPV18|229,reads-HPV18,HPV18,left,4,4910,chr2,179041622,179041592,+,30,3
reads-HPV18|230,reads-HPV18,HPV18,left,4,4910,chr12,64775337,64775307,+,36,3
reads-HPV18|231,reads-HPV18,HPV18,left,4,4910,chr1,113341825,113341791,+,38,3
reads-HPV18|232,reads-HPV18,HPV18,left,4,4910,chr8,62854649,62854681,-,31,3
reads-HPV18|233,reads-HPV18,HPV18,left,4,4910,chr6,66371351,66371383,-,32,3
reads-HPV18|234,reads-HPV18,HPV18,left,4,4910,chr6,63074216,63074249,-,32,3
reads-HPV18|235,reads-HPV18,HPV18,left,4,4910,chr5,64290827,64290860,-,32,3
reads-HPV18|236,reads-HPV18,HPV18,left,4,4910,chr4,121441239,121441272,-,32,3
reads-HPV18|237,reads-HPV18,HPV18,left,4,4910,chr18,42379700,42379734,-,38,3
reads-HPV18|238,reads-HPV18,HPV18,left,4,4910,chr18,9171378,9171411,-,32,3
reads-HPV18|239,reads-HPV18,HPV18,left,4,4910,chr1,188811047,188811080,-,32,3
reads-HPV18|240,reads-HPV18,HPV18,left,4,152,chr18,20939701,20939662,+,39,2
reads-HPV18|241,reads-HPV18,HPV18,left,4,152,chr18,20583853,20583814,+,38,2
reads-HPV18|242,reads-HPV18,HPV18,left,4,152,chr18,20599165,20599126,+,38,2
reads-HPV18|243,reads-HPV18,HPV18,left,4,152,chr18,20836212,20836175,+,35,2
reads-HPV18|244,reads-HPV18,HPV18,left,4,152,chr18,20829304,20829266,+,37,2
reads-HPV18|245,reads-HPV18,HPV18,left,4,152,chr18,20819956,20819918,+,38,2
reads-HPV18|246,reads-HPV18,HPV18,left,4,152,chr18,20839437,20839398,+,37,2
reads-HPV18|247,reads-HPV18,HPV18,left,4,152,chr18,20595252,20595214,+,37,2
reads-HPV18|248,reads-HPV18,HPV18,left,4,152,chr9,60564917,60564878,+,38,2
reads-HPV18|249,reads-HPV18,HPV18,left,4,152,chr9,60615946,60615906,+,38,2
reads-HPV18|250,reads-HPV18,HPV18,left,4,152,chr15,18452156,18452182,-,27,2
reads-HPV18|251,reads-HPV18,HPV18,left,4,152,chr15,18460339,18460366,-,27,2
reads-HPV18|252,reads-HPV18,HPV18,left,4,1152,chrX,78252703,78252666,+,37,2
reads-HPV18|253,reads-HPV18,HPV18,left,4,1152,chrX,116300899,116300862,+,35,2
reads-HPV18|254,reads-HPV18,HPV18,left,4,1152,chr4,43515172,43515209,-,35,2
reads-HPV18|255,reads-HPV18,HPV18,left,4,1152,chrX,112177166,112177135,+,30,2
reads-HPV18|256,reads-HPV18,HPV18,left,4,1152,chrX,21534414,21534383,+,29,2
reads-HPV18|257,reads-HPV18,HPV18,left,4,1152,chr10,90069333,90069302,+,30,2
reads-HPV18|258,reads-HPV18,HPV18,left,4,1152,chrX,77835622,77835650,-,30,2
reads-HPV18|259,reads-HPV18,HPV18,left,4,1152,chr10,90106390,90106421,-,30,2
reads-HPV18|260,reads-HPV18,HPV18,right,4,1666,chrX,73652251,73652218,-,34,2
reads-HPV18|261,reads-HPV18,HPV18,right,4,1666,chr5,78070115,78070082,-,33,2
reads-HPV18|262,reads-HPV18,HPV18,right,4,1666,chr4,124588466,124588434,-,34,2
reads-HPV18|263,reads-HPV18,HPV18,right,4,1666,chr3,138565704,138565672,-,33,2
reads-HPV18|264,reads-HPV18,HPV18,right,4,1666,chrY,15338365,15338403,+,41,2
reads-HPV18|265,reads-HPV18,HPV18,right,4,1666,chrY,6859158,6859196,+,40,2
reads-HPV18|266,reads-HPV18,HPV18,right,4,1666,chrX,7556888,7556926,+,42,2
reads-HPV18|267,reads-HPV18,HPV18,right,4,1666,chrX,42811822,42811860,+,42,2
reads-HPV18|268,reads-HPV18,HPV18,right,4,1666,chrX,21951586,21951624,+,37,2
reads-HPV18|269,reads-HPV18,HPV18,right,4,1666,chr9,21200474,21200512,+,42,2
reads-HPV18|270,reads-HPV18,HPV18,right,4,1666,chr9,16381462,16381500,+,42,2
reads-HPV18|271,reads-HPV18,HPV18,right,4,1666,chr9,1764453,1764492,+,42,2
reads-HPV18|272,reads-HPV18,HPV18,right,4,1666,chr8,53637824,53637862,+,42,2
reads-HPV18|273,reads-HPV18,HPV18,right,4,1666,chr8,135836754,135836792,+,42,2
reads-HPV18|274,reads-HPV18,HPV18,right,4,1666,chr7,23869184,23869222,+,42,2
reads-HPV18|275,reads-HPV18,HPV18,right,4,1666,chr7,147354282,147354320,+,42,2
reads-HPV18|276,reads-HPV18,HPV18,right,4,1666,chr7,124172849,124172888,+,42,2
reads-HPV18|277,reads-HPV18,HPV18,right,4,1666,chr7,95146643,95146682,+,42,2
reads-HPV18|278,reads-HPV18,HPV18,right,4,1666,chr7,141117656,141117694,+,41,2
reads-HPV18|279,reads-HPV18,HPV18,right,4,1666,chr6,131527317,131527356,+,42,2
reads-HPV18|280,reads-HPV18,HPV18,right,4,1666,chr6,50038250,50038288,+,42,2
reads-HPV18|281,reads-HPV18,HPV18,right,4,1666,chr5,21316909,21316948,+,42,2
reads-HPV18|282,reads-HPV18,HPV18,right,4,1666,chr5,19836815,19836854,+,42,2
reads-HPV18|283,reads-HPV18,HPV18,right,4,1666,chr5,9935726,9935764,+,42,2
reads-HPV18|284,reads-HPV18,HPV18,right,4,1666,chr4,174092862,174092900,+,42,2
reads-HPV18|285,reads-HPV18,HPV18,right,4,1666,chr4,102372686,102372724,+,42,2
reads-HPV18|286,reads-HPV18,HPV18,right,4,1666,chr4,60627389,60627428,+,42,2
reads-HPV18|287,reads-HPV18,HPV18,right,4,1666,chr3,137372453,137372492,+,42,2
reads-HPV18|288,reads-HPV18,HPV18,right,4,1666,chr3,67053545,67053584,+,42,2
reads-HPV18|289,reads-HPV18,HPV18,right,4,1666,chr3,66764806,66764844,+,42,2
reads-HPV18|290,reads-HPV18,HPV18,right,4,1666,chr3,13731540,13731578,+,41,2
