sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads-HPV33,HPV33,left,10,1565,chr11,100021530,100021494,+,41,5
reads-HPV33,HPV33,left,1,1592,chrY,26249714,26249672,+,38,1
reads-HPV33,HPV33,left,1,1592,chr9,122937393,122937352,+,38,1
reads-HPV33,HPV33,left,1,1592,chr8,37977628,37977586,+,39,1
reads-HPV33,HPV33,left,1,1592,chr6,70217935,70217893,+,39,1
reads-HPV33,HPV33,left,1,1592,chr5,134668383,134668341,+,39,1
reads-HPV33,HPV33,left,1,1592,chr4,34458662,34458620,+,39,1
reads-HPV33,HPV33,left,1,1592,chr18,63964314,63964272,+,38,1
reads-HPV33,HPV33,left,1,1592,chr15,98602632,98602590,+,39,1
reads-HPV33,HPV33,left,1,1592,chr10,80450285,80450245,+,38,1
reads-HPV33,HPV33,left,1,1592,chr1,238505725,238505683,+,39,1
reads-HPV33,HPV33,left,1,1592,chr4,109375655,109375697,-,38,1
reads-HPV33,HPV33,left,1,1592,chr2,17820125,17820167,-,38,1
reads-HPV33,HPV33,left,1,1592,chr16,4160375,4160411,-,34,1
reads-HPV33,HPV33,left,1,1592,chr11,94569600,94569642,-,39,1
reads-HPV33,HPV33,left,1,1592,chr10,32408303,32408345,-,38,1
reads-HPV33,HPV33,left,1,1592,chr1,14870563,14870605,-,38,1
reads-HPV33,HPV33,left,4,1593,chr16,3864862,3864828,+,36,4
reads-HPV33,HPV33,left,4,1593,chr1,165062026,165061993,+,33,3
reads-HPV33,HPV33,left,4,1593,chr8,103632642,103632676,-,37,4
reads-HPV33,HPV33,left,4,1593,chr2,159312695,159312729,-,36,4
reads-HPV33,HPV33,left,10,1593,chr16,73393056,73393089,-,39,5
reads-HPV33,HPV33,left,1,1593,chr5,154825155,154825121,+,33,1
reads-HPV33,HPV33,left,10,1593,chr18,65573894,65573860,+,37,4
reads-HPV33,HPV33,left,1,1593,chr10,80450286,80450249,+,36,1
reads-HPV33,HPV33,left,1,1594,chr18,65573894,65573856,+,36,1
reads-HPV33,HPV33,left,1,1594,chr16,3864862,3864824,+,35,1
reads-HPV33,HPV33,left,1,1594,chr16,73393056,73393094,-,38,1
reads-HPV33,HPV33,left,1,1596,chr18,65573895,65573859,+,35,1
reads-HPV33,HPV33,left,1,1596,chr16,3864864,3864826,+,35,1
reads-HPV33,HPV33,left,1,1596,chr1,165062028,165061990,+,36,1
reads-HPV33,HPV33,left,1,1596,chr8,103632640,103632678,-,36,1
reads-HPV33,HPV33,left,1,1596,chr2,159312693,159312731,-,35,1
reads-HPV33,HPV33,left,1,1596,chr16,73393054,73393092,-,38,1
reads-HPV33,HPV33,right,10,1740,chr4,122590493,122590527,+,37,4
reads-HPV33,HPV33,left,10,1716,chr13,28823599,28823634,-,42,4
reads-HPV33,HPV33,left,10,2075,chr10,110406712,110406676,+,42,4
reads-HPV33,HPV33,left,10,2153,chr22,31796539,31796574,-,38,5
reads-HPV33,HPV33,left,4,2289,chr16,35052342,35052307,+,38,5
reads-HPV33,HPV33,left,4,2289,chr16,34359485,34359520,-,38,5
reads-HPV33,HPV33,right,7,2426,chr4,78243899,78243924,+,25,1
reads-HPV33,HPV33,right,10,2428,chr4,78243900,78243935,+,38,5
reads-HPV33,HPV33,left,10,2667,chr1,8746725,8746691,+,35,3
reads-HPV33,HPV33,left,7,2674,chr1,8746730,8746693,+,37,1
reads-HPV33,HPV33,left,10,2732,chr2,162522852,162522818,+,38,5
reads-HPV33,HPV33,left,7,2733,chr2,162522852,162522810,+,41,1
reads-HPV33,HPV33,left,7,2734,chr2,162522853,162522815,+,38,1
reads-HPV33,HPV33,left,10,3030,chr21,17495616,17495650,-,36,4
reads-HPV33,HPV33,left,7,3030,chr21,17495617,17495655,-,38,1
reads-HPV33,HPV33,left,7,3032,chr21,17495614,17495653,-,38,1
reads-HPV33,HPV33,left,10,3201,chr5,103343308,103343272,+,39,6
reads-HPV33,HPV33,left,7,3202,chr5,103343308,103343283,+,25,1
reads-HPV33,HPV33,left,1,3424,chrX,141328012,141327969,+,39,1
reads-HPV33,HPV33,left,4,3424,chrX,113708401,113708365,+,39,2
reads-HPV33,HPV33,left,4,3424,chrX,63907121,63907084,+,38,2
reads-HPV33,HPV33,left,4,3424,chr8,133867681,133867647,+,41,3
reads-HPV33,HPV33,left,4,3424,chr8,53373313,53373278,+,40,4
reads-HPV33,HPV33,left,4,3424,chr7,141870161,141870124,+,42,5
reads-HPV33,HPV33,left,4,3424,chr7,62941793,62941758,+,40,4
reads-HPV33,HPV33,left,4,3424,chr6,116346946,116346912,+,41,3
reads-HPV33,HPV33,left,4,3424,chr5,130611330,130611293,+,42,5
reads-HPV33,HPV33,left,4,3424,chr5,79915276,79915239,+,42,5
reads-HPV33,HPV33,left,4,3424,chr5,20726764,20726727,+,42,5
reads-HPV33,HPV33,left,4,3424,chr5,8631011,8630974,+,41,5
reads-HPV33,HPV33,left,1,3424,chr5,181012339,181012296,+,39,1
reads-HPV33,HPV33,left,4,3424,chr4,141115318,141115281,+,42,5
reads-HPV33,HPV33,left,4,3424,chr4,106883801,106883766,+,40,4
reads-HPV33,HPV33,left,4,3424,chr4,178641300,178641263,+,39,2
reads-HPV33,HPV33,left,4,3424,chr3,93945985,93945948,+,42,5
reads-HPV33,HPV33,left,4,3424,chr3,162465128,162465092,+,40,4
reads-HPV33,HPV33,left,4,3424,chr3,139408910,139408876,+,40,3
reads-HPV33,HPV33,left,4,3424,chr2,212859879,212859842,+,42,5
reads-HPV33,HPV33,left,4,3424,chr2,80810832,80810795,+,42,5
reads-HPV33,HPV33,left,4,3424,chr2,138257725,138257691,+,39,3
reads-HPV33,HPV33,left,4,3424,chr14,80593648,80593611,+,42,5
reads-HPV33,HPV33,left,4,3424,chr14,57790319,57790282,+,42,5
reads-HPV33,HPV33,left,4,3424,chr14,49247378,49247341,+,42,5
reads-HPV33,HPV33,left,4,3424,chr14,46226107,46226070,+,42,5
reads-HPV33,HPV33,left,4,3424,chr14,46441982,46441945,+,40,2
reads-HPV33,HPV33,left,4,3424,chr12,97677275,97677238,+,42,5
reads-HPV33,HPV33,left,4,3424,chr12,46398521,46398484,+,42,5
reads-HPV33,HPV33,left,4,3424,chr11,29399891,29399856,+,40,4
reads-HPV33,HPV33,left,4,3424,chr10,92134343,92134306,+,42,5
reads-HPV33,HPV33,left,4,3424,chr10,73327664,73327627,+,42,5
reads-HPV33,HPV33,left,4,3424,chr1,223282415,223282378,+,42,5
reads-HPV33,HPV33,left,4,3424,chr1,175438704,175438667,+,42,5
reads-HPV33,HPV33,left,4,3424,chrY,12625854,12625891,-,42,5
reads-HPV33,HPV33,left,4,3424,chrX,51429286,51429320,-,40,3
reads-HPV33,HPV33,left,1,3424,chr8,77975577,77975618,-,40,1
reads-HPV33,HPV33,left,4,3424,chr7,106556304,106556341,-,42,5
reads-HPV33,HPV33,left,4,3424,chr7,81178668,81178704,-,40,4
reads-HPV33,HPV33,left,4,3424,chr7,153312180,153312214,-,39,3
reads-HPV33,HPV33,left,4,3424,chr6,79659975,79660012,-,42,5
reads-HPV33,HPV33,left,4,3424,chr6,26842989,26843026,-,42,5
reads-HPV33,HPV33,left,4,3424,chr6,135511274,135511308,-,40,3
reads-HPV33,HPV33,left,4,3424,chr5,42478720,42478757,-,42,5
reads-HPV33,HPV33,left,4,3424,chr5,34134758,34134795,-,42,5
reads-HPV33,HPV33,left,4,3424,chr5,23917781,23917818,-,41,5
reads-HPV33,HPV33,left,4,3424,chr4,130245146,130245183,-,42,5
reads-HPV33,HPV33,left,4,3424,chr4,42698127,42698164,-,42,5
reads-HPV33,HPV33,left,4,3424,chr4,172671496,172671532,-,40,4
reads-HPV33,HPV33,left,4,3424,chr4,65857581,65857615,-,40,3
reads-HPV33,HPV33,left,4,3424,chr3,86705131,86705168,-,42,5
reads-HPV33,HPV33,left,4,3424,chr3,41644028,41644064,-,40,4
reads-HPV33,HPV33,left,4,3424,chr20,55808750,55808785,-,39,4
reads-HPV33,HPV33,left,4,3424,chr2,208682185,208682222,-,41,2
reads-HPV33,HPV33,left,4,3424,chr2,193706740,193706777,-,40,2
reads-HPV33,HPV33,left,4,3424,chr19,24015209,24015246,-,42,5
reads-HPV33,HPV33,left,4,3424,chr17,53411456,53411493,-,42,5
reads-HPV33,HPV33,left,4,3424,chr15,97291994,97292028,-,40,3
reads-HPV33,HPV33,left,4,3424,chr12,17805587,17805624,-,41,5
reads-HPV33,HPV33,left,4,3424,chr12,118967856,118967894,-,38,2
reads-HPV33,HPV33,left,4,3424,chr11,101150870,101150907,-,42,5
reads-HPV33,HPV33,left,4,3424,chr11,63385629,63385666,-,42,5
reads-HPV33,HPV33,left,4,3424,chr11,11016598,11016635,-,42,5
reads-HPV33,HPV33,left,4,3424,chr11,28206944,28206978,-,40,3
reads-HPV33,HPV33,left,1,3424,chr11,96789329,96789372,-,39,1
reads-HPV33,HPV33,left,4,3424,chr10,74570624,74570661,-,42,5
reads-HPV33,HPV33,left,4,3424,chr10,120151412,120151446,-,40,3
reads-HPV33,HPV33,left,4,3424,chr1,114786163,114786200,-,42,5
reads-HPV33,HPV33,left,4,3424,chr1,33291903,33291940,-,42,5
reads-HPV33,HPV33,left,4,3424,chr1,96242605,96242639,-,40,3
reads-HPV33,HPV33,left,4,3424,chr1,11085456,11085493,-,41,5
reads-HPV33,HPV33,left,4,3424,chrY,4563276,4563236,+,41,2
reads-HPV33,HPV33,left,4,3424,chrY,4813923,4813884,+,41,2
reads-HPV33,HPV33,left,1,3424,chrY,7034157,7034115,+,41,1
reads-HPV33,HPV33,left,1,3424,chrY,9635686,9635644,+,41,1
reads-HPV33,HPV33,left,1,3424,chrY,14865396,14865354,+,41,1
reads-HPV33,HPV33,left,4,3424,chrY,15149468,15149428,+,41,2
reads-HPV33,HPV33,left,4,3424,chrY,15843423,15843384,+,41,2
reads-HPV33,HPV33,left,4,3424,chrY,16766391,16766352,+,41,2
reads-HPV33,HPV33,left,1,3424,chrY,20039114,20039072,+,41,1
reads-HPV33,HPV33,left,4,3424,chrY,20048372,20048332,+,41,2
reads-HPV33,HPV33,left,1,3424,chrY,20678787,20678745,+,41,1
reads-HPV33,HPV33,left,4,3424,chrY,22392494,22392454,+,41,2
reads-HPV33,HPV33,left,1,3424,chrY,25558627,25558585,+,41,1
reads-HPV33,HPV33,left,1,3424,chrY,26343854,26343812,+,41,1
reads-HPV33,HPV33,left,1,3424,chrY,17217064,17217023,+,40,1
reads-HPV33,HPV33,left,1,3424,chrY,6015908,6015866,+,40,1
reads-HPV33,HPV33,left,1,3424,chrX,65350653,65350611,+,42,1
reads-HPV33,HPV33,left,1,3424,chrX,138202598,138202556,+,42,1
reads-HPV33,HPV33,left,4,3424,chrX,5713832,5713792,+,41,2
reads-HPV33,HPV33,left,1,3424,chrX,10719373,10719331,+,41,1
reads-HPV33,HPV33,left,4,3424,chrX,19231556,19231516,+,41,2
reads-HPV33,HPV33,left,1,3424,chrX,19421355,19421313,+,41,1
reads-HPV33,HPV33,left,1,3424,chrX,20277868,20277826,+,41,1
reads-HPV33,HPV33,left,4,3424,chrX,20775492,20775455,+,41,3
reads-HPV33,HPV33,left,4,3424,chrX,20860093,20860056,+,41,3
reads-HPV33,HPV33,left,4,3424,chrX,21093615,21093576,+,41,2
reads-HPV33,HPV33,left,1,3424,chrX,21549248,21549206,+,41,1
reads-HPV33,HPV33,left,4,3424,chrX,22613482,22613445,+,41,3
reads-HPV33,HPV33,left,4,3424,chrX,22793401,22793362,+,41,2
reads-HPV33,HPV33,left,1,3424,chrX,24337605,24337563,+,41,1
reads-HPV33,HPV33,left,1,3424,chrX,26184526,26184484,+,41,1
reads-HPV33,HPV33,left,1,3424,chrX,28389565,28389523,+,41,1
reads-HPV33,HPV33,left,4,3424,chr9,17547299,17547262,+,42,3
reads-HPV33,HPV33,left,1,3424,chr9,119583175,119583133,+,42,1
reads-HPV33,HPV33,left,4,3424,chr9,5105235,5105196,+,41,2
reads-HPV33,HPV33,left,4,3424,chr9,5280960,5280920,+,41,2
reads-HPV33,HPV33,left,1,3424,chr9,6340177,6340135,+,41,1
reads-HPV33,HPV33,left,1,3424,chr9,9082727,9082685,+,41,1
reads-HPV33,HPV33,left,1,3424,chr9,9826833,9826791,+,41,1
reads-HPV33,HPV33,left,4,3424,chr9,10901025,10900986,+,41,2
reads-HPV33,HPV33,left,1,3424,chr9,11287194,11287152,+,41,1
reads-HPV33,HPV33,left,1,3424,chr9,11571235,11571193,+,41,1
reads-HPV33,HPV33,left,1,3424,chr9,13796847,13796805,+,41,1
reads-HPV33,HPV33,left,1,3424,chr9,14684378,14684336,+,41,1
reads-HPV33,HPV33,left,4,3424,chr9,15821513,15821474,+,41,2
reads-HPV33,HPV33,left,1,3424,chr9,15946346,15946304,+,41,1
reads-HPV33,HPV33,left,1,3424,chr9,16227627,16227585,+,41,1
reads-HPV33,HPV33,left,4,3424,chr9,18309512,18309475,+,41,3
reads-HPV33,HPV33,left,1,3424,chr8,75930490,75930448,+,42,1
reads-HPV33,HPV33,left,1,3424,chr8,110260113,110260071,+,42,1
reads-HPV33,HPV33,left,4,3424,chr8,2368533,2368494,+,41,2
reads-HPV33,HPV33,left,4,3424,chr8,2402205,2402166,+,41,2
reads-HPV33,HPV33,left,1,3424,chr8,3006098,3006056,+,41,1
reads-HPV33,HPV33,left,1,3424,chr8,3681365,3681323,+,41,1
reads-HPV33,HPV33,left,1,3424,chr8,9660913,9660871,+,41,1
reads-HPV33,HPV33,left,1,3424,chr8,9820457,9820415,+,41,1
reads-HPV33,HPV33,left,4,3424,chr8,9842966,9842929,+,41,3
reads-HPV33,HPV33,left,4,3424,chr8,14688939,14688902,+,41,3
reads-HPV33,HPV33,left,1,3424,chr8,16948159,16948117,+,41,1
reads-HPV33,HPV33,left,4,3424,chr8,21435671,21435632,+,41,2
reads-HPV33,HPV33,left,1,3424,chr8,25527916,25527874,+,41,1
reads-HPV33,HPV33,left,4,3424,chr8,33364598,33364558,+,41,2
reads-HPV33,HPV33,left,4,3424,chr8,34059092,34059055,+,41,3
reads-HPV33,HPV33,left,1,3424,chr8,34219245,34219203,+,41,1
reads-HPV33,HPV33,left,4,3424,chr7,11679525,11679488,+,42,3
reads-HPV33,HPV33,left,1,3424,chr7,48010,47968,+,41,1
reads-HPV33,HPV33,left,4,3424,chr7,7602400,7602360,+,41,2
reads-HPV33,HPV33,left,4,3424,chr7,8243743,8243704,+,41,2
reads-HPV33,HPV33,left,1,3424,chr7,9440703,9440661,+,41,1
reads-HPV33,HPV33,left,1,3424,chr7,10274525,10274483,+,41,1
reads-HPV33,HPV33,left,4,3424,chr7,10505265,10505228,+,41,3
reads-HPV33,HPV33,left,1,3424,chr7,11511109,11511067,+,41,1
reads-HPV33,HPV33,left,1,3424,chr7,12501407,12501365,+,41,1
reads-HPV33,HPV33,left,4,3424,chr7,14317461,14317422,+,41,2
reads-HPV33,HPV33,left,4,3424,chr7,15551494,15551454,+,41,2
reads-HPV33,HPV33,left,1,3424,chr7,26817763,26817721,+,41,1
reads-HPV33,HPV33,left,1,3424,chr7,29532739,29532697,+,41,1
reads-HPV33,HPV33,left,1,3424,chr7,32468729,32468687,+,41,1
reads-HPV33,HPV33,left,4,3424,chr7,34910429,34910390,+,41,2
reads-HPV33,HPV33,left,1,3424,chr6,165287105,165287063,+,42,1
reads-HPV33,HPV33,left,1,3424,chr6,2068592,2068550,+,41,1
reads-HPV33,HPV33,left,1,3424,chr6,4233301,4233259,+,41,1
reads-HPV33,HPV33,left,4,3424,chr6,6428393,6428354,+,41,2
reads-HPV33,HPV33,left,4,3424,chr6,6672483,6672444,+,41,2
reads-HPV33,HPV33,left,1,3424,chr6,9886622,9886580,+,41,1
reads-HPV33,HPV33,left,1,3424,chr6,18232540,18232498,+,41,1
reads-HPV33,HPV33,left,1,3424,chr6,19486054,19486012,+,41,1
reads-HPV33,HPV33,left,4,3424,chr6,19622704,19622664,+,41,2
reads-HPV33,HPV33,left,1,3424,chr6,25162498,25162456,+,41,1
reads-HPV33,HPV33,left,4,3424,chr6,27012736,27012696,+,41,2
reads-HPV33,HPV33,left,1,3424,chr6,28853095,28853053,+,41,1
reads-HPV33,HPV33,left,1,3424,chr6,29784069,29784027,+,41,1
reads-HPV33,HPV33,left,4,3424,chr6,49391068,49391031,+,41,3
reads-HPV33,HPV33,left,1,3424,chr6,49602845,49602803,+,41,1
reads-HPV33,HPV33,left,1,3424,chr6,54036318,54036276,+,41,1
reads-HPV33,HPV33,left,1,3424,chr5,77112843,77112801,+,42,1
reads-HPV33,HPV33,left,1,3424,chr5,145881356,145881314,+,42,1
reads-HPV33,HPV33,left,1,3424,chr5,52161018,52160977,+,41,1
reads-HPV33,HPV33,left,1,3424,chr5,22624,22582,+,41,1
reads-HPV33,HPV33,left,4,3424,chr5,9276137,9276098,+,41,2
reads-HPV33,HPV33,left,1,3424,chr5,12157821,12157779,+,41,1
reads-HPV33,HPV33,left,4,3424,chr5,13857188,13857148,+,41,2
reads-HPV33,HPV33,left,1,3424,chr5,20138640,20138598,+,41,1
reads-HPV33,HPV33,left,1,3424,chr5,20194290,20194248,+,41,1
reads-HPV33,HPV33,left,1,3424,chr5,22361256,22361214,+,41,1
reads-HPV33,HPV33,left,1,3424,chr5,24187016,24186974,+,41,1
reads-HPV33,HPV33,left,4,3424,chr5,28844839,28844802,+,41,3
reads-HPV33,HPV33,left,1,3424,chr4,34876618,34876576,+,42,1
reads-HPV33,HPV33,left,1,3424,chr4,105864423,105864381,+,42,1
reads-HPV33,HPV33,left,1,3424,chr4,130716705,130716663,+,42,1
reads-HPV33,HPV33,left,1,3424,chr4,2111566,2111524,+,41,1
reads-HPV33,HPV33,left,4,3424,chr4,10332598,10332561,+,41,3
reads-HPV33,HPV33,left,4,3424,chr4,11103800,11103760,+,41,2
reads-HPV33,HPV33,left,1,3424,chr4,11239421,11239379,+,41,1
reads-HPV33,HPV33,left,1,3424,chr4,12465615,12465573,+,41,1
reads-HPV33,HPV33,left,1,3424,chr4,15822518,15822476,+,41,1
reads-HPV33,HPV33,left,1,3424,chr4,17644910,17644868,+,41,1
reads-HPV33,HPV33,left,1,3424,chr4,21238556,21238514,+,41,1
reads-HPV33,HPV33,left,4,3424,chr4,22208616,22208579,+,41,3
reads-HPV33,HPV33,left,1,3424,chr4,26644748,26644706,+,41,1
reads-HPV33,HPV33,left,1,3424,chr4,34653713,34653671,+,41,1
reads-HPV33,HPV33,left,1,3424,chr4,36858556,36858514,+,41,1
reads-HPV33,HPV33,left,1,3424,chr3,83290579,83290537,+,42,1
reads-HPV33,HPV33,left,1,3424,chr3,1657122,1657080,+,41,1
reads-HPV33,HPV33,left,4,3424,chr3,5585991,5585952,+,41,2
reads-HPV33,HPV33,left,1,3424,chr3,7938586,7938544,+,41,1
reads-HPV33,HPV33,left,1,3424,chr3,10539052,10539010,+,41,1
reads-HPV33,HPV33,left,1,3424,chr3,14751657,14751615,+,41,1
reads-HPV33,HPV33,left,1,3424,chr3,21454915,21454873,+,41,1
reads-HPV33,HPV33,left,1,3424,chr3,23651494,23651452,+,41,1
reads-HPV33,HPV33,left,4,3424,chr3,34126877,34126838,+,41,2
reads-HPV33,HPV33,left,4,3424,chr3,34908424,34908387,+,41,3
reads-HPV33,HPV33,left,4,3424,chr3,35612743,35612706,+,41,3
reads-HPV33,HPV33,left,1,3424,chr3,36325274,36325232,+,41,1
reads-HPV33,HPV33,left,1,3424,chr3,38784808,38784766,+,41,1
reads-HPV33,HPV33,left,4,3424,chr3,39957855,39957816,+,41,2
reads-HPV33,HPV33,left,4,3424,chr3,41374963,41374924,+,41,2
reads-HPV33,HPV33,left,1,3424,chr22,10586452,10586410,+,41,1
reads-HPV33,HPV33,left,1,3424,chr22,11154005,11153963,+,41,1
reads-HPV33,HPV33,left,1,3424,chr22,15303154,15303112,+,41,1
reads-HPV33,HPV33,left,4,3424,chr22,15498618,15498578,+,41,2
reads-HPV33,HPV33,left,4,3424,chr22,16451538,16451498,+,41,2
reads-HPV33,HPV33,left,1,3424,chr22,16515816,16515774,+,41,1
reads-HPV33,HPV33,left,1,3424,chr22,16770286,16770244,+,41,1
reads-HPV33,HPV33,left,1,3424,chr22,23667297,23667255,+,41,1
reads-HPV33,HPV33,left,4,3424,chr22,27233968,27233928,+,41,2
reads-HPV33,HPV33,left,1,3424,chr22,28614120,28614078,+,41,1
reads-HPV33,HPV33,left,1,3424,chr22,33175481,33175439,+,41,1
reads-HPV33,HPV33,left,1,3424,chr22,35169976,35169934,+,41,1
reads-HPV33,HPV33,left,4,3424,chr22,39217148,39217108,+,41,2
reads-HPV33,HPV33,left,1,3424,chr22,28314038,28313996,+,40,1
reads-HPV33,HPV33,left,1,3424,chr21,6865109,6865067,+,41,1
reads-HPV33,HPV33,left,1,3424,chr21,8609453,8609411,+,41,1
reads-HPV33,HPV33,left,1,3424,chr21,9000395,9000353,+,41,1
reads-HPV33,HPV33,left,1,3424,chr21,10635392,10635350,+,41,1
reads-HPV33,HPV33,left,4,3424,chr21,13730160,13730120,+,41,2
reads-HPV33,HPV33,left,1,3424,chr21,14171041,14170999,+,41,1
reads-HPV33,HPV33,left,1,3424,chr21,17972468,17972426,+,41,1
reads-HPV33,HPV33,left,4,3424,chr21,19814876,19814836,+,41,2
reads-HPV33,HPV33,left,4,3424,chr21,35270424,35270384,+,41,2
reads-HPV33,HPV33,left,1,3424,chr21,38830261,38830219,+,41,1
reads-HPV33,HPV33,left,1,3424,chr21,5352936,5352895,+,40,1
reads-HPV33,HPV33,left,4,3424,chr21,7284556,7284517,+,40,2
reads-HPV33,HPV33,left,4,3424,chr21,17006043,17006008,+,39,3
reads-HPV33,HPV33,left,4,3424,chr21,20958895,20958858,+,40,3
reads-HPV33,HPV33,left,1,3424,chr21,22922026,22921984,+,40,1
reads-HPV33,HPV33,left,1,3424,chr21,27768780,27768738,+,40,1
reads-HPV33,HPV33,left,1,3424,chr20,21858083,21858041,+,42,1
reads-HPV33,HPV33,left,1,3424,chr20,5394746,5394704,+,41,1
reads-HPV33,HPV33,left,4,3424,chr20,12479284,12479244,+,41,2
reads-HPV33,HPV33,left,1,3424,chr20,12495917,12495875,+,41,1
reads-HPV33,HPV33,left,1,3424,chr20,16523360,16523318,+,41,1
reads-HPV33,HPV33,left,1,3424,chr20,17276894,17276852,+,41,1
reads-HPV33,HPV33,left,1,3424,chr20,18125974,18125932,+,41,1
reads-HPV33,HPV33,left,4,3424,chr20,19035085,19035046,+,41,2
reads-HPV33,HPV33,left,1,3424,chr20,22118937,22118895,+,41,1
reads-HPV33,HPV33,left,4,3424,chr20,24904785,24904746,+,41,2
reads-HPV33,HPV33,left,4,3424,chr20,24926068,24926028,+,41,2
reads-HPV33,HPV33,left,1,3424,chr20,25170590,25170548,+,41,1
reads-HPV33,HPV33,left,4,3424,chr20,41209017,41208978,+,41,2
reads-HPV33,HPV33,left,1,3424,chr20,53476836,53476794,+,41,1
reads-HPV33,HPV33,left,4,3424,chr20,54902081,54902042,+,41,2
reads-HPV33,HPV33,left,4,3424,chr20,24515514,24515477,+,40,3
reads-HPV33,HPV33,left,1,3424,chr2,67593223,67593181,+,42,1
reads-HPV33,HPV33,left,1,3424,chr2,119623192,119623150,+,42,1
reads-HPV33,HPV33,left,1,3424,chr2,122039112,122039070,+,42,1
reads-HPV33,HPV33,left,4,3424,chr2,192361367,192361330,+,42,3
reads-HPV33,HPV33,left,1,3424,chr2,212880017,212879975,+,42,1
reads-HPV33,HPV33,left,1,3424,chr2,1179392,1179350,+,41,1
reads-HPV33,HPV33,left,1,3424,chr2,8971693,8971651,+,41,1
reads-HPV33,HPV33,left,4,3424,chr2,9865266,9865226,+,41,2
reads-HPV33,HPV33,left,1,3424,chr2,13044633,13044591,+,41,1
reads-HPV33,HPV33,left,1,3424,chr2,17691889,17691847,+,41,1
reads-HPV33,HPV33,left,1,3424,chr2,21340229,21340187,+,41,1
reads-HPV33,HPV33,left,4,3424,chr2,23907294,23907254,+,41,2
reads-HPV33,HPV33,left,1,3424,chr2,28330508,28330466,+,41,1
reads-HPV33,HPV33,left,4,3424,chr2,30000655,30000616,+,41,2
reads-HPV33,HPV33,left,1,3424,chr19,20494776,20494734,+,41,1
reads-HPV33,HPV33,left,4,3424,chr19,22228681,22228642,+,41,2
reads-HPV33,HPV33,left,1,3424,chr19,28055705,28055663,+,41,1
reads-HPV33,HPV33,left,1,3424,chr19,28091949,28091907,+,41,1
reads-HPV33,HPV33,left,1,3424,chr19,29136904,29136862,+,41,1
reads-HPV33,HPV33,left,1,3424,chr19,34629446,34629404,+,41,1
reads-HPV33,HPV33,left,4,3424,chr19,51444473,51444434,+,41,2
reads-HPV33,HPV33,left,4,3424,chr19,55022685,55022646,+,41,2
reads-HPV33,HPV33,left,1,3424,chr19,16965668,16965626,+,40,1
reads-HPV33,HPV33,left,1,3424,chr19,20828835,20828793,+,40,1
reads-HPV33,HPV33,left,1,3424,chr19,22982199,22982157,+,40,1
reads-HPV33,HPV33,left,4,3424,chr19,23617826,23617789,+,40,3
reads-HPV33,HPV33,left,1,3424,chr19,41104369,41104327,+,40,1
reads-HPV33,HPV33,left,4,3424,chr19,56360250,56360213,+,40,3
reads-HPV33,HPV33,left,4,3424,chr18,4684838,4684798,+,41,2
reads-HPV33,HPV33,left,1,3424,chr18,4698977,4698935,+,41,1
reads-HPV33,HPV33,left,4,3424,chr18,4896896,4896856,+,41,2
reads-HPV33,HPV33,left,1,3424,chr18,6168002,6167960,+,41,1
reads-HPV33,HPV33,left,4,3424,chr18,6704118,6704078,+,41,2
reads-HPV33,HPV33,left,1,3424,chr18,7715683,7715641,+,41,1
reads-HPV33,HPV33,left,4,3424,chr18,10654282,10654245,+,41,3
