multiqc_index,sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV45|48,reads_R-HPV45,HPV45,right,4,1572,chr22,11244416,11244444,+,32,8
reads_R-HPV45|49,reads_R-HPV45,HPV45,right,4,1572,chr14,16062751,16062723,-,32,8
reads_R-HPV45|50,reads_R-HPV45,HPV45,right,4,1572,chr12,37833964,37833936,-,31,8
reads_R-HPV45|51,reads_R-HPV45,HPV45,right,4,2496,chr21,15047152,15047194,+,41,8
reads_R-HPV45|52,reads_R-HPV45,HPV45,right,4,6299,chr12,34718077,34718105,+,30,8
reads_R-HPV45|53,reads_R-HPV45,HPV45,right,4,6963,chr12,68215752,68215792,+,39,8
reads_R-HPV45|54,reads_R-HPV45,HPV45,right,4,2496,chr8,90312550,90312509,-,37,7
reads_R-HPV45|55,reads_R-HPV45,HPV45,right,4,1572,chr19,27359044,27359072,+,28,6
reads_R-HPV45|56,reads_R-HPV45,HPV45,right,4,1572,chr22,12371288,12371315,+,29,6
reads_R-HPV45|57,reads_R-HPV45,HPV45,right,4,2496,chr7,44120778,44120744,-,35,6
reads_R-HPV45|58,reads_R-HPV45,HPV45,right,4,2496,chr3,159439320,159439360,+,39,6
reads_R-HPV45|59,reads_R-HPV45,HPV45,right,4,2496,chr13,34728276,34728316,+,40,6
reads_R-HPV45|60,reads_R-HPV45,HPV45,right,4,2496,chrX,128304299,128304256,-,40,6
reads_R-HPV45|61,reads_R-HPV45,HPV45,right,4,2496,chr9,12902279,12902238,-,38,6
reads_R-HPV45|62,reads_R-HPV45,HPV45,right,4,2496,chr21,29270422,29270380,-,37,6
reads_R-HPV45|63,reads_R-HPV45,HPV45,right,4,2496,chr12,125892099,125892058,-,40,6
reads_R-HPV45|64,reads_R-HPV45,HPV45,left,4,2700,chr2,48208442,48208405,+,40,6
reads_R-HPV45|65,reads_R-HPV45,HPV45,left,4,2700,chrY,1694323,1694360,-,41,6
reads_R-HPV45|66,reads_R-HPV45,HPV45,left,4,2700,chrX,1694323,1694360,-,41,6
reads_R-HPV45|67,reads_R-HPV45,HPV45,left,4,2700,chr8,126515140,126515177,-,41,6
reads_R-HPV45|68,reads_R-HPV45,HPV45,left,4,2700,chr3,190324336,190324373,-,40,6
reads_R-HPV45|69,reads_R-HPV45,HPV45,left,4,2700,chr16,29103023,29103060,-,41,6
reads_R-HPV45|70,reads_R-HPV45,HPV45,right,4,6963,chr1,247001645,247001607,-,38,6
reads_R-HPV45|71,reads_R-HPV45,HPV45,left,4,2382,chr1,226512119,226512147,-,27,5
reads_R-HPV45|72,reads_R-HPV45,HPV45,right,4,2496,chr14,79302788,79302754,-,32,5
reads_R-HPV45|73,reads_R-HPV45,HPV45,right,4,2496,chr3,32057506,32057548,+,38,5
reads_R-HPV45|74,reads_R-HPV45,HPV45,left,4,2700,chrX,54525225,54525260,-,39,5
reads_R-HPV45|75,reads_R-HPV45,HPV45,right,4,4460,chrY,3465143,3465181,+,42,5
reads_R-HPV45|76,reads_R-HPV45,HPV45,right,4,4460,chrY,6879907,6879945,+,42,5
reads_R-HPV45|77,reads_R-HPV45,HPV45,right,4,4460,chrY,7250936,7250974,+,42,5
reads_R-HPV45|78,reads_R-HPV45,HPV45,right,4,4460,chrY,8409346,8409384,+,42,5
reads_R-HPV45|79,reads_R-HPV45,HPV45,right,4,4460,chrY,8502714,8502752,+,42,5
reads_R-HPV45|80,reads_R-HPV45,HPV45,right,4,4460,chrY,9194395,9194433,+,42,5
reads_R-HPV45|81,reads_R-HPV45,HPV45,right,4,4460,chrY,9962987,9963025,+,42,5
reads_R-HPV45|82,reads_R-HPV45,HPV45,right,4,4460,chrY,11404162,11404200,+,42,5
reads_R-HPV45|83,reads_R-HPV45,HPV45,right,4,4460,chrY,11756305,11756343,+,42,5
reads_R-HPV45|84,reads_R-HPV45,HPV45,right,4,4460,chrY,13180465,13180503,+,42,5
reads_R-HPV45|85,reads_R-HPV45,HPV45,right,4,4460,chrX,3274623,3274661,+,42,5
reads_R-HPV45|86,reads_R-HPV45,HPV45,right,4,4460,chrX,3968053,3968091,+,42,5
reads_R-HPV45|87,reads_R-HPV45,HPV45,right,4,4460,chrX,6544330,6544368,+,42,5
reads_R-HPV45|88,reads_R-HPV45,HPV45,right,4,4460,chrX,12165428,12165466,+,42,5
reads_R-HPV45|89,reads_R-HPV45,HPV45,right,4,4460,chrX,18068908,18068946,+,42,5
reads_R-HPV45|90,reads_R-HPV45,HPV45,right,4,4460,chr9,6059031,6059069,+,42,5
reads_R-HPV45|91,reads_R-HPV45,HPV45,right,4,4460,chr9,12478235,12478273,+,42,5
reads_R-HPV45|92,reads_R-HPV45,HPV45,right,4,4460,chr8,8966342,8966380,+,42,5
reads_R-HPV45|93,reads_R-HPV45,HPV45,right,4,4460,chr8,15429348,15429386,+,42,5
reads_R-HPV45|94,reads_R-HPV45,HPV45,right,4,4460,chr8,20036698,20036736,+,42,5
reads_R-HPV45|95,reads_R-HPV45,HPV45,right,4,4460,chr7,8299490,8299528,+,42,5
reads_R-HPV45|96,reads_R-HPV45,HPV45,right,4,4460,chr7,9808921,9808959,+,42,5
reads_R-HPV45|97,reads_R-HPV45,HPV45,right,4,4460,chr7,15273500,15273538,+,42,5
reads_R-HPV45|98,reads_R-HPV45,HPV45,right,4,4460,chr7,17567407,17567445,+,42,5
reads_R-HPV45|99,reads_R-HPV45,HPV45,right,4,4460,chr7,19190424,19190462,+,42,5
reads_R-HPV45|100,reads_R-HPV45,HPV45,right,4,4460,chr6,8249220,8249258,+,42,5
reads_R-HPV45|101,reads_R-HPV45,HPV45,right,4,4460,chr6,18912004,18912042,+,42,5
reads_R-HPV45|102,reads_R-HPV45,HPV45,right,4,4460,chr6,24676102,24676140,+,42,5
reads_R-HPV45|103,reads_R-HPV45,HPV45,right,4,4460,chr3,761332,761370,+,42,5
reads_R-HPV45|104,reads_R-HPV45,HPV45,right,4,4460,chr3,3672713,3672751,+,42,5
reads_R-HPV45|105,reads_R-HPV45,HPV45,right,4,4460,chr3,3886982,3887020,+,42,5
reads_R-HPV45|106,reads_R-HPV45,HPV45,right,4,4460,chr3,3896311,3896349,+,42,5
reads_R-HPV45|107,reads_R-HPV45,HPV45,right,4,4460,chr3,4266108,4266146,+,42,5
reads_R-HPV45|108,reads_R-HPV45,HPV45,right,4,4460,chr3,5525432,5525470,+,42,5
reads_R-HPV45|109,reads_R-HPV45,HPV45,right,4,4460,chr3,6536849,6536887,+,42,5
reads_R-HPV45|110,reads_R-HPV45,HPV45,right,4,4460,chr3,13991088,13991126,+,42,5
reads_R-HPV45|111,reads_R-HPV45,HPV45,right,4,4460,chr22,24193280,24193318,+,42,5
reads_R-HPV45|112,reads_R-HPV45,HPV45,right,4,4460,chr22,15981471,15981509,+,42,5
reads_R-HPV45|113,reads_R-HPV45,HPV45,right,4,4460,chr21,5293772,5293810,+,42,5
reads_R-HPV45|114,reads_R-HPV45,HPV45,right,4,4460,chr21,7806250,7806288,+,42,5
reads_R-HPV45|115,reads_R-HPV45,HPV45,right,4,4460,chr21,14667796,14667834,+,42,5
reads_R-HPV45|116,reads_R-HPV45,HPV45,right,4,4460,chr21,40024248,40024286,+,42,5
reads_R-HPV45|117,reads_R-HPV45,HPV45,right,4,4460,chr21,35495142,35495180,+,42,5
reads_R-HPV45|118,reads_R-HPV45,HPV45,right,4,4460,chr21,31815609,31815647,+,42,5
reads_R-HPV45|119,reads_R-HPV45,HPV45,right,4,4460,chr21,16732452,16732490,+,42,5
reads_R-HPV45|120,reads_R-HPV45,HPV45,right,4,4460,chr2,16595107,16595145,+,42,5
reads_R-HPV45|121,reads_R-HPV45,HPV45,right,4,4460,chr2,19083087,19083125,+,42,5
reads_R-HPV45|122,reads_R-HPV45,HPV45,right,4,4460,chr19,43243432,43243470,+,42,5
reads_R-HPV45|123,reads_R-HPV45,HPV45,right,4,4460,chr19,42806830,42806868,+,42,5
reads_R-HPV45|124,reads_R-HPV45,HPV45,right,4,4460,chr19,37105377,37105415,+,42,5
reads_R-HPV45|125,reads_R-HPV45,HPV45,right,4,4460,chr19,23431507,23431545,+,42,5
reads_R-HPV45|126,reads_R-HPV45,HPV45,right,4,4460,chr19,20894335,20894373,+,42,5
reads_R-HPV45|127,reads_R-HPV45,HPV45,right,4,4460,chr18,4473524,4473562,+,42,5
reads_R-HPV45|128,reads_R-HPV45,HPV45,right,4,4460,chr18,4617217,4617255,+,42,5
reads_R-HPV45|129,reads_R-HPV45,HPV45,right,4,4460,chr18,9977969,9978007,+,42,5
reads_R-HPV45|130,reads_R-HPV45,HPV45,right,4,4460,chr18,11474562,11474600,+,42,5
reads_R-HPV45|131,reads_R-HPV45,HPV45,right,4,4460,chr18,13351008,13351046,+,42,5
reads_R-HPV45|132,reads_R-HPV45,HPV45,right,4,4460,chr17,34293831,34293869,+,42,5
reads_R-HPV45|133,reads_R-HPV45,HPV45,right,4,4460,chr17,28737149,28737187,+,42,5
reads_R-HPV45|134,reads_R-HPV45,HPV45,right,4,4460,chr17,17430677,17430715,+,42,5
reads_R-HPV45|135,reads_R-HPV45,HPV45,right,4,4460,chr17,589755,589793,+,42,5
reads_R-HPV45|136,reads_R-HPV45,HPV45,right,4,4460,chr16,13375550,13375588,+,42,5
reads_R-HPV45|137,reads_R-HPV45,HPV45,right,4,4460,chr16,14994518,14994556,+,42,5
reads_R-HPV45|138,reads_R-HPV45,HPV45,right,4,4460,chr16,35829113,35829151,+,42,5
reads_R-HPV45|139,reads_R-HPV45,HPV45,right,4,4460,chr14,18285213,18285251,+,42,5
reads_R-HPV45|140,reads_R-HPV45,HPV45,right,4,4460,chr14,24762991,24763029,+,42,5
reads_R-HPV45|141,reads_R-HPV45,HPV45,right,4,4460,chr14,29024820,29024858,+,42,5
reads_R-HPV45|142,reads_R-HPV45,HPV45,right,4,4460,chr13,28909068,28909106,+,42,5
reads_R-HPV45|143,reads_R-HPV45,HPV45,right,4,4460,chr13,29643087,29643125,+,42,5
reads_R-HPV45|144,reads_R-HPV45,HPV45,right,4,4460,chr13,35415612,35415650,+,42,5
reads_R-HPV45|145,reads_R-HPV45,HPV45,right,4,4460,chr12,371977,372015,+,42,5
reads_R-HPV45|146,reads_R-HPV45,HPV45,right,4,4460,chr12,5117805,5117843,+,42,5
reads_R-HPV45|147,reads_R-HPV45,HPV45,right,4,4460,chr12,9522932,9522970,+,42,5
reads_R-HPV45|148,reads_R-HPV45,HPV45,right,4,4460,chr12,11213984,11214022,+,42,5
reads_R-HPV45|149,reads_R-HPV45,HPV45,right,4,4460,chr12,13392984,13393022,+,42,5
reads_R-HPV45|150,reads_R-HPV45,HPV45,right,4,4460,chr12,17805129,17805167,+,42,5
reads_R-HPV45|151,reads_R-HPV45,HPV45,right,4,4460,chr10,1222794,1222832,+,42,5
reads_R-HPV45|152,reads_R-HPV45,HPV45,right,4,4460,chr10,22404514,22404552,+,42,5
reads_R-HPV45|153,reads_R-HPV45,HPV45,right,4,4460,chr10,22509432,22509470,+,42,5
reads_R-HPV45|154,reads_R-HPV45,HPV45,right,4,4460,chr10,23507880,23507918,+,42,5
reads_R-HPV45|155,reads_R-HPV45,HPV45,right,4,4460,chr1,14356804,14356842,+,42,5
reads_R-HPV45|156,reads_R-HPV45,HPV45,right,4,4460,chr1,20832989,20833027,+,42,5
reads_R-HPV45|157,reads_R-HPV45,HPV45,right,4,4460,chr1,29401428,29401466,+,42,5
reads_R-HPV45|158,reads_R-HPV45,HPV45,right,4,4460,chrY,4978017,4977979,-,42,5
reads_R-HPV45|159,reads_R-HPV45,HPV45,right,4,4460,chrX,11711898,11711860,-,42,5
reads_R-HPV45|160,reads_R-HPV45,HPV45,right,4,4460,chr9,2926165,2926127,-,42,5
reads_R-HPV45|161,reads_R-HPV45,HPV45,right,4,4460,chr9,4610430,4610392,-,42,5
reads_R-HPV45|162,reads_R-HPV45,HPV45,right,4,4460,chr9,15029971,15029933,-,42,5
reads_R-HPV45|163,reads_R-HPV45,HPV45,right,4,4460,chr7,12143725,12143687,-,42,5
reads_R-HPV45|164,reads_R-HPV45,HPV45,right,4,4460,chr7,14317919,14317881,-,42,5
reads_R-HPV45|165,reads_R-HPV45,HPV45,right,4,4460,chr6,3199075,3199037,-,42,5
reads_R-HPV45|166,reads_R-HPV45,HPV45,right,4,4460,chr6,11505659,11505621,-,42,5
reads_R-HPV45|167,reads_R-HPV45,HPV45,right,4,4460,chr6,20079873,20079835,-,42,5
reads_R-HPV45|168,reads_R-HPV45,HPV45,right,4,4460,chr3,2007126,2007088,-,42,5
reads_R-HPV45|169,reads_R-HPV45,HPV45,right,4,4460,chr3,4348311,4348273,-,42,5
reads_R-HPV45|170,reads_R-HPV45,HPV45,right,4,4460,chr3,4970537,4970499,-,42,5
reads_R-HPV45|171,reads_R-HPV45,HPV45,right,4,4460,chr3,5938460,5938422,-,42,5
reads_R-HPV45|172,reads_R-HPV45,HPV45,right,4,4460,chr22,31010991,31010953,-,42,5
reads_R-HPV45|173,reads_R-HPV45,HPV45,right,4,4460,chr22,12806101,12806063,-,42,5
reads_R-HPV45|174,reads_R-HPV45,HPV45,right,4,4460,chr21,40037800,40037762,-,42,5
reads_R-HPV45|175,reads_R-HPV45,HPV45,right,4,4460,chr21,13578884,13578846,-,42,5
reads_R-HPV45|176,reads_R-HPV45,HPV45,right,4,4460,chr21,9270690,9270652,-,41,5
reads_R-HPV45|177,reads_R-HPV45,HPV45,right,4,4460,chr2,19310489,19310451,-,42,5
reads_R-HPV45|178,reads_R-HPV45,HPV45,right,4,4460,chr19,16966125,16966087,-,42,5
reads_R-HPV45|179,reads_R-HPV45,HPV45,right,4,4460,chr18,9269403,9269365,-,42,5
reads_R-HPV45|180,reads_R-HPV45,HPV45,right,4,4460,chr18,2345233,2345195,-,42,5
reads_R-HPV45|181,reads_R-HPV45,HPV45,right,4,4460,chr17,31785171,31785133,-,42,5
reads_R-HPV45|182,reads_R-HPV45,HPV45,right,4,4460,chr17,16637500,16637462,-,42,5
reads_R-HPV45|183,reads_R-HPV45,HPV45,right,4,4460,chr16,46540131,46540093,-,42,5
reads_R-HPV45|184,reads_R-HPV45,HPV45,right,4,4460,chr14,26299240,26299202,-,42,5
reads_R-HPV45|185,reads_R-HPV45,HPV45,right,4,4460,chr13,40833463,40833425,-,42,5
reads_R-HPV45|186,reads_R-HPV45,HPV45,right,4,4460,chr12,22345521,22345483,-,42,5
reads_R-HPV45|187,reads_R-HPV45,HPV45,right,4,4460,chr10,4896958,4896920,-,42,5
reads_R-HPV45|188,reads_R-HPV45,HPV45,right,4,4460,chr10,21783685,21783647,-,42,5
reads_R-HPV45|189,reads_R-HPV45,HPV45,right,4,4460,chr10,24388188,24388150,-,42,5
reads_R-HPV45|190,reads_R-HPV45,HPV45,right,4,4460,chr1,4103671,4103633,-,42,5
reads_R-HPV45|191,reads_R-HPV45,HPV45,right,4,6193,chr16,16625431,16625395,-,43,5
reads_R-HPV45|192,reads_R-HPV45,HPV45,right,4,2496,chrX,91599635,91599673,+,35,4
reads_R-HPV45|193,reads_R-HPV45,HPV45,right,4,2496,chr6,74622528,74622484,-,40,4
reads_R-HPV45|194,reads_R-HPV45,HPV45,right,4,2496,chr10,26702569,26702526,-,39,4
reads_R-HPV45|195,reads_R-HPV45,HPV45,left,4,2700,chr2,88457415,88457375,+,41,4
reads_R-HPV45|196,reads_R-HPV45,HPV45,left,4,2700,chr1,182480619,182480579,+,40,4
reads_R-HPV45|197,reads_R-HPV45,HPV45,left,4,2700,chr1,24860541,24860501,+,39,4
reads_R-HPV45|198,reads_R-HPV45,HPV45,left,4,2700,chrX,39389656,39389696,-,42,4
reads_R-HPV45|199,reads_R-HPV45,HPV45,left,4,2700,chr7,6039790,6039830,-,41,4
reads_R-HPV45|200,reads_R-HPV45,HPV45,left,4,2700,chr7,74867593,74867633,-,39,4
reads_R-HPV45|201,reads_R-HPV45,HPV45,left,4,2700,chr6,55258904,55258944,-,42,4
reads_R-HPV45|202,reads_R-HPV45,HPV45,left,4,2700,chr6,14858445,14858485,-,41,4
reads_R-HPV45|203,reads_R-HPV45,HPV45,left,4,2700,chr3,141956405,141956445,-,40,4
reads_R-HPV45|204,reads_R-HPV45,HPV45,left,4,2700,chr12,55866292,55866332,-,40,4
reads_R-HPV45|205,reads_R-HPV45,HPV45,left,4,2700,chr10,23267762,23267799,-,37,4
reads_R-HPV45|206,reads_R-HPV45,HPV45,left,4,2700,chr10,83281452,83281489,-,36,4
reads_R-HPV45|207,reads_R-HPV45,HPV45,right,4,4460,chr19,32850807,32850768,-,42,4
reads_R-HPV45|208,reads_R-HPV45,HPV45,right,4,4460,chrY,6146995,6147035,+,42,4
reads_R-HPV45|209,reads_R-HPV45,HPV45,right,4,4460,chrX,7335987,7336027,+,42,4
reads_R-HPV45|210,reads_R-HPV45,HPV45,right,4,4460,chrX,11842126,11842166,+,42,4
reads_R-HPV45|211,reads_R-HPV45,HPV45,right,4,4460,chrX,14684194,14684234,+,42,4
reads_R-HPV45|212,reads_R-HPV45,HPV45,right,4,4460,chr9,3538125,3538165,+,42,4
reads_R-HPV45|213,reads_R-HPV45,HPV45,right,4,4460,chr9,5723937,5723977,+,42,4
reads_R-HPV45|214,reads_R-HPV45,HPV45,right,4,4460,chr9,6178587,6178627,+,42,4
reads_R-HPV45|215,reads_R-HPV45,HPV45,right,4,4460,chr9,7156731,7156771,+,42,4
reads_R-HPV45|216,reads_R-HPV45,HPV45,right,4,4460,chr9,7863524,7863564,+,42,4
reads_R-HPV45|217,reads_R-HPV45,HPV45,right,4,4460,chr9,10849794,10849834,+,42,4
reads_R-HPV45|218,reads_R-HPV45,HPV45,right,4,4460,chr9,11215234,11215274,+,42,4
reads_R-HPV45|219,reads_R-HPV45,HPV45,right,4,4460,chr9,11942521,11942561,+,42,4
reads_R-HPV45|220,reads_R-HPV45,HPV45,right,4,4460,chr8,774727,774767,+,42,4
reads_R-HPV45|221,reads_R-HPV45,HPV45,right,4,4460,chr8,5462223,5462263,+,42,4
reads_R-HPV45|222,reads_R-HPV45,HPV45,right,4,4460,chr8,5708151,5708191,+,42,4
reads_R-HPV45|223,reads_R-HPV45,HPV45,right,4,4460,chr8,9736780,9736820,+,42,4
reads_R-HPV45|224,reads_R-HPV45,HPV45,right,4,4460,chr8,14075093,14075133,+,42,4
reads_R-HPV45|225,reads_R-HPV45,HPV45,right,4,4460,chr8,14688573,14688613,+,42,4
reads_R-HPV45|226,reads_R-HPV45,HPV45,right,4,4460,chr8,15577692,15577732,+,42,4
reads_R-HPV45|227,reads_R-HPV45,HPV45,right,4,4460,chr8,20683541,20683581,+,42,4
reads_R-HPV45|228,reads_R-HPV45,HPV45,right,4,4460,chr7,3814491,3814531,+,42,4
reads_R-HPV45|229,reads_R-HPV45,HPV45,right,4,4460,chr7,7197420,7197460,+,42,4
reads_R-HPV45|230,reads_R-HPV45,HPV45,right,4,4460,chr7,8727716,8727756,+,42,4
reads_R-HPV45|231,reads_R-HPV45,HPV45,right,4,4460,chr7,10807278,10807318,+,42,4
reads_R-HPV45|232,reads_R-HPV45,HPV45,right,4,4460,chr7,18986449,18986489,+,42,4
reads_R-HPV45|233,reads_R-HPV45,HPV45,right,4,4460,chr7,19459362,19459402,+,42,4
reads_R-HPV45|234,reads_R-HPV45,HPV45,right,4,4460,chr7,21178022,21178062,+,42,4
reads_R-HPV45|235,reads_R-HPV45,HPV45,right,4,4460,chr6,1429987,1430027,+,42,4
reads_R-HPV45|236,reads_R-HPV45,HPV45,right,4,4460,chr6,2419152,2419192,+,42,4
reads_R-HPV45|237,reads_R-HPV45,HPV45,right,4,4460,chr6,3673569,3673609,+,42,4
reads_R-HPV45|238,reads_R-HPV45,HPV45,right,4,4460,chr6,6142310,6142350,+,42,4
reads_R-HPV45|239,reads_R-HPV45,HPV45,right,4,4460,chr6,8567941,8567981,+,42,4
reads_R-HPV45|240,reads_R-HPV45,HPV45,right,4,4460,chr6,22989184,22989224,+,42,4
reads_R-HPV45|241,reads_R-HPV45,HPV45,right,4,4460,chr6,23234110,23234150,+,42,4
reads_R-HPV45|242,reads_R-HPV45,HPV45,right,4,4460,chr6,27944716,27944756,+,42,4
reads_R-HPV45|243,reads_R-HPV45,HPV45,right,4,4460,chr3,2667970,2668010,+,42,4
reads_R-HPV45|244,reads_R-HPV45,HPV45,right,4,4460,chr3,5705598,5705638,+,42,4
reads_R-HPV45|245,reads_R-HPV45,HPV45,right,4,4460,chr3,5776328,5776368,+,42,4
reads_R-HPV45|246,reads_R-HPV45,HPV45,right,4,4460,chr3,6765514,6765554,+,42,4
reads_R-HPV45|247,reads_R-HPV45,HPV45,right,4,4460,chr22,50751522,50751562,+,42,4
reads_R-HPV45|248,reads_R-HPV45,HPV45,right,4,4460,chr22,34612982,34613022,+,42,4
reads_R-HPV45|249,reads_R-HPV45,HPV45,right,4,4460,chr22,34387736,34387776,+,41,4
reads_R-HPV45|250,reads_R-HPV45,HPV45,right,4,4460,chr21,15262806,15262846,+,42,4
reads_R-HPV45|251,reads_R-HPV45,HPV45,right,4,4460,chr21,15950526,15950566,+,42,4
reads_R-HPV45|252,reads_R-HPV45,HPV45,right,4,4460,chr21,16151858,16151898,+,42,4
reads_R-HPV45|253,reads_R-HPV45,HPV45,right,4,4460,chr21,20200883,20200923,+,42,4
reads_R-HPV45|254,reads_R-HPV45,HPV45,right,4,4460,chr21,22686991,22687031,+,42,4
reads_R-HPV45|255,reads_R-HPV45,HPV45,right,4,4460,chr21,30640454,30640494,+,42,4
reads_R-HPV45|256,reads_R-HPV45,HPV45,right,4,4460,chr21,39785435,39785475,+,42,4
reads_R-HPV45|257,reads_R-HPV45,HPV45,right,4,4460,chr2,745489,745529,+,42,4
reads_R-HPV45|258,reads_R-HPV45,HPV45,right,4,4460,chr2,1384095,1384135,+,42,4
reads_R-HPV45|259,reads_R-HPV45,HPV45,right,4,4460,chr2,1507262,1507302,+,42,4
reads_R-HPV45|260,reads_R-HPV45,HPV45,right,4,4460,chr2,3795746,3795786,+,42,4
reads_R-HPV45|261,reads_R-HPV45,HPV45,right,4,4460,chr2,4080328,4080368,+,42,4
reads_R-HPV45|262,reads_R-HPV45,HPV45,right,4,4460,chr2,10804550,10804590,+,42,4
reads_R-HPV45|263,reads_R-HPV45,HPV45,right,4,4460,chr2,11882835,11882875,+,42,4
reads_R-HPV45|264,reads_R-HPV45,HPV45,right,4,4460,chr2,12523123,12523163,+,42,4
reads_R-HPV45|265,reads_R-HPV45,HPV45,right,4,4460,chr2,16997472,16997512,+,42,4
reads_R-HPV45|266,reads_R-HPV45,HPV45,right,4,4460,chr2,18693574,18693614,+,42,4
reads_R-HPV45|267,reads_R-HPV45,HPV45,right,4,4460,chr2,19259107,19259147,+,42,4
