multiqc_index,sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV39|20,reads_R-HPV39,HPV39,right,10,7385,chr15,63813533,63813495,-,41,11
reads_R-HPV39|21,reads_R-HPV39,HPV39,left,10,458,chr5,74951048,74951012,+,42,10
reads_R-HPV39|22,reads_R-HPV39,HPV39,right,10,1254,chr2,176059371,176059405,+,42,10
reads_R-HPV39|23,reads_R-HPV39,HPV39,left,10,1725,chr5,96163273,96163236,+,43,10
reads_R-HPV39|24,reads_R-HPV39,HPV39,right,10,1859,chr15,88214789,88214830,+,43,10
reads_R-HPV39|25,reads_R-HPV39,HPV39,left,10,2106,chr1,80549550,80549588,-,41,10
reads_R-HPV39|26,reads_R-HPV39,HPV39,left,10,2691,chr12,3329083,3329124,-,43,10
reads_R-HPV39|27,reads_R-HPV39,HPV39,left,10,3047,chr18,48336036,48336073,-,42,10
reads_R-HPV39|28,reads_R-HPV39,HPV39,right,10,3527,chr18,63444012,63443976,-,42,10
reads_R-HPV39|29,reads_R-HPV39,HPV39,left,10,4423,chr15,48067541,48067578,-,43,10
reads_R-HPV39|30,reads_R-HPV39,HPV39,right,10,4597,chr8,69378227,69378190,-,43,10
reads_R-HPV39|31,reads_R-HPV39,HPV39,left,10,4851,chr2,118369832,118369796,+,43,10
reads_R-HPV39|32,reads_R-HPV39,HPV39,left,10,5732,chr19,37710511,37710552,-,43,10
reads_R-HPV39|33,reads_R-HPV39,HPV39,right,10,7124,chr4,33037146,33037106,-,43,10
reads_R-HPV39|34,reads_R-HPV39,HPV39,right,10,7610,chr17,45133298,45133338,+,43,10
reads_R-HPV39|35,reads_R-HPV39,HPV39,left,10,1101,chrY,13466830,13466792,+,43,9
reads_R-HPV39|36,reads_R-HPV39,HPV39,left,10,2013,chr5,112315261,112315220,+,43,8
reads_R-HPV39|37,reads_R-HPV39,HPV39,right,10,6543,chr6,70730275,70730301,+,26,4
reads_R-HPV39|38,reads_R-HPV39,HPV39,left,10,234,chr11,8585747,8585709,+,35,3
reads_R-HPV39|39,reads_R-HPV39,HPV39,right,10,6543,chr3,106310847,106310886,+,42,3
reads_R-HPV39|40,reads_R-HPV39,HPV39,left,4,3588,chrX,71783055,71783020,+,42,18
reads_R-HPV39|41,reads_R-HPV39,HPV39,left,4,3588,chr14,69712124,69712159,-,43,18
reads_R-HPV39|42,reads_R-HPV39,HPV39,left,4,4888,chr18,15792195,15792160,+,43,18
reads_R-HPV39|43,reads_R-HPV39,HPV39,left,4,4888,chr18,15800622,15800587,+,43,18
reads_R-HPV39|44,reads_R-HPV39,HPV39,left,4,4888,chr18,15810808,15810773,+,43,18
reads_R-HPV39|45,reads_R-HPV39,HPV39,left,4,4888,chr18,15817253,15817218,+,43,18
reads_R-HPV39|46,reads_R-HPV39,HPV39,left,4,4888,chr18,15820981,15820946,+,43,18
reads_R-HPV39|47,reads_R-HPV39,HPV39,left,4,4888,chr18,15858811,15858776,+,43,18
reads_R-HPV39|48,reads_R-HPV39,HPV39,left,4,4888,chr18,15861870,15861835,+,43,18
reads_R-HPV39|49,reads_R-HPV39,HPV39,left,4,6422,chrY,2809358,2809323,+,43,18
reads_R-HPV39|50,reads_R-HPV39,HPV39,left,4,6422,chrY,6862174,6862139,+,43,18
reads_R-HPV39|51,reads_R-HPV39,HPV39,left,4,6422,chrY,7193725,7193690,+,43,18
reads_R-HPV39|52,reads_R-HPV39,HPV39,left,4,6422,chrY,9965342,9965307,+,43,18
reads_R-HPV39|53,reads_R-HPV39,HPV39,left,4,6422,chrY,12001198,12001163,+,43,18
reads_R-HPV39|54,reads_R-HPV39,HPV39,left,4,6422,chrY,12034343,12034308,+,43,18
reads_R-HPV39|55,reads_R-HPV39,HPV39,left,4,6422,chrX,7591334,7591299,+,43,18
reads_R-HPV39|56,reads_R-HPV39,HPV39,left,4,6422,chrX,13136059,13136024,+,43,18
reads_R-HPV39|57,reads_R-HPV39,HPV39,left,4,6422,chrX,17572404,17572369,+,43,18
reads_R-HPV39|58,reads_R-HPV39,HPV39,left,4,6422,chrX,25411738,25411703,+,43,18
reads_R-HPV39|59,reads_R-HPV39,HPV39,left,4,6422,chrX,26180277,26180242,+,43,18
reads_R-HPV39|60,reads_R-HPV39,HPV39,left,4,6422,chr9,1572759,1572724,+,43,18
reads_R-HPV39|61,reads_R-HPV39,HPV39,left,4,6422,chr9,1587126,1587091,+,43,18
reads_R-HPV39|62,reads_R-HPV39,HPV39,left,4,6422,chr9,4918783,4918748,+,43,18
reads_R-HPV39|63,reads_R-HPV39,HPV39,left,4,6422,chr9,5681896,5681861,+,43,18
reads_R-HPV39|64,reads_R-HPV39,HPV39,left,4,6422,chr9,8202712,8202677,+,43,18
reads_R-HPV39|65,reads_R-HPV39,HPV39,left,4,6422,chr8,370306,370271,+,43,18
reads_R-HPV39|66,reads_R-HPV39,HPV39,left,4,6422,chr7,13272427,13272392,+,43,18
reads_R-HPV39|67,reads_R-HPV39,HPV39,left,4,6422,chr7,14357334,14357299,+,43,18
reads_R-HPV39|68,reads_R-HPV39,HPV39,left,4,6422,chr7,19195671,19195636,+,43,18
reads_R-HPV39|69,reads_R-HPV39,HPV39,left,4,6422,chr7,19687109,19687074,+,43,18
reads_R-HPV39|70,reads_R-HPV39,HPV39,left,4,6422,chr7,19881381,19881346,+,43,18
reads_R-HPV39|71,reads_R-HPV39,HPV39,left,4,6422,chr6,5689937,5689902,+,43,18
reads_R-HPV39|72,reads_R-HPV39,HPV39,left,4,6422,chr6,9969774,9969739,+,43,18
reads_R-HPV39|73,reads_R-HPV39,HPV39,left,4,6422,chr6,16014276,16014241,+,43,18
reads_R-HPV39|74,reads_R-HPV39,HPV39,left,4,6422,chr6,46228512,46228477,+,43,18
reads_R-HPV39|75,reads_R-HPV39,HPV39,left,4,6422,chr5,16636356,16636321,+,43,18
reads_R-HPV39|76,reads_R-HPV39,HPV39,left,4,6422,chr5,17753342,17753307,+,43,18
reads_R-HPV39|77,reads_R-HPV39,HPV39,left,4,6422,chr5,33099638,33099603,+,43,18
reads_R-HPV39|78,reads_R-HPV39,HPV39,left,4,6422,chr4,5484326,5484291,+,43,18
reads_R-HPV39|79,reads_R-HPV39,HPV39,left,4,6422,chr4,5765641,5765606,+,43,18
reads_R-HPV39|80,reads_R-HPV39,HPV39,left,4,6422,chr4,10827037,10827002,+,43,18
reads_R-HPV39|81,reads_R-HPV39,HPV39,left,4,6422,chr4,11382483,11382448,+,43,18
reads_R-HPV39|82,reads_R-HPV39,HPV39,left,4,6422,chr4,14013197,14013162,+,43,18
reads_R-HPV39|83,reads_R-HPV39,HPV39,left,4,6422,chr4,14210836,14210801,+,43,18
reads_R-HPV39|84,reads_R-HPV39,HPV39,left,4,6422,chr4,16406129,16406094,+,43,18
reads_R-HPV39|85,reads_R-HPV39,HPV39,left,4,6422,chr4,19866550,19866515,+,43,18
reads_R-HPV39|86,reads_R-HPV39,HPV39,left,4,6422,chr3,580241,580206,+,43,18
reads_R-HPV39|87,reads_R-HPV39,HPV39,left,4,6422,chr3,2670330,2670295,+,43,18
reads_R-HPV39|88,reads_R-HPV39,HPV39,left,4,6422,chr3,16957767,16957732,+,43,18
reads_R-HPV39|89,reads_R-HPV39,HPV39,left,4,6422,chr3,17859105,17859070,+,43,18
reads_R-HPV39|90,reads_R-HPV39,HPV39,left,4,6422,chr22,11335910,11335875,+,43,18
reads_R-HPV39|91,reads_R-HPV39,HPV39,left,4,6422,chr22,11430785,11430750,+,43,18
reads_R-HPV39|92,reads_R-HPV39,HPV39,left,4,6422,chr22,12318010,12317975,+,43,18
reads_R-HPV39|93,reads_R-HPV39,HPV39,left,4,6422,chr22,17000379,17000344,+,42,18
reads_R-HPV39|94,reads_R-HPV39,HPV39,left,4,6422,chr22,39841474,39841439,+,43,18
reads_R-HPV39|95,reads_R-HPV39,HPV39,left,4,6422,chr22,34749364,34749329,+,43,18
reads_R-HPV39|96,reads_R-HPV39,HPV39,left,4,6422,chr22,34553422,34553387,+,42,18
reads_R-HPV39|97,reads_R-HPV39,HPV39,left,4,6422,chr21,5330250,5330215,+,43,18
reads_R-HPV39|98,reads_R-HPV39,HPV39,left,4,6422,chr21,7262068,7262033,+,43,18
reads_R-HPV39|99,reads_R-HPV39,HPV39,left,4,6422,chr21,27604150,27604115,+,41,18
reads_R-HPV39|100,reads_R-HPV39,HPV39,left,4,6422,chr20,24400233,24400198,+,43,18
reads_R-HPV39|101,reads_R-HPV39,HPV39,left,4,6422,chr20,42618678,42618643,+,43,18
reads_R-HPV39|102,reads_R-HPV39,HPV39,left,4,6422,chr20,43874866,43874831,+,43,18
reads_R-HPV39|103,reads_R-HPV39,HPV39,left,4,6422,chr2,5893856,5893821,+,43,18
reads_R-HPV39|104,reads_R-HPV39,HPV39,left,4,6422,chr2,14787060,14787025,+,43,18
reads_R-HPV39|105,reads_R-HPV39,HPV39,left,4,6422,chr2,16233900,16233865,+,43,18
reads_R-HPV39|106,reads_R-HPV39,HPV39,left,4,6422,chr2,45063295,45063260,+,43,18
reads_R-HPV39|107,reads_R-HPV39,HPV39,left,4,6422,chr19,8799584,8799549,+,43,18
reads_R-HPV39|108,reads_R-HPV39,HPV39,left,4,6422,chr19,12008527,12008492,+,43,18
reads_R-HPV39|109,reads_R-HPV39,HPV39,left,4,6422,chr19,20631524,20631489,+,43,18
reads_R-HPV39|110,reads_R-HPV39,HPV39,left,4,6422,chr19,32591241,32591206,+,43,18
reads_R-HPV39|111,reads_R-HPV39,HPV39,left,4,6422,chr19,39717680,39717645,+,43,18
reads_R-HPV39|112,reads_R-HPV39,HPV39,left,4,6422,chr18,974602,974567,+,43,18
reads_R-HPV39|113,reads_R-HPV39,HPV39,left,4,6422,chr18,1033046,1033011,+,43,18
reads_R-HPV39|114,reads_R-HPV39,HPV39,left,4,6422,chr18,1519926,1519891,+,43,18
reads_R-HPV39|115,reads_R-HPV39,HPV39,left,4,6422,chr18,4651164,4651129,+,43,18
reads_R-HPV39|116,reads_R-HPV39,HPV39,left,4,6422,chr18,5688267,5688232,+,43,18
reads_R-HPV39|117,reads_R-HPV39,HPV39,left,4,6422,chr18,8576953,8576918,+,43,18
reads_R-HPV39|118,reads_R-HPV39,HPV39,left,4,6422,chr18,15370707,15370672,+,43,18
reads_R-HPV39|119,reads_R-HPV39,HPV39,left,4,6422,chr17,3330450,3330415,+,43,18
reads_R-HPV39|120,reads_R-HPV39,HPV39,left,4,6422,chr17,34296186,34296151,+,43,18
reads_R-HPV39|121,reads_R-HPV39,HPV39,left,4,6422,chr16,31633605,31633570,+,43,18
reads_R-HPV39|122,reads_R-HPV39,HPV39,left,4,6422,chr16,31904524,31904489,+,43,18
reads_R-HPV39|123,reads_R-HPV39,HPV39,left,4,6422,chr16,35229480,35229445,+,43,18
reads_R-HPV39|124,reads_R-HPV39,HPV39,left,4,6422,chr16,35536402,35536367,+,43,18
reads_R-HPV39|125,reads_R-HPV39,HPV39,left,4,6422,chr16,47811712,47811677,+,43,18
reads_R-HPV39|126,reads_R-HPV39,HPV39,left,4,6422,chr15,27191462,27191427,+,43,18
reads_R-HPV39|127,reads_R-HPV39,HPV39,left,4,6422,chr15,30244104,30244069,+,43,18
reads_R-HPV39|128,reads_R-HPV39,HPV39,left,4,6422,chr15,37403201,37403166,+,43,18
reads_R-HPV39|129,reads_R-HPV39,HPV39,left,4,6422,chr15,53139185,53139150,+,43,18
reads_R-HPV39|130,reads_R-HPV39,HPV39,left,4,6422,chr14,18607744,18607709,+,43,18
reads_R-HPV39|131,reads_R-HPV39,HPV39,left,4,6422,chr14,20234017,20233982,+,43,18
reads_R-HPV39|132,reads_R-HPV39,HPV39,left,4,6422,chr14,23760443,23760408,+,43,18
reads_R-HPV39|133,reads_R-HPV39,HPV39,left,4,6422,chr14,25855654,25855619,+,43,18
reads_R-HPV39|134,reads_R-HPV39,HPV39,left,4,6422,chr14,27044744,27044709,+,43,18
reads_R-HPV39|135,reads_R-HPV39,HPV39,left,4,6422,chr14,36159962,36159927,+,43,18
reads_R-HPV39|136,reads_R-HPV39,HPV39,left,4,6422,chr13,19107440,19107405,+,43,18
reads_R-HPV39|137,reads_R-HPV39,HPV39,left,4,6422,chr13,21859464,21859429,+,43,18
reads_R-HPV39|138,reads_R-HPV39,HPV39,left,4,6422,chr13,28997628,28997593,+,43,18
reads_R-HPV39|139,reads_R-HPV39,HPV39,left,4,6422,chr13,35417978,35417943,+,43,18
reads_R-HPV39|140,reads_R-HPV39,HPV39,left,4,6422,chr13,35425885,35425850,+,43,18
reads_R-HPV39|141,reads_R-HPV39,HPV39,left,4,6422,chr13,36489939,36489904,+,43,18
reads_R-HPV39|142,reads_R-HPV39,HPV39,left,4,6422,chr13,37826011,37825976,+,43,18
reads_R-HPV39|143,reads_R-HPV39,HPV39,left,4,6422,chr12,2134044,2134009,+,43,18
reads_R-HPV39|144,reads_R-HPV39,HPV39,left,4,6422,chr12,16380881,16380846,+,43,18
reads_R-HPV39|145,reads_R-HPV39,HPV39,left,4,6422,chr12,17562832,17562797,+,43,18
reads_R-HPV39|146,reads_R-HPV39,HPV39,left,4,6422,chr12,17783249,17783214,+,43,18
reads_R-HPV39|147,reads_R-HPV39,HPV39,left,4,6422,chr12,20979477,20979442,+,43,18
reads_R-HPV39|148,reads_R-HPV39,HPV39,left,4,6422,chr11,4173983,4173948,+,43,18
reads_R-HPV39|149,reads_R-HPV39,HPV39,left,4,6422,chr11,7177711,7177676,+,43,18
reads_R-HPV39|150,reads_R-HPV39,HPV39,left,4,6422,chr11,13797566,13797531,+,43,18
reads_R-HPV39|151,reads_R-HPV39,HPV39,left,4,6422,chr11,14631904,14631869,+,43,18
reads_R-HPV39|152,reads_R-HPV39,HPV39,left,4,6422,chr11,17343051,17343016,+,43,18
reads_R-HPV39|153,reads_R-HPV39,HPV39,left,4,6422,chr10,10694750,10694715,+,43,18
reads_R-HPV39|154,reads_R-HPV39,HPV39,left,4,6422,chr10,15668257,15668222,+,43,18
reads_R-HPV39|155,reads_R-HPV39,HPV39,left,4,6422,chr10,17720550,17720515,+,43,18
reads_R-HPV39|156,reads_R-HPV39,HPV39,left,4,6422,chr10,19584963,19584928,+,43,18
reads_R-HPV39|157,reads_R-HPV39,HPV39,left,4,6422,chr10,20529424,20529389,+,43,18
reads_R-HPV39|158,reads_R-HPV39,HPV39,left,4,6422,chr10,23670154,23670119,+,43,18
reads_R-HPV39|159,reads_R-HPV39,HPV39,left,4,6422,chr10,24065880,24065845,+,43,18
reads_R-HPV39|160,reads_R-HPV39,HPV39,left,4,6422,chr1,43118251,43118216,+,43,18
reads_R-HPV39|161,reads_R-HPV39,HPV39,left,4,6422,chr1,56734151,56734116,+,43,18
reads_R-HPV39|162,reads_R-HPV39,HPV39,left,4,6422,KI270728.1,1102533,1102498,+,43,18
reads_R-HPV39|163,reads_R-HPV39,HPV39,left,4,6422,KI270722.1,80124,80089,+,43,18
reads_R-HPV39|164,reads_R-HPV39,HPV39,left,4,6422,chrY,4868776,4868811,-,43,18
reads_R-HPV39|165,reads_R-HPV39,HPV39,left,4,6422,chrY,14104552,14104587,-,43,18
reads_R-HPV39|166,reads_R-HPV39,HPV39,left,4,6422,chrY,14923610,14923645,-,43,18
reads_R-HPV39|167,reads_R-HPV39,HPV39,left,4,6422,chrY,14955171,14955206,-,43,18
reads_R-HPV39|168,reads_R-HPV39,HPV39,left,4,6422,chrX,5482728,5482763,-,43,18
reads_R-HPV39|169,reads_R-HPV39,HPV39,left,4,6422,chrX,12540514,12540549,-,43,18
reads_R-HPV39|170,reads_R-HPV39,HPV39,left,4,6422,chrX,13727031,13727066,-,43,18
reads_R-HPV39|171,reads_R-HPV39,HPV39,left,4,6422,chrX,16362478,16362513,-,43,18
reads_R-HPV39|172,reads_R-HPV39,HPV39,left,4,6422,chrX,16499757,16499792,-,43,18
reads_R-HPV39|173,reads_R-HPV39,HPV39,left,4,6422,chrX,19419463,19419498,-,43,18
reads_R-HPV39|174,reads_R-HPV39,HPV39,left,4,6422,chrX,20773586,20773621,-,43,18
reads_R-HPV39|175,reads_R-HPV39,HPV39,left,4,6422,chr9,6138132,6138167,-,43,18
reads_R-HPV39|176,reads_R-HPV39,HPV39,left,4,6422,chr9,6378680,6378715,-,43,18
reads_R-HPV39|177,reads_R-HPV39,HPV39,left,4,6422,chr9,10948915,10948950,-,43,18
reads_R-HPV39|178,reads_R-HPV39,HPV39,left,4,6422,chr8,4176854,4176889,-,43,18
reads_R-HPV39|179,reads_R-HPV39,HPV39,left,4,6422,chr8,16672400,16672435,-,43,18
reads_R-HPV39|180,reads_R-HPV39,HPV39,left,4,6422,chr7,9253275,9253310,-,43,18
reads_R-HPV39|181,reads_R-HPV39,HPV39,left,4,6422,chr7,10535611,10535646,-,43,18
reads_R-HPV39|182,reads_R-HPV39,HPV39,left,4,6422,chr7,16218716,16218751,-,43,18
reads_R-HPV39|183,reads_R-HPV39,HPV39,left,4,6422,chr7,22530585,22530620,-,43,18
reads_R-HPV39|184,reads_R-HPV39,HPV39,left,4,6422,chr7,23323344,23323379,-,43,18
reads_R-HPV39|185,reads_R-HPV39,HPV39,left,4,6422,chr6,2066688,2066723,-,43,18
reads_R-HPV39|186,reads_R-HPV39,HPV39,left,4,6422,chr6,6213953,6213988,-,43,18
reads_R-HPV39|187,reads_R-HPV39,HPV39,left,4,6422,chr6,12141808,12141843,-,43,18
reads_R-HPV39|188,reads_R-HPV39,HPV39,left,4,6422,chr6,23806340,23806375,-,43,18
reads_R-HPV39|189,reads_R-HPV39,HPV39,left,4,6422,chr6,27010838,27010873,-,43,18
reads_R-HPV39|190,reads_R-HPV39,HPV39,left,4,6422,chr5,1712094,1712129,-,43,18
reads_R-HPV39|191,reads_R-HPV39,HPV39,left,4,6422,chr5,7233005,7233040,-,43,18
reads_R-HPV39|192,reads_R-HPV39,HPV39,left,4,6422,chr5,15273686,15273721,-,43,18
reads_R-HPV39|193,reads_R-HPV39,HPV39,left,4,6422,chr5,27211600,27211635,-,43,18
reads_R-HPV39|194,reads_R-HPV39,HPV39,left,4,6422,chr4,12463715,12463750,-,43,18
reads_R-HPV39|195,reads_R-HPV39,HPV39,left,4,6422,chr4,14483037,14483072,-,43,18
reads_R-HPV39|196,reads_R-HPV39,HPV39,left,4,6422,chr4,15176293,15176328,-,43,18
reads_R-HPV39|197,reads_R-HPV39,HPV39,left,4,6422,chr4,15280934,15280969,-,43,18
reads_R-HPV39|198,reads_R-HPV39,HPV39,left,4,6422,chr3,4176963,4176998,-,43,18
reads_R-HPV39|199,reads_R-HPV39,HPV39,left,4,6422,chr22,11961796,11961831,-,43,18
reads_R-HPV39|200,reads_R-HPV39,HPV39,left,4,6422,chr22,12803746,12803781,-,43,18
reads_R-HPV39|201,reads_R-HPV39,HPV39,left,4,6422,chr22,15939515,15939550,-,43,18
reads_R-HPV39|202,reads_R-HPV39,HPV39,left,4,6422,chr22,23665389,23665424,-,42,18
reads_R-HPV39|203,reads_R-HPV39,HPV39,left,4,6422,chr22,28312139,28312174,-,43,18
reads_R-HPV39|204,reads_R-HPV39,HPV39,left,4,6422,chr21,17273826,17273861,-,43,18
reads_R-HPV39|205,reads_R-HPV39,HPV39,left,4,6422,chr21,40111840,40111875,-,43,18
reads_R-HPV39|206,reads_R-HPV39,HPV39,left,4,6422,chr20,6189348,6189383,-,43,18
reads_R-HPV39|207,reads_R-HPV39,HPV39,left,4,6422,chr20,14272918,14272953,-,43,18
reads_R-HPV39|208,reads_R-HPV39,HPV39,left,4,6422,chr20,18603198,18603233,-,43,18
reads_R-HPV39|209,reads_R-HPV39,HPV39,left,4,6422,chr20,23790875,23790910,-,43,18
reads_R-HPV39|210,reads_R-HPV39,HPV39,left,4,6422,chr20,25332230,25332265,-,43,18
reads_R-HPV39|211,reads_R-HPV39,HPV39,left,4,6422,chr2,801832,801867,-,43,18
reads_R-HPV39|212,reads_R-HPV39,HPV39,left,4,6422,chr2,8969794,8969829,-,43,18
reads_R-HPV39|213,reads_R-HPV39,HPV39,left,4,6422,chr2,14101560,14101595,-,43,18
reads_R-HPV39|214,reads_R-HPV39,HPV39,left,4,6422,chr2,15441931,15441966,-,43,18
reads_R-HPV39|215,reads_R-HPV39,HPV39,left,4,6422,chr2,31491512,31491547,-,43,18
reads_R-HPV39|216,reads_R-HPV39,HPV39,left,4,6422,chr2,35236177,35236212,-,43,18
reads_R-HPV39|217,reads_R-HPV39,HPV39,left,4,6422,chr2,35768557,35768592,-,43,18
reads_R-HPV39|218,reads_R-HPV39,HPV39,left,4,6422,chr19,20826935,20826970,-,43,18
reads_R-HPV39|219,reads_R-HPV39,HPV39,left,4,6422,chr19,20843415,20843450,-,43,18
reads_R-HPV39|220,reads_R-HPV39,HPV39,left,4,6422,chr19,29350737,29350772,-,43,18
reads_R-HPV39|221,reads_R-HPV39,HPV39,left,4,6422,chr19,34862473,34862508,-,43,18
reads_R-HPV39|222,reads_R-HPV39,HPV39,left,4,6422,chr19,40915092,40915127,-,43,18
reads_R-HPV39|223,reads_R-HPV39,HPV39,left,4,6422,chr18,6166103,6166138,-,43,18
reads_R-HPV39|224,reads_R-HPV39,HPV39,left,4,6422,chr18,7554995,7555030,-,43,18
reads_R-HPV39|225,reads_R-HPV39,HPV39,left,4,6422,chr18,14165073,14165108,-,43,18
reads_R-HPV39|226,reads_R-HPV39,HPV39,left,4,6422,chr18,22531927,22531962,-,43,18
reads_R-HPV39|227,reads_R-HPV39,HPV39,left,4,6422,chr18,23326476,23326511,-,43,18
reads_R-HPV39|228,reads_R-HPV39,HPV39,left,4,6422,chr18,27512298,27512333,-,43,18
reads_R-HPV39|229,reads_R-HPV39,HPV39,left,4,6422,chr18,28242729,28242764,-,43,18
reads_R-HPV39|230,reads_R-HPV39,HPV39,left,4,6422,chr17,3349456,3349491,-,43,18
reads_R-HPV39|231,reads_R-HPV39,HPV39,left,4,6422,chr17,5575548,5575583,-,43,18
reads_R-HPV39|232,reads_R-HPV39,HPV39,left,4,6422,chr17,26738115,26738150,-,42,18
reads_R-HPV39|233,reads_R-HPV39,HPV39,left,4,6422,chr17,61112511,61112546,-,43,18
reads_R-HPV39|234,reads_R-HPV39,HPV39,left,4,6422,chr16,31939962,31939997,-,43,18
reads_R-HPV39|235,reads_R-HPV39,HPV39,left,4,6422,chr16,35470960,35470995,-,43,18
reads_R-HPV39|236,reads_R-HPV39,HPV39,left,4,6422,chr16,47324758,47324793,-,43,18
reads_R-HPV39|237,reads_R-HPV39,HPV39,left,4,6422,chr15,20313312,20313347,-,43,18
reads_R-HPV39|238,reads_R-HPV39,HPV39,left,4,6422,chr15,23716360,23716395,-,43,18
reads_R-HPV39|239,reads_R-HPV39,HPV39,left,4,6422,chr15,37532437,37532472,-,43,18
reads_R-HPV39|240,reads_R-HPV39,HPV39,left,4,6422,chr15,38785032,38785067,-,43,18
reads_R-HPV39|241,reads_R-HPV39,HPV39,left,4,6422,chr15,44740740,44740775,-,43,18
reads_R-HPV39|242,reads_R-HPV39,HPV39,left,4,6422,chr15,47167821,47167856,-,43,18
reads_R-HPV39|243,reads_R-HPV39,HPV39,left,4,6422,chr14,20282459,20282494,-,43,18
reads_R-HPV39|244,reads_R-HPV39,HPV39,left,4,6422,chr14,20913002,20913037,-,43,18
reads_R-HPV39|245,reads_R-HPV39,HPV39,left,4,6422,chr14,23979217,23979252,-,43,18
reads_R-HPV39|246,reads_R-HPV39,HPV39,left,4,6422,chr14,24021995,24022030,-,43,18
reads_R-HPV39|247,reads_R-HPV39,HPV39,left,4,6422,chr14,24493843,24493878,-,43,18
reads_R-HPV39|248,reads_R-HPV39,HPV39,left,4,6422,chr14,24528350,24528385,-,43,18
reads_R-HPV39|249,reads_R-HPV39,HPV39,left,4,6422,chr13,19499073,19499108,-,43,18
reads_R-HPV39|250,reads_R-HPV39,HPV39,left,4,6422,chr13,38114447,38114482,-,43,18
reads_R-HPV39|251,reads_R-HPV39,HPV39,left,4,6422,chr12,4511164,4511199,-,43,18
reads_R-HPV39|252,reads_R-HPV39,HPV39,left,4,6422,chr12,17857829,17857864,-,43,18
reads_R-HPV39|253,reads_R-HPV39,HPV39,left,4,6422,chr12,20670122,20670157,-,43,18
reads_R-HPV39|254,reads_R-HPV39,HPV39,left,4,6422,chr11,4264777,4264812,-,43,18
reads_R-HPV39|255,reads_R-HPV39,HPV39,left,4,6422,chr11,14431348,14431383,-,43,18
reads_R-HPV39|256,reads_R-HPV39,HPV39,left,4,6422,chr10,5225099,5225134,-,43,18
reads_R-HPV39|257,reads_R-HPV39,HPV39,left,4,6422,chr10,6450354,6450389,-,43,18
reads_R-HPV39|258,reads_R-HPV39,HPV39,left,4,6422,chr10,9522292,9522327,-,43,18
reads_R-HPV39|259,reads_R-HPV39,HPV39,left,4,6422,chr10,22857690,22857725,-,43,18
reads_R-HPV39|260,reads_R-HPV39,HPV39,left,4,6422,chr1,25508868,25508903,-,43,18
reads_R-HPV39|261,reads_R-HPV39,HPV39,left,4,6422,chr1,34253029,34253064,-,43,18
reads_R-HPV39|262,reads_R-HPV39,HPV39,left,4,6422,chr1,40367127,40367162,-,43,18
reads_R-HPV39|263,reads_R-HPV39,HPV39,left,4,6422,chr1,45182673,45182708,-,43,18
reads_R-HPV39|264,reads_R-HPV39,HPV39,left,4,6422,KI270741.1,155297,155332,-,43,18
reads_R-HPV39|265,reads_R-HPV39,HPV39,left,4,6422,KI270725.1,12815,12850,-,43,18
reads_R-HPV39|266,reads_R-HPV39,HPV39,left,4,6422,GL000219.1,36388,36423,-,43,18
