multiqc_index,sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV33|34,reads_R-HPV33,HPV33,right,10,7242,chr20,51818857,51818894,+,41,5
reads_R-HPV33|35,reads_R-HPV33,HPV33,left,10,2495,chr3,98916484,98916520,-,40,4
reads_R-HPV33|36,reads_R-HPV33,HPV33,right,10,5154,chr15,76202900,76202939,+,40,4
reads_R-HPV33|37,reads_R-HPV33,HPV33,left,10,6463,chr10,30231013,30230973,+,41,3
reads_R-HPV33|38,reads_R-HPV33,HPV33,left,10,590,chr9,80456193,80456160,+,38,2
reads_R-HPV33|39,reads_R-HPV33,HPV33,left,10,2236,chrY,6887321,6887354,-,33,2
reads_R-HPV33|40,reads_R-HPV33,HPV33,right,10,3091,chr11,124813555,124813592,+,37,2
reads_R-HPV33|41,reads_R-HPV33,HPV33,right,10,4355,chr10,111404751,111404792,+,41,2
reads_R-HPV33|42,reads_R-HPV33,HPV33,right,10,5047,chr2,9799051,9799088,+,37,2
reads_R-HPV33|43,reads_R-HPV33,HPV33,right,9,3309,chr12,79946046,79946083,+,41,8
reads_R-HPV33|44,reads_R-HPV33,HPV33,left,9,4556,chr21,17785303,17785267,+,40,6
reads_R-HPV33|45,reads_R-HPV33,HPV33,right,9,7412,chr12,78794550,78794513,-,41,6
reads_R-HPV33|46,reads_R-HPV33,HPV33,right,9,2406,chr12,74482992,74482957,-,39,5
reads_R-HPV33|47,reads_R-HPV33,HPV33,left,4,950,chr19,30846107,30846070,+,41,8
reads_R-HPV33|48,reads_R-HPV33,HPV33,left,4,950,chr8,56235853,56235888,-,39,6
reads_R-HPV33|49,reads_R-HPV33,HPV33,right,4,2052,chr5,172246699,172246735,+,39,6
reads_R-HPV33|50,reads_R-HPV33,HPV33,right,4,2052,chr10,124503953,124503917,-,40,6
reads_R-HPV33|51,reads_R-HPV33,HPV33,right,4,2052,chr1,36457038,36457003,-,39,6
reads_R-HPV33|52,reads_R-HPV33,HPV33,right,4,2703,chr5,124315213,124315178,-,37,6
reads_R-HPV33|53,reads_R-HPV33,HPV33,right,4,2703,chr4,159321426,159321459,+,37,5
reads_R-HPV33|54,reads_R-HPV33,HPV33,right,4,2703,chr19,14176635,14176602,-,39,5
reads_R-HPV33|55,reads_R-HPV33,HPV33,right,4,2703,chr19,42969134,42969097,-,41,5
reads_R-HPV33|56,reads_R-HPV33,HPV33,left,4,4839,chr6,49722679,49722715,-,40,5
reads_R-HPV33|57,reads_R-HPV33,HPV33,left,4,950,chr4,106293406,106293444,-,39,4
reads_R-HPV33|58,reads_R-HPV33,HPV33,right,4,2052,chr2,134817322,134817292,-,39,4
reads_R-HPV33|59,reads_R-HPV33,HPV33,right,4,2703,chr6,118202293,118202259,-,38,4
reads_R-HPV33|60,reads_R-HPV33,HPV33,right,4,2703,chr6,7070305,7070272,-,36,4
reads_R-HPV33|61,reads_R-HPV33,HPV33,right,4,2703,chr9,131992620,131992656,+,38,4
reads_R-HPV33|62,reads_R-HPV33,HPV33,right,4,2703,chr9,86071316,86071352,+,38,4
reads_R-HPV33|63,reads_R-HPV33,HPV33,right,4,2703,chr19,2911604,2911640,+,38,4
reads_R-HPV33|64,reads_R-HPV33,HPV33,right,4,2703,chr16,81685784,81685818,+,38,4
reads_R-HPV33|65,reads_R-HPV33,HPV33,right,4,2703,chr13,99122794,99122830,+,39,4
reads_R-HPV33|66,reads_R-HPV33,HPV33,right,4,2703,chr10,53212039,53212075,+,38,4
reads_R-HPV33|67,reads_R-HPV33,HPV33,right,4,2703,chrY,2724565,2724531,-,37,4
reads_R-HPV33|68,reads_R-HPV33,HPV33,right,4,2703,chrX,54452065,54452029,-,39,4
reads_R-HPV33|69,reads_R-HPV33,HPV33,right,4,2703,chrX,8057882,8057846,-,37,4
reads_R-HPV33|70,reads_R-HPV33,HPV33,right,4,2703,chrX,2724565,2724531,-,37,4
reads_R-HPV33|71,reads_R-HPV33,HPV33,right,4,2703,chr2,109399574,109399538,-,37,4
reads_R-HPV33|72,reads_R-HPV33,HPV33,right,4,2703,chr11,120787116,120787080,-,38,4
reads_R-HPV33|73,reads_R-HPV33,HPV33,right,4,2703,chr1,117186824,117186790,-,38,4
reads_R-HPV33|74,reads_R-HPV33,HPV33,right,4,2703,chr5,37178980,37179017,+,39,4
reads_R-HPV33|75,reads_R-HPV33,HPV33,right,4,2703,chr9,129363230,129363192,-,39,4
reads_R-HPV33|76,reads_R-HPV33,HPV33,left,4,4839,chr3,148420288,148420252,+,38,4
reads_R-HPV33|77,reads_R-HPV33,HPV33,left,4,4839,chr13,42616647,42616682,-,38,4
reads_R-HPV33|78,reads_R-HPV33,HPV33,left,4,950,chrY,23497475,23497438,+,36,3
reads_R-HPV33|79,reads_R-HPV33,HPV33,left,4,950,chr8,17765006,17764965,+,37,3
reads_R-HPV33|80,reads_R-HPV33,HPV33,left,4,950,chr7,39071147,39071106,+,38,3
reads_R-HPV33|81,reads_R-HPV33,HPV33,left,4,950,chr18,11842506,11842465,+,39,3
reads_R-HPV33|82,reads_R-HPV33,HPV33,left,4,950,chr18,14514120,14514079,+,38,3
reads_R-HPV33|83,reads_R-HPV33,HPV33,left,4,950,chr15,62550988,62550947,+,39,3
reads_R-HPV33|84,reads_R-HPV33,HPV33,left,4,950,chr15,21848657,21848616,+,39,3
reads_R-HPV33|85,reads_R-HPV33,HPV33,left,4,950,chr15,20837702,20837661,+,39,3
reads_R-HPV33|86,reads_R-HPV33,HPV33,left,4,950,chr11,50098094,50098057,+,36,3
reads_R-HPV33|87,reads_R-HPV33,HPV33,left,4,950,chr10,1704322,1704285,+,36,3
reads_R-HPV33|88,reads_R-HPV33,HPV33,left,4,950,chr1,30491345,30491307,+,37,3
reads_R-HPV33|89,reads_R-HPV33,HPV33,left,4,950,chr5,78238317,78238358,-,39,3
reads_R-HPV33|90,reads_R-HPV33,HPV33,left,4,950,chr3,111891521,111891562,-,38,3
reads_R-HPV33|91,reads_R-HPV33,HPV33,left,4,950,chr2,131623641,131623682,-,38,3
reads_R-HPV33|92,reads_R-HPV33,HPV33,left,4,950,chr16,56243147,56243188,-,39,3
reads_R-HPV33|93,reads_R-HPV33,HPV33,left,4,950,chr19,33164938,33164897,+,38,3
reads_R-HPV33|94,reads_R-HPV33,HPV33,right,4,2052,chr7,75917323,75917350,+,33,3
reads_R-HPV33|95,reads_R-HPV33,HPV33,right,4,2052,chr2,128712362,128712389,+,33,3
reads_R-HPV33|96,reads_R-HPV33,HPV33,right,4,2052,chr2,72541929,72541956,+,33,3
reads_R-HPV33|97,reads_R-HPV33,HPV33,right,4,2052,chr18,44400398,44400425,+,33,3
reads_R-HPV33|98,reads_R-HPV33,HPV33,right,4,2052,chr9,131300446,131300419,-,32,3
reads_R-HPV33|99,reads_R-HPV33,HPV33,right,4,2052,chr8,89498224,89498197,-,32,3
reads_R-HPV33|100,reads_R-HPV33,HPV33,right,4,2052,chr14,96287017,96286990,-,33,3
reads_R-HPV33|101,reads_R-HPV33,HPV33,right,4,2052,chr11,47701590,47701563,-,33,3
reads_R-HPV33|102,reads_R-HPV33,HPV33,right,4,2052,chr10,7779169,7779143,-,32,3
reads_R-HPV33|103,reads_R-HPV33,HPV33,right,4,2703,chr5,79683252,79683223,-,31,3
reads_R-HPV33|104,reads_R-HPV33,HPV33,right,4,2703,chr5,122102581,122102551,-,36,3
reads_R-HPV33|105,reads_R-HPV33,HPV33,right,4,2703,chr4,184750677,184750716,+,38,3
reads_R-HPV33|106,reads_R-HPV33,HPV33,right,4,2703,chr2,219070556,219070594,+,38,3
reads_R-HPV33|107,reads_R-HPV33,HPV33,right,4,2703,chr19,47437282,47437318,+,38,3
reads_R-HPV33|108,reads_R-HPV33,HPV33,right,4,2703,chr14,59199316,59199355,+,38,3
reads_R-HPV33|109,reads_R-HPV33,HPV33,right,4,2703,chr7,98599885,98599847,-,38,3
reads_R-HPV33|110,reads_R-HPV33,HPV33,right,4,2703,chr3,121329659,121329620,-,38,3
reads_R-HPV33|111,reads_R-HPV33,HPV33,right,4,2703,chr19,5483739,5483703,-,37,3
reads_R-HPV33|112,reads_R-HPV33,HPV33,right,4,2703,chr16,50395704,50395667,-,35,3
reads_R-HPV33|113,reads_R-HPV33,HPV33,right,4,2703,chr16,85811183,85811145,-,37,3
reads_R-HPV33|114,reads_R-HPV33,HPV33,left,4,4839,chr14,96117889,96117852,+,37,3
reads_R-HPV33|115,reads_R-HPV33,HPV33,left,4,950,chrY,26173132,26173169,-,36,2
reads_R-HPV33|116,reads_R-HPV33,HPV33,left,4,950,chr8,25430576,25430617,-,39,2
reads_R-HPV33|117,reads_R-HPV33,HPV33,left,4,950,chr7,25131267,25131308,-,39,2
reads_R-HPV33|118,reads_R-HPV33,HPV33,left,4,950,chr5,124897788,124897829,-,38,2
reads_R-HPV33|119,reads_R-HPV33,HPV33,left,4,950,chr2,236952492,236952533,-,39,2
reads_R-HPV33|120,reads_R-HPV33,HPV33,left,4,950,chr2,205884389,205884430,-,39,2
reads_R-HPV33|121,reads_R-HPV33,HPV33,left,4,950,chr15,56182089,56182126,-,36,2
reads_R-HPV33|122,reads_R-HPV33,HPV33,left,4,950,chr14,59976172,59976213,-,39,2
reads_R-HPV33|123,reads_R-HPV33,HPV33,right,4,2052,chr8,20082654,20082680,+,26,2
reads_R-HPV33|124,reads_R-HPV33,HPV33,right,4,2052,chr2,241293252,241293222,-,31,2
reads_R-HPV33|125,reads_R-HPV33,HPV33,right,4,2052,chr16,13299475,13299445,-,32,2
reads_R-HPV33|126,reads_R-HPV33,HPV33,right,4,2703,chr7,131351682,131351709,+,28,2
reads_R-HPV33|127,reads_R-HPV33,HPV33,right,4,2703,chr7,128378547,128378574,+,28,2
reads_R-HPV33|128,reads_R-HPV33,HPV33,right,4,2703,chr10,15214980,15215007,+,28,2
reads_R-HPV33|129,reads_R-HPV33,HPV33,right,4,2703,chr1,244726273,244726300,+,28,2
reads_R-HPV33|130,reads_R-HPV33,HPV33,right,4,2703,chr3,32933549,32933522,-,28,2
reads_R-HPV33|131,reads_R-HPV33,HPV33,right,4,2703,chrX,2793124,2793154,+,31,2
reads_R-HPV33|132,reads_R-HPV33,HPV33,right,4,2703,chr15,48305699,48305731,+,31,2
reads_R-HPV33|133,reads_R-HPV33,HPV33,right,4,2703,chr11,121384902,121384934,+,31,2
reads_R-HPV33|134,reads_R-HPV33,HPV33,right,4,2703,chr8,63201320,63201290,-,31,2
reads_R-HPV33|135,reads_R-HPV33,HPV33,right,4,2703,chr6,10351316,10351286,-,30,2
reads_R-HPV33|136,reads_R-HPV33,HPV33,right,4,2703,chr5,128688676,128688646,-,30,2
reads_R-HPV33|137,reads_R-HPV33,HPV33,right,4,2703,chr5,81905855,81905823,-,31,2
reads_R-HPV33|138,reads_R-HPV33,HPV33,right,4,2703,chr3,124740754,124740724,-,30,2
reads_R-HPV33|139,reads_R-HPV33,HPV33,right,4,2703,chr16,15809328,15809298,-,31,2
reads_R-HPV33|140,reads_R-HPV33,HPV33,right,4,2703,chr1,32124474,32124442,-,31,2
reads_R-HPV33|141,reads_R-HPV33,HPV33,right,4,2703,chr11,10935784,10935818,+,34,2
reads_R-HPV33|142,reads_R-HPV33,HPV33,right,4,2703,chr4,177414928,177414894,-,34,2
reads_R-HPV33|143,reads_R-HPV33,HPV33,right,4,2703,chr5,16963980,16964020,+,37,2
reads_R-HPV33|144,reads_R-HPV33,HPV33,left,4,4839,chr7,37570086,37570046,+,37,2
reads_R-HPV33|145,reads_R-HPV33,HPV33,left,4,4839,chr4,27869915,27869881,+,35,2
reads_R-HPV33|146,reads_R-HPV33,HPV33,left,4,4839,chr16,60200019,60199982,+,35,2
reads_R-HPV33|147,reads_R-HPV33,HPV33,left,4,4839,chrX,20969364,20969404,-,37,2
reads_R-HPV33|148,reads_R-HPV33,HPV33,left,4,4839,chr2,159295617,159295656,-,37,2
reads_R-HPV33|149,reads_R-HPV33,HPV33,left,4,4839,chr18,54710522,54710562,-,37,2
reads_R-HPV33|150,reads_R-HPV33,HPV33,left,4,4839,chr11,101444441,101444478,-,34,2
reads_R-HPV33|151,reads_R-HPV33,HPV33,left,4,4839,chr7,69279590,69279560,+,32,2
reads_R-HPV33|152,reads_R-HPV33,HPV33,left,4,4839,chr6,125433796,125433766,+,31,2
reads_R-HPV33|153,reads_R-HPV33,HPV33,left,4,4839,chr18,8177713,8177683,+,31,2
reads_R-HPV33|154,reads_R-HPV33,HPV33,left,4,4839,chr13,89413262,89413232,+,30,2
reads_R-HPV33|155,reads_R-HPV33,HPV33,left,4,4839,chr5,34039377,34039407,-,31,2
reads_R-HPV33|156,reads_R-HPV33,HPV33,left,4,4839,chr18,4057631,4057661,-,30,2
reads_R-HPV33|157,reads_R-HPV33,HPV33,left,4,4839,chr17,69349067,69349097,-,31,2
reads_R-HPV33|158,reads_R-HPV33,HPV33,left,4,4839,chr11,94033168,94033198,-,31,2
reads_R-HPV33|159,reads_R-HPV33,HPV33,left,4,6836,chr7,55611947,55611906,+,39,2
reads_R-HPV33|160,reads_R-HPV33,HPV33,right,4,7242,chr5,170015876,170015916,+,38,2
reads_R-HPV33|161,reads_R-HPV33,HPV33,right,4,7242,chrY,22690594,22690555,-,36,2
reads_R-HPV33|162,reads_R-HPV33,HPV33,right,4,7770,chr16,70038731,70038772,+,41,2
