sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV33,HPV33,right,4,2703,chr7,128378547,128378574,+,28,2
reads_R-HPV33,HPV33,right,4,2703,chr4,159321426,159321459,+,37,5
reads_R-HPV33,HPV33,right,4,2703,chr10,15214980,15215007,+,28,2
reads_R-HPV33,HPV33,right,4,2703,chr1,244726273,244726300,+,28,2
reads_R-HPV33,HPV33,right,1,2703,chr1,62232775,62232800,+,25,1
reads_R-HPV33,HPV33,right,4,2703,chr6,118202293,118202259,-,38,4
reads_R-HPV33,HPV33,right,4,2703,chr6,7070305,7070272,-,36,4
reads_R-HPV33,HPV33,right,4,2703,chr5,124315213,124315178,-,37,6
reads_R-HPV33,HPV33,right,4,2703,chr5,79683252,79683223,-,31,3
reads_R-HPV33,HPV33,right,4,2703,chr3,32933549,32933522,-,28,2
reads_R-HPV33,HPV33,right,4,2703,chr19,14176635,14176602,-,39,5
reads_R-HPV33,HPV33,right,7,2703,chr5,158034371,158034343,-,28,1
reads_R-HPV33,HPV33,right,4,2703,chrX,2793124,2793154,+,31,2
reads_R-HPV33,HPV33,right,1,2703,chr9,98685909,98685939,+,30,1
reads_R-HPV33,HPV33,right,4,2703,chr9,131992620,131992656,+,38,4
reads_R-HPV33,HPV33,right,4,2703,chr9,86071316,86071352,+,38,4
reads_R-HPV33,HPV33,right,1,2703,chr7,73587637,73587668,+,31,1
reads_R-HPV33,HPV33,right,1,2703,chr5,37178981,37179011,+,30,1
reads_R-HPV33,HPV33,right,0,2703,chr22,46144422,46144452,+,30,1
reads_R-HPV33,HPV33,right,1,2703,chr19,47437283,47437313,+,30,1
reads_R-HPV33,HPV33,right,4,2703,chr19,2911604,2911640,+,38,4
reads_R-HPV33,HPV33,right,1,2703,chr17,32601156,32601186,+,29,1
reads_R-HPV33,HPV33,right,4,2703,chr16,81685784,81685818,+,38,4
reads_R-HPV33,HPV33,right,4,2703,chr15,48305699,48305731,+,31,2
reads_R-HPV33,HPV33,right,1,2703,chr14,96761203,96761235,+,31,1
reads_R-HPV33,HPV33,right,4,2703,chr13,99122794,99122830,+,39,4
reads_R-HPV33,HPV33,right,0,2703,chr12,75977698,75977728,+,30,1
reads_R-HPV33,HPV33,right,3,2703,chr12,110600140,110600172,+,31,2
reads_R-HPV33,HPV33,right,1,2703,chr11,10935785,10935815,+,30,1
reads_R-HPV33,HPV33,right,4,2703,chr11,121384902,121384934,+,31,2
reads_R-HPV33,HPV33,right,4,2703,chr10,53212039,53212075,+,38,4
reads_R-HPV33,HPV33,right,1,2703,chr1,203723325,203723355,+,30,1
reads_R-HPV33,HPV33,right,4,2703,chrY,2724565,2724531,-,37,4
reads_R-HPV33,HPV33,right,4,2703,chrX,54452065,54452029,-,39,4
reads_R-HPV33,HPV33,right,4,2703,chrX,8057882,8057846,-,37,4
reads_R-HPV33,HPV33,right,4,2703,chrX,2724565,2724531,-,37,4
reads_R-HPV33,HPV33,right,1,2703,chr9,129363229,129363199,-,29,1
reads_R-HPV33,HPV33,right,4,2703,chr8,63201320,63201290,-,31,2
reads_R-HPV33,HPV33,right,4,2703,chr6,10351316,10351286,-,30,2
reads_R-HPV33,HPV33,right,4,2703,chr5,128688676,128688646,-,30,2
reads_R-HPV33,HPV33,right,4,2703,chr5,81905855,81905823,-,31,2
reads_R-HPV33,HPV33,right,4,2703,chr5,122102581,122102551,-,36,3
reads_R-HPV33,HPV33,right,1,2703,chr4,177414927,177414897,-,30,1
reads_R-HPV33,HPV33,right,4,2703,chr3,124740754,124740724,-,30,2
reads_R-HPV33,HPV33,right,1,2703,chr20,19884213,19884183,-,30,1
reads_R-HPV33,HPV33,right,4,2703,chr2,109399574,109399538,-,37,4
reads_R-HPV33,HPV33,right,1,2703,chr19,5483740,5483709,-,31,1
reads_R-HPV33,HPV33,right,4,2703,chr19,42969134,42969097,-,41,5
reads_R-HPV33,HPV33,right,4,2703,chr16,15809328,15809298,-,31,2
reads_R-HPV33,HPV33,right,1,2703,chr16,85811182,85811152,-,29,1
reads_R-HPV33,HPV33,right,1,2703,chr16,50395703,50395673,-,29,1
reads_R-HPV33,HPV33,right,3,2703,chr12,50527574,50527538,-,38,4
reads_R-HPV33,HPV33,right,4,2703,chr11,120787116,120787080,-,38,4
reads_R-HPV33,HPV33,right,4,2703,chr1,32124474,32124442,-,31,2
reads_R-HPV33,HPV33,right,4,2703,chr1,117186824,117186790,-,38,4
reads_R-HPV33,HPV33,right,1,2703,chr9,98685908,98685939,+,31,1
reads_R-HPV33,HPV33,right,1,2703,chr7,73587638,73587668,+,30,1
reads_R-HPV33,HPV33,right,4,2703,chr5,37178980,37179017,+,39,4
reads_R-HPV33,HPV33,right,4,2703,chr4,184750677,184750716,+,38,3
reads_R-HPV33,HPV33,right,3,2703,chr22,46144421,46144455,+,34,2
reads_R-HPV33,HPV33,right,3,2703,chr22,36308493,36308530,+,39,4
reads_R-HPV33,HPV33,right,3,2703,chr22,33820547,33820584,+,37,3
reads_R-HPV33,HPV33,right,4,2703,chr2,219070556,219070594,+,38,3
reads_R-HPV33,HPV33,right,4,2703,chr19,47437282,47437318,+,38,3
reads_R-HPV33,HPV33,right,4,2703,chr14,59199316,59199355,+,38,3
reads_R-HPV33,HPV33,right,3,2703,chr12,121573178,121573215,+,39,4
reads_R-HPV33,HPV33,right,3,2703,chr12,75977697,75977734,+,37,3
reads_R-HPV33,HPV33,right,4,2703,chr11,10935784,10935818,+,34,2
reads_R-HPV33,HPV33,right,1,2703,chr10,21279381,21279412,+,30,1
reads_R-HPV33,HPV33,right,1,2703,chr1,203723324,203723356,+,32,1
reads_R-HPV33,HPV33,right,4,2703,chr9,129363230,129363192,-,39,4
reads_R-HPV33,HPV33,right,1,2703,chr9,5667121,5667090,-,29,1
reads_R-HPV33,HPV33,right,4,2703,chr7,98599885,98599847,-,38,3
reads_R-HPV33,HPV33,right,1,2703,chr5,1426337,1426304,-,31,1
reads_R-HPV33,HPV33,right,4,2703,chr4,177414928,177414894,-,34,2
reads_R-HPV33,HPV33,right,4,2703,chr3,121329659,121329620,-,38,3
reads_R-HPV33,HPV33,right,3,2703,chr22,43164241,43164204,-,38,4
reads_R-HPV33,HPV33,right,1,2703,chr20,19884214,19884183,-,31,1
reads_R-HPV33,HPV33,right,4,2703,chr19,5483739,5483703,-,37,3
reads_R-HPV33,HPV33,right,4,2703,chr16,50395704,50395667,-,35,3
reads_R-HPV33,HPV33,right,4,2703,chr16,85811183,85811145,-,37,3
reads_R-HPV33,HPV33,right,1,2703,chr1,230799830,230799799,-,30,1
reads_R-HPV33,HPV33,right,4,2703,chr5,16963980,16964020,+,37,2
reads_R-HPV33,HPV33,right,1,2703,chr6,143092844,143092807,-,36,1
reads_R-HPV33,HPV33,right,1,2703,chr20,35614595,35614558,-,35,1
reads_R-HPV33,HPV33,right,10,2732,chr8,96438245,96438206,-,41,9
reads_R-HPV33,HPV33,left,10,2881,chr11,104343694,104343659,+,41,9
reads_R-HPV33,HPV33,right,10,3091,chr11,124813554,124813590,+,40,6
reads_R-HPV33,HPV33,right,10,3091,chr11,124813555,124813592,+,37,2
reads_R-HPV33,HPV33,left,10,3142,chr3,15008084,15008121,-,41,8
reads_R-HPV33,HPV33,right,9,3309,chr12,79946046,79946083,+,41,8
reads_R-HPV33,HPV33,right,10,3379,chr3,30836888,30836928,+,41,5
reads_R-HPV33,HPV33,right,10,3649,chr2,138702901,138702864,-,41,8
reads_R-HPV33,HPV33,right,10,3738,chr6,100619032,100619065,+,41,7
reads_R-HPV33,HPV33,right,10,3823,chr1,111310600,111310562,-,40,9
reads_R-HPV33,HPV33,right,10,3990,chr4,24567653,24567691,+,40,9
reads_R-HPV33,HPV33,right,10,4355,chr10,111404751,111404792,+,41,2
reads_R-HPV33,HPV33,left,1,4408,chr7,32376973,32376933,+,38,1
reads_R-HPV33,HPV33,left,1,4408,chr15,59304269,59304229,+,40,1
reads_R-HPV33,HPV33,left,1,4408,chr18,34272339,34272379,-,40,1
reads_R-HPV33,HPV33,left,7,4408,chr20,29389756,29389783,-,27,1
reads_R-HPV33,HPV33,left,9,4556,chr21,17785303,17785267,+,40,6
reads_R-HPV33,HPV33,left,10,4652,chr11,120162755,120162718,+,41,5
reads_R-HPV33,HPV33,left,10,4652,chr20,40073151,40073183,-,41,7
reads_R-HPV33,HPV33,left,10,4770,chr2,99435054,99435094,-,41,6
reads_R-HPV33,HPV33,left,4,4839,chr7,37570086,37570046,+,37,2
reads_R-HPV33,HPV33,left,1,4839,chr6,141857452,141857416,+,34,1
reads_R-HPV33,HPV33,left,4,4839,chr4,27869915,27869881,+,35,2
reads_R-HPV33,HPV33,left,4,4839,chr3,148420288,148420252,+,38,4
reads_R-HPV33,HPV33,left,3,4839,chr21,37548865,37548826,+,37,2
reads_R-HPV33,HPV33,left,1,4839,chr2,223187794,223187754,+,36,1
reads_R-HPV33,HPV33,left,4,4839,chr16,60200019,60199982,+,35,2
reads_R-HPV33,HPV33,left,4,4839,chr14,96117889,96117852,+,37,3
reads_R-HPV33,HPV33,left,1,4839,chr10,65271407,65271371,+,34,1
reads_R-HPV33,HPV33,left,4,4839,chrX,20969364,20969404,-,37,2
reads_R-HPV33,HPV33,left,1,4839,chr8,72125941,72125977,-,33,1
reads_R-HPV33,HPV33,left,4,4839,chr6,49722679,49722715,-,40,5
reads_R-HPV33,HPV33,left,4,4839,chr2,159295617,159295656,-,37,2
reads_R-HPV33,HPV33,left,4,4839,chr18,54710522,54710562,-,37,2
reads_R-HPV33,HPV33,left,4,4839,chr13,42616647,42616682,-,38,4
reads_R-HPV33,HPV33,left,4,4839,chr11,101444441,101444478,-,34,2
reads_R-HPV33,HPV33,left,4,4839,chr7,69279590,69279560,+,32,2
reads_R-HPV33,HPV33,left,4,4839,chr6,125433796,125433766,+,31,2
reads_R-HPV33,HPV33,left,3,4839,chr21,21080920,21080890,+,31,2
reads_R-HPV33,HPV33,left,4,4839,chr18,8177713,8177683,+,31,2
reads_R-HPV33,HPV33,left,4,4839,chr13,89413262,89413232,+,30,2
reads_R-HPV33,HPV33,left,4,4839,chr5,34039377,34039407,-,31,2
reads_R-HPV33,HPV33,left,4,4839,chr18,4057631,4057661,-,30,2
reads_R-HPV33,HPV33,left,4,4839,chr17,69349067,69349097,-,31,2
reads_R-HPV33,HPV33,left,4,4839,chr11,94033168,94033198,-,31,2
reads_R-HPV33,HPV33,left,1,4839,chrX,19908701,19908669,+,31,1
reads_R-HPV33,HPV33,left,1,4839,chrX,88102563,88102531,+,29,1
reads_R-HPV33,HPV33,left,1,4839,chr9,115744024,115743994,+,28,1
reads_R-HPV33,HPV33,left,1,4839,chr10,18961620,18961588,+,31,1
reads_R-HPV33,HPV33,left,1,4839,chr1,51607840,51607809,+,30,1
reads_R-HPV33,HPV33,left,1,4839,chrX,32269432,32269464,-,30,1
reads_R-HPV33,HPV33,left,1,4839,chr5,50879852,50879884,-,31,1
reads_R-HPV33,HPV33,left,1,4839,chr8,57300091,57300055,+,34,1
reads_R-HPV33,HPV33,left,1,4839,chr7,69279589,69279559,+,30,1
reads_R-HPV33,HPV33,left,1,4839,chr6,125433794,125433765,+,29,1
reads_R-HPV33,HPV33,left,1,4839,chr4,27869913,27869884,+,29,1
reads_R-HPV33,HPV33,left,1,4839,chr3,148420286,148420257,+,29,1
reads_R-HPV33,HPV33,left,0,4839,chr21,21080918,21080889,+,29,1
reads_R-HPV33,HPV33,left,1,4839,chr18,8177711,8177682,+,29,1
reads_R-HPV33,HPV33,left,1,4839,chr14,96117887,96117858,+,29,1
reads_R-HPV33,HPV33,left,1,4839,chr13,89413260,89413231,+,28,1
reads_R-HPV33,HPV33,left,1,4839,chr10,18961618,18961589,+,29,1
reads_R-HPV33,HPV33,left,1,4839,chr1,51607838,51607809,+,29,1
reads_R-HPV33,HPV33,left,1,4839,chrX,32269434,32269463,-,28,1
reads_R-HPV33,HPV33,left,1,4839,chr6,49722680,49722710,-,30,1
reads_R-HPV33,HPV33,left,1,4839,chr5,34039379,34039408,-,29,1
reads_R-HPV33,HPV33,left,1,4839,chr18,4057633,4057662,-,28,1
reads_R-HPV33,HPV33,left,1,4839,chr17,69349069,69349098,-,29,1
reads_R-HPV33,HPV33,left,1,4839,chr13,42616649,42616678,-,29,1
reads_R-HPV33,HPV33,left,1,4839,chr11,94033170,94033199,-,29,1
reads_R-HPV33,HPV33,left,1,4839,chr3,68531337,68531297,+,36,1
reads_R-HPV33,HPV33,left,1,4839,chr2,168439674,168439634,+,38,1
reads_R-HPV33,HPV33,left,1,4839,chr13,53105088,53105048,+,36,1
reads_R-HPV33,HPV33,left,1,4839,chr10,33999013,33998973,+,36,1
reads_R-HPV33,HPV33,left,1,4839,chr15,35188569,35188609,-,36,1
reads_R-HPV33,HPV33,right,10,4920,chr1,210143387,210143424,+,41,8
reads_R-HPV33,HPV33,right,10,5048,chr2,9799051,9799089,+,39,5
reads_R-HPV33,HPV33,right,10,5047,chr2,9799051,9799088,+,37,2
reads_R-HPV33,HPV33,right,10,5096,chr7,83750617,83750657,+,41,6
reads_R-HPV33,HPV33,right,10,5154,chr15,76202900,76202939,+,40,4
reads_R-HPV33,HPV33,right,7,5154,chr15,76202901,76202938,+,36,1
reads_R-HPV33,HPV33,right,10,5327,chr15,59007968,59007928,-,41,5
reads_R-HPV33,HPV33,right,10,5431,chr20,17822691,17822651,-,41,6
reads_R-HPV33,HPV33,left,10,5714,chr4,89534806,89534769,+,41,6
reads_R-HPV33,HPV33,right,10,5789,chr19,1611971,1612004,+,41,7
reads_R-HPV33,HPV33,right,10,5986,chr16,50698762,50698729,-,41,7
reads_R-HPV33,HPV33,left,10,6041,chr6,42185098,42185135,-,41,8
reads_R-HPV33,HPV33,left,10,6463,chr10,30231013,30230973,+,41,3
reads_R-HPV33,HPV33,left,10,6691,chr2,202777497,202777528,-,37,7
reads_R-HPV33,HPV33,left,7,6693,chr2,202777496,202777532,-,36,1
reads_R-HPV33,HPV33,left,10,6836,chr7,51421299,51421266,+,41,5
reads_R-HPV33,HPV33,left,4,6836,chr7,55611947,55611906,+,39,2
reads_R-HPV33,HPV33,right,10,7086,chr15,90742249,90742214,-,39,5
reads_R-HPV33,HPV33,right,7,7085,chr15,90742249,90742219,-,30,1
reads_R-HPV33,HPV33,right,10,7242,chr20,51818857,51818894,+,41,5
reads_R-HPV33,HPV33,right,1,7242,chr3,81240709,81240678,-,29,1
reads_R-HPV33,HPV33,right,1,7242,chr10,29983833,29983802,-,29,1
reads_R-HPV33,HPV33,right,4,7242,chr5,170015876,170015916,+,38,2
reads_R-HPV33,HPV33,right,4,7242,chrY,22690594,22690555,-,36,2
reads_R-HPV33,HPV33,right,1,7242,chr1,184861591,184861550,-,36,1
reads_R-HPV33,HPV33,right,9,7412,chr12,78794550,78794513,-,41,6
reads_R-HPV33,HPV33,right,10,7770,chr16,15002029,15001992,-,41,6
reads_R-HPV33,HPV33,right,4,7770,chr16,70038731,70038772,+,41,2
