sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV33,HPV33,right,4,1572,chr2,66486832,66486872,+,41,2
reads_R-HPV33,HPV33,right,4,1572,chr6,128793359,128793318,-,39,2
reads_R-HPV33,HPV33,right,1,1572,chrX,76544361,76544403,+,41,1
reads_R-HPV33,HPV33,right,1,1572,chrX,155483111,155483153,+,41,1
reads_R-HPV33,HPV33,right,1,1572,chrX,23647638,23647680,+,40,1
reads_R-HPV33,HPV33,right,1,1572,chr9,7157086,7157128,+,40,1
reads_R-HPV33,HPV33,right,1,1572,chr8,39126409,39126451,+,41,1
reads_R-HPV33,HPV33,right,1,1572,chr8,20037053,20037095,+,41,1
reads_R-HPV33,HPV33,right,1,1572,chr8,96752362,96752404,+,39,1
reads_R-HPV33,HPV33,right,1,1572,chr8,34356270,34356311,+,38,1
reads_R-HPV33,HPV33,right,1,1572,chr8,31917939,31917981,+,38,1
reads_R-HPV33,HPV33,right,1,1572,chr7,80378301,80378343,+,40,1
reads_R-HPV33,HPV33,right,1,1572,chr7,76562929,76562971,+,40,1
reads_R-HPV33,HPV33,right,1,1572,chr7,23869772,23869814,+,39,1
reads_R-HPV33,HPV33,right,1,1572,chr6,61861946,61861988,+,39,1
reads_R-HPV33,HPV33,right,1,1572,chr5,24747220,24747262,+,41,1
reads_R-HPV33,HPV33,right,1,1572,chr5,165689152,165689194,+,41,1
reads_R-HPV33,HPV33,right,1,1572,chr5,165384761,165384803,+,40,1
reads_R-HPV33,HPV33,right,1,1572,chr5,39866434,39866475,+,39,1
reads_R-HPV33,HPV33,right,1,1572,chr5,87213778,87213820,+,39,1
reads_R-HPV33,HPV33,right,1,1572,chr5,60301442,60301484,+,39,1
reads_R-HPV33,HPV33,right,1,1572,chr4,119090112,119090153,+,37,1
reads_R-HPV33,HPV33,right,1,1572,chr3,100618950,100618992,+,39,1
reads_R-HPV33,HPV33,right,1,1572,chr2,226843005,226843047,+,42,1
reads_R-HPV33,HPV33,right,1,1572,chr2,9928592,9928634,+,41,1
reads_R-HPV33,HPV33,right,1,1572,chr2,28113880,28113922,+,41,1
reads_R-HPV33,HPV33,right,1,1572,chr2,192385800,192385842,+,41,1
reads_R-HPV33,HPV33,right,1,1572,chr2,21905051,21905093,+,40,1
reads_R-HPV33,HPV33,right,1,1572,chr2,193569368,193569409,+,39,1
reads_R-HPV33,HPV33,right,1,1572,chr2,96418401,96418443,+,39,1
reads_R-HPV33,HPV33,right,1,1572,chr19,21111301,21111343,+,39,1
reads_R-HPV33,HPV33,right,1,1572,chr14,101745955,101745997,+,41,1
reads_R-HPV33,HPV33,right,1,1572,chr14,80023782,80023823,+,38,1
reads_R-HPV33,HPV33,right,1,1572,chr12,40815382,40815423,+,40,1
reads_R-HPV33,HPV33,right,1,1572,chr12,58706068,58706110,+,40,1
reads_R-HPV33,HPV33,right,1,1572,chr12,63465471,63465512,+,39,1
reads_R-HPV33,HPV33,right,1,1572,chr12,118280930,118280971,+,37,1
reads_R-HPV33,HPV33,right,1,1572,chr11,106336189,106336230,+,40,1
reads_R-HPV33,HPV33,right,1,1572,chr11,91429341,91429383,+,39,1
reads_R-HPV33,HPV33,right,1,1572,chr10,75517433,75517475,+,41,1
reads_R-HPV33,HPV33,right,1,1572,chr10,53589187,53589229,+,40,1
reads_R-HPV33,HPV33,right,1,1572,chr1,100841359,100841401,+,41,1
reads_R-HPV33,HPV33,right,1,1572,chr1,248076579,248076621,+,40,1
reads_R-HPV33,HPV33,right,1,1572,chr1,222384484,222384526,+,40,1
reads_R-HPV33,HPV33,right,1,1572,chr1,166003214,166003255,+,38,1
reads_R-HPV33,HPV33,right,1,1572,chrX,77338380,77338338,-,42,1
reads_R-HPV33,HPV33,right,1,1572,chrX,56512387,56512345,-,39,1
reads_R-HPV33,HPV33,right,1,1572,chrX,10301970,10301929,-,38,1
reads_R-HPV33,HPV33,right,1,1572,chr9,13796946,13796904,-,39,1
reads_R-HPV33,HPV33,right,1,1572,chr7,20523137,20523095,-,40,1
reads_R-HPV33,HPV33,right,1,1572,chr7,109723534,109723492,-,39,1
reads_R-HPV33,HPV33,right,1,1572,chr7,26835619,26835577,-,39,1
reads_R-HPV33,HPV33,right,1,1572,chr6,121265339,121265297,-,41,1
reads_R-HPV33,HPV33,right,1,1572,chr6,87987809,87987767,-,38,1
reads_R-HPV33,HPV33,right,1,1572,chr5,3498218,3498176,-,40,1
reads_R-HPV33,HPV33,right,1,1572,chr4,41114751,41114709,-,42,1
reads_R-HPV33,HPV33,right,1,1572,chr4,145009114,145009072,-,40,1
reads_R-HPV33,HPV33,right,1,1572,chr4,71100873,71100832,-,39,1
reads_R-HPV33,HPV33,right,1,1572,chr4,101133524,101133482,-,39,1
reads_R-HPV33,HPV33,right,1,1572,chr3,15698669,15698627,-,40,1
reads_R-HPV33,HPV33,right,1,1572,chr3,106653082,106653041,-,39,1
reads_R-HPV33,HPV33,right,1,1572,chr2,161014719,161014677,-,41,1
reads_R-HPV33,HPV33,right,1,1572,chr2,151558294,151558252,-,40,1
reads_R-HPV33,HPV33,right,1,1572,chr2,103060634,103060595,-,38,1
reads_R-HPV33,HPV33,right,1,1572,chr2,72442669,72442628,-,37,1
reads_R-HPV33,HPV33,right,1,1572,chr18,70925379,70925337,-,41,1
reads_R-HPV33,HPV33,right,1,1572,chr17,29904927,29904886,-,39,1
reads_R-HPV33,HPV33,right,1,1572,chr16,47101711,47101669,-,41,1
reads_R-HPV33,HPV33,right,1,1572,chr15,52456241,52456201,-,36,1
reads_R-HPV33,HPV33,right,1,1572,chr11,29667075,29667033,-,41,1
reads_R-HPV33,HPV33,right,1,1572,chr1,223282518,223282476,-,40,1
reads_R-HPV33,HPV33,right,1,1572,chr1,97685762,97685720,-,40,1
reads_R-HPV33,HPV33,right,10,1701,chr7,24144769,24144741,-,37,9
reads_R-HPV33,HPV33,right,7,1943,chr11,28784117,28784145,+,27,1
reads_R-HPV33,HPV33,right,10,1943,chr3,41820269,41820234,-,43,9
reads_R-HPV33,HPV33,right,7,1940,chr3,41820269,41820239,-,30,1
reads_R-HPV33,HPV33,right,4,2135,chrY,4420314,4420347,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chrY,6331666,6331699,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chrY,6628334,6628360,+,30,6
reads_R-HPV33,HPV33,right,4,2135,chrY,7136281,7136314,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chrY,8458326,8458359,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chrY,9592792,9592825,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chrY,9881509,9881542,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chrY,13692886,13692919,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chrY,16903326,16903352,+,29,5
reads_R-HPV33,HPV33,right,4,2135,chrY,16986594,16986620,+,29,5
reads_R-HPV33,HPV33,right,4,2135,chrY,26603453,26603479,+,26,3
reads_R-HPV33,HPV33,right,1,2135,chrY,24777564,24777589,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chrY,23706153,23706178,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chrY,20478829,20478854,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chrY,20032628,20032653,+,25,1
reads_R-HPV33,HPV33,right,4,2135,chrY,19036180,19036206,+,27,2
reads_R-HPV33,HPV33,right,4,2135,chrX,3060992,3061025,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chrX,5481993,5482026,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chrX,18106439,18106472,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chrX,19144222,19144255,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chrX,19418728,19418761,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chrX,20847153,20847186,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chrX,22678513,22678543,+,43,11
reads_R-HPV33,HPV33,right,4,2135,chrX,22790766,22790793,+,43,7
reads_R-HPV33,HPV33,right,4,2135,chrX,25935360,25935386,+,43,6
reads_R-HPV33,HPV33,right,4,2135,chrX,42591337,42591363,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chrX,51646308,51646334,+,26,3
reads_R-HPV33,HPV33,right,4,2135,chrX,52293459,52293485,+,26,3
reads_R-HPV33,HPV33,right,4,2135,chrX,53785027,53785053,+,26,3
reads_R-HPV33,HPV33,right,1,2135,chrX,54699170,54699195,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chrX,56321330,56321355,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chrX,57625246,57625271,+,25,1
reads_R-HPV33,HPV33,right,4,2135,chr9,1560107,1560134,+,30,6
reads_R-HPV33,HPV33,right,4,2135,chr9,9932767,9932800,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr9,14665538,14665571,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr9,15645937,15645964,+,33,7
reads_R-HPV33,HPV33,right,4,2135,chr9,15792513,15792546,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr9,15904216,15904249,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr9,18179566,18179599,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr9,20104389,20104422,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr9,22570150,22570176,+,30,6
reads_R-HPV33,HPV33,right,4,2135,chr9,24410130,24410156,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr9,26251323,26251349,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr9,27692071,27692097,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr9,28553688,28553714,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr9,28991555,28991581,+,26,3
reads_R-HPV33,HPV33,right,4,2135,chr9,29271880,29271906,+,26,3
reads_R-HPV33,HPV33,right,4,2135,chr9,30108419,30108445,+,26,3
reads_R-HPV33,HPV33,right,4,2135,chr8,6192757,6192790,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr8,14137870,14137902,+,39,12
reads_R-HPV33,HPV33,right,4,2135,chr8,16671665,16671698,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr8,19931834,19931867,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr8,20744348,20744381,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr8,26397162,26397195,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr8,29450880,29450910,+,43,11
reads_R-HPV33,HPV33,right,4,2135,chr8,32173029,32173062,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr8,40433766,40433792,+,30,6
reads_R-HPV33,HPV33,right,4,2135,chr8,43481734,43481760,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr8,46693470,46693496,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr8,51493970,51493996,+,26,3
reads_R-HPV33,HPV33,right,4,2135,chr8,51637891,51637917,+,26,3
reads_R-HPV33,HPV33,right,1,2135,chr8,55462164,55462189,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chr8,56416776,56416801,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chr8,58916242,58916267,+,25,1
reads_R-HPV33,HPV33,right,4,2135,chr7,7466646,7466679,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr7,14280550,14280583,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr7,17216878,17216911,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr7,17736375,17736406,+,43,12
reads_R-HPV33,HPV33,right,4,2135,chr7,29581485,29581512,+,30,6
reads_R-HPV33,HPV33,right,4,2135,chr7,30539165,30539192,+,30,6
reads_R-HPV33,HPV33,right,4,2135,chr7,32309439,32309465,+,29,5
reads_R-HPV33,HPV33,right,4,2135,chr7,32466090,32466116,+,29,5
reads_R-HPV33,HPV33,right,4,2135,chr7,35094508,35094534,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr7,46821180,46821206,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr7,50900396,50900422,+,26,3
reads_R-HPV33,HPV33,right,1,2135,chr7,72143665,72143690,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chr7,83025644,83025669,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chr7,84404584,84404609,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chr7,86341760,86341785,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chr7,87041303,87041328,+,25,1
reads_R-HPV33,HPV33,right,4,2135,chr6,12550868,12550901,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr6,44872188,44872214,+,30,6
reads_R-HPV33,HPV33,right,4,2135,chr6,44901713,44901739,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr6,45282775,45282801,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr6,48364644,48364670,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr6,50345404,50345430,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr6,51123115,51123141,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr6,55090717,55090743,+,26,3
reads_R-HPV33,HPV33,right,4,2135,chr6,64391315,64391341,+,26,3
reads_R-HPV33,HPV33,right,4,2135,chr6,66632509,66632535,+,26,3
reads_R-HPV33,HPV33,right,4,2135,chr6,68285555,68285581,+,26,3
reads_R-HPV33,HPV33,right,1,2135,chr6,69481884,69481909,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chr6,69496908,69496933,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chr6,70945762,70945787,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chr6,72008013,72008038,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chr6,74905433,74905458,+,25,1
reads_R-HPV33,HPV33,right,4,2135,chr5,10781922,10781955,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr5,13418051,13418084,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr5,18261297,18261325,+,34,8
reads_R-HPV33,HPV33,right,4,2135,chr5,21108965,21108998,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr5,24978337,24978370,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr5,27210864,27210897,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr5,32825595,32825627,+,43,12
reads_R-HPV33,HPV33,right,4,2135,chr5,33123925,33123955,+,43,11
reads_R-HPV33,HPV33,right,4,2135,chr5,35105916,35105942,+,29,5
reads_R-HPV33,HPV33,right,4,2135,chr5,35397769,35397795,+,29,5
reads_R-HPV33,HPV33,right,4,2135,chr5,39908966,39908992,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr5,42933404,42933430,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr5,43342441,43342467,+,26,3
reads_R-HPV33,HPV33,right,4,2135,chr5,44580478,44580504,+,26,3
reads_R-HPV33,HPV33,right,1,2135,chr5,45446577,45446602,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chr5,45787817,45787842,+,25,1
reads_R-HPV33,HPV33,right,4,2135,chr4,5595258,5595291,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr4,11559127,11559153,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr4,12091661,12091694,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr4,15280199,15280232,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr4,15843100,15843133,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr4,16558750,16558783,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr4,22147980,22148013,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr4,23616326,23616356,+,39,11
reads_R-HPV33,HPV33,right,4,2135,chr4,47295798,47295824,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr4,49622604,49622630,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr4,52540023,52540049,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr4,53179190,53179216,+,26,3
reads_R-HPV33,HPV33,right,4,2135,chr4,53330285,53330311,+,26,3
reads_R-HPV33,HPV33,right,4,2135,chr4,55620705,55620731,+,26,3
reads_R-HPV33,HPV33,right,1,2135,chr4,59843486,59843511,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chr4,61013315,61013340,+,25,1
reads_R-HPV33,HPV33,right,4,2135,chr3,3964629,3964662,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr3,4918089,4918122,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr3,8613055,8613088,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr3,16678286,16678319,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr3,19499480,19499510,+,43,11
reads_R-HPV33,HPV33,right,4,2135,chr3,21366529,21366559,+,43,11
reads_R-HPV33,HPV33,right,4,2135,chr3,28060789,28060816,+,30,6
reads_R-HPV33,HPV33,right,4,2135,chr3,32012133,32012159,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr3,34764761,34764787,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr3,35227487,35227513,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr3,36084410,36084436,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr3,42105709,42105735,+,27,4
reads_R-HPV33,HPV33,right,4,2135,chr3,43066320,43066346,+,26,3
reads_R-HPV33,HPV33,right,1,2135,chr3,51457603,51457628,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chr3,56214683,56214708,+,25,1
reads_R-HPV33,HPV33,right,1,2135,chr3,58808254,58808279,+,25,1
reads_R-HPV33,HPV33,right,4,2135,chr22,34818464,34818497,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr22,28165368,28165401,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr22,16662039,16662072,+,43,13
reads_R-HPV33,HPV33,right,4,2135,chr21,5350299,5350325,+,29,5
reads_R-HPV33,HPV33,right,4,2135,chr21,28678584,28678614,+,43,11
reads_R-HPV33,HPV33,right,4,2135,chr21,17377591,17377624,+,43,13
