multiqc_index,sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV18|65,reads_R-HPV18,HPV18,right,4,7698,chr22,14654756,14654788,+,39,16
reads_R-HPV18|66,reads_R-HPV18,HPV18,right,4,7698,chr21,12309589,12309620,+,39,16
reads_R-HPV18|67,reads_R-HPV18,HPV18,right,4,7698,chr21,12326562,12326594,+,39,16
reads_R-HPV18|68,reads_R-HPV18,HPV18,right,4,7698,chr21,12365645,12365676,+,39,16
reads_R-HPV18|69,reads_R-HPV18,HPV18,right,4,7698,chr21,12370573,12370604,+,39,16
reads_R-HPV18|70,reads_R-HPV18,HPV18,right,4,7698,chr21,12372443,12372474,+,39,16
reads_R-HPV18|71,reads_R-HPV18,HPV18,right,4,7698,chr21,12401692,12401724,+,39,16
reads_R-HPV18|72,reads_R-HPV18,HPV18,right,4,7698,chr21,12414617,12414648,+,39,16
reads_R-HPV18|73,reads_R-HPV18,HPV18,right,4,7698,chr21,12420227,12420258,+,39,16
reads_R-HPV18|74,reads_R-HPV18,HPV18,right,4,7698,chr21,12428048,12428080,+,39,16
reads_R-HPV18|75,reads_R-HPV18,HPV18,right,4,7698,chr21,12464414,12464446,+,39,16
reads_R-HPV18|76,reads_R-HPV18,HPV18,right,4,7698,chr21,12470519,12470550,+,39,16
reads_R-HPV18|77,reads_R-HPV18,HPV18,right,4,7698,chr21,12477141,12477172,+,39,16
reads_R-HPV18|78,reads_R-HPV18,HPV18,right,4,7698,chr21,12479011,12479042,+,39,16
reads_R-HPV18|79,reads_R-HPV18,HPV18,right,4,7698,chr21,12516246,12516278,+,39,16
reads_R-HPV18|80,reads_R-HPV18,HPV18,right,4,7698,chr14,17559317,17559348,+,39,16
reads_R-HPV18|81,reads_R-HPV18,HPV18,right,4,7698,chr14,17563057,17563088,+,39,16
reads_R-HPV18|82,reads_R-HPV18,HPV18,right,4,7698,chr14,17572220,17572252,+,39,16
reads_R-HPV18|83,reads_R-HPV18,HPV18,right,4,7698,chr14,17601260,17601292,+,39,16
reads_R-HPV18|84,reads_R-HPV18,HPV18,right,4,7698,chr14,17634414,17634446,+,39,16
reads_R-HPV18|85,reads_R-HPV18,HPV18,right,4,7698,chr14,17636284,17636316,+,39,16
reads_R-HPV18|86,reads_R-HPV18,HPV18,right,4,7698,chr14,17642070,17642102,+,39,16
reads_R-HPV18|87,reads_R-HPV18,HPV18,right,4,7698,chr14,17647339,17647370,+,39,16
reads_R-HPV18|88,reads_R-HPV18,HPV18,right,4,7698,chr14,17654478,17654510,+,39,16
reads_R-HPV18|89,reads_R-HPV18,HPV18,right,4,7698,chr14,17656348,17656380,+,39,16
reads_R-HPV18|90,reads_R-HPV18,HPV18,right,4,7698,chr14,17660088,17660120,+,39,16
reads_R-HPV18|91,reads_R-HPV18,HPV18,right,4,7698,chr14,17668250,17668282,+,39,16
reads_R-HPV18|92,reads_R-HPV18,HPV18,right,4,7698,chr14,17674201,17674232,+,39,16
reads_R-HPV18|93,reads_R-HPV18,HPV18,right,4,7698,chr14,17704286,17704318,+,39,16
reads_R-HPV18|94,reads_R-HPV18,HPV18,right,4,7698,chr14,17706156,17706188,+,39,16
reads_R-HPV18|95,reads_R-HPV18,HPV18,right,4,7698,chr13,17491051,17491082,+,39,16
reads_R-HPV18|96,reads_R-HPV18,HPV18,right,4,7698,chr13,17494791,17494822,+,39,16
reads_R-HPV18|97,reads_R-HPV18,HPV18,right,4,7698,chr13,17535942,17535974,+,39,16
reads_R-HPV18|98,reads_R-HPV18,HPV18,right,4,7698,chr13,17539682,17539714,+,39,16
reads_R-HPV18|99,reads_R-HPV18,HPV18,right,4,7698,chr13,17553795,17553826,+,39,16
reads_R-HPV18|100,reads_R-HPV18,HPV18,right,4,7698,chr13,17600534,17600566,+,39,16
reads_R-HPV18|101,reads_R-HPV18,HPV18,right,4,7698,chr13,17615131,17615162,+,39,16
reads_R-HPV18|102,reads_R-HPV18,HPV18,right,4,7698,chr13,17671231,17671262,+,39,16
reads_R-HPV18|103,reads_R-HPV18,HPV18,right,4,7698,chr13,17689260,17689292,+,39,16
reads_R-HPV18|104,reads_R-HPV18,HPV18,right,4,7698,chr13,17704737,17704768,+,39,16
reads_R-HPV18|105,reads_R-HPV18,HPV18,right,4,7698,chr13,17730070,17730102,+,39,16
reads_R-HPV18|106,reads_R-HPV18,HPV18,right,4,7698,chr13,17750959,17750990,+,39,16
reads_R-HPV18|107,reads_R-HPV18,HPV18,right,4,7698,chr13,17752829,17752860,+,39,16
reads_R-HPV18|108,reads_R-HPV18,HPV18,right,4,7698,chr14,17597520,17597551,+,37,15
reads_R-HPV18|109,reads_R-HPV18,HPV18,right,4,7698,chr13,17589831,17589862,+,36,14
reads_R-HPV18|110,reads_R-HPV18,HPV18,right,4,5815,chrX,132286962,132286999,+,39,13
reads_R-HPV18|111,reads_R-HPV18,HPV18,right,4,5815,chrX,56433692,56433729,+,39,13
reads_R-HPV18|112,reads_R-HPV18,HPV18,right,4,5815,chrX,42874628,42874665,+,39,13
reads_R-HPV18|113,reads_R-HPV18,HPV18,right,4,5815,chr8,77277196,77277233,+,39,13
reads_R-HPV18|114,reads_R-HPV18,HPV18,right,4,5815,chr7,90547883,90547920,+,39,13
reads_R-HPV18|115,reads_R-HPV18,HPV18,right,4,5815,chr7,34232031,34232068,+,39,13
reads_R-HPV18|116,reads_R-HPV18,HPV18,right,4,5815,chr6,164705241,164705278,+,39,13
reads_R-HPV18|117,reads_R-HPV18,HPV18,right,4,5815,chr6,84820060,84820097,+,39,13
reads_R-HPV18|118,reads_R-HPV18,HPV18,right,4,5815,chr6,74788458,74788495,+,39,13
reads_R-HPV18|119,reads_R-HPV18,HPV18,right,4,5815,chr5,86661503,86661540,+,39,13
reads_R-HPV18|120,reads_R-HPV18,HPV18,right,4,5815,chr5,45924247,45924284,+,39,13
reads_R-HPV18|121,reads_R-HPV18,HPV18,right,4,5815,chr5,43810663,43810700,+,39,13
reads_R-HPV18|122,reads_R-HPV18,HPV18,right,4,5815,chr5,39685006,39685043,+,39,13
reads_R-HPV18|123,reads_R-HPV18,HPV18,right,4,5815,chr5,25652678,25652715,+,39,13
reads_R-HPV18|124,reads_R-HPV18,HPV18,right,4,5815,chr4,116081008,116081043,+,38,13
reads_R-HPV18|125,reads_R-HPV18,HPV18,right,4,5815,chr4,166372973,166373010,+,39,13
reads_R-HPV18|126,reads_R-HPV18,HPV18,right,4,5815,chr4,127263573,127263610,+,39,13
reads_R-HPV18|127,reads_R-HPV18,HPV18,right,4,5815,chr4,92118450,92118488,+,39,13
reads_R-HPV18|128,reads_R-HPV18,HPV18,right,4,5815,chr4,52119469,52119506,+,39,13
reads_R-HPV18|129,reads_R-HPV18,HPV18,right,4,5815,chr4,22037332,22037369,+,39,13
reads_R-HPV18|130,reads_R-HPV18,HPV18,right,4,5815,chr3,96374507,96374544,+,39,13
reads_R-HPV18|131,reads_R-HPV18,HPV18,right,4,5815,chr3,25358969,25359007,+,40,13
reads_R-HPV18|132,reads_R-HPV18,HPV18,right,4,5815,chr2,162569018,162569055,+,39,13
reads_R-HPV18|133,reads_R-HPV18,HPV18,right,4,5815,chr18,34139166,34139203,+,39,13
reads_R-HPV18|134,reads_R-HPV18,HPV18,right,4,5815,chr17,636906,636943,+,39,13
reads_R-HPV18|135,reads_R-HPV18,HPV18,right,4,5815,chr14,83604717,83604754,+,39,13
reads_R-HPV18|136,reads_R-HPV18,HPV18,right,4,5815,chr13,65182409,65182446,+,39,13
reads_R-HPV18|137,reads_R-HPV18,HPV18,right,4,5815,chr10,95162802,95162839,+,39,13
reads_R-HPV18|138,reads_R-HPV18,HPV18,right,4,5815,chr1,185381091,185381128,+,39,13
reads_R-HPV18|139,reads_R-HPV18,HPV18,right,4,5815,chr1,85186285,85186322,+,39,13
reads_R-HPV18|140,reads_R-HPV18,HPV18,right,4,5815,chr1,46796088,46796125,+,39,13
reads_R-HPV18|141,reads_R-HPV18,HPV18,right,4,5815,chrX,56439661,56439624,-,39,13
reads_R-HPV18|142,reads_R-HPV18,HPV18,right,4,5815,chrX,68605916,68605879,-,39,13
reads_R-HPV18|143,reads_R-HPV18,HPV18,right,4,5815,chrX,155201283,155201246,-,39,13
reads_R-HPV18|144,reads_R-HPV18,HPV18,right,4,5815,chrX,108804492,108804455,-,39,13
reads_R-HPV18|145,reads_R-HPV18,HPV18,right,4,5815,chrX,103815110,103815073,-,39,13
reads_R-HPV18|146,reads_R-HPV18,HPV18,right,4,5815,chr8,127044656,127044619,-,39,13
reads_R-HPV18|147,reads_R-HPV18,HPV18,right,4,5815,chr8,89377576,89377539,-,39,13
reads_R-HPV18|148,reads_R-HPV18,HPV18,right,4,5815,chr8,78354170,78354133,-,39,13
reads_R-HPV18|149,reads_R-HPV18,HPV18,right,4,5815,chr8,69846947,69846910,-,39,13
reads_R-HPV18|150,reads_R-HPV18,HPV18,right,4,5815,chr7,62950102,62950065,-,39,13
reads_R-HPV18|151,reads_R-HPV18,HPV18,right,4,5815,chr7,21931300,21931263,-,39,13
reads_R-HPV18|152,reads_R-HPV18,HPV18,right,4,5815,chr7,11510447,11510410,-,39,13
reads_R-HPV18|153,reads_R-HPV18,HPV18,right,4,5815,chr6,158526392,158526355,-,39,13
reads_R-HPV18|154,reads_R-HPV18,HPV18,right,4,5815,chr4,43658005,43657968,-,39,13
reads_R-HPV18|155,reads_R-HPV18,HPV18,right,4,5815,chr3,178580040,178580005,-,38,13
reads_R-HPV18|156,reads_R-HPV18,HPV18,right,4,5815,chr3,67151310,67151273,-,39,13
reads_R-HPV18|157,reads_R-HPV18,HPV18,right,4,5815,chr2,149911335,149911298,-,39,13
reads_R-HPV18|158,reads_R-HPV18,HPV18,right,4,5815,chr2,15961145,15961108,-,39,13
reads_R-HPV18|159,reads_R-HPV18,HPV18,right,4,5815,chr16,12595334,12595297,-,39,13
reads_R-HPV18|160,reads_R-HPV18,HPV18,right,4,5815,chr15,26617254,26617217,-,39,13
reads_R-HPV18|161,reads_R-HPV18,HPV18,right,4,5815,chr14,56458078,56458041,-,39,13
reads_R-HPV18|162,reads_R-HPV18,HPV18,right,4,5815,chr13,77711748,77711711,-,39,13
reads_R-HPV18|163,reads_R-HPV18,HPV18,right,4,5815,chr11,28029202,28029165,-,39,13
reads_R-HPV18|164,reads_R-HPV18,HPV18,right,4,5815,chr11,14664940,14664903,-,39,13
reads_R-HPV18|165,reads_R-HPV18,HPV18,right,4,5815,chr1,183399584,183399547,-,39,13
reads_R-HPV18|166,reads_R-HPV18,HPV18,right,4,7698,chr13,17765237,17765269,+,39,13
reads_R-HPV18|167,reads_R-HPV18,HPV18,right,4,5815,chr3,182312073,182312108,+,36,12
reads_R-HPV18|168,reads_R-HPV18,HPV18,right,4,5815,chr2,136976956,136976991,+,36,12
reads_R-HPV18|169,reads_R-HPV18,HPV18,right,4,5815,chr4,49009965,49010002,+,39,12
reads_R-HPV18|170,reads_R-HPV18,HPV18,right,4,5815,chr3,100687866,100687903,+,39,12
reads_R-HPV18|171,reads_R-HPV18,HPV18,right,4,5815,chr20,11149285,11149322,+,39,12
reads_R-HPV18|172,reads_R-HPV18,HPV18,right,4,5815,chr11,112681045,112681082,+,39,12
reads_R-HPV18|173,reads_R-HPV18,HPV18,right,4,5815,chr11,55235316,55235354,+,39,12
reads_R-HPV18|174,reads_R-HPV18,HPV18,right,4,5815,chr10,31565274,31565311,+,39,12
reads_R-HPV18|175,reads_R-HPV18,HPV18,right,4,5815,chrY,7033506,7033469,-,36,12
reads_R-HPV18|176,reads_R-HPV18,HPV18,right,4,5815,chr5,36511702,36511665,-,39,12
reads_R-HPV18|177,reads_R-HPV18,HPV18,right,4,5815,chr21,17166552,17166515,-,39,12
reads_R-HPV18|178,reads_R-HPV18,HPV18,right,4,5815,chr2,46221292,46221255,-,39,12
reads_R-HPV18|179,reads_R-HPV18,HPV18,right,4,5815,chr13,56996536,56996499,-,38,12
reads_R-HPV18|180,reads_R-HPV18,HPV18,left,4,6394,chr22,10853512,10853476,+,42,12
reads_R-HPV18|181,reads_R-HPV18,HPV18,left,4,6394,chr2,131757845,131757808,+,41,12
reads_R-HPV18|182,reads_R-HPV18,HPV18,left,4,6394,chr9,66262417,66262454,-,42,12
reads_R-HPV18|183,reads_R-HPV18,HPV18,right,4,7698,chr22,14657132,14657164,+,39,12
reads_R-HPV18|184,reads_R-HPV18,HPV18,right,4,7698,chr21,12518622,12518654,+,39,12
reads_R-HPV18|185,reads_R-HPV18,HPV18,left,4,152,chr3,164591207,164591168,+,40,11
reads_R-HPV18|186,reads_R-HPV18,HPV18,left,4,152,chr2,31481156,31481117,+,42,11
reads_R-HPV18|187,reads_R-HPV18,HPV18,left,4,152,chr9,39612859,39612897,-,41,11
reads_R-HPV18|188,reads_R-HPV18,HPV18,left,4,152,chr9,42228798,42228836,-,41,11
reads_R-HPV18|189,reads_R-HPV18,HPV18,left,4,152,chr9,60959556,60959594,-,41,11
reads_R-HPV18|190,reads_R-HPV18,HPV18,left,4,152,chr9,42366653,42366691,-,41,11
reads_R-HPV18|191,reads_R-HPV18,HPV18,left,4,152,chr6,12498948,12498987,-,40,11
reads_R-HPV18|192,reads_R-HPV18,HPV18,left,4,152,chr4,35895848,35895890,-,40,11
reads_R-HPV18|193,reads_R-HPV18,HPV18,left,4,152,chr12,9188696,9188735,-,43,11
reads_R-HPV18|194,reads_R-HPV18,HPV18,left,4,1548,chr3,148129201,148129162,+,42,11
reads_R-HPV18|195,reads_R-HPV18,HPV18,left,4,1548,chr12,25307988,25307949,+,41,11
reads_R-HPV18|196,reads_R-HPV18,HPV18,left,4,1548,chr10,81204841,81204802,+,41,11
reads_R-HPV18|197,reads_R-HPV18,HPV18,left,4,1548,chrX,73171381,73171420,-,43,11
reads_R-HPV18|198,reads_R-HPV18,HPV18,left,4,1548,chr14,25286701,25286740,-,40,11
reads_R-HPV18|199,reads_R-HPV18,HPV18,left,4,6792,chrY,4754983,4754944,+,42,11
reads_R-HPV18|200,reads_R-HPV18,HPV18,left,4,6792,chrY,11361927,11361888,+,42,11
reads_R-HPV18|201,reads_R-HPV18,HPV18,left,4,6792,chrX,3062433,3062394,+,42,11
reads_R-HPV18|202,reads_R-HPV18,HPV18,left,4,6792,chrX,15091530,15091491,+,42,11
reads_R-HPV18|203,reads_R-HPV18,HPV18,left,4,6792,chr9,1410618,1410579,+,42,11
reads_R-HPV18|204,reads_R-HPV18,HPV18,left,4,6792,chr9,6338981,6338942,+,42,11
reads_R-HPV18|205,reads_R-HPV18,HPV18,left,4,6792,chr9,10949622,10949583,+,42,11
reads_R-HPV18|206,reads_R-HPV18,HPV18,left,4,6792,chr9,15820321,15820282,+,42,11
reads_R-HPV18|207,reads_R-HPV18,HPV18,left,4,6792,chr9,15905653,15905614,+,42,11
reads_R-HPV18|208,reads_R-HPV18,HPV18,left,4,6792,chr8,24842689,24842650,+,42,11
reads_R-HPV18|209,reads_R-HPV18,HPV18,left,4,6792,chr7,10750204,10750165,+,42,11
reads_R-HPV18|210,reads_R-HPV18,HPV18,left,4,6792,chr7,22927313,22927274,+,42,11
reads_R-HPV18|211,reads_R-HPV18,HPV18,left,4,6792,chr6,18231349,18231310,+,42,11
reads_R-HPV18|212,reads_R-HPV18,HPV18,left,4,6792,chr6,23061945,23061906,+,42,11
reads_R-HPV18|213,reads_R-HPV18,HPV18,left,4,6792,chr6,23992633,23992594,+,42,11
reads_R-HPV18|214,reads_R-HPV18,HPV18,left,4,6792,chr5,10005812,10005773,+,42,11
reads_R-HPV18|215,reads_R-HPV18,HPV18,left,4,6792,chr5,18062530,18062491,+,42,11
reads_R-HPV18|216,reads_R-HPV18,HPV18,left,4,6792,chr4,12464420,12464381,+,42,11
reads_R-HPV18|217,reads_R-HPV18,HPV18,left,4,6792,chr3,1480593,1480554,+,42,11
reads_R-HPV18|218,reads_R-HPV18,HPV18,left,4,6792,chr3,3410465,3410426,+,42,11
reads_R-HPV18|219,reads_R-HPV18,HPV18,left,4,6792,chr3,4177670,4177631,+,42,11
reads_R-HPV18|220,reads_R-HPV18,HPV18,left,4,6792,chr3,4968881,4968842,+,42,11
reads_R-HPV18|221,reads_R-HPV18,HPV18,left,4,6792,chr3,8925041,8925002,+,42,11
reads_R-HPV18|222,reads_R-HPV18,HPV18,left,4,6792,chr22,17027257,17027218,+,42,11
reads_R-HPV18|223,reads_R-HPV18,HPV18,left,4,6792,chr22,17933602,17933563,+,42,11
reads_R-HPV18|224,reads_R-HPV18,HPV18,left,4,6792,chr22,28166803,28166764,+,42,11
reads_R-HPV18|225,reads_R-HPV18,HPV18,left,4,6792,chr22,34819909,34819870,+,42,11
reads_R-HPV18|226,reads_R-HPV18,HPV18,left,4,6792,chr21,5908837,5908798,+,42,11
reads_R-HPV18|227,reads_R-HPV18,HPV18,left,4,6792,chr21,8186323,8186284,+,42,11
reads_R-HPV18|228,reads_R-HPV18,HPV18,left,4,6792,chr21,10742638,10742599,+,42,11
reads_R-HPV18|229,reads_R-HPV18,HPV18,left,4,6792,chr21,17274535,17274496,+,42,11
reads_R-HPV18|230,reads_R-HPV18,HPV18,left,4,6792,chr20,1219858,1219819,+,42,11
reads_R-HPV18|231,reads_R-HPV18,HPV18,left,4,6792,chr2,21339044,21339005,+,42,11
reads_R-HPV18|232,reads_R-HPV18,HPV18,left,4,6792,chr2,23174650,23174611,+,42,11
reads_R-HPV18|233,reads_R-HPV18,HPV18,left,4,6792,chr18,6166809,6166770,+,42,11
reads_R-HPV18|234,reads_R-HPV18,HPV18,left,4,6792,chr18,6702921,6702882,+,42,11
reads_R-HPV18|235,reads_R-HPV18,HPV18,left,4,6792,chr18,10653082,10653043,+,42,11
reads_R-HPV18|236,reads_R-HPV18,HPV18,left,4,6792,chr18,12184759,12184720,+,42,11
reads_R-HPV18|237,reads_R-HPV18,HPV18,left,4,6792,chr18,13692877,13692838,+,42,11
reads_R-HPV18|238,reads_R-HPV18,HPV18,left,4,6792,chr18,14165780,14165741,+,42,11
reads_R-HPV18|239,reads_R-HPV18,HPV18,left,4,6792,chr17,32966730,32966691,+,42,11
reads_R-HPV18|240,reads_R-HPV18,HPV18,left,4,6792,chr16,35166539,35166500,+,43,11
reads_R-HPV18|241,reads_R-HPV18,HPV18,left,4,6792,chr16,47912978,47912939,+,43,11
reads_R-HPV18|242,reads_R-HPV18,HPV18,left,4,6792,chr15,29414630,29414591,+,42,11
reads_R-HPV18|243,reads_R-HPV18,HPV18,left,4,6792,chr15,33686073,33686034,+,42,11
reads_R-HPV18|244,reads_R-HPV18,HPV18,left,4,6792,chr15,42767264,42767225,+,42,11
reads_R-HPV18|245,reads_R-HPV18,HPV18,left,4,6792,chr14,20863241,20863202,+,42,11
reads_R-HPV18|246,reads_R-HPV18,HPV18,left,4,6792,chr14,24494541,24494502,+,42,11
reads_R-HPV18|247,reads_R-HPV18,HPV18,left,4,6792,chr14,29778267,29778228,+,42,11
reads_R-HPV18|248,reads_R-HPV18,HPV18,left,4,6792,chr13,31343543,31343504,+,42,11
reads_R-HPV18|249,reads_R-HPV18,HPV18,left,4,6792,chr13,34387718,34387679,+,42,11
reads_R-HPV18|250,reads_R-HPV18,HPV18,left,4,6792,chr12,9613432,9613393,+,42,11
reads_R-HPV18|251,reads_R-HPV18,HPV18,left,4,6792,chr12,11380283,11380244,+,42,11
reads_R-HPV18|252,reads_R-HPV18,HPV18,left,4,6792,chr12,15436257,15436218,+,42,11
reads_R-HPV18|253,reads_R-HPV18,HPV18,left,4,6792,chr12,18093727,18093688,+,42,11
reads_R-HPV18|254,reads_R-HPV18,HPV18,left,4,6792,chr11,4265484,4265445,+,42,11
reads_R-HPV18|255,reads_R-HPV18,HPV18,left,4,6792,chr1,11163914,11163875,+,42,11
reads_R-HPV18|256,reads_R-HPV18,HPV18,left,4,6792,KI270743.1,12157,12118,+,42,11
reads_R-HPV18|257,reads_R-HPV18,HPV18,left,4,6792,KI270728.1,102476,102437,+,42,11
reads_R-HPV18|258,reads_R-HPV18,HPV18,left,4,6792,chrX,19276396,19276435,-,42,11
reads_R-HPV18|259,reads_R-HPV18,HPV18,left,4,6792,chr9,1586448,1586487,-,42,11
reads_R-HPV18|260,reads_R-HPV18,HPV18,left,4,6792,chr9,3539778,3539817,-,42,11
reads_R-HPV18|261,reads_R-HPV18,HPV18,left,4,6792,chr9,17266070,17266109,-,42,11
reads_R-HPV18|262,reads_R-HPV18,HPV18,left,4,6792,chr8,1170915,1170954,-,42,11
reads_R-HPV18|263,reads_R-HPV18,HPV18,left,4,6792,chr7,12937099,12937138,-,42,11
reads_R-HPV18|264,reads_R-HPV18,HPV18,left,4,6792,chr7,17568568,17568607,-,42,11
reads_R-HPV18|265,reads_R-HPV18,HPV18,left,4,6792,chr7,19886994,19887033,-,42,11
reads_R-HPV18|266,reads_R-HPV18,HPV18,left,4,6792,chr7,21235056,21235095,-,42,11
