multiqc_index,sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV35|23,reads_R-HPV35,HPV35,left,10,2331,chr11,103629118,103629078,+,42,7
reads_R-HPV35|24,reads_R-HPV35,HPV35,right,10,5734,chr18,64850328,64850364,+,38,7
reads_R-HPV35|25,reads_R-HPV35,HPV35,right,10,5799,chr18,53387516,53387556,+,43,7
reads_R-HPV35|26,reads_R-HPV35,HPV35,right,10,7183,chr2,1894283,1894320,+,39,7
reads_R-HPV35|27,reads_R-HPV35,HPV35,right,10,2034,chr4,179026457,179026497,+,43,6
reads_R-HPV35|28,reads_R-HPV35,HPV35,right,10,3615,chrX,87590593,87590633,+,43,6
reads_R-HPV35|29,reads_R-HPV35,HPV35,left,10,6670,chr17,3800311,3800271,+,43,6
reads_R-HPV35|30,reads_R-HPV35,HPV35,left,10,1245,chr21,28388117,28388082,+,40,5
reads_R-HPV35|31,reads_R-HPV35,HPV35,left,10,3485,chr4,66851500,66851540,-,43,5
reads_R-HPV35|32,reads_R-HPV35,HPV35,right,10,6084,chr7,123030401,123030361,-,43,5
reads_R-HPV35|33,reads_R-HPV35,HPV35,right,10,6036,chr12,42696345,42696310,-,37,4
reads_R-HPV35|34,reads_R-HPV35,HPV35,right,9,7279,chr8,65597196,65597230,+,43,18
reads_R-HPV35|35,reads_R-HPV35,HPV35,right,9,2151,chr9,70503507,70503540,+,42,10
reads_R-HPV35|36,reads_R-HPV35,HPV35,right,9,1399,chr20,55785384,55785344,-,43,6
reads_R-HPV35|37,reads_R-HPV35,HPV35,right,4,4273,chr5,162010574,162010608,+,42,21
reads_R-HPV35|38,reads_R-HPV35,HPV35,left,4,2453,chr15,18358991,18358958,+,42,20
reads_R-HPV35|39,reads_R-HPV35,HPV35,left,4,2453,chr15,18378076,18378043,+,42,20
reads_R-HPV35|40,reads_R-HPV35,HPV35,left,4,2453,chr15,18394599,18394566,+,42,20
reads_R-HPV35|41,reads_R-HPV35,HPV35,left,4,2453,chr15,18403473,18403440,+,42,20
reads_R-HPV35|42,reads_R-HPV35,HPV35,right,4,4739,chr5,49611241,49611274,+,41,20
reads_R-HPV35|43,reads_R-HPV35,HPV35,right,4,4739,chr5,49642833,49642866,+,42,20
reads_R-HPV35|44,reads_R-HPV35,HPV35,right,4,4739,chr5,49630899,49630932,+,41,20
reads_R-HPV35|45,reads_R-HPV35,HPV35,right,4,4739,chr5,49624868,49624901,+,41,20
reads_R-HPV35|46,reads_R-HPV35,HPV35,right,4,4739,chr3,91552613,91552646,+,41,20
reads_R-HPV35|47,reads_R-HPV35,HPV35,right,4,4739,chr16,38275952,38275985,+,41,20
reads_R-HPV35|48,reads_R-HPV35,HPV35,right,4,4739,chr12,34832686,34832719,+,41,20
reads_R-HPV35|49,reads_R-HPV35,HPV35,right,4,4739,chr10,41841534,41841567,+,41,20
reads_R-HPV35|50,reads_R-HPV35,HPV35,right,4,4739,chr10,41841195,41841228,+,41,20
reads_R-HPV35|51,reads_R-HPV35,HPV35,right,4,4822,chrY,1703854,1703886,+,43,20
reads_R-HPV35|52,reads_R-HPV35,HPV35,right,4,4822,chrY,7154189,7154221,+,43,20
reads_R-HPV35|53,reads_R-HPV35,HPV35,right,4,4822,chrY,9654556,9654588,+,43,20
reads_R-HPV35|54,reads_R-HPV35,HPV35,right,4,4822,chrY,11988699,11988731,+,43,20
reads_R-HPV35|55,reads_R-HPV35,HPV35,right,4,4822,chrY,18364541,18364573,+,43,20
reads_R-HPV35|56,reads_R-HPV35,HPV35,right,4,4822,chrY,17097871,17097903,+,43,20
reads_R-HPV35|57,reads_R-HPV35,HPV35,right,4,4822,chrY,16888726,16888758,+,42,20
reads_R-HPV35|58,reads_R-HPV35,HPV35,right,4,4822,chrX,1703854,1703886,+,43,20
reads_R-HPV35|59,reads_R-HPV35,HPV35,right,4,4822,chrX,7587677,7587709,+,43,20
reads_R-HPV35|60,reads_R-HPV35,HPV35,right,4,4822,chrX,14999091,14999123,+,43,20
reads_R-HPV35|61,reads_R-HPV35,HPV35,right,4,4822,chrX,16916569,16916601,+,43,20
reads_R-HPV35|62,reads_R-HPV35,HPV35,right,4,4822,chrX,17319224,17319256,+,43,20
reads_R-HPV35|63,reads_R-HPV35,HPV35,right,4,4822,chrX,17342566,17342598,+,43,20
reads_R-HPV35|64,reads_R-HPV35,HPV35,right,4,4822,chr7,8298199,8298231,+,43,20
reads_R-HPV35|65,reads_R-HPV35,HPV35,right,4,4822,chr7,8651058,8651090,+,43,20
reads_R-HPV35|66,reads_R-HPV35,HPV35,right,4,4822,chr7,8726421,8726453,+,43,20
reads_R-HPV35|67,reads_R-HPV35,HPV35,right,4,4822,chr7,19683454,19683486,+,43,20
reads_R-HPV35|68,reads_R-HPV35,HPV35,right,4,4822,chr7,24100282,24100314,+,43,20
reads_R-HPV35|69,reads_R-HPV35,HPV35,right,4,4822,chr7,25651603,25651635,+,43,20
reads_R-HPV35|70,reads_R-HPV35,HPV35,right,4,4822,chr6,15118948,15118980,+,43,20
reads_R-HPV35|71,reads_R-HPV35,HPV35,right,4,4822,chr6,29115282,29115314,+,43,20
reads_R-HPV35|72,reads_R-HPV35,HPV35,right,4,4822,chr6,46163302,46163334,+,43,20
reads_R-HPV35|73,reads_R-HPV35,HPV35,right,4,4822,chr5,5216692,5216724,+,43,20
reads_R-HPV35|74,reads_R-HPV35,HPV35,right,4,4822,chr5,9584255,9584287,+,43,20
reads_R-HPV35|75,reads_R-HPV35,HPV35,right,4,4822,chr5,11034958,11034990,+,43,20
reads_R-HPV35|76,reads_R-HPV35,HPV35,right,4,4822,chr5,13453010,13453042,+,43,20
reads_R-HPV35|77,reads_R-HPV35,HPV35,right,4,4822,chr5,25113822,25113854,+,43,20
reads_R-HPV35|78,reads_R-HPV35,HPV35,right,4,4822,chr5,25226309,25226341,+,43,20
reads_R-HPV35|79,reads_R-HPV35,HPV35,right,4,4822,chr5,29877009,29877041,+,43,20
reads_R-HPV35|80,reads_R-HPV35,HPV35,right,4,4822,chr5,30423459,30423491,+,43,20
reads_R-HPV35|81,reads_R-HPV35,HPV35,right,4,4822,chr5,36291485,36291517,+,43,20
reads_R-HPV35|82,reads_R-HPV35,HPV35,right,4,4822,chr4,5777924,5777956,+,43,20
reads_R-HPV35|83,reads_R-HPV35,HPV35,right,4,4822,chr4,13131272,13131304,+,43,20
reads_R-HPV35|84,reads_R-HPV35,HPV35,right,4,4822,chr4,14660382,14660414,+,43,20
reads_R-HPV35|85,reads_R-HPV35,HPV35,right,4,4822,chr3,360676,360708,+,43,20
reads_R-HPV35|86,reads_R-HPV35,HPV35,right,4,4822,chr3,19097450,19097482,+,43,20
reads_R-HPV35|87,reads_R-HPV35,HPV35,right,4,4822,chr3,20353838,20353870,+,43,20
reads_R-HPV35|88,reads_R-HPV35,HPV35,right,4,4822,chr3,21276397,21276429,+,43,20
reads_R-HPV35|89,reads_R-HPV35,HPV35,right,4,4822,chr3,27204395,27204427,+,43,20
reads_R-HPV35|90,reads_R-HPV35,HPV35,right,4,4822,chr21,20076505,20076537,+,43,20
reads_R-HPV35|91,reads_R-HPV35,HPV35,right,4,4822,chr2,5049855,5049887,+,43,20
reads_R-HPV35|92,reads_R-HPV35,HPV35,right,4,4822,chr2,18012103,18012135,+,43,20
reads_R-HPV35|93,reads_R-HPV35,HPV35,right,4,4822,chr2,23224938,23224970,+,43,20
reads_R-HPV35|94,reads_R-HPV35,HPV35,right,4,4822,chr2,33255013,33255045,+,43,20
reads_R-HPV35|95,reads_R-HPV35,HPV35,right,4,4822,chr18,1101198,1101230,+,43,20
reads_R-HPV35|96,reads_R-HPV35,HPV35,right,4,4822,chr18,4445383,4445415,+,43,20
reads_R-HPV35|97,reads_R-HPV35,HPV35,right,4,4822,chr18,53730401,53730433,+,43,20
reads_R-HPV35|98,reads_R-HPV35,HPV35,right,4,4822,chr18,52404748,52404780,+,43,20
reads_R-HPV35|99,reads_R-HPV35,HPV35,right,4,4822,chr18,47348312,47348344,+,43,20
reads_R-HPV35|100,reads_R-HPV35,HPV35,right,4,4822,chr18,29150692,29150724,+,43,20
reads_R-HPV35|101,reads_R-HPV35,HPV35,right,4,4822,chr17,56049477,56049509,+,43,20
reads_R-HPV35|102,reads_R-HPV35,HPV35,right,4,4822,chr17,30439494,30439526,+,43,20
reads_R-HPV35|103,reads_R-HPV35,HPV35,right,4,4822,chr17,27900752,27900784,+,43,20
reads_R-HPV35|104,reads_R-HPV35,HPV35,right,4,4822,chr17,11861112,11861144,+,43,20
reads_R-HPV35|105,reads_R-HPV35,HPV35,right,4,4822,chr16,79052125,79052157,+,43,20
reads_R-HPV35|106,reads_R-HPV35,HPV35,right,4,4822,chr16,75944503,75944535,+,43,20
reads_R-HPV35|107,reads_R-HPV35,HPV35,right,4,4822,chr16,65236996,65237028,+,43,20
reads_R-HPV35|108,reads_R-HPV35,HPV35,right,4,4822,chr16,34656831,34656863,+,43,20
reads_R-HPV35|109,reads_R-HPV35,HPV35,right,4,4822,chr16,13841696,13841728,+,43,20
reads_R-HPV35|110,reads_R-HPV35,HPV35,right,4,4822,chr15,21567192,21567224,+,43,20
reads_R-HPV35|111,reads_R-HPV35,HPV35,right,4,4822,chr15,46446774,46446806,+,43,20
reads_R-HPV35|112,reads_R-HPV35,HPV35,right,4,4822,chr15,49778596,49778628,+,43,20
reads_R-HPV35|113,reads_R-HPV35,HPV35,right,4,4822,chr14,19720126,19720158,+,43,20
reads_R-HPV35|114,reads_R-HPV35,HPV35,right,4,4822,chr14,20146597,20146629,+,43,20
reads_R-HPV35|115,reads_R-HPV35,HPV35,right,4,4822,chr14,29478227,29478259,+,43,20
reads_R-HPV35|116,reads_R-HPV35,HPV35,right,4,4822,chr14,30739508,30739540,+,43,20
reads_R-HPV35|117,reads_R-HPV35,HPV35,right,4,4822,chr14,37495216,37495248,+,43,20
reads_R-HPV35|118,reads_R-HPV35,HPV35,right,4,4822,chr12,4387578,4387610,+,43,20
reads_R-HPV35|119,reads_R-HPV35,HPV35,right,4,4822,chr12,5837413,5837445,+,43,20
reads_R-HPV35|120,reads_R-HPV35,HPV35,right,4,4822,chr12,15282970,15283002,+,43,20
reads_R-HPV35|121,reads_R-HPV35,HPV35,right,4,4822,chr12,23070718,23070750,+,43,20
reads_R-HPV35|122,reads_R-HPV35,HPV35,right,4,4822,chr12,27942869,27942901,+,43,20
reads_R-HPV35|123,reads_R-HPV35,HPV35,right,4,4822,chr12,28860028,28860060,+,43,20
reads_R-HPV35|124,reads_R-HPV35,HPV35,right,4,4822,chr12,29017098,29017130,+,43,20
reads_R-HPV35|125,reads_R-HPV35,HPV35,right,4,4822,chr11,4170329,4170361,+,43,20
reads_R-HPV35|126,reads_R-HPV35,HPV35,right,4,4822,chr11,6851009,6851041,+,43,20
reads_R-HPV35|127,reads_R-HPV35,HPV35,right,4,4822,chr11,21659758,21659790,+,43,20
reads_R-HPV35|128,reads_R-HPV35,HPV35,right,4,4822,chr11,23193631,23193663,+,43,20
reads_R-HPV35|129,reads_R-HPV35,HPV35,right,4,4822,chr10,7058115,7058147,+,43,20
reads_R-HPV35|130,reads_R-HPV35,HPV35,right,4,4822,chr10,11731522,11731554,+,43,20
reads_R-HPV35|131,reads_R-HPV35,HPV35,right,4,4822,chr10,20971532,20971564,+,43,20
reads_R-HPV35|132,reads_R-HPV35,HPV35,right,4,4822,chr10,25515455,25515487,+,43,20
reads_R-HPV35|133,reads_R-HPV35,HPV35,right,4,4822,chr10,31443498,31443530,+,43,20
reads_R-HPV35|134,reads_R-HPV35,HPV35,right,4,4822,chr1,38666363,38666395,+,43,20
reads_R-HPV35|135,reads_R-HPV35,HPV35,right,4,4822,chr1,46651085,46651117,+,43,20
reads_R-HPV35|136,reads_R-HPV35,HPV35,right,4,4822,chr1,49800451,49800483,+,43,20
reads_R-HPV35|137,reads_R-HPV35,HPV35,right,4,4822,chr1,58254479,58254511,+,43,20
reads_R-HPV35|138,reads_R-HPV35,HPV35,right,4,4822,chr1,58269100,58269132,+,43,20
reads_R-HPV35|139,reads_R-HPV35,HPV35,right,4,4822,chr1,58373258,58373290,+,43,20
reads_R-HPV35|140,reads_R-HPV35,HPV35,right,4,4822,chr1,59895736,59895768,+,43,20
reads_R-HPV35|141,reads_R-HPV35,HPV35,right,4,4822,chr1,65450362,65450394,+,43,20
reads_R-HPV35|142,reads_R-HPV35,HPV35,right,4,4822,chrY,17541470,17541438,-,43,20
reads_R-HPV35|143,reads_R-HPV35,HPV35,right,4,4822,chrY,16860218,16860186,-,43,20
reads_R-HPV35|144,reads_R-HPV35,HPV35,right,4,4822,chrX,5109105,5109073,-,43,20
reads_R-HPV35|145,reads_R-HPV35,HPV35,right,4,4822,chrX,14141790,14141758,-,43,20
reads_R-HPV35|146,reads_R-HPV35,HPV35,right,4,4822,chrX,18110830,18110798,-,43,20
reads_R-HPV35|147,reads_R-HPV35,HPV35,right,4,4822,chrX,18268693,18268661,-,43,20
reads_R-HPV35|148,reads_R-HPV35,HPV35,right,4,4822,chrX,28727996,28727964,-,43,20
reads_R-HPV35|149,reads_R-HPV35,HPV35,right,4,4822,chrX,28951198,28951166,-,43,20
reads_R-HPV35|150,reads_R-HPV35,HPV35,right,4,4822,chr7,7471037,7471005,-,43,20
reads_R-HPV35|151,reads_R-HPV35,HPV35,right,4,4822,chr7,9990510,9990478,-,43,20
reads_R-HPV35|152,reads_R-HPV35,HPV35,right,4,4822,chr7,14662131,14662099,-,43,20
reads_R-HPV35|153,reads_R-HPV35,HPV35,right,4,4822,chr6,17428700,17428668,-,43,20
reads_R-HPV35|154,reads_R-HPV35,HPV35,right,4,4822,chr6,48743290,48743258,-,43,20
reads_R-HPV35|155,reads_R-HPV35,HPV35,right,4,4822,chr5,4299086,4299054,-,43,20
reads_R-HPV35|156,reads_R-HPV35,HPV35,right,4,4822,chr5,6364391,6364359,-,43,20
reads_R-HPV35|157,reads_R-HPV35,HPV35,right,4,4822,chr5,12254366,12254334,-,43,20
reads_R-HPV35|158,reads_R-HPV35,HPV35,right,4,4822,chr5,13210717,13210685,-,43,20
reads_R-HPV35|159,reads_R-HPV35,HPV35,right,4,4822,chr5,21113356,21113324,-,43,20
reads_R-HPV35|160,reads_R-HPV35,HPV35,right,4,4822,chr5,27047606,27047574,-,43,20
reads_R-HPV35|161,reads_R-HPV35,HPV35,right,4,4822,chr4,18966478,18966446,-,43,20
reads_R-HPV35|162,reads_R-HPV35,HPV35,right,4,4822,chr4,23785267,23785235,-,43,20
reads_R-HPV35|163,reads_R-HPV35,HPV35,right,4,4822,chr4,30887056,30887024,-,43,20
reads_R-HPV35|164,reads_R-HPV35,HPV35,right,4,4822,chr4,37105566,37105534,-,43,20
reads_R-HPV35|165,reads_R-HPV35,HPV35,right,4,4822,chr3,1393483,1393451,-,43,20
reads_R-HPV35|166,reads_R-HPV35,HPV35,right,4,4822,chr3,4259189,4259157,-,43,20
reads_R-HPV35|167,reads_R-HPV35,HPV35,right,4,4822,chr3,15248101,15248069,-,43,20
reads_R-HPV35|168,reads_R-HPV35,HPV35,right,4,4822,chr21,27070354,27070322,-,43,20
reads_R-HPV35|169,reads_R-HPV35,HPV35,right,4,4822,chr21,14649349,14649317,-,43,20
reads_R-HPV35|170,reads_R-HPV35,HPV35,right,4,4822,chr21,13619345,13619313,-,43,20
reads_R-HPV35|171,reads_R-HPV35,HPV35,right,4,4822,chr2,1071577,1071545,-,43,20
reads_R-HPV35|172,reads_R-HPV35,HPV35,right,4,4822,chr2,5143053,5143021,-,43,20
reads_R-HPV35|173,reads_R-HPV35,HPV35,right,4,4822,chr2,5199824,5199792,-,43,20
reads_R-HPV35|174,reads_R-HPV35,HPV35,right,4,4822,chr2,12492846,12492814,-,43,20
reads_R-HPV35|175,reads_R-HPV35,HPV35,right,4,4822,chr2,14802965,14802933,-,43,20
reads_R-HPV35|176,reads_R-HPV35,HPV35,right,4,4822,chr2,15308945,15308913,-,43,20
reads_R-HPV35|177,reads_R-HPV35,HPV35,right,4,4822,chr2,19833441,19833409,-,43,20
reads_R-HPV35|178,reads_R-HPV35,HPV35,right,4,4822,chr19,54613471,54613439,-,43,20
reads_R-HPV35|179,reads_R-HPV35,HPV35,right,4,4822,chr19,37843446,37843414,-,43,20
reads_R-HPV35|180,reads_R-HPV35,HPV35,right,4,4822,chr18,41637686,41637654,-,43,20
reads_R-HPV35|181,reads_R-HPV35,HPV35,right,4,4822,chr17,55085284,55085252,-,43,20
reads_R-HPV35|182,reads_R-HPV35,HPV35,right,4,4822,chr17,32977728,32977696,-,43,20
reads_R-HPV35|183,reads_R-HPV35,HPV35,right,4,4822,chr17,31794084,31794052,-,43,20
reads_R-HPV35|184,reads_R-HPV35,HPV35,right,4,4822,chr17,6960922,6960890,-,43,20
reads_R-HPV35|185,reads_R-HPV35,HPV35,right,4,4822,chr16,55805027,55804995,-,43,20
reads_R-HPV35|186,reads_R-HPV35,HPV35,right,4,4822,chr16,36077867,36077835,-,43,20
reads_R-HPV35|187,reads_R-HPV35,HPV35,right,4,4822,chr15,24060160,24060128,-,43,20
reads_R-HPV35|188,reads_R-HPV35,HPV35,right,4,4822,chr15,32189488,32189456,-,43,20
reads_R-HPV35|189,reads_R-HPV35,HPV35,right,4,4822,chr15,38788676,38788644,-,43,20
reads_R-HPV35|190,reads_R-HPV35,HPV35,right,4,4822,chr15,43036005,43035973,-,43,20
reads_R-HPV35|191,reads_R-HPV35,HPV35,right,4,4822,chr15,51119016,51118984,-,43,20
reads_R-HPV35|192,reads_R-HPV35,HPV35,right,4,4822,chr15,49401927,49401895,-,43,20
reads_R-HPV35|193,reads_R-HPV35,HPV35,right,4,4822,chr14,23763278,23763246,-,43,20
reads_R-HPV35|194,reads_R-HPV35,HPV35,right,4,4822,chr14,29728086,29728054,-,43,20
reads_R-HPV35|195,reads_R-HPV35,HPV35,right,4,4822,chr14,36782878,36782846,-,43,20
reads_R-HPV35|196,reads_R-HPV35,HPV35,right,4,4822,chr14,37163217,37163185,-,43,20
reads_R-HPV35|197,reads_R-HPV35,HPV35,right,4,4822,chr14,38274632,38274600,-,43,20
reads_R-HPV35|198,reads_R-HPV35,HPV35,right,4,4822,chr14,38640899,38640867,-,43,20
reads_R-HPV35|199,reads_R-HPV35,HPV35,right,4,4822,chr12,7257176,7257144,-,43,20
reads_R-HPV35|200,reads_R-HPV35,HPV35,right,4,4822,chr12,15226675,15226643,-,43,20
reads_R-HPV35|201,reads_R-HPV35,HPV35,right,4,4822,chr12,21287937,21287905,-,43,20
reads_R-HPV35|202,reads_R-HPV35,HPV35,right,4,4822,chr12,21799173,21799141,-,43,20
reads_R-HPV35|203,reads_R-HPV35,HPV35,right,4,4822,chr12,26218414,26218382,-,43,20
reads_R-HPV35|204,reads_R-HPV35,HPV35,right,4,4822,chr12,28765969,28765937,-,43,20
reads_R-HPV35|205,reads_R-HPV35,HPV35,right,4,4822,chr12,29815667,29815635,-,43,20
reads_R-HPV35|206,reads_R-HPV35,HPV35,right,4,4822,chr12,29954387,29954355,-,43,20
reads_R-HPV35|207,reads_R-HPV35,HPV35,right,4,4822,chr11,8145106,8145074,-,43,20
reads_R-HPV35|208,reads_R-HPV35,HPV35,right,4,4822,chr11,11810250,11810218,-,43,20
reads_R-HPV35|209,reads_R-HPV35,HPV35,right,4,4822,chr11,29421546,29421514,-,43,20
reads_R-HPV35|210,reads_R-HPV35,HPV35,right,4,4822,chr11,39886960,39886928,-,43,20
reads_R-HPV35|211,reads_R-HPV35,HPV35,right,4,4822,chr10,61151,61119,-,43,20
reads_R-HPV35|212,reads_R-HPV35,HPV35,right,4,4822,chr10,467457,467425,-,43,20
reads_R-HPV35|213,reads_R-HPV35,HPV35,right,4,4822,chr10,1770837,1770805,-,43,20
reads_R-HPV35|214,reads_R-HPV35,HPV35,right,4,4822,chr10,8985166,8985134,-,43,20
reads_R-HPV35|215,reads_R-HPV35,HPV35,right,4,4822,chr10,20829512,20829480,-,43,20
reads_R-HPV35|216,reads_R-HPV35,HPV35,right,4,4822,chr10,21323171,21323139,-,43,20
reads_R-HPV35|217,reads_R-HPV35,HPV35,right,4,4822,chr10,24269135,24269103,-,43,20
reads_R-HPV35|218,reads_R-HPV35,HPV35,right,4,4822,chr10,28257671,28257639,-,43,20
reads_R-HPV35|219,reads_R-HPV35,HPV35,right,4,4822,chr10,32776207,32776175,-,43,20
reads_R-HPV35|220,reads_R-HPV35,HPV35,right,4,4822,chr10,36103355,36103323,-,43,20
reads_R-HPV35|221,reads_R-HPV35,HPV35,right,4,4822,chr1,25060970,25060938,-,43,20
reads_R-HPV35|222,reads_R-HPV35,HPV35,right,4,4822,chr1,25512632,25512600,-,43,20
reads_R-HPV35|223,reads_R-HPV35,HPV35,right,4,4822,chr1,40370782,40370750,-,43,20
reads_R-HPV35|224,reads_R-HPV35,HPV35,right,4,4822,chr1,53450674,53450642,-,43,20
reads_R-HPV35|225,reads_R-HPV35,HPV35,right,4,4822,chr1,60551702,60551670,-,43,20
reads_R-HPV35|226,reads_R-HPV35,HPV35,right,4,4822,chr1,69109119,69109087,-,43,20
reads_R-HPV35|227,reads_R-HPV35,HPV35,right,4,4822,chr1,70817156,70817124,-,43,20
reads_R-HPV35|228,reads_R-HPV35,HPV35,left,4,2453,chr15,18388979,18388946,+,42,19
reads_R-HPV35|229,reads_R-HPV35,HPV35,right,4,4273,chr1,219849712,219849678,-,41,19
reads_R-HPV35|230,reads_R-HPV35,HPV35,right,4,4739,chr5,49622833,49622866,+,42,19
reads_R-HPV35|231,reads_R-HPV35,HPV35,right,4,4739,chr16,38280359,38280392,+,41,19
reads_R-HPV35|232,reads_R-HPV35,HPV35,right,4,4822,chr2,51850818,51850850,+,41,19
reads_R-HPV35|233,reads_R-HPV35,HPV35,right,4,4822,chr6,49392819,49392787,-,41,19
reads_R-HPV35|234,reads_R-HPV35,HPV35,right,4,4822,chr15,26619594,26619562,-,41,19
reads_R-HPV35|235,reads_R-HPV35,HPV35,right,4,4822,chr14,27779502,27779470,-,41,19
reads_R-HPV35|236,reads_R-HPV35,HPV35,right,4,4822,chrY,7570139,7570171,+,43,19
reads_R-HPV35|237,reads_R-HPV35,HPV35,right,4,4822,chrY,13130585,13130617,+,43,19
reads_R-HPV35|238,reads_R-HPV35,HPV35,right,4,4822,chrX,3966759,3966791,+,43,19
reads_R-HPV35|239,reads_R-HPV35,HPV35,right,4,4822,chrX,13674095,13674127,+,43,19
reads_R-HPV35|240,reads_R-HPV35,HPV35,right,4,4822,chrX,14085219,14085251,+,43,19
reads_R-HPV35|241,reads_R-HPV35,HPV35,right,4,4822,chrX,17781462,17781494,+,43,19
reads_R-HPV35|242,reads_R-HPV35,HPV35,right,4,4822,chrX,19016631,19016663,+,43,19
reads_R-HPV35|243,reads_R-HPV35,HPV35,right,4,4822,chrX,19779513,19779545,+,43,19
reads_R-HPV35|244,reads_R-HPV35,HPV35,right,4,4822,chrX,21129916,21129948,+,43,19
reads_R-HPV35|245,reads_R-HPV35,HPV35,right,4,4822,chr7,10166338,10166370,+,43,19
reads_R-HPV35|246,reads_R-HPV35,HPV35,right,4,4822,chr7,18135388,18135420,+,43,19
reads_R-HPV35|247,reads_R-HPV35,HPV35,right,4,4822,chr7,26898415,26898447,+,43,19
reads_R-HPV35|248,reads_R-HPV35,HPV35,right,4,4822,chr6,20614865,20614897,+,43,19
reads_R-HPV35|249,reads_R-HPV35,HPV35,right,4,4822,chr6,26861380,26861412,+,43,19
reads_R-HPV35|250,reads_R-HPV35,HPV35,right,4,4822,chr6,32359004,32359036,+,43,19
reads_R-HPV35|251,reads_R-HPV35,HPV35,right,4,4822,chr5,7141295,7141327,+,43,19
reads_R-HPV35|252,reads_R-HPV35,HPV35,right,4,4822,chr5,8084302,8084334,+,43,19
reads_R-HPV35|253,reads_R-HPV35,HPV35,right,4,4822,chr5,21579013,21579045,+,43,19
reads_R-HPV35|254,reads_R-HPV35,HPV35,right,4,4822,chr5,25207341,25207373,+,43,19
reads_R-HPV35|255,reads_R-HPV35,HPV35,right,4,4822,chr5,28196240,28196272,+,43,19
reads_R-HPV35|256,reads_R-HPV35,HPV35,right,4,4822,chr5,31203333,31203365,+,43,19
reads_R-HPV35|257,reads_R-HPV35,HPV35,right,4,4822,chr4,10824116,10824148,+,43,19
reads_R-HPV35|258,reads_R-HPV35,HPV35,right,4,4822,chr4,11077326,11077358,+,43,19
reads_R-HPV35|259,reads_R-HPV35,HPV35,right,4,4822,chr3,18957891,18957923,+,43,19
reads_R-HPV35|260,reads_R-HPV35,HPV35,right,4,4822,chr3,24089545,24089577,+,43,19
reads_R-HPV35|261,reads_R-HPV35,HPV35,right,4,4822,chr3,39984312,39984344,+,43,19
reads_R-HPV35|262,reads_R-HPV35,HPV35,right,4,4822,chr3,40155077,40155109,+,43,19
reads_R-HPV35|263,reads_R-HPV35,HPV35,right,4,4822,chr3,46379107,46379139,+,43,19
reads_R-HPV35|264,reads_R-HPV35,HPV35,right,4,4822,chr21,45664702,45664734,+,43,19
reads_R-HPV35|265,reads_R-HPV35,HPV35,right,4,4822,chr21,36836398,36836430,+,43,19
reads_R-HPV35|266,reads_R-HPV35,HPV35,right,4,4822,chr21,33616017,33616049,+,43,19
