sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads-HPV97,HPV97,right,0,1543,chrX,51009946,51009981,+,34,1
reads-HPV97,HPV97,right,0,1543,chrX,21951586,21951622,+,35,1
reads-HPV97,HPV97,right,3,1543,chr9,21200474,21200512,+,42,2
reads-HPV97,HPV97,right,3,1543,chr9,16381462,16381500,+,42,2
reads-HPV97,HPV97,right,3,1543,chr9,1764453,1764492,+,42,2
reads-HPV97,HPV97,right,3,1543,chr8,53637824,53637862,+,42,2
reads-HPV97,HPV97,right,0,1543,chr8,76283733,76283768,+,35,1
reads-HPV97,HPV97,right,3,1543,chr8,135836754,135836792,+,42,2
reads-HPV97,HPV97,right,0,1543,chr8,117256039,117256073,+,34,1
reads-HPV97,HPV97,right,0,1543,chr8,60078049,60078084,+,34,1
reads-HPV97,HPV97,right,0,1543,chr8,36123074,36123109,+,34,1
reads-HPV97,HPV97,right,0,1543,chr8,108375496,108375531,+,33,1
reads-HPV97,HPV97,right,0,1543,chr8,24303290,24303323,+,32,1
reads-HPV97,HPV97,right,3,1543,chr7,23869183,23869222,+,43,2
reads-HPV97,HPV97,right,3,1543,chr7,147354282,147354320,+,42,2
reads-HPV97,HPV97,right,3,1543,chr7,124172849,124172888,+,42,2
reads-HPV97,HPV97,right,3,1543,chr7,95146643,95146682,+,42,2
reads-HPV97,HPV97,right,3,1543,chr7,141117656,141117694,+,41,2
reads-HPV97,HPV97,right,0,1543,chr7,117515297,117515332,+,34,1
reads-HPV97,HPV97,right,0,1543,chr7,30381822,30381857,+,33,1
reads-HPV97,HPV97,right,0,1543,chr6,169349024,169349059,+,35,1
reads-HPV97,HPV97,right,3,1543,chr6,131527317,131527356,+,42,2
reads-HPV97,HPV97,right,3,1543,chr6,50038250,50038288,+,42,2
reads-HPV97,HPV97,right,0,1543,chr6,86882081,86882114,+,33,1
reads-HPV97,HPV97,right,0,1543,chr6,135151498,135151533,+,34,1
reads-HPV97,HPV97,right,0,1543,chr6,74515868,74515903,+,34,1
reads-HPV97,HPV97,right,0,1543,chr5,171017900,171017935,+,35,1
reads-HPV97,HPV97,right,0,1543,chr5,121965336,121965371,+,35,1
reads-HPV97,HPV97,right,3,1543,chr5,21316909,21316948,+,42,2
reads-HPV97,HPV97,right,3,1543,chr5,19836815,19836854,+,42,2
reads-HPV97,HPV97,right,3,1543,chr5,9935726,9935764,+,42,2
reads-HPV97,HPV97,right,0,1543,chr5,140200267,140200302,+,34,1
reads-HPV97,HPV97,right,0,1543,chr5,97891132,97891167,+,34,1
reads-HPV97,HPV97,right,0,1543,chr4,11043415,11043450,+,35,1
reads-HPV97,HPV97,right,0,1543,chr4,30252044,30252079,+,35,1
reads-HPV97,HPV97,right,3,1543,chr4,174092862,174092900,+,42,2
reads-HPV97,HPV97,right,3,1543,chr4,102372686,102372724,+,42,2
reads-HPV97,HPV97,right,3,1543,chr4,60627389,60627428,+,42,2
reads-HPV97,HPV97,right,0,1543,chr4,159624848,159624883,+,34,1
reads-HPV97,HPV97,right,0,1543,chr4,135541074,135541109,+,34,1
reads-HPV97,HPV97,right,0,1543,chr4,117149725,117149758,+,33,1
reads-HPV97,HPV97,right,0,1543,chr4,89867281,89867316,+,34,1
reads-HPV97,HPV97,right,0,1543,chr4,31400639,31400677,+,35,1
reads-HPV97,HPV97,right,3,1543,chr3,67053544,67053584,+,43,2
reads-HPV97,HPV97,right,3,1543,chr3,137372453,137372492,+,42,2
reads-HPV97,HPV97,right,3,1543,chr3,66764806,66764844,+,42,2
reads-HPV97,HPV97,right,0,1543,chr3,13731540,13731575,+,35,1
reads-HPV97,HPV97,right,0,1543,chr3,174803616,174803651,+,34,1
reads-HPV97,HPV97,right,3,1543,chr22,20416251,20416290,+,39,2
reads-HPV97,HPV97,right,3,1543,chr20,41762444,41762482,+,41,2
reads-HPV97,HPV97,right,3,1543,chr20,4620152,4620190,+,42,2
reads-HPV97,HPV97,right,4,1543,chr2,48297841,48297880,+,42,2
reads-HPV97,HPV97,right,1,1543,chr2,103632956,103632991,+,35,1
reads-HPV97,HPV97,right,1,1543,chr2,189888103,189888138,+,35,1
reads-HPV97,HPV97,right,1,1543,chr2,204800858,204800893,+,35,1
reads-HPV97,HPV97,right,1,1543,chr2,194788086,194788121,+,35,1
reads-HPV97,HPV97,right,1,1543,chr2,103471828,103471863,+,34,1
reads-HPV97,HPV97,right,1,1543,chr2,31063206,31063241,+,34,1
reads-HPV97,HPV97,right,1,1543,chr2,18459351,18459386,+,34,1
reads-HPV97,HPV97,right,3,1543,chr19,32725361,32725400,+,40,2
reads-HPV97,HPV97,right,3,1543,chr18,75952710,75952748,+,41,2
reads-HPV97,HPV97,right,3,1543,chr18,36317873,36317912,+,41,2
reads-HPV97,HPV97,right,3,1543,chr18,26946665,26946704,+,42,2
reads-HPV97,HPV97,right,3,1543,chr18,3695349,3695388,+,42,2
reads-HPV97,HPV97,right,3,1543,chr17,33418515,33418554,+,42,2
reads-HPV97,HPV97,right,3,1543,chr15,75910910,75910948,+,42,2
reads-HPV97,HPV97,right,3,1543,chr14,65760759,65760797,+,41,2
reads-HPV97,HPV97,right,3,1543,chr14,79221899,79221938,+,41,2
reads-HPV97,HPV97,right,3,1543,chr14,71080018,71080056,+,41,2
reads-HPV97,HPV97,right,3,1543,chr13,94277577,94277616,+,42,2
reads-HPV97,HPV97,right,3,1543,chr13,56993803,56993842,+,42,2
reads-HPV97,HPV97,right,3,1543,chr13,79462723,79462760,+,41,2
reads-HPV97,HPV97,right,3,1543,chr12,38265302,38265340,+,42,2
reads-HPV97,HPV97,right,3,1543,chr12,58579574,58579612,+,41,2
reads-HPV97,HPV97,right,3,1543,chr12,108028578,108028616,+,42,2
reads-HPV97,HPV97,right,3,1543,chr12,79967545,79967584,+,42,2
reads-HPV97,HPV97,right,0,1543,chr12,97604362,97604397,+,34,1
reads-HPV97,HPV97,right,3,1543,chr12,67550855,67550894,+,41,2
reads-HPV97,HPV97,right,0,1543,chr12,70455613,70455649,+,34,1
reads-HPV97,HPV97,right,0,1543,chr12,59854859,59854894,+,33,1
reads-HPV97,HPV97,right,0,1543,chr12,2747325,2747360,+,33,1
reads-HPV97,HPV97,right,0,1543,chr12,105767068,105767101,+,33,1
reads-HPV97,HPV97,right,3,1543,chr11,105874063,105874100,+,39,2
reads-HPV97,HPV97,right,3,1543,chr11,120761597,120761634,+,39,2
reads-HPV97,HPV97,right,3,1543,chr10,64805453,64805491,+,41,2
reads-HPV97,HPV97,right,3,1543,chr10,32875280,32875318,+,41,2
reads-HPV97,HPV97,right,0,1543,chr10,43017258,43017293,+,33,1
reads-HPV97,HPV97,right,0,1543,chr10,62411426,62411459,+,31,1
reads-HPV97,HPV97,right,0,1543,chr1,174126610,174126645,+,35,1
reads-HPV97,HPV97,right,0,1543,chr1,44096974,44097009,+,35,1
reads-HPV97,HPV97,right,0,1543,chr1,186724989,186725022,+,33,1
reads-HPV97,HPV97,right,0,1543,chr1,72426154,72426189,+,34,1
reads-HPV97,HPV97,right,3,1543,chrY,15071762,15071724,-,40,2
reads-HPV97,HPV97,right,3,1543,chrY,6016606,6016568,-,41,2
reads-HPV97,HPV97,right,3,1543,chrX,13185999,13185960,-,42,2
reads-HPV97,HPV97,right,3,1543,chrX,20879586,20879548,-,42,2
reads-HPV97,HPV97,right,3,1543,chrX,87133400,87133362,-,42,2
reads-HPV97,HPV97,right,0,1543,chrX,21216417,21216382,-,34,1
reads-HPV97,HPV97,right,0,1543,chrX,52116121,52116086,-,34,1
reads-HPV97,HPV97,right,0,1543,chrX,92899611,92899576,-,34,1
reads-HPV97,HPV97,right,0,1543,chrX,63907814,63907778,-,34,1
reads-HPV97,HPV97,right,0,1543,chrX,144926529,144926496,-,32,1
reads-HPV97,HPV97,right,0,1543,chrX,57847086,57847053,-,32,1
reads-HPV97,HPV97,right,3,1543,chr9,106570499,106570460,-,42,2
reads-HPV97,HPV97,right,3,1543,chr9,74224152,74224114,-,41,2
reads-HPV97,HPV97,right,0,1543,chr9,25768888,25768853,-,35,1
reads-HPV97,HPV97,right,3,1543,chr9,24054230,24054192,-,41,2
reads-HPV97,HPV97,right,3,1543,chr9,22761090,22761054,-,40,2
reads-HPV97,HPV97,right,0,1543,chr8,51798199,51798164,-,35,1
reads-HPV97,HPV97,right,3,1543,chr8,106565989,106565950,-,42,2
reads-HPV97,HPV97,right,0,1543,chr8,95106497,95106462,-,35,1
reads-HPV97,HPV97,right,3,1543,chr8,81851046,81851008,-,42,2
reads-HPV97,HPV97,right,3,1543,chr8,75151023,75150984,-,42,2
reads-HPV97,HPV97,right,0,1543,chr8,63425771,63425736,-,35,1
reads-HPV97,HPV97,right,0,1543,chr8,108088598,108088563,-,33,1
reads-HPV97,HPV97,right,0,1543,chr8,60452712,60452678,-,34,1
reads-HPV97,HPV97,right,3,1543,chr7,82647424,82647386,-,42,2
reads-HPV97,HPV97,right,3,1543,chr7,104616503,104616464,-,42,2
reads-HPV97,HPV97,right,3,1543,chr7,26818453,26818414,-,41,2
reads-HPV97,HPV97,right,0,1543,chr7,143035926,143035893,-,33,1
reads-HPV97,HPV97,right,0,1543,chr7,131320444,131320409,-,34,1
reads-HPV97,HPV97,right,0,1543,chr7,93081397,93081362,-,34,1
reads-HPV97,HPV97,right,0,1543,chr7,50878445,50878410,-,34,1
reads-HPV97,HPV97,right,0,1543,chr7,114257309,114257275,-,34,1
reads-HPV97,HPV97,right,0,1543,chr7,91076515,91076480,-,33,1
reads-HPV97,HPV97,right,0,1543,chr7,107301161,107301128,-,30,1
reads-HPV97,HPV97,right,3,1543,chr6,19243446,19243408,-,42,2
reads-HPV97,HPV97,right,3,1543,chr6,36088142,36088104,-,42,2
reads-HPV97,HPV97,right,3,1543,chr6,136687289,136687250,-,42,2
reads-HPV97,HPV97,right,0,1543,chr6,154533183,154533148,-,35,1
reads-HPV97,HPV97,right,3,1543,chr6,146394129,146394090,-,42,2
reads-HPV97,HPV97,right,0,1543,chr6,88832449,88832414,-,34,1
reads-HPV97,HPV97,right,0,1543,chr6,54606521,54606486,-,34,1
reads-HPV97,HPV97,right,0,1543,chr6,114073157,114073124,-,33,1
reads-HPV97,HPV97,right,0,1543,chr5,34894,34859,-,35,1
reads-HPV97,HPV97,right,0,1543,chr5,83412771,83412736,-,35,1
reads-HPV97,HPV97,right,3,1543,chr5,88591604,88591566,-,42,2
reads-HPV97,HPV97,right,3,1543,chr5,98747332,98747294,-,42,2
reads-HPV97,HPV97,right,0,1543,chr5,111257016,111256981,-,35,1
reads-HPV97,HPV97,right,3,1543,chr5,131047589,131047550,-,42,2
reads-HPV97,HPV97,right,3,1543,chr5,145748990,145748952,-,42,2
reads-HPV97,HPV97,right,0,1543,chr5,111950412,111950377,-,34,1
reads-HPV97,HPV97,right,0,1543,chr5,63512297,63512262,-,34,1
reads-HPV97,HPV97,right,0,1543,chr5,19245602,19245567,-,34,1
reads-HPV97,HPV97,right,0,1543,chr5,144059224,144059190,-,34,1
reads-HPV97,HPV97,right,0,1543,chr5,162331322,162331290,-,32,1
reads-HPV97,HPV97,right,0,1543,chr4,12600480,12600445,-,35,1
reads-HPV97,HPV97,right,3,1543,chr4,20967795,20967756,-,42,2
reads-HPV97,HPV97,right,0,1543,chr4,29331480,29331445,-,35,1
reads-HPV97,HPV97,right,0,1543,chr4,42047095,42047060,-,35,1
reads-HPV97,HPV97,right,0,1543,chr4,52382640,52382605,-,35,1
reads-HPV97,HPV97,right,3,1543,chr4,72872857,72872818,-,42,2
reads-HPV97,HPV97,right,0,1543,chr4,176916038,176916003,-,35,1
reads-HPV97,HPV97,right,0,1543,chr4,153827236,153827201,-,35,1
reads-HPV97,HPV97,right,0,1543,chr4,122296935,122296900,-,35,1
reads-HPV97,HPV97,right,0,1543,chr4,111079562,111079529,-,33,1
reads-HPV97,HPV97,right,0,1543,chr4,84346449,84346416,-,33,1
reads-HPV97,HPV97,right,0,1543,chr4,9961567,9961534,-,33,1
reads-HPV97,HPV97,right,0,1543,chr4,121754051,121754017,-,34,1
reads-HPV97,HPV97,right,3,1543,chr3,88186947,88186908,-,42,2
reads-HPV97,HPV97,right,3,1543,chr3,71668269,71668230,-,42,2
reads-HPV97,HPV97,right,3,1543,chr3,21926665,21926626,-,42,2
reads-HPV97,HPV97,right,3,1543,chr21,28622849,28622810,-,41,2
reads-HPV97,HPV97,right,3,1543,chr21,13731960,13731924,-,39,2
reads-HPV97,HPV97,right,4,1543,chr2,161514663,161514624,-,42,2
reads-HPV97,HPV97,right,4,1543,chr2,141223898,141223860,-,42,2
reads-HPV97,HPV97,right,4,1543,chr2,137106411,137106372,-,42,2
reads-HPV97,HPV97,right,1,1543,chr2,212166957,212166922,-,34,1
reads-HPV97,HPV97,right,1,1543,chr2,103216775,103216740,-,34,1
reads-HPV97,HPV97,right,1,1543,chr2,201169472,201169441,-,31,1
reads-HPV97,HPV97,right,3,1543,chr17,51579673,51579634,-,41,2
reads-HPV97,HPV97,right,3,1543,chr17,68845911,68845872,-,40,2
reads-HPV97,HPV97,right,3,1543,chr16,76079082,76079044,-,42,2
reads-HPV97,HPV97,right,3,1543,chr15,37214597,37214558,-,41,2
reads-HPV97,HPV97,right,3,1543,chr15,80964818,80964782,-,40,2
reads-HPV97,HPV97,right,3,1543,chr14,61944753,61944714,-,41,2
reads-HPV97,HPV97,right,0,1543,chr14,88655492,88655457,-,33,1
reads-HPV97,HPV97,right,3,1543,chr13,46942095,46942056,-,42,2
reads-HPV97,HPV97,right,0,1543,chr13,83466814,83466779,-,34,1
reads-HPV97,HPV97,right,3,1543,chr13,21183537,21183500,-,40,2
reads-HPV97,HPV97,right,3,1543,chr12,91461966,91461928,-,42,2
reads-HPV97,HPV97,right,0,1543,chr12,75681223,75681188,-,35,1
reads-HPV97,HPV97,right,3,1543,chr12,47180487,47180448,-,42,2
reads-HPV97,HPV97,right,3,1543,chr12,42713288,42713250,-,42,2
reads-HPV97,HPV97,right,3,1543,chr11,84202483,84202444,-,41,2
reads-HPV97,HPV97,right,3,1543,chr11,29663570,29663532,-,42,2
reads-HPV97,HPV97,right,3,1543,chr11,10077652,10077614,-,41,2
reads-HPV97,HPV97,right,3,1543,chr11,58536524,58536486,-,41,2
reads-HPV97,HPV97,right,3,1543,chr10,60330151,60330113,-,41,2
reads-HPV97,HPV97,right,3,1543,chr10,48376253,48376214,-,42,2
reads-HPV97,HPV97,right,3,1543,chr1,102831512,102831472,-,43,2
reads-HPV97,HPV97,right,0,1543,chr1,238003075,238003040,-,35,1
reads-HPV97,HPV97,right,0,1543,chr1,174148262,174148227,-,35,1
reads-HPV97,HPV97,right,0,1543,chr1,173456978,173456943,-,35,1
reads-HPV97,HPV97,right,3,1543,chr1,168814406,168814368,-,42,2
reads-HPV97,HPV97,right,0,1543,chr1,238854618,238854583,-,34,1
reads-HPV97,HPV97,right,0,1543,chr1,160516875,160516840,-,34,1
reads-HPV97,HPV97,right,0,1543,chr1,181892515,181892480,-,33,1
reads-HPV97,HPV97,right,0,1543,chr1,84342719,84342687,-,32,1
reads-HPV97,HPV97,right,3,1543,chrY,57100039,57100081,+,42,3
reads-HPV97,HPV97,right,3,1543,chrY,16656086,16656128,+,42,3
reads-HPV97,HPV97,right,0,1543,chrY,14608349,14608387,+,37,1
reads-HPV97,HPV97,right,3,1543,chrY,19793517,19793559,+,40,3
reads-HPV97,HPV97,right,3,1543,chrY,3671708,3671750,+,41,3
reads-HPV97,HPV97,right,0,1543,chrY,19335193,19335229,+,34,1
reads-HPV97,HPV97,right,0,1543,chrX,3123039,3123077,+,37,1
reads-HPV97,HPV97,right,0,1543,chrX,17490271,17490309,+,37,1
reads-HPV97,HPV97,right,0,1543,chrX,65851838,65851876,+,37,1
reads-HPV97,HPV97,right,3,1543,chrX,66575516,66575558,+,42,3
reads-HPV97,HPV97,right,3,1543,chrX,97180651,97180693,+,42,3
reads-HPV97,HPV97,right,3,1543,chrX,102046919,102046961,+,42,3
reads-HPV97,HPV97,right,3,1543,chrX,135277634,135277674,+,42,2
reads-HPV97,HPV97,right,3,1543,chrX,139999186,139999226,+,42,2
reads-HPV97,HPV97,right,3,1543,chrX,141224761,141224803,+,42,3
reads-HPV97,HPV97,right,3,1543,chrX,141986973,141987015,+,42,3
reads-HPV97,HPV97,right,3,1543,chrX,72826364,72826405,+,40,2
reads-HPV97,HPV97,right,0,1543,chrX,12663340,12663378,+,36,1
reads-HPV97,HPV97,right,0,1543,chrX,19230890,19230928,+,36,1
reads-HPV97,HPV97,right,0,1543,chrX,42103300,42103338,+,36,1
reads-HPV97,HPV97,right,0,1543,chrX,57186709,57186747,+,36,1
reads-HPV97,HPV97,right,3,1543,chrX,74041733,74041773,+,39,2
reads-HPV97,HPV97,right,3,1543,chr9,19500290,19500332,+,42,3
reads-HPV97,HPV97,right,0,1543,chr9,61309398,61309436,+,37,1
reads-HPV97,HPV97,right,3,1543,chr9,62018601,62018643,+,42,3
reads-HPV97,HPV97,right,3,1543,chr9,69284663,69284703,+,42,2
reads-HPV97,HPV97,right,3,1543,chr9,119607440,119607482,+,42,3
reads-HPV97,HPV97,right,3,1543,chr9,79422923,79422963,+,42,2
reads-HPV97,HPV97,right,3,1543,chr9,75254835,75254877,+,42,3
reads-HPV97,HPV97,right,3,1543,chr9,106510501,106510540,+,41,2
reads-HPV97,HPV97,right,0,1543,chr9,120178737,120178775,+,36,1
reads-HPV97,HPV97,right,0,1543,chr9,29993058,29993096,+,36,1
reads-HPV97,HPV97,right,3,1543,chr8,16648398,16648438,+,41,2
reads-HPV97,HPV97,right,3,1543,chr8,42935537,42935579,+,42,3
reads-HPV97,HPV97,right,0,1543,chr8,71935276,71935314,+,37,1
reads-HPV97,HPV97,right,0,1543,chr8,99309328,99309366,+,37,1
reads-HPV97,HPV97,right,3,1543,chr8,97330351,97330391,+,42,2
reads-HPV97,HPV97,right,3,1543,chr8,72841050,72841092,+,42,3
reads-HPV97,HPV97,right,0,1543,chr8,96751784,96751822,+,36,1
reads-HPV97,HPV97,right,3,1543,chr8,83905621,83905660,+,38,2
reads-HPV97,HPV97,right,0,1543,chr8,53455322,53455360,+,35,1
reads-HPV97,HPV97,right,3,1543,chr7,147195067,147195107,+,42,2
reads-HPV97,HPV97,right,3,1543,chr7,137357601,137357643,+,42,3
reads-HPV97,HPV97,right,3,1543,chr7,94816960,94817000,+,41,2
reads-HPV97,HPV97,right,3,1543,chr7,9261061,9261100,+,41,2
reads-HPV97,HPV97,right,3,1543,chr7,7657459,7657501,+,42,3
reads-HPV97,HPV97,right,3,1543,chr7,51925378,51925416,+,40,2
reads-HPV97,HPV97,right,0,1543,chr7,150635790,150635828,+,36,1
reads-HPV97,HPV97,right,0,1543,chr7,112657401,112657437,+,34,1
reads-HPV97,HPV97,right,3,1543,chr7,79087644,79087682,+,37,2
reads-HPV97,HPV97,right,0,1543,chr6,30995808,30995846,+,37,1
reads-HPV97,HPV97,right,3,1543,chr6,48011719,48011759,+,42,2
reads-HPV97,HPV97,right,3,1543,chr6,70001015,70001054,+,41,2
reads-HPV97,HPV97,right,3,1543,chr6,126282901,126282941,+,42,2
reads-HPV97,HPV97,right,3,1543,chr6,82804378,82804419,+,41,3
reads-HPV97,HPV97,right,3,1543,chr6,76281091,76281131,+,39,2
reads-HPV97,HPV97,right,3,1543,chr6,105229694,105229732,+,38,2
reads-HPV97,HPV97,right,0,1543,chr6,126837952,126837988,+,35,1
reads-HPV97,HPV97,right,0,1543,chr6,126883908,126883946,+,36,1
reads-HPV97,HPV97,right,3,1543,chr6,159285650,159285690,+,39,2
reads-HPV97,HPV97,right,0,1543,chr6,51073722,51073759,+,35,1
reads-HPV97,HPV97,right,3,1543,chr6,109745786,109745826,+,39,2
reads-HPV97,HPV97,right,3,1543,chr6,91187367,91187407,+,38,2
reads-HPV97,HPV97,right,0,1543,chr6,75411564,75411600,+,36,1
reads-HPV97,HPV97,right,0,1543,chr6,51970597,51970633,+,34,1
reads-HPV97,HPV97,right,0,1543,chr6,22761164,22761202,+,35,1
reads-HPV97,HPV97,right,3,1543,chr5,6922483,6922525,+,42,3
reads-HPV97,HPV97,right,3,1543,chr5,40449075,40449117,+,42,3
reads-HPV97,HPV97,right,0,1543,chr5,42264978,42265016,+,37,1
reads-HPV97,HPV97,right,3,1543,chr5,62892024,62892064,+,42,2
reads-HPV97,HPV97,right,3,1543,chr5,70379427,70379467,+,42,2
reads-HPV97,HPV97,right,0,1543,chr5,87427887,87427925,+,37,1
reads-HPV97,HPV97,right,3,1543,chr5,113725410,113725452,+,42,3
reads-HPV97,HPV97,right,3,1543,chr5,113994888,113994930,+,42,3
reads-HPV97,HPV97,right,0,1543,chr5,115400359,115400397,+,37,1
reads-HPV97,HPV97,right,3,1543,chr5,121809189,121809229,+,40,2
reads-HPV97,HPV97,right,0,1543,chr5,136899253,136899291,+,37,1
reads-HPV97,HPV97,right,0,1543,chr5,136948347,136948385,+,37,1
reads-HPV97,HPV97,right,0,1543,chr5,169623318,169623356,+,37,1
reads-HPV97,HPV97,right,0,1543,chr5,180446824,180446862,+,37,1
reads-HPV97,HPV97,right,0,1543,chr5,35349179,35349217,+,36,1
reads-HPV97,HPV97,right,3,1543,chr5,40126225,40126265,+,39,2
reads-HPV97,HPV97,right,0,1543,chr4,151592908,151592947,+,38,1
reads-HPV97,HPV97,right,3,1543,chr4,56073850,56073890,+,42,2
reads-HPV97,HPV97,right,3,1543,chr4,57743903,57743943,+,42,2
reads-HPV97,HPV97,right,0,1543,chr4,68641382,68641420,+,37,1
reads-HPV97,HPV97,right,0,1543,chr4,76285986,76286024,+,37,1
reads-HPV97,HPV97,right,3,1543,chr4,86110372,86110414,+,42,3
reads-HPV97,HPV97,right,3,1543,chr4,158490240,158490282,+,42,3
reads-HPV97,HPV97,right,0,1543,chr4,171311148,171311186,+,37,1
reads-HPV97,HPV97,right,0,1543,chr4,15814589,15814625,+,35,1
reads-HPV97,HPV97,right,0,1543,chr4,88174875,88174913,+,36,1
reads-HPV97,HPV97,right,0,1543,chr4,110427336,110427374,+,36,1
reads-HPV97,HPV97,right,0,1543,chr4,162478104,162478142,+,36,1
reads-HPV97,HPV97,right,3,1543,chr4,187002724,187002765,+,40,2
reads-HPV97,HPV97,right,3,1543,chr4,92829162,92829201,+,38,2
reads-HPV97,HPV97,right,0,1543,chr4,133977062,133977098,+,34,1
reads-HPV97,HPV97,right,3,1543,chr3,30386836,30386878,+,42,3
reads-HPV97,HPV97,right,3,1543,chr3,179500229,179500271,+,42,3
reads-HPV97,HPV97,right,3,1543,chr3,145614653,145614693,+,42,2
reads-HPV97,HPV97,right,3,1543,chr3,113413516,113413558,+,42,3
reads-HPV97,HPV97,right,0,1543,chr3,94366852,94366890,+,37,1
reads-HPV97,HPV97,right,0,1543,chr3,163169960,163169997,+,36,1
reads-HPV97,HPV97,right,3,1543,chr3,7531091,7531131,+,39,2
reads-HPV97,HPV97,right,0,1543,chr3,167524552,167524590,+,35,1
reads-HPV97,HPV97,right,0,1543,chr3,102220566,102220604,+,35,1
reads-HPV97,HPV97,right,3,1543,chr22,48715894,48715936,+,41,3
reads-HPV97,HPV97,right,3,1543,chr21,22448499,22448541,+,42,3
reads-HPV97,HPV97,right,3,1543,chr21,18822063,18822105,+,42,3
reads-HPV97,HPV97,right,3,1543,chr21,20303202,20303244,+,40,3
reads-HPV97,HPV97,right,3,1543,chr20,5458570,5458612,+,42,3
reads-HPV97,HPV97,right,3,1543,chr20,98765,98805,+,41,2
reads-HPV97,HPV97,right,3,1543,chr20,5440069,5440109,+,41,2
reads-HPV97,HPV97,right,4,1543,chr2,17489578,17489620,+,42,3
reads-HPV97,HPV97,right,4,1543,chr2,101455362,101455402,+,42,2
reads-HPV97,HPV97,right,4,1543,chr2,104624879,104624921,+,42,3
reads-HPV97,HPV97,right,4,1543,chr2,115948048,115948090,+,42,3
reads-HPV97,HPV97,right,1,1543,chr2,118452452,118452490,+,37,1
reads-HPV97,HPV97,right,1,1543,chr2,130811227,130811265,+,37,1
reads-HPV97,HPV97,right,4,1543,chr2,139937080,139937120,+,42,2
reads-HPV97,HPV97,right,4,1543,chr2,144634376,144634418,+,42,3
reads-HPV97,HPV97,right,4,1543,chr2,167094462,167094502,+,40,2
reads-HPV97,HPV97,right,1,1543,chr2,176487561,176487599,+,37,1
reads-HPV97,HPV97,right,1,1543,chr2,186987115,186987153,+,37,1
reads-HPV97,HPV97,right,1,1543,chr2,213916260,213916298,+,37,1
reads-HPV97,HPV97,right,1,1543,chr2,228931612,228931650,+,37,1
reads-HPV97,HPV97,right,1,1543,chr2,190956268,190956305,+,36,1
reads-HPV97,HPV97,right,1,1543,chr2,154083059,154083096,+,36,1
reads-HPV97,HPV97,right,1,1543,chr2,183102301,183102339,+,36,1
reads-HPV97,HPV97,right,3,1543,chr19,44422023,44422063,+,40,2
reads-HPV97,HPV97,right,3,1543,chr18,59367129,59367169,+,42,2
reads-HPV97,HPV97,right,3,1543,chr18,34146373,34146413,+,42,2
