sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV18,HPV18,right,4,1833,chr5,67867580,67867608,+,34,5
reads_R-HPV18,HPV18,right,4,1833,chr5,75996580,75996608,+,34,5
reads_R-HPV18,HPV18,right,4,1833,chr5,78436820,78436847,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr5,78453782,78453808,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr5,178803691,178803722,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr5,166548503,166548529,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr5,161711165,161711196,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr5,108864954,108864985,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr5,87200795,87200821,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr5,83903655,83903686,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr4,4015077,4015111,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr4,13926726,13926760,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr4,19732262,19732296,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr4,42755724,42755751,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr4,43893102,43893129,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr4,46232978,46233006,+,34,5
reads_R-HPV18,HPV18,right,4,1833,chr4,61941528,61941556,+,34,5
reads_R-HPV18,HPV18,right,4,1833,chr4,67969011,67969042,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr4,69430526,69430557,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr4,93590651,93590677,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr4,94321359,94321385,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr4,95172836,95172862,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr4,97326614,97326640,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr4,101407262,101407288,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr4,119950325,119950351,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr4,122654257,122654283,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr3,1460657,1460684,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr3,13958813,13958840,+,31,4
reads_R-HPV18,HPV18,right,4,1833,chr3,19098926,19098960,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr3,19289842,19289876,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr3,40156589,40156623,+,40,11
reads_R-HPV18,HPV18,right,4,1833,chr3,46784705,46784739,+,40,11
reads_R-HPV18,HPV18,right,4,1833,chr3,55047696,55047730,+,40,11
reads_R-HPV18,HPV18,right,4,1833,chr3,75093579,75093614,+,40,7
reads_R-HPV18,HPV18,right,4,1833,chr3,80893241,80893267,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr3,89347214,89347240,+,27,2
reads_R-HPV18,HPV18,right,1,1833,chr3,96938204,96938229,+,25,1
reads_R-HPV18,HPV18,right,4,1833,chr3,98479579,98479605,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr3,98803144,98803170,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr3,103558136,103558167,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr3,110119251,110119282,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr3,110633622,110633648,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr22,32296253,32296286,+,42,10
reads_R-HPV18,HPV18,right,4,1833,chr22,22278388,22278422,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr22,15216234,15216268,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr22,12187560,12187594,+,40,6
reads_R-HPV18,HPV18,right,4,1833,chr21,46577729,46577762,+,41,6
reads_R-HPV18,HPV18,right,4,1833,chr20,4420064,4420091,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr20,5277789,5277823,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr20,12444718,12444752,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr20,54812450,54812484,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr20,31264640,31264667,+,27,3
reads_R-HPV18,HPV18,right,4,1833,chr20,30831933,30831960,+,29,4
reads_R-HPV18,HPV18,right,4,1833,chr20,28777914,28777948,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr20,22989186,22989220,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr20,21747264,21747298,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr20,18862811,18862837,+,26,2
reads_R-HPV18,HPV18,right,4,1833,chr20,12802614,12802648,+,42,10
reads_R-HPV18,HPV18,right,4,1833,chr2,39576614,39576641,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr2,46819883,46819910,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr2,51852339,51852373,+,42,12
reads_R-HPV18,HPV18,right,1,1833,chr2,89164878,89164903,+,25,1
reads_R-HPV18,HPV18,right,4,1833,chr2,120122772,120122799,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr2,122347566,122347594,+,34,5
reads_R-HPV18,HPV18,right,4,1833,chr2,123257420,123257448,+,34,5
reads_R-HPV18,HPV18,right,4,1833,chr2,123800182,123800209,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr2,126959217,126959244,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr2,238373729,238373755,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr2,233732906,233732932,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr2,233579434,233579460,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr2,217134005,217134031,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr2,196523074,196523105,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr2,181532351,181532377,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr2,167805924,167805955,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr19,46039488,46039522,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr19,42770684,42770714,+,41,8
reads_R-HPV18,HPV18,right,4,1833,chr19,42679373,42679401,+,40,5
reads_R-HPV18,HPV18,right,4,1833,chr19,24199373,24199407,+,37,11
reads_R-HPV18,HPV18,right,4,1833,chr19,21447866,21447900,+,41,6
reads_R-HPV18,HPV18,right,4,1833,chr18,1030909,1030936,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr18,10574267,10574300,+,42,10
reads_R-HPV18,HPV18,right,4,1833,chr18,68228226,68228254,+,34,5
reads_R-HPV18,HPV18,right,4,1833,chr18,64267654,64267687,+,40,9
reads_R-HPV18,HPV18,right,4,1833,chr18,62050296,62050330,+,40,11
reads_R-HPV18,HPV18,right,4,1833,chr18,60927372,60927406,+,40,11
reads_R-HPV18,HPV18,right,4,1833,chr18,36236728,36236762,+,42,10
reads_R-HPV18,HPV18,right,4,1833,chr18,30023444,30023478,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr18,28418137,28418171,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr18,24712413,24712447,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr18,14819959,14819993,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr17,71353546,71353580,+,42,10
reads_R-HPV18,HPV18,right,4,1833,chr17,70546410,70546444,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr17,32679856,32679890,+,41,12
reads_R-HPV18,HPV18,right,4,1833,chr16,48770172,48770206,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr16,47555871,47555904,+,42,10
reads_R-HPV18,HPV18,right,4,1833,chr15,63618599,63618632,+,42,10
reads_R-HPV18,HPV18,right,4,1833,chr15,56576223,56576257,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr15,56136212,56136246,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr15,49834818,49834852,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr15,47279122,47279156,+,42,10
reads_R-HPV18,HPV18,right,4,1833,chr15,30241959,30241987,+,32,5
reads_R-HPV18,HPV18,right,4,1833,chr14,45321837,45321864,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr14,44643357,44643391,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr13,81786309,81786337,+,39,5
reads_R-HPV18,HPV18,right,4,1833,chr12,21084052,21084080,+,32,5
reads_R-HPV18,HPV18,right,4,1833,chr12,30521755,30521782,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr12,118670167,118670194,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr12,96816159,96816185,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr12,86859377,86859412,+,40,6
reads_R-HPV18,HPV18,right,4,1833,chr12,80076271,80076305,+,40,9
reads_R-HPV18,HPV18,right,4,1833,chr12,75002950,75002984,+,34,8
reads_R-HPV18,HPV18,right,4,1833,chr12,67845404,67845438,+,40,11
reads_R-HPV18,HPV18,right,4,1833,chr12,63031881,63031913,+,33,7
reads_R-HPV18,HPV18,right,4,1833,chr12,41667901,41667935,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr11,6950328,6950362,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr11,7325208,7325242,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr11,20690879,20690913,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr11,39393519,39393552,+,40,9
reads_R-HPV18,HPV18,right,4,1833,chr11,43679031,43679058,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr11,49713477,49713505,+,34,5
reads_R-HPV18,HPV18,right,4,1833,chr11,96773391,96773422,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr11,91829419,91829445,+,26,2
reads_R-HPV18,HPV18,right,4,1833,chr11,90972959,90972985,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr11,87341628,87341659,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr11,84442215,84442241,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr11,74291041,74291072,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr11,67866304,67866330,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr11,55532356,55532384,+,34,5
reads_R-HPV18,HPV18,right,4,1833,chr11,50704885,50704912,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr10,10692605,10692639,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr10,15917330,15917364,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr10,18032245,18032279,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr10,20335436,20335470,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr10,20527309,20527343,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr10,32667965,32667991,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr10,39467857,39467891,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr10,39606281,39606315,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr10,42259371,42259398,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr10,120235896,120235927,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr10,117080634,117080660,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr10,108795236,108795261,+,25,2
reads_R-HPV18,HPV18,right,4,1833,chr10,106846179,106846210,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr10,104721573,104721604,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr10,83782655,83782683,+,34,5
reads_R-HPV18,HPV18,right,4,1833,chr10,55070873,55070899,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr1,14030071,14030105,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr1,58270619,58270653,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr1,65546404,65546438,+,42,12
reads_R-HPV18,HPV18,right,4,1833,chr1,66200442,66200469,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr1,69116069,69116103,+,40,11
reads_R-HPV18,HPV18,right,4,1833,chr1,69487891,69487918,+,28,3
reads_R-HPV18,HPV18,right,4,1833,chr1,78245145,78245173,+,34,5
reads_R-HPV18,HPV18,right,4,1833,chr1,80134142,80134170,+,34,5
reads_R-HPV18,HPV18,right,4,1833,chr1,85826521,85826552,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr1,86163946,86163972,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr1,91423970,91423996,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr1,100259929,100259960,+,34,4
reads_R-HPV18,HPV18,right,4,1833,chr1,113634829,113634855,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr1,248119410,248119436,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr1,247909464,247909490,+,27,2
reads_R-HPV18,HPV18,right,4,1833,chr1,247696328,247696354,+,27,2
reads_R-HPV18,HPV18,right,3,1833,KI270589.1,11451,11485,+,41,12
reads_R-HPV18,HPV18,right,4,1833,chrY,26290583,26290549,-,42,12
reads_R-HPV18,HPV18,right,4,1833,chrY,25895485,25895452,-,41,6
reads_R-HPV18,HPV18,right,4,1833,chrY,22600589,22600555,-,43,12
reads_R-HPV18,HPV18,right,4,1833,chrY,15843663,15843636,-,38,5
reads_R-HPV18,HPV18,right,4,1833,chrY,6723002,6722968,-,41,6
reads_R-HPV18,HPV18,right,4,1833,chrX,17106397,17106370,-,28,3
reads_R-HPV18,HPV18,right,4,1833,chrX,20723164,20723130,-,42,12
reads_R-HPV18,HPV18,right,4,1833,chrX,25332604,25332577,-,28,3
reads_R-HPV18,HPV18,right,4,1833,chrX,27226881,27226847,-,42,12
reads_R-HPV18,HPV18,right,4,1833,chrX,31535053,31535019,-,42,12
reads_R-HPV18,HPV18,right,4,1833,chrX,35200649,35200616,-,42,10
reads_R-HPV18,HPV18,right,4,1833,chrX,46659789,46659755,-,40,11
reads_R-HPV18,HPV18,right,4,1833,chrX,51266567,51266533,-,40,10
reads_R-HPV18,HPV18,right,4,1833,chrX,55940940,55940907,-,40,4
reads_R-HPV18,HPV18,right,4,1833,chrX,64368172,64368146,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chrX,66350515,66350484,-,34,4
reads_R-HPV18,HPV18,right,4,1833,chrX,77248699,77248668,-,34,4
reads_R-HPV18,HPV18,right,4,1833,chrX,79744313,79744282,-,34,4
reads_R-HPV18,HPV18,right,4,1833,chrX,81199294,81199268,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chrX,85284221,85284195,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chrX,87782970,87782944,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr9,144111,144077,-,42,12
reads_R-HPV18,HPV18,right,4,1833,chr9,9244202,9244175,-,28,3
reads_R-HPV18,HPV18,right,4,1833,chr9,16227882,16227855,-,28,3
reads_R-HPV18,HPV18,right,4,1833,chr9,31298498,31298466,-,40,6
reads_R-HPV18,HPV18,right,4,1833,chr9,123907762,123907728,-,43,12
reads_R-HPV18,HPV18,right,4,1833,chr9,111201090,111201064,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr9,105764648,105764617,-,33,4
reads_R-HPV18,HPV18,right,4,1833,chr9,98424898,98424867,-,34,4
reads_R-HPV18,HPV18,right,4,1833,chr9,87906654,87906628,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr9,73898385,73898359,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr9,32733448,32733420,-,34,5
reads_R-HPV18,HPV18,right,4,1833,chr9,32714792,32714764,-,34,5
reads_R-HPV18,HPV18,right,4,1833,chr8,8475291,8475257,-,42,12
reads_R-HPV18,HPV18,right,4,1833,chr8,66322355,66322328,-,28,3
reads_R-HPV18,HPV18,right,4,1833,chr8,77944933,77944899,-,40,11
reads_R-HPV18,HPV18,right,4,1833,chr8,82584744,82584711,-,40,9
reads_R-HPV18,HPV18,right,4,1833,chr8,84997825,84997792,-,40,8
reads_R-HPV18,HPV18,right,4,1833,chr8,138446220,138446192,-,34,5
reads_R-HPV18,HPV18,right,4,1833,chr8,137817119,137817088,-,33,4
reads_R-HPV18,HPV18,right,4,1833,chr8,128749038,128749010,-,34,5
reads_R-HPV18,HPV18,right,4,1833,chr8,119550420,119550389,-,34,4
reads_R-HPV18,HPV18,right,4,1833,chr8,119110772,119110746,-,26,2
reads_R-HPV18,HPV18,right,4,1833,chr8,111510025,111509999,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr8,103793998,103793971,-,28,3
reads_R-HPV18,HPV18,right,4,1833,chr8,100113156,100113129,-,28,3
reads_R-HPV18,HPV18,right,4,1833,chr8,96074968,96074941,-,28,3
reads_R-HPV18,HPV18,right,4,1833,chr7,7163882,7163848,-,42,12
reads_R-HPV18,HPV18,right,4,1833,chr7,15551734,15551700,-,42,12
reads_R-HPV18,HPV18,right,4,1833,chr7,157761164,157761136,-,34,5
reads_R-HPV18,HPV18,right,4,1833,chr7,136797045,136797017,-,34,5
reads_R-HPV18,HPV18,right,4,1833,chr7,125839021,125838995,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr7,117968114,117968088,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr7,90957768,90957737,-,34,4
reads_R-HPV18,HPV18,right,4,1833,chr7,87242562,87242535,-,28,3
reads_R-HPV18,HPV18,right,4,1833,chr7,62942033,62941999,-,40,11
reads_R-HPV18,HPV18,right,4,1833,chr7,42533040,42533013,-,28,3
reads_R-HPV18,HPV18,right,4,1833,chr7,39275467,39275433,-,42,12
reads_R-HPV18,HPV18,right,4,1833,chr6,60862021,60861987,-,42,12
reads_R-HPV18,HPV18,right,4,1833,chr6,69519571,69519538,-,34,9
reads_R-HPV18,HPV18,right,4,1833,chr6,70948647,70948612,-,40,7
reads_R-HPV18,HPV18,right,4,1833,chr6,72574568,72574536,-,38,6
reads_R-HPV18,HPV18,right,4,1833,chr6,77159170,77159142,-,34,5
reads_R-HPV18,HPV18,right,4,1833,chr6,81472578,81472550,-,34,5
reads_R-HPV18,HPV18,right,4,1833,chr6,84603376,84603350,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr6,88410938,88410907,-,34,4
reads_R-HPV18,HPV18,right,4,1833,chr6,94828712,94828681,-,34,4
reads_R-HPV18,HPV18,right,4,1833,chr6,95666208,95666182,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr6,100031162,100031136,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr6,104455868,104455837,-,34,4
reads_R-HPV18,HPV18,right,4,1833,chr6,108517068,108517037,-,34,4
reads_R-HPV18,HPV18,right,4,1833,chr6,115179636,115179610,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr6,115964464,115964438,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr6,116739414,116739388,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr5,8162968,8162934,-,42,12
reads_R-HPV18,HPV18,right,4,1833,chr5,12252845,12252811,-,42,12
reads_R-HPV18,HPV18,right,4,1833,chr5,19165762,19165728,-,42,12
reads_R-HPV18,HPV18,right,4,1833,chr5,26480465,26480432,-,42,10
reads_R-HPV18,HPV18,right,4,1833,chr5,33126797,33126763,-,42,12
reads_R-HPV18,HPV18,right,4,1833,chr5,59306775,59306747,-,34,5
reads_R-HPV18,HPV18,right,4,1833,chr5,69685066,69685035,-,34,4
reads_R-HPV18,HPV18,right,4,1833,chr5,86515121,86515090,-,34,4
reads_R-HPV18,HPV18,right,4,1833,chr5,93265469,93265438,-,34,4
reads_R-HPV18,HPV18,right,4,1833,chr5,98139382,98139356,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr5,101302751,101302725,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr5,102425686,102425660,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr5,111034264,111034238,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr5,120275639,120275613,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr5,121606716,121606690,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr5,131074603,131074577,-,27,2
reads_R-HPV18,HPV18,right,4,1833,chr4,15845973,15845941,-,33,7
reads_R-HPV18,HPV18,right,4,1833,chr4,16421559,16421532,-,28,3
reads_R-HPV18,HPV18,right,4,1833,chr4,46214696,46214664,-,33,7
reads_R-HPV18,HPV18,right,4,1833,chr4,48715689,48715655,-,42,12
reads_R-HPV18,HPV18,right,4,1833,chr4,55128810,55128783,-,28,3
