multiqc_index,sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV35|155,reads_R-HPV35,HPV35,right,4,2222,chr10,50705019,50704987,-,38,3
reads_R-HPV35|156,reads_R-HPV35,HPV35,right,4,2460,chr6,58608946,58608978,+,40,3
reads_R-HPV35|157,reads_R-HPV35,HPV35,right,4,2460,chr6,58553926,58553966,+,41,3
reads_R-HPV35|158,reads_R-HPV35,HPV35,right,4,2460,chr6,58572277,58572317,+,41,3
reads_R-HPV35|159,reads_R-HPV35,HPV35,right,4,2460,chr6,58584506,58584546,+,41,3
reads_R-HPV35|160,reads_R-HPV35,HPV35,right,4,2460,chr6,58587564,58587604,+,41,3
reads_R-HPV35|161,reads_R-HPV35,HPV35,right,4,2460,chr6,58590622,58590662,+,41,3
reads_R-HPV35|162,reads_R-HPV35,HPV35,right,4,2460,chr6,58602832,58602872,+,41,3
reads_R-HPV35|163,reads_R-HPV35,HPV35,left,4,2702,chr22,13098920,13098882,+,43,3
reads_R-HPV35|164,reads_R-HPV35,HPV35,left,4,2702,chr22,13025550,13025511,+,43,3
reads_R-HPV35|165,reads_R-HPV35,HPV35,left,4,2702,chr22,13033382,13033343,+,43,3
reads_R-HPV35|166,reads_R-HPV35,HPV35,left,4,2702,chr22,13052962,13052923,+,43,3
reads_R-HPV35|167,reads_R-HPV35,HPV35,left,4,2702,chr13,16022841,16022802,+,43,3
reads_R-HPV35|168,reads_R-HPV35,HPV35,left,4,2702,chr21,7972471,7972510,-,43,3
reads_R-HPV35|169,reads_R-HPV35,HPV35,left,4,2702,chr21,7992546,7992585,-,43,3
reads_R-HPV35|170,reads_R-HPV35,HPV35,left,4,2702,chr21,8004624,8004663,-,43,3
reads_R-HPV35|171,reads_R-HPV35,HPV35,right,4,3774,chr21,42801530,42801491,-,40,3
reads_R-HPV35|172,reads_R-HPV35,HPV35,right,4,4963,chr6,51347296,51347323,+,33,3
reads_R-HPV35|173,reads_R-HPV35,HPV35,right,4,4963,chr14,47796650,47796623,-,33,3
reads_R-HPV35|174,reads_R-HPV35,HPV35,right,4,6804,chr9,19019028,19018989,-,38,3
reads_R-HPV35|175,reads_R-HPV35,HPV35,right,4,6804,chr6,106999140,106999101,-,38,3
reads_R-HPV35|176,reads_R-HPV35,HPV35,right,4,2222,chr3,19440365,19440392,+,30,2
reads_R-HPV35|177,reads_R-HPV35,HPV35,right,4,2460,chr6,58450014,58450046,+,35,2
reads_R-HPV35|178,reads_R-HPV35,HPV35,right,4,2460,chr6,58621174,58621208,+,41,2
reads_R-HPV35|179,reads_R-HPV35,HPV35,right,4,2460,chr6,58569215,58569251,+,40,2
reads_R-HPV35|180,reads_R-HPV35,HPV35,left,4,2702,chr22,13064536,13064494,+,42,2
reads_R-HPV35|181,reads_R-HPV35,HPV35,left,4,2702,chr21,10934900,10934864,+,37,2
reads_R-HPV35|182,reads_R-HPV35,HPV35,left,4,2702,chr13,16077325,16077284,+,42,2
reads_R-HPV35|183,reads_R-HPV35,HPV35,left,4,2702,chr13,16038516,16038478,+,43,2
reads_R-HPV35|184,reads_R-HPV35,HPV35,left,4,3705,chrX,152268359,152268332,+,27,2
reads_R-HPV35|185,reads_R-HPV35,HPV35,left,4,3705,chrX,146874720,146874694,+,27,2
reads_R-HPV35|186,reads_R-HPV35,HPV35,left,4,3705,chrX,133720415,133720388,+,27,2
reads_R-HPV35|187,reads_R-HPV35,HPV35,left,4,3705,chrX,8311150,8311125,+,25,2
reads_R-HPV35|188,reads_R-HPV35,HPV35,left,4,3705,chr9,125080938,125080912,+,27,2
reads_R-HPV35|189,reads_R-HPV35,HPV35,left,4,3705,chr7,96712113,96712086,+,27,2
reads_R-HPV35|190,reads_R-HPV35,HPV35,left,4,3705,chr5,75151454,75151428,+,27,2
reads_R-HPV35|191,reads_R-HPV35,HPV35,left,4,3705,chr4,91676905,91676880,+,26,2
reads_R-HPV35|192,reads_R-HPV35,HPV35,left,4,3705,chr20,6054842,6054816,+,27,2
reads_R-HPV35|193,reads_R-HPV35,HPV35,left,4,3705,chr2,29823103,29823076,+,27,2
reads_R-HPV35|194,reads_R-HPV35,HPV35,left,4,3705,chr16,27021522,27021496,+,27,2
reads_R-HPV35|195,reads_R-HPV35,HPV35,left,4,3705,chr14,89697754,89697728,+,27,2
reads_R-HPV35|196,reads_R-HPV35,HPV35,left,4,3705,chr14,82508099,82508073,+,26,2
reads_R-HPV35|197,reads_R-HPV35,HPV35,left,4,3705,chr13,104124210,104124185,+,25,2
reads_R-HPV35|198,reads_R-HPV35,HPV35,left,4,3705,chr13,76464721,76464696,+,26,2
reads_R-HPV35|199,reads_R-HPV35,HPV35,left,4,3705,chr12,96832102,96832076,+,27,2
reads_R-HPV35|200,reads_R-HPV35,HPV35,left,4,3705,chr12,43189223,43189198,+,25,2
reads_R-HPV35|201,reads_R-HPV35,HPV35,left,4,3705,chr10,16146944,16146919,+,25,2
reads_R-HPV35|202,reads_R-HPV35,HPV35,left,4,3705,chr10,4400254,4400228,+,26,2
reads_R-HPV35|203,reads_R-HPV35,HPV35,left,4,3705,chr1,171268946,171268920,+,27,2
reads_R-HPV35|204,reads_R-HPV35,HPV35,left,4,3705,chr1,30575138,30575112,+,27,2
reads_R-HPV35|205,reads_R-HPV35,HPV35,left,4,3705,chr1,78359546,78359521,+,25,2
reads_R-HPV35|206,reads_R-HPV35,HPV35,left,4,3705,chr9,13319581,13319608,-,27,2
reads_R-HPV35|207,reads_R-HPV35,HPV35,left,4,3705,chr9,88796333,88796358,-,25,2
reads_R-HPV35|208,reads_R-HPV35,HPV35,left,4,3705,chr8,30199452,30199478,-,27,2
reads_R-HPV35|209,reads_R-HPV35,HPV35,left,4,3705,chr7,119907424,119907449,-,25,2
reads_R-HPV35|210,reads_R-HPV35,HPV35,left,4,3705,chr6,1369951,1369976,-,25,2
reads_R-HPV35|211,reads_R-HPV35,HPV35,left,4,3705,chr5,91348927,91348952,-,25,2
reads_R-HPV35|212,reads_R-HPV35,HPV35,left,4,3705,chr4,167660988,167661014,-,27,2
reads_R-HPV35|213,reads_R-HPV35,HPV35,left,4,3705,chr4,41552125,41552152,-,27,2
reads_R-HPV35|214,reads_R-HPV35,HPV35,left,4,3705,chr4,43301003,43301028,-,26,2
reads_R-HPV35|215,reads_R-HPV35,HPV35,left,4,3705,chr3,18457558,18457584,-,27,2
reads_R-HPV35|216,reads_R-HPV35,HPV35,left,4,3705,chr21,27737511,27737538,-,27,2
reads_R-HPV35|217,reads_R-HPV35,HPV35,left,4,3705,chr21,40895975,40896000,-,26,2
reads_R-HPV35|218,reads_R-HPV35,HPV35,left,4,3705,chr21,38697340,38697366,-,26,2
reads_R-HPV35|219,reads_R-HPV35,HPV35,left,4,3705,chr21,23400310,23400335,-,25,2
reads_R-HPV35|220,reads_R-HPV35,HPV35,left,4,3705,chr20,52335499,52335526,-,27,2
reads_R-HPV35|221,reads_R-HPV35,HPV35,left,4,3705,chr16,58313384,58313409,-,25,2
reads_R-HPV35|222,reads_R-HPV35,HPV35,left,4,3705,chr13,54014818,54014844,-,27,2
reads_R-HPV35|223,reads_R-HPV35,HPV35,left,4,3705,chr13,50429585,50429610,-,25,2
reads_R-HPV35|224,reads_R-HPV35,HPV35,left,4,3705,chr10,83045300,83045325,-,25,2
reads_R-HPV35|225,reads_R-HPV35,HPV35,left,4,3705,chr1,238059842,238059868,-,27,2
reads_R-HPV35|226,reads_R-HPV35,HPV35,left,4,3705,chr1,215979189,215979216,-,27,2
reads_R-HPV35|227,reads_R-HPV35,HPV35,left,4,3705,chr1,98681206,98681232,-,26,2
reads_R-HPV35|228,reads_R-HPV35,HPV35,left,4,3705,chr1,97519364,97519389,-,25,2
reads_R-HPV35|229,reads_R-HPV35,HPV35,right,4,3774,chr6,3173219,3173250,+,32,2
reads_R-HPV35|230,reads_R-HPV35,HPV35,right,4,3774,chr2,54507526,54507494,-,33,2
reads_R-HPV35|231,reads_R-HPV35,HPV35,right,4,3774,chr13,109270445,109270480,+,33,2
reads_R-HPV35|232,reads_R-HPV35,HPV35,right,4,3774,chr1,228951264,228951302,+,40,2
reads_R-HPV35|233,reads_R-HPV35,HPV35,right,4,3774,chr4,103554438,103554402,-,36,2
reads_R-HPV35|234,reads_R-HPV35,HPV35,right,4,4963,chrX,56952742,56952768,+,27,2
reads_R-HPV35|235,reads_R-HPV35,HPV35,right,4,4963,chrX,83686921,83686948,+,27,2
reads_R-HPV35|236,reads_R-HPV35,HPV35,right,4,4963,chrX,17346483,17346509,+,26,2
reads_R-HPV35|237,reads_R-HPV35,HPV35,right,4,4963,chrX,19277368,19277394,+,26,2
reads_R-HPV35|238,reads_R-HPV35,HPV35,right,4,4963,chrX,26318424,26318450,+,26,2
reads_R-HPV35|239,reads_R-HPV35,HPV35,right,4,4963,chrX,34251888,34251914,+,26,2
reads_R-HPV35|240,reads_R-HPV35,HPV35,right,4,4963,chrX,54768394,54768420,+,26,2
reads_R-HPV35|241,reads_R-HPV35,HPV35,right,4,4963,chrX,54881066,54881092,+,26,2
reads_R-HPV35|242,reads_R-HPV35,HPV35,right,4,4963,chrX,63601197,63601223,+,26,2
reads_R-HPV35|243,reads_R-HPV35,HPV35,right,4,4963,chrX,63864338,63864364,+,26,2
reads_R-HPV35|244,reads_R-HPV35,HPV35,right,4,4963,chrX,64112740,64112766,+,26,2
reads_R-HPV35|245,reads_R-HPV35,HPV35,right,4,4963,chrX,64547823,64547849,+,26,2
reads_R-HPV35|246,reads_R-HPV35,HPV35,right,4,4963,chrX,66336190,66336216,+,26,2
reads_R-HPV35|247,reads_R-HPV35,HPV35,right,4,4963,chrX,66690985,66691011,+,26,2
reads_R-HPV35|248,reads_R-HPV35,HPV35,right,4,4963,chrX,69826702,69826728,+,26,2
reads_R-HPV35|249,reads_R-HPV35,HPV35,right,4,4963,chrX,70568408,70568434,+,26,2
reads_R-HPV35|250,reads_R-HPV35,HPV35,right,4,4963,chr9,18562024,18562050,+,27,2
reads_R-HPV35|251,reads_R-HPV35,HPV35,right,4,4963,chr9,22224332,22224358,+,26,2
reads_R-HPV35|252,reads_R-HPV35,HPV35,right,4,4963,chr9,24578543,24578569,+,26,2
reads_R-HPV35|253,reads_R-HPV35,HPV35,right,4,4963,chr9,25317182,25317207,+,25,2
reads_R-HPV35|254,reads_R-HPV35,HPV35,right,4,4963,chr9,34849604,34849630,+,26,2
reads_R-HPV35|255,reads_R-HPV35,HPV35,right,4,4963,chr9,40679681,40679707,+,26,2
reads_R-HPV35|256,reads_R-HPV35,HPV35,right,4,4963,chr9,41006305,41006331,+,26,2
reads_R-HPV35|257,reads_R-HPV35,HPV35,right,4,4963,chr9,64803232,64803258,+,26,2
reads_R-HPV35|258,reads_R-HPV35,HPV35,right,4,4963,chr9,71200876,71200902,+,26,2
reads_R-HPV35|259,reads_R-HPV35,HPV35,right,4,4963,chr9,75344575,75344601,+,26,2
reads_R-HPV35|260,reads_R-HPV35,HPV35,right,4,4963,chr9,79181289,79181315,+,26,2
reads_R-HPV35|261,reads_R-HPV35,HPV35,right,4,4963,chr9,86610038,86610064,+,26,2
reads_R-HPV35|262,reads_R-HPV35,HPV35,right,4,4963,chr9,122412630,122412656,+,26,2
reads_R-HPV35|263,reads_R-HPV35,HPV35,right,4,4963,chr9,113441570,113441596,+,26,2
reads_R-HPV35|264,reads_R-HPV35,HPV35,right,4,4963,chr9,112802139,112802165,+,26,2
reads_R-HPV35|265,reads_R-HPV35,HPV35,right,4,4963,chr8,103787274,103787300,+,27,2
reads_R-HPV35|266,reads_R-HPV35,HPV35,right,4,4963,chr8,1659845,1659870,+,25,2
