sample	contig	human_chrom	human_coord	virus_genome	virus_coord	total	hotspot	hotspot_sample_counts	left_genes	right_genes
CESC-VS-A8EB-TP	chr17~60025513~+~HPV16~3357~+	chr17	60025513	HPV16	3357	192	chr17:60023568	4	RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1;RP11-619I22.1;MIR21;RNU6-450P;TUBD1;NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7	RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6;CTD-2319I12.2;WFDC21P;AC025048.1;CTD-2319I12.3;CTD-2319I12.9;CTD-2319I12.4;CTD-2319I12.5;CA4;FAM106DP;Metazoa_SRP;SCARNA20;RP11-3K24.1
CESC-VS-A8EB-TP	chr17~60122978~+~HPV16~1927~-	chr17	60122978	HPV16	1927	38	chr17:60023568	4	NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7;RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6;CTD-2319I12.2;WFDC21P;AC025048.1;CTD-2319I12.3	CTD-2319I12.9;CTD-2319I12.4;CTD-2319I12.5;CA4;FAM106DP;Metazoa_SRP;SCARNA20;RP11-3K24.1;RP11-3K24.3;AC104763.1;USP32;RP11-3K24.2;C17orf64;RPL12P38;APPBP2;RP11-15E18.5;RP11-15E18.1;RP11-15E18.3;RP11-15E18.2;RP11-15E18.4
CESC-VS-A8EB-TP	HPV16~886~+~chr17~60025372~+	chr17	60025372	HPV16	886	91	chr17:60023568	4	RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1;RP11-619I22.1;MIR21;RNU6-450P;TUBD1;NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7	RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6;CTD-2319I12.2;WFDC21P;AC025048.1;CTD-2319I12.3;CTD-2319I12.9;CTD-2319I12.4;CTD-2319I12.5;CA4;FAM106DP;Metazoa_SRP;SCARNA20;RP11-3K24.1
CESC-VS-A8EB-TP	chr17~60024650~+~HPV16~2708~+	chr17	60024650	HPV16	2708	10	chr17:60023568	4	RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1;RP11-619I22.1;MIR21;RNU6-450P;TUBD1;NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7	RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6;CTD-2319I12.2;WFDC21P;AC025048.1;CTD-2319I12.3;CTD-2319I12.9;CTD-2319I12.4;CTD-2319I12.5;CA4;FAM106DP;Metazoa_SRP;SCARNA20;RP11-3K24.1
CESC-VS-A8EB-TP	chr17~60024650~+~HPV16~3357~+	chr17	60024650	HPV16	3357	16	chr17:60023568	4	RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1;RP11-619I22.1;MIR21;RNU6-450P;TUBD1;NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7	RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6;CTD-2319I12.2;WFDC21P;AC025048.1;CTD-2319I12.3;CTD-2319I12.9;CTD-2319I12.4;CTD-2319I12.5;CA4;FAM106DP;Metazoa_SRP;SCARNA20;RP11-3K24.1
CESC-C5-A907-TP	HPV18~930~+~chr17~59912683~+	chr17	59912683	HPV18	930	136	chr17:60023568	4	GDPD1;Y_RNA;SNRPGP17;RP11-567L7.3;MIR4729;YPEL2;RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1;RP11-619I22.1;MIR21;RNU6-450P;TUBD1;NDUFB8P2;RP5-1073F15.1;RPS6KB1	RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7;RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6;CTD-2319I12.2;WFDC21P;AC025048.1;CTD-2319I12.3;CTD-2319I12.9;CTD-2319I12.4;CTD-2319I12.5
CESC-C5-A907-TP	HPV18~2352~+~chr17~59842859~+	chr17	59842859	HPV18	2352	34	chr17:60023568	4	CTD-2510F5.2;PRR11;CTD-2510F5.4;SMG8;GDPD1;Y_RNA;SNRPGP17;RP11-567L7.3;MIR4729;YPEL2;RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1;RP11-619I22.1;MIR21	RNU6-450P;TUBD1;NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7;RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6;CTD-2319I12.2;WFDC21P
CESC-C5-A907-TP	chr17~59860425~+~HPV18~930~-	chr17	59860425	HPV18	930	1333	chr17:60023568	4	PRR11;CTD-2510F5.4;SMG8;GDPD1;Y_RNA;SNRPGP17;RP11-567L7.3;MIR4729;YPEL2;RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1;RP11-619I22.1;MIR21;RNU6-450P;TUBD1	NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7;RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6;CTD-2319I12.2;WFDC21P;AC025048.1;CTD-2319I12.3
CESC-C5-A907-TP	chr17~59860455~+~HPV18~1831~-	chr17	59860455	HPV18	1831	397	chr17:60023568	4	PRR11;CTD-2510F5.4;SMG8;GDPD1;Y_RNA;SNRPGP17;RP11-567L7.3;MIR4729;YPEL2;RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1;RP11-619I22.1;MIR21;RNU6-450P;TUBD1	NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7;RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6;CTD-2319I12.2;WFDC21P;AC025048.1;CTD-2319I12.3
CESC-VS-A8EB-TP	HPV16~1927~+~chr17~60023568~+	chr17	60023568	HPV16	1927	45	chr17:60023568	4	RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1;RP11-619I22.1;MIR21;RNU6-450P;TUBD1;NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7	RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6;CTD-2319I12.2;WFDC21P;AC025048.1;CTD-2319I12.3;CTD-2319I12.9;CTD-2319I12.4;CTD-2319I12.5;CA4;FAM106DP;Metazoa_SRP;SCARNA20;RP11-3K24.1
CESC-VS-A9V2-TP	HPV16~3700~+~chr17~59711319~+	chr17	59711319	HPV16	3700	132	chr17:60023568	4	SKA2;MIR454;MIR301A;CTD-2510F5.2;PRR11;CTD-2510F5.4;SMG8;GDPD1;Y_RNA;SNRPGP17;RP11-567L7.3;MIR4729;YPEL2;RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1	RP11-619I22.1;MIR21;RNU6-450P;TUBD1;NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7;RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6
CESC-C5-A7UC-TP	HPV45~1903~+~chr17~59734151~+	chr17	59734151	HPV45	1903	33	chr17:60023568	4	SKA2;MIR454;MIR301A;CTD-2510F5.2;PRR11;CTD-2510F5.4;SMG8;GDPD1;Y_RNA;SNRPGP17;RP11-567L7.3;MIR4729;YPEL2;RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1	RP11-619I22.1;MIR21;RNU6-450P;TUBD1;NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7;RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6
CESC-C5-A7UC-TP	HPV45~930~+~chr17~59735337~+	chr17	59735337	HPV45	930	879	chr17:60023568	4	SKA2;MIR454;MIR301A;CTD-2510F5.2;PRR11;CTD-2510F5.4;SMG8;GDPD1;Y_RNA;SNRPGP17;RP11-567L7.3;MIR4729;YPEL2;RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1	RP11-619I22.1;MIR21;RNU6-450P;TUBD1;NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7;RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6
CESC-C5-A7UC-TP	HPV45~231~+~chr17~59735337~+	chr17	59735337	HPV45	231	88	chr17:60023568	4	SKA2;MIR454;MIR301A;CTD-2510F5.2;PRR11;CTD-2510F5.4;SMG8;GDPD1;Y_RNA;SNRPGP17;RP11-567L7.3;MIR4729;YPEL2;RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1	RP11-619I22.1;MIR21;RNU6-450P;TUBD1;NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7;RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6
CESC-C5-A7UC-TP	HPV45~930~+~chr17~59737452~+	chr17	59737452	HPV45	930	62	chr17:60023568	4	SKA2;MIR454;MIR301A;CTD-2510F5.2;PRR11;CTD-2510F5.4;SMG8;GDPD1;Y_RNA;SNRPGP17;RP11-567L7.3;MIR4729;YPEL2;RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1	RP11-619I22.1;MIR21;RNU6-450P;TUBD1;NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7;RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6
CESC-C5-A7UC-TP	HPV45~197~+~chr17~59738858~+	chr17	59738858	HPV45	197	25	chr17:60023568	4	SKA2;MIR454;MIR301A;CTD-2510F5.2;PRR11;CTD-2510F5.4;SMG8;GDPD1;Y_RNA;SNRPGP17;RP11-567L7.3;MIR4729;YPEL2;RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1	RP11-619I22.1;MIR21;RNU6-450P;TUBD1;NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7;RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6
CESC-VS-A9V2-TP	HPV16~3633~+~chr17~59839767~+	chr17	59839767	HPV16	3633	332	chr17:60023568	4	MIR454;MIR301A;CTD-2510F5.2;PRR11;CTD-2510F5.4;SMG8;GDPD1;Y_RNA;SNRPGP17;RP11-567L7.3;MIR4729;YPEL2;RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;RP11-619I22.1;VMP1	MIR21;RNU6-450P;TUBD1;NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7;RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6;CTD-2319I12.2
CESC-C5-A907-TP	chr17~59847421~+~HPV18~6384~+	chr17	59847421	HPV18	6384	129	chr17:60023568	4	CTD-2510F5.2;PRR11;CTD-2510F5.4;SMG8;GDPD1;Y_RNA;SNRPGP17;RP11-567L7.3;MIR4729;YPEL2;RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1;RP11-619I22.1;MIR21	RNU6-450P;TUBD1;NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7;RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6;CTD-2319I12.2;WFDC21P
CESC-C5-A907-TP	chr17~59860425~+~HPV18~234~-	chr17	59860425	HPV18	234	16	chr17:60023568	4	PRR11;CTD-2510F5.4;SMG8;GDPD1;Y_RNA;SNRPGP17;RP11-567L7.3;MIR4729;YPEL2;RP11-567L7.5;LINC01476;RNU4-13P;DHX40;RP11-758H9.2;CLTC;PTRH2;VMP1;RP11-619I22.1;MIR21;RNU6-450P;TUBD1	NDUFB8P2;RP5-1073F15.1;RPS6KB1;RNFT1;RP11-178C3.2;DHX40P1;TBC1D3P1;RP11-178C3.7;RP11-178C3.8;AC005702.1;AC005702.4;AC005702.3;AC005702.2;MIR4737;HEATR6;RP11-178C3.6;CTD-2319I12.2;WFDC21P;AC025048.1;CTD-2319I12.3
