sample	contig	human_chrom	human_coord	virus_genome	virus_coord	total	hotspot	hotspot_sample_counts	left_genes	right_genes
CESC-JW-A5VG-TP	chr3~189945418~+~HPV59~5317~+	chr3	189945418	HPV59	5317	33	chr3:190333947	9	RP11-30O15.1;RP11-44H4.1;RP11-132N15.3;RP11-132N15.1;RP11-132N15.2;RP11-430L16.1;LPP-AS2;FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944	MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16;TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B
CESC-DS-A0VL-TP	HPV16~6532~-~chr3~190093719~+	chr3	190093719	HPV16	6532	10	chr3:190333947	9	RP11-44H4.1;RP11-132N15.3;RP11-132N15.1;RP11-132N15.2;RP11-430L16.1;LPP-AS2;FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944;MTAPP2;P3H2	P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16;TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B;CCDC50;PYDC2
CESC-C5-A2LY-TP	chr3~189899624~+~HPV16~227~-	chr3	189899624	HPV16	227	667	chr3:190333947	9	RP11-30O15.1;RP11-44H4.1;RP11-132N15.3;RP11-132N15.1;RP11-132N15.2;RP11-430L16.1;LPP-AS2;FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944	MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16;TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B
CESC-VS-A9UY-TP	chr3~189897447~+~HPV16~227~-	chr3	189897447	HPV16	227	410	chr3:190333947	9	RP11-30O15.1;RP11-44H4.1;RP11-132N15.3;RP11-132N15.1;RP11-132N15.2;RP11-430L16.1;LPP-AS2;FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944	MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16;TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B
CESC-VS-A9UY-TP	chr3~189899624~+~HPV16~881~-	chr3	189899624	HPV16	881	726	chr3:190333947	9	RP11-30O15.1;RP11-44H4.1;RP11-132N15.3;RP11-132N15.1;RP11-132N15.2;RP11-430L16.1;LPP-AS2;FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944	MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16;TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B
CESC-C5-A2LY-TP	chr3~189849535~+~HPV16~884~-	chr3	189849535	HPV16	884	11	chr3:190333947	9	RP11-211G3.2;RP11-30O15.1;RP11-44H4.1;RP11-132N15.3;RP11-132N15.1;RP11-132N15.2;RP11-430L16.1;LPP-AS2;FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;MIR944;TP63	MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16;TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B
CESC-MY-A913-TP	HPV45~231~+~chr3~190370892~+	chr3	190370892	HPV45	231	62	chr3:190333947	9	FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944;MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16	TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B;CCDC50;PYDC2;RP11-197K6.1;Y_RNA;Y_RNA;RP11-655G22.2;RP11-655G22.1;RN7SKP222
CESC-MY-A913-TP	HPV45~930~+~chr3~190370892~+	chr3	190370892	HPV45	930	559	chr3:190333947	9	FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944;MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16	TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B;CCDC50;PYDC2;RP11-197K6.1;Y_RNA;Y_RNA;RP11-655G22.2;RP11-655G22.1;RN7SKP222
CESC-MY-A913-TP	chr3~190371002~+~HPV45~3391~+	chr3	190371002	HPV45	3391	1743	chr3:190333947	9	FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944;MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16	TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B;CCDC50;PYDC2;RP11-197K6.1;Y_RNA;Y_RNA;RP11-655G22.2;RP11-655G22.1;RN7SKP222
CESC-MY-A913-TP	HPV45~231~+~chr3~190374524~+	chr3	190374524	HPV45	231	46	chr3:190333947	9	FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944;MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16	TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B;CCDC50;PYDC2;RP11-197K6.1;Y_RNA;Y_RNA;RP11-655G22.2;RP11-655G22.1;RN7SKP222
CESC-MY-A913-TP	chr3~190374604~+~HPV45~3391~+	chr3	190374604	HPV45	3391	1825	chr3:190333947	9	FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944;MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16	TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B;CCDC50;PYDC2;RP11-197K6.1;Y_RNA;Y_RNA;RP11-655G22.2;RP11-655G22.1;RN7SKP222
CESC-MY-A913-TP	chr3~190380143~+~HPV45~2965~+	chr3	190380143	HPV45	2965	258	chr3:190333947	9	FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944;MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16	TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B;CCDC50;PYDC2;RP11-197K6.1;Y_RNA;Y_RNA;RP11-655G22.2;RP11-655G22.1;RN7SKP222
CESC-MY-A913-TP	HPV45~2524~+~chr3~190333947~+	chr3	190333947	HPV45	2524	32	chr3:190333947	9	FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944;MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16	TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B;CCDC50;PYDC2;RP11-197K6.1;Y_RNA;Y_RNA;RP11-655G22.2;RP11-655G22.1;RN7SKP222
CESC-DS-A0VL-TP	chr3~190137294~+~HPV16~881~-	chr3	190137294	HPV16	881	3939	chr3:190333947	9	RP11-132N15.3;RP11-132N15.1;RP11-132N15.2;RP11-430L16.1;LPP-AS2;FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944;MTAPP2;P3H2;P3H2-AS1	AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16;TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B;CCDC50;PYDC2;RP11-197K6.1
CESC-C5-A2LY-TP	chr3~189897447~+~HPV16~233~-	chr3	189897447	HPV16	233	1767	chr3:190333947	9	RP11-30O15.1;RP11-44H4.1;RP11-132N15.3;RP11-132N15.1;RP11-132N15.2;RP11-430L16.1;LPP-AS2;FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944	MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16;TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B
CESC-MY-A913-TP	HPV45~3383~-~chr3~190340349~+	chr3	190340349	HPV45	3383	17	chr3:190333947	9	FLJ42393;AC117507.1;LPP;LPP-AS1;AC063932.1;MIR28;TPRG1-AS1;RP11-297K7.1;TPRG1;TPRG1-AS2;RP11-600G3.1;TP63;MIR944;MTAPP2;P3H2;P3H2-AS1;AC067718.1;RNU6-1109P;NMNAT1P3;CLDN1;CLDN16	TMEM207;IL1RAP;GCNT1P3;RN7SKP296;RP11-268E23.2;RP11-95L3.2;CCT6P4;RP11-332P22.2;GMNC;OSTN-AS1;OSTN;UTS2B;CCDC50;PYDC2;RP11-197K6.1;Y_RNA;Y_RNA;RP11-655G22.2;RP11-655G22.1;RN7SKP222
