group	truth_insertion_name	ref_chr	truth_ref_pos	vir_chr	pred_insertion_name	pred_chr_pos	total_reads
subset.insertion_seqs.fa	chr4~176354207~176355206~+~HPV45~1485~2484~+	chr4	176355206	HPV45	chr4~176355202~-~HPV45~1481~+	176355202	1
subset.insertion_seqs.fa	chr13~22286716~22287715~-~HPV45~5203~6202~+	chr13	22286716	HPV45	chr13~22898689~-~HPV45~1481~-	22898689	1
subset.insertion_seqs.fa	chr4~176354207~176355206~+~HPV45~1485~2484~+	chr4	176355206	HPV45	chr4~176355206~-~HPV45~1485~+	176355206	4
subset.insertion_seqs.fa	chr13~22286716~22287715~-~HPV45~5203~6202~+	chr13	22286716	HPV45	chr13~22898685~-~HPV45~1485~-	22898685	2
subset.insertion_seqs.fa	chr4~176354207~176355206~+~HPV45~1485~2484~+	chr4	176355206	HPV45	chr4~176355206~-~HPV45~1486~+	176355206	1
subset.insertion_seqs.fa	chr7~149104247~149105246~-~HPV45~1611~2610~+	chr7	149104247	HPV45	chr7~149104247~-~HPV45~1610~-	149104247	11
subset.insertion_seqs.fa	chr2~185527502~185528501~+~HPV45~799~1798~-	chr2	185528501	HPV45	chr2~185528501~+~HPV45~1798~-	185528501	10
subset.insertion_seqs.fa	chr12~103989583~103990582~-~HPV45~4663~5662~+	chr12	103989583	HPV45	chr12~68116712~+~HPV45~1798~-	68116712	7
subset.insertion_seqs.fa	chr11~59429894~59430893~-~HPV45~3918~4917~-	chr11	59429894	HPV45	chr11~21939071~+~HPV45~1798~+	21939071	3
subset.insertion_seqs.fa	chrX~143988748~143989747~-~HPV45~4223~5222~+	chrX	143988748	HPV45	chrX~142912977~+~HPV45~1798~+	142912977	2
subset.insertion_seqs.fa	chr21~32634162~32635161~-~HPV45~2307~3306~+	chr21	32634162	HPV45	chr21~32634162~-~HPV45~2306~-	32634162	7
subset.insertion_seqs.fa	chr21~32634162~32635161~-~HPV45~2307~3306~+	chr21	32634162	HPV45	chr21~32634161~-~HPV45~2308~-	32634161	1
subset.insertion_seqs.fa	chr12~108483849~108484848~+~HPV45~2353~3352~+	chr12	108484848	HPV45	chr12~108484846~-~HPV45~2351~+	108484846	1
subset.insertion_seqs.fa	chr12~108483849~108484848~+~HPV45~2353~3352~+	chr12	108484848	HPV45	chr12~108484846~-~HPV45~2352~+	108484846	1
subset.insertion_seqs.fa	chr12~108483849~108484848~+~HPV45~2353~3352~+	chr12	108484848	HPV45	chr12~108484847~-~HPV45~2352~+	108484847	5
subset.insertion_seqs.fa	chr12~108483849~108484848~+~HPV45~2353~3352~+	chr12	108484848	HPV45	chr12~108484849~-~HPV45~2354~+	108484849	1
subset.insertion_seqs.fa	chr20~37774800~37775799~-~HPV45~1400~2399~-	chr20	37774800	HPV45	chr20~37774799~+~HPV45~2399~+	37774799	12
subset.insertion_seqs.fa	chr3~39149865~39150864~+~HPV45~2528~3527~+	chr3	39150864	HPV45	chr3~39150864~-~HPV45~2528~+	39150864	11
subset.insertion_seqs.fa	chr5~61267122~61268121~+~HPV45~2643~3642~+	chr5	61268121	HPV45	chr5~61268121~-~HPV45~2643~+	61268121	7
subset.insertion_seqs.fa	chr5~61267122~61268121~+~HPV45~2643~3642~+	chr5	61268121	HPV45	chr5~61268121~-~HPV45~2644~+	61268121	1
subset.insertion_seqs.fa	chr6~153458069~153459068~+~HPV45~1740~2739~-	chr6	153459068	HPV45	chr6~153459069~+~HPV45~2738~-	153459069	1
subset.insertion_seqs.fa	chr11~106090463~106091462~-~HPV45~2701~3700~+	chr11	106090463	HPV45	chr11~106090463~-~HPV45~2700~-	106090463	11
subset.insertion_seqs.fa	chr6~153458069~153459068~+~HPV45~1740~2739~-	chr6	153459068	HPV45	chr6~153459068~+~HPV45~2739~-	153459068	5
subset.insertion_seqs.fa	chr21~32634162~32635161~-~HPV45~2307~3306~+	chr21	32634162	HPV45	chr21~32567353~+~HPV45~2739~-	32567353	1
subset.insertion_seqs.fa	chr11~60451994~60452993~+~HPV45~2726~3725~+	chr11	60452993	HPV45	chr11~60452993~-~HPV45~2726~+	60452993	9
subset.insertion_seqs.fa	chr3~7350915~7351914~+~HPV45~1784~2783~-	chr3	7351914	HPV45	chr3~7351914~+~HPV45~2783~-	7351914	6
subset.insertion_seqs.fa	chr4~176307200~176308199~+~HPV45~2925~3924~+	chr4	176308199	HPV45	chr4~176308199~-~HPV45~2925~+	176308199	6
subset.insertion_seqs.fa	chr4~176307200~176308199~+~HPV45~2925~3924~+	chr4	176308199	HPV45	chr4~176308199~-~HPV45~2926~+	176308199	1
subset.insertion_seqs.fa	chr22~15975736~15976735~+~HPV45~5961~6960~+	chr22	15976735	HPV45	chr22~17094168~-~HPV45~2987~-	17094168	1
subset.insertion_seqs.fa	chr1~172609764~172610763~-~HPV45~3072~4071~+	chr1	172609764	HPV45	chr1~172609763~-~HPV45~3072~-	172609763	5
subset.insertion_seqs.fa	chr1~172609764~172610763~-~HPV45~3072~4071~+	chr1	172609764	HPV45	chr1~172609763~-~HPV45~3073~-	172609763	1
subset.insertion_seqs.fa	chr17~75073896~75074895~-~HPV45~3111~4110~+	chr17	75073896	HPV45	chr17~75073895~-~HPV45~3111~-	75073895	5
subset.insertion_seqs.fa	chr17~75073896~75074895~-~HPV45~3111~4110~+	chr17	75073896	HPV45	chr17~75073895~-~HPV45~3112~-	75073895	1
subset.insertion_seqs.fa	chr6~41194090~41195089~+~HPV45~2438~3437~-	chr6	41195089	HPV45	chr6~41195088~+~HPV45~3438~-	41195088	4
subset.insertion_seqs.fa	chr3~31619115~31620114~-~HPV45~2529~3528~-	chr3	31619115	HPV45	chr3~31619114~+~HPV45~3527~+	31619114	1
subset.insertion_seqs.fa	chr3~31619115~31620114~-~HPV45~2529~3528~-	chr3	31619115	HPV45	chr3~31619114~+~HPV45~3528~+	31619114	6
subset.insertion_seqs.fa	chr3~31619115~31620114~-~HPV45~2529~3528~-	chr3	31619115	HPV45	chr3~31619119~+~HPV45~3532~+	31619119	1
subset.insertion_seqs.fa	chr18~40053309~40054308~+~HPV45~3789~4788~+	chr18	40054308	HPV45	chr18~40054308~-~HPV45~3789~+	40054308	7
subset.insertion_seqs.fa	chr19~21247122~21248121~-~HPV45~3895~4894~+	chr19	21247122	HPV45	chr19~21247123~-~HPV45~3893~-	21247123	8
subset.insertion_seqs.fa	chr19~21247122~21248121~-~HPV45~3895~4894~+	chr19	21247122	HPV45	chr19~21373372~-~HPV45~3893~+	21373372	2
subset.insertion_seqs.fa	chr4~176307200~176308199~+~HPV45~2925~3924~+	chr4	176308199	HPV45	chr4~49154805~-~HPV45~3954~+	49154805	1
subset.insertion_seqs.fa	chr2~185527502~185528501~+~HPV45~799~1798~-	chr2	185528501	HPV45	chr2~89831080~-~HPV45~3954~+	89831080	4
subset.insertion_seqs.fa	chr10~41901741~41902740~-~HPV45~3954~4953~+	chr10	41901741	HPV45	chr10~41901740~-~HPV45~3954~-	41901740	4
subset.insertion_seqs.fa	chr2~185527502~185528501~+~HPV45~799~1798~-	chr2	185528501	HPV45	chr2~89828565~-~HPV45~3954~+	89828565	1
subset.insertion_seqs.fa	chr17~32425060~32426059~-~HPV45~20~1019~+	chr17	32425060	HPV45	chr17~21975854~-~HPV45~3954~-	21975854	1
subset.insertion_seqs.fa	chr4~176307200~176308199~+~HPV45~2925~3924~+	chr4	176308199	HPV45	chr4~49643628~-~HPV45~3954~-	49643628	1
subset.insertion_seqs.fa	chr2~185527502~185528501~+~HPV45~799~1798~-	chr2	185528501	HPV45	chr2~89828565~-~HPV45~3955~+	89828565	1
subset.insertion_seqs.fa	chr17~32425060~32426059~-~HPV45~20~1019~+	chr17	32425060	HPV45	chr17~21975854~-~HPV45~3955~-	21975854	1
subset.insertion_seqs.fa	chrX~143988748~143989747~-~HPV45~4223~5222~+	chrX	143988748	HPV45	chrX~143988748~-~HPV45~4222~-	143988748	5
subset.insertion_seqs.fa	chrX~143988748~143989747~-~HPV45~4223~5222~+	chrX	143988748	HPV45	chrX~143988745~-~HPV45~4225~-	143988745	1
subset.insertion_seqs.fa	NA	chr9	NA	HPV45	chr9~133165780~-~HPV45~4352~+	133165780	1
subset.insertion_seqs.fa	chr6~153458069~153459068~+~HPV45~1740~2739~-	chr6	153459068	HPV45	chr6~151044355~-~HPV45~4352~+	151044355	2
subset.insertion_seqs.fa	chr6~6927884~6928883~+~HPV45~5697~6696~+	chr6	6928883	HPV45	chr6~21354036~-~HPV45~4352~+	21354036	1
subset.insertion_seqs.fa	chr5~109692473~109693472~+~HPV45~5021~6020~-	chr5	109693472	HPV45	chr5~91071728~-~HPV45~4352~+	91071728	4
subset.insertion_seqs.fa	chr5~61267122~61268121~+~HPV45~2643~3642~+	chr5	61268121	HPV45	chr5~68198526~-~HPV45~4352~+	68198526	1
subset.insertion_seqs.fa	chr3~7350915~7351914~+~HPV45~1784~2783~-	chr3	7351914	HPV45	chr3~14542209~-~HPV45~4352~+	14542209	1
subset.insertion_seqs.fa	chr18~51240706~51241705~+~HPV45~129~1128~-	chr18	51241705	HPV45	chr18~68613864~-~HPV45~4352~+	68613864	4
subset.insertion_seqs.fa	chr18~51240706~51241705~+~HPV45~129~1128~-	chr18	51241705	HPV45	chr18~77050600~-~HPV45~4352~+	77050600	4
subset.insertion_seqs.fa	chr17~75073896~75074895~-~HPV45~3111~4110~+	chr17	75073896	HPV45	chr17~59906748~-~HPV45~4352~+	59906748	4
subset.insertion_seqs.fa	chr15~67399405~67400404~-~HPV45~4348~5347~-	chr15	67399405	HPV45	chr15~71191956~-~HPV45~4352~+	71191956	4
subset.insertion_seqs.fa	chr15~67399405~67400404~-~HPV45~4348~5347~-	chr15	67399405	HPV45	chr15~70272411~-~HPV45~4352~+	70272411	1
subset.insertion_seqs.fa	chr12~103989583~103990582~-~HPV45~4663~5662~+	chr12	103989583	HPV45	chr12~50151706~-~HPV45~4352~+	50151706	4
subset.insertion_seqs.fa	chr10~41901741~41902740~-~HPV45~3954~4953~+	chr10	41901741	HPV45	chr10~102995266~-~HPV45~4352~+	102995266	1
subset.insertion_seqs.fa	chr7~125200867~125201866~+~HPV45~6361~7360~+	chr7	125201866	HPV45	chr7~115976388~-~HPV45~4352~-	115976388	3
subset.insertion_seqs.fa	chr7~125200867~125201866~+~HPV45~6361~7360~+	chr7	125201866	HPV45	chr7~70062476~-~HPV45~4352~-	70062476	4
subset.insertion_seqs.fa	chr6~41194090~41195089~+~HPV45~2438~3437~-	chr6	41195089	HPV45	chr6~89101661~-~HPV45~4352~-	89101661	3
subset.insertion_seqs.fa	chr3~39149865~39150864~+~HPV45~2528~3527~+	chr3	39150864	HPV45	chr3~49441942~-~HPV45~4352~-	49441942	4
subset.insertion_seqs.fa	chr2~185527502~185528501~+~HPV45~799~1798~-	chr2	185528501	HPV45	chr2~241692011~-~HPV45~4352~-	241692011	1
subset.insertion_seqs.fa	chr2~185527502~185528501~+~HPV45~799~1798~-	chr2	185528501	HPV45	chr2~74173099~-~HPV45~4352~-	74173099	1
subset.insertion_seqs.fa	chr15~67399405~67400404~-~HPV45~4348~5347~-	chr15	67399405	HPV45	chr15~64725958~-~HPV45~4352~-	64725958	4
subset.insertion_seqs.fa	chr12~103989583~103990582~-~HPV45~4663~5662~+	chr12	103989583	HPV45	chr12~51886725~-~HPV45~4352~-	51886725	1
subset.insertion_seqs.fa	chr10~41901741~41902740~-~HPV45~3954~4953~+	chr10	41901741	HPV45	chr10~46004112~-~HPV45~4352~-	46004112	5
subset.insertion_seqs.fa	chr1~57512657~57513656~-~HPV45~6600~7599~-	chr1	57512657	HPV45	chr1~23460470~-~HPV45~4352~-	23460470	5
subset.insertion_seqs.fa	chr1~172609764~172610763~-~HPV45~3072~4071~+	chr1	172609764	HPV45	chr1~175345071~-~HPV45~4352~-	175345071	2
subset.insertion_seqs.fa	chr1~172609764~172610763~-~HPV45~3072~4071~+	chr1	172609764	HPV45	chr1~182457110~-~HPV45~4352~-	182457110	4
subset.insertion_seqs.fa	chr15~67399405~67400404~-~HPV45~4348~5347~-	chr15	67399405	HPV45	chr15~52588492~-~HPV45~4352~+	52588492	1
subset.insertion_seqs.fa	chr3~31619115~31620114~-~HPV45~2529~3528~-	chr3	31619115	HPV45	chr3~32040800~-~HPV45~4352~-	32040800	1
subset.insertion_seqs.fa	chr18~40053309~40054308~+~HPV45~3789~4788~+	chr18	40054308	HPV45	chr18~44368522~-~HPV45~4352~-	44368522	1
subset.insertion_seqs.fa	chr8~144157944~144158943~+~HPV45~972~1971~+	chr8	144158943	HPV45	chr8~89879834~-~HPV45~4352~-	89879834	3
subset.insertion_seqs.fa	chr15~67399405~67400404~-~HPV45~4348~5347~-	chr15	67399405	HPV45	chr15~48919354~-~HPV45~4352~+	48919354	2
subset.insertion_seqs.fa	chr17~75073896~75074895~-~HPV45~3111~4110~+	chr17	75073896	HPV45	chr17~73100346~-~HPV45~4352~-	73100346	1
subset.insertion_seqs.fa	chr21~32634162~32635161~-~HPV45~2307~3306~+	chr21	32634162	HPV45	chr21~38310063~-~HPV45~4352~+	38310063	1
subset.insertion_seqs.fa	chr19~6565204~6566203~+~HPV45~4352~5351~+	chr19	6566203	HPV45	chr19~6566203~-~HPV45~4352~+	6566203	1
subset.insertion_seqs.fa	NA	chr9	NA	HPV45	chr9~133165780~-~HPV45~4353~+	133165780	1
subset.insertion_seqs.fa	chr6~153458069~153459068~+~HPV45~1740~2739~-	chr6	153459068	HPV45	chr6~151044355~-~HPV45~4353~+	151044355	1
subset.insertion_seqs.fa	chr5~109692473~109693472~+~HPV45~5021~6020~-	chr5	109693472	HPV45	chr5~91071728~-~HPV45~4353~+	91071728	1
subset.insertion_seqs.fa	chr5~61267122~61268121~+~HPV45~2643~3642~+	chr5	61268121	HPV45	chr5~68198526~-~HPV45~4353~+	68198526	1
subset.insertion_seqs.fa	chr3~7350915~7351914~+~HPV45~1784~2783~-	chr3	7351914	HPV45	chr3~14542209~-~HPV45~4353~+	14542209	1
subset.insertion_seqs.fa	chr18~51240706~51241705~+~HPV45~129~1128~-	chr18	51241705	HPV45	chr18~68613864~-~HPV45~4353~+	68613864	1
subset.insertion_seqs.fa	chr17~75073896~75074895~-~HPV45~3111~4110~+	chr17	75073896	HPV45	chr17~59906748~-~HPV45~4353~+	59906748	1
subset.insertion_seqs.fa	chr15~67399405~67400404~-~HPV45~4348~5347~-	chr15	67399405	HPV45	chr15~71191956~-~HPV45~4353~+	71191956	1
subset.insertion_seqs.fa	chr15~67399405~67400404~-~HPV45~4348~5347~-	chr15	67399405	HPV45	chr15~70272411~-~HPV45~4353~+	70272411	1
subset.insertion_seqs.fa	chr12~103989583~103990582~-~HPV45~4663~5662~+	chr12	103989583	HPV45	chr12~50151706~-~HPV45~4353~+	50151706	1
subset.insertion_seqs.fa	chr7~125200867~125201866~+~HPV45~6361~7360~+	chr7	125201866	HPV45	chr7~115976388~-~HPV45~4353~-	115976388	1
subset.insertion_seqs.fa	chr7~125200867~125201866~+~HPV45~6361~7360~+	chr7	125201866	HPV45	chr7~70062476~-~HPV45~4353~-	70062476	1
subset.insertion_seqs.fa	chr6~41194090~41195089~+~HPV45~2438~3437~-	chr6	41195089	HPV45	chr6~89101661~-~HPV45~4353~-	89101661	1
subset.insertion_seqs.fa	chr3~39149865~39150864~+~HPV45~2528~3527~+	chr3	39150864	HPV45	chr3~49441942~-~HPV45~4353~-	49441942	1
subset.insertion_seqs.fa	chr2~185527502~185528501~+~HPV45~799~1798~-	chr2	185528501	HPV45	chr2~241692011~-~HPV45~4353~-	241692011	1
subset.insertion_seqs.fa	chr12~103989583~103990582~-~HPV45~4663~5662~+	chr12	103989583	HPV45	chr12~51886725~-~HPV45~4353~-	51886725	1
subset.insertion_seqs.fa	chr10~41901741~41902740~-~HPV45~3954~4953~+	chr10	41901741	HPV45	chr10~46004112~-~HPV45~4353~-	46004112	1
subset.insertion_seqs.fa	chr1~172609764~172610763~-~HPV45~3072~4071~+	chr1	172609764	HPV45	chr1~175345071~-~HPV45~4353~-	175345071	1
subset.insertion_seqs.fa	chr1~57512657~57513656~-~HPV45~6600~7599~-	chr1	57512657	HPV45	chr1~23460470~-~HPV45~4353~-	23460470	1
subset.insertion_seqs.fa	chr12~103989583~103990582~-~HPV45~4663~5662~+	chr12	103989583	HPV45	chr12~103989584~-~HPV45~4661~-	103989584	1
subset.insertion_seqs.fa	chr12~103989583~103990582~-~HPV45~4663~5662~+	chr12	103989583	HPV45	chr12~103989583~-~HPV45~4662~-	103989583	6
subset.insertion_seqs.fa	chr12~103989583~103990582~-~HPV45~4663~5662~+	chr12	103989583	HPV45	chr12~103989582~-~HPV45~4664~-	103989582	1
subset.insertion_seqs.fa	chr13~21303882~21304881~+~HPV45~3907~4906~-	chr13	21304881	HPV45	chr13~21304881~+~HPV45~4906~-	21304881	12
subset.insertion_seqs.fa	chrY~23470432~23471431~-~HPV45~3914~4913~-	chrY	23470432	HPV45	chrY~23470431~+~HPV45~4913~+	23470431	8
subset.insertion_seqs.fa	chrY~23470432~23471431~-~HPV45~3914~4913~-	chrY	23470432	HPV45	chrY~26200179~+~HPV45~4913~-	26200179	8
subset.insertion_seqs.fa	chr11~59429894~59430893~-~HPV45~3918~4917~-	chr11	59429894	HPV45	chr11~59429892~+~HPV45~4916~+	59429892	1
subset.insertion_seqs.fa	chr11~59429894~59430893~-~HPV45~3918~4917~-	chr11	59429894	HPV45	chr11~59429893~+~HPV45~4917~+	59429893	5
subset.insertion_seqs.fa	chr10~41901741~41902740~-~HPV45~3954~4953~+	chr10	41901741	HPV45	chr10~96548562~+~HPV45~5097~-	96548562	1
subset.insertion_seqs.fa	chr6~39702013~39703012~-~HPV45~5112~6111~+	chr6	39702013	HPV45	chr6~39702012~-~HPV45~5112~-	39702012	10
subset.insertion_seqs.fa	chr6~39702013~39703012~-~HPV45~5112~6111~+	chr6	39702013	HPV45	chr6~39702011~-~HPV45~5114~-	39702011	1
subset.insertion_seqs.fa	chr8~11294775~11295774~+~HPV45~5173~6172~+	chr8	11295774	HPV45	chr8~11295774~-~HPV45~5173~+	11295774	7
subset.insertion_seqs.fa	chr13~22286716~22287715~-~HPV45~5203~6202~+	chr13	22286716	HPV45	chr13~22286715~-~HPV45~5203~-	22286715	6
subset.insertion_seqs.fa	chr13~22286716~22287715~-~HPV45~5203~6202~+	chr13	22286716	HPV45	chr13~22286715~-~HPV45~5204~-	22286715	1
subset.insertion_seqs.fa	chr19~7960172~7961171~-~HPV45~5246~6245~+	chr19	7960172	HPV45	chr19~7960171~-~HPV45~5246~-	7960171	11
subset.insertion_seqs.fa	chr15~67399405~67400404~-~HPV45~4348~5347~-	chr15	67399405	HPV45	chr15~67399404~+~HPV45~5346~+	67399404	1
subset.insertion_seqs.fa	chr15~67399405~67400404~-~HPV45~4348~5347~-	chr15	67399405	HPV45	chr15~67399404~+~HPV45~5347~+	67399404	5
subset.insertion_seqs.fa	chr7~125200867~125201866~+~HPV45~6361~7360~+	chr7	125201866	HPV45	chr7~13082076~-~HPV45~5691~-	13082076	1
subset.insertion_seqs.fa	chr13~46765618~46766617~+~HPV45~5775~6774~+	chr13	46766617	HPV45	chr13~46766617~-~HPV45~5775~+	46766617	7
subset.insertion_seqs.fa	chr16~24269724~24270723~+~HPV45~4822~5821~-	chr16	24270723	HPV45	chr16~24270723~+~HPV45~5821~-	24270723	12
subset.insertion_seqs.fa	chrY~23470432~23471431~-~HPV45~3914~4913~-	chrY	23470432	HPV45	chrY~10244975~-~HPV45~5961~-	10244975	4
subset.insertion_seqs.fa	chrY~23470432~23471431~-~HPV45~3914~4913~-	chrY	23470432	HPV45	chrY~10084204~-~HPV45~5961~-	10084204	3
subset.insertion_seqs.fa	chrX~140500636~140501635~+~HPV45~5832~6831~-	chrX	140501635	HPV45	chrX~58536449~-~HPV45~5961~-	58536449	3
subset.insertion_seqs.fa	chrX~140500636~140501635~+~HPV45~5832~6831~-	chrX	140501635	HPV45	chrX~58532710~-~HPV45~5961~-	58532710	5
subset.insertion_seqs.fa	chrX~140500636~140501635~+~HPV45~5832~6831~-	chrX	140501635	HPV45	chrX~62516584~-~HPV45~5961~-	62516584	5
subset.insertion_seqs.fa	chrX~140500636~140501635~+~HPV45~5832~6831~-	chrX	140501635	HPV45	chrX~62523309~-~HPV45~5961~-	62523309	6
subset.insertion_seqs.fa	chrX~140500636~140501635~+~HPV45~5832~6831~-	chrX	140501635	HPV45	chrX~62523647~-~HPV45~5961~-	62523647	4
subset.insertion_seqs.fa	chrX~140500636~140501635~+~HPV45~5832~6831~-	chrX	140501635	HPV45	chrX~62527544~-~HPV45~5961~-	62527544	6
subset.insertion_seqs.fa	chrX~140500636~140501635~+~HPV45~5832~6831~-	chrX	140501635	HPV45	chrX~62527205~-~HPV45~5961~-	62527205	4
subset.insertion_seqs.fa	chrX~140500636~140501635~+~HPV45~5832~6831~-	chrX	140501635	HPV45	chrX~62525814~-~HPV45~5961~-	62525814	5
subset.insertion_seqs.fa	chrX~140500636~140501635~+~HPV45~5832~6831~-	chrX	140501635	HPV45	chrX~62523818~-~HPV45~5961~-	62523818	6
subset.insertion_seqs.fa	chrX~140500636~140501635~+~HPV45~5832~6831~-	chrX	140501635	HPV45	chrX~62471568~-~HPV45~5961~-	62471568	2
subset.insertion_seqs.fa	chrX~140500636~140501635~+~HPV45~5832~6831~-	chrX	140501635	HPV45	chrX~62469512~-~HPV45~5961~-	62469512	2
subset.insertion_seqs.fa	chrX~140500636~140501635~+~HPV45~5832~6831~-	chrX	140501635	HPV45	chrX~62465397~-~HPV45~5961~-	62465397	2
subset.insertion_seqs.fa	chrX~140500636~140501635~+~HPV45~5832~6831~-	chrX	140501635	HPV45	chrX~62463340~-~HPV45~5961~-	62463340	2
subset.insertion_seqs.fa	NA	chr9	NA	HPV45	chr9~60548439~-~HPV45~5961~-	60548439	7
subset.insertion_seqs.fa	NA	chr9	NA	HPV45	chr9~63067392~-~HPV45~5961~-	63067392	6
