multiqc_index,sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV16|53,reads_R-HPV16,HPV16,left,4,3760,chr7,140664755,140664718,+,42,20
reads_R-HPV16|54,reads_R-HPV16,HPV16,left,4,3760,chr6,50225483,50225446,+,43,20
reads_R-HPV16|55,reads_R-HPV16,HPV16,left,4,3760,chr6,56781901,56781864,+,42,20
reads_R-HPV16|56,reads_R-HPV16,HPV16,left,4,3760,chr6,129224524,129224487,+,43,20
reads_R-HPV16|57,reads_R-HPV16,HPV16,left,4,3760,chr5,29188764,29188727,+,43,20
reads_R-HPV16|58,reads_R-HPV16,HPV16,left,4,3760,chr5,29317420,29317383,+,43,20
reads_R-HPV16|59,reads_R-HPV16,HPV16,left,4,3760,chr4,60048230,60048193,+,43,20
reads_R-HPV16|60,reads_R-HPV16,HPV16,left,4,3760,chr4,141506068,141506031,+,43,20
reads_R-HPV16|61,reads_R-HPV16,HPV16,left,4,3760,chr3,6889410,6889373,+,43,20
reads_R-HPV16|62,reads_R-HPV16,HPV16,left,4,3760,chr3,87094425,87094388,+,43,20
reads_R-HPV16|63,reads_R-HPV16,HPV16,left,4,3760,chr3,139567538,139567501,+,43,20
reads_R-HPV16|64,reads_R-HPV16,HPV16,left,4,3760,chr3,13959396,13959359,+,42,20
reads_R-HPV16|65,reads_R-HPV16,HPV16,left,4,3760,chr2,2817056,2817019,+,43,20
reads_R-HPV16|66,reads_R-HPV16,HPV16,left,4,3760,chr2,114335287,114335250,+,43,20
reads_R-HPV16|67,reads_R-HPV16,HPV16,left,4,3760,chr18,42150526,42150489,+,42,20
reads_R-HPV16|68,reads_R-HPV16,HPV16,left,4,3760,chr18,53830546,53830509,+,42,20
reads_R-HPV16|69,reads_R-HPV16,HPV16,left,4,3760,chr15,49835401,49835364,+,43,20
reads_R-HPV16|70,reads_R-HPV16,HPV16,left,4,3760,chr15,87231947,87231910,+,42,20
reads_R-HPV16|71,reads_R-HPV16,HPV16,left,4,3760,chr14,53300566,53300529,+,42,20
reads_R-HPV16|72,reads_R-HPV16,HPV16,left,4,3760,chr13,72267657,72267620,+,43,20
reads_R-HPV16|73,reads_R-HPV16,HPV16,left,4,3760,chr11,88220374,88220337,+,43,20
reads_R-HPV16|74,reads_R-HPV16,HPV16,left,4,3760,chr11,50705468,50705431,+,43,20
reads_R-HPV16|75,reads_R-HPV16,HPV16,left,4,3760,chr10,52732559,52732522,+,43,20
reads_R-HPV16|76,reads_R-HPV16,HPV16,left,4,3760,chr10,39356636,39356599,+,42,20
reads_R-HPV16|77,reads_R-HPV16,HPV16,left,4,3760,chr1,205402879,205402842,+,43,20
reads_R-HPV16|78,reads_R-HPV16,HPV16,left,4,3760,chr1,166242153,166242116,+,43,20
reads_R-HPV16|79,reads_R-HPV16,HPV16,left,4,3760,chrX,30546186,30546223,-,43,20
reads_R-HPV16|80,reads_R-HPV16,HPV16,left,4,3760,chrX,62746167,62746204,-,43,20
reads_R-HPV16|81,reads_R-HPV16,HPV16,left,4,3760,chrX,98668493,98668530,-,43,20
reads_R-HPV16|82,reads_R-HPV16,HPV16,left,4,3760,chr9,111081421,111081458,-,42,20
reads_R-HPV16|83,reads_R-HPV16,HPV16,left,4,3760,chr9,29081415,29081452,-,42,20
reads_R-HPV16|84,reads_R-HPV16,HPV16,left,4,3760,chr9,15992427,15992464,-,42,20
reads_R-HPV16|85,reads_R-HPV16,HPV16,left,4,3760,chr8,43647197,43647234,-,42,20
reads_R-HPV16|86,reads_R-HPV16,HPV16,left,4,3760,chr8,87652015,87652052,-,43,20
reads_R-HPV16|87,reads_R-HPV16,HPV16,left,4,3760,chr7,22928169,22928206,-,43,20
reads_R-HPV16|88,reads_R-HPV16,HPV16,left,4,3760,chr7,7163299,7163336,-,43,20
reads_R-HPV16|89,reads_R-HPV16,HPV16,left,4,3760,chr6,138357296,138357333,-,43,20
reads_R-HPV16|90,reads_R-HPV16,HPV16,left,4,3760,chr6,108516485,108516522,-,43,20
reads_R-HPV16|91,reads_R-HPV16,HPV16,left,4,3760,chr5,67539780,67539817,-,43,20
reads_R-HPV16|92,reads_R-HPV16,HPV16,left,4,3760,chr5,98138799,98138836,-,43,20
reads_R-HPV16|93,reads_R-HPV16,HPV16,left,4,3760,chr4,119077607,119077644,-,43,20
reads_R-HPV16|94,reads_R-HPV16,HPV16,left,4,3760,chr4,111569062,111569099,-,43,20
reads_R-HPV16|95,reads_R-HPV16,HPV16,left,4,3760,chr4,38480420,38480457,-,42,20
reads_R-HPV16|96,reads_R-HPV16,HPV16,left,4,3760,chr3,28960701,28960738,-,43,20
reads_R-HPV16|97,reads_R-HPV16,HPV16,left,4,3760,chr3,56949112,56949149,-,43,20
reads_R-HPV16|98,reads_R-HPV16,HPV16,left,4,3760,chr22,32944527,32944564,-,42,20
reads_R-HPV16|99,reads_R-HPV16,HPV16,left,4,3760,chr20,29334437,29334474,-,43,20
reads_R-HPV16|100,reads_R-HPV16,HPV16,left,4,3760,chr2,84108013,84108050,-,43,20
reads_R-HPV16|101,reads_R-HPV16,HPV16,left,4,3760,chr19,37120457,37120494,-,43,20
reads_R-HPV16|102,reads_R-HPV16,HPV16,left,4,3760,chr18,42714837,42714874,-,42,20
reads_R-HPV16|103,reads_R-HPV16,HPV16,left,4,3760,chr18,33278938,33278975,-,43,20
reads_R-HPV16|104,reads_R-HPV16,HPV16,left,4,3760,chr14,48610672,48610709,-,41,20
reads_R-HPV16|105,reads_R-HPV16,HPV16,left,4,3760,chr12,47060684,47060721,-,43,20
reads_R-HPV16|106,reads_R-HPV16,HPV16,left,4,3760,chr10,20570715,20570752,-,43,20
reads_R-HPV16|107,reads_R-HPV16,HPV16,left,4,3760,chr1,48281167,48281204,-,43,20
reads_R-HPV16|108,reads_R-HPV16,HPV16,left,4,3760,chr1,106167116,106167153,-,43,20
reads_R-HPV16|109,reads_R-HPV16,HPV16,left,4,3760,chr1,211031744,211031781,-,43,20
reads_R-HPV16|110,reads_R-HPV16,HPV16,left,4,3760,chr1,180337487,180337524,-,43,20
reads_R-HPV16|111,reads_R-HPV16,HPV16,left,4,3760,chr18,53257391,53257354,+,43,18
reads_R-HPV16|112,reads_R-HPV16,HPV16,left,4,3760,chrX,66647009,66646972,+,38,17
reads_R-HPV16|113,reads_R-HPV16,HPV16,left,4,3760,chr8,118532106,118532069,+,38,17
reads_R-HPV16|114,reads_R-HPV16,HPV16,left,4,3760,chr6,122941533,122941496,+,38,17
reads_R-HPV16|115,reads_R-HPV16,HPV16,left,4,3760,chr6,67550263,67550226,+,38,17
reads_R-HPV16|116,reads_R-HPV16,HPV16,left,4,3760,chr6,66812438,66812401,+,38,17
reads_R-HPV16|117,reads_R-HPV16,HPV16,left,4,3760,chr5,123676740,123676703,+,38,17
reads_R-HPV16|118,reads_R-HPV16,HPV16,left,4,3760,chr5,89632103,89632067,+,38,17
reads_R-HPV16|119,reads_R-HPV16,HPV16,left,4,3760,chr5,88619630,88619593,+,38,17
reads_R-HPV16|120,reads_R-HPV16,HPV16,left,4,3760,chr4,53203205,53203168,+,39,17
reads_R-HPV16|121,reads_R-HPV16,HPV16,left,4,3760,chr4,173965110,173965073,+,38,17
reads_R-HPV16|122,reads_R-HPV16,HPV16,left,4,3760,chr4,94321942,94321905,+,38,17
reads_R-HPV16|123,reads_R-HPV16,HPV16,left,4,3760,chr3,53442917,53442880,+,38,17
reads_R-HPV16|124,reads_R-HPV16,HPV16,left,4,3760,chr2,167444046,167444009,+,36,17
reads_R-HPV16|125,reads_R-HPV16,HPV16,left,4,3760,chr1,222352218,222352181,+,39,17
reads_R-HPV16|126,reads_R-HPV16,HPV16,left,4,3760,chr1,179686221,179686184,+,38,17
reads_R-HPV16|127,reads_R-HPV16,HPV16,left,4,3760,chr8,79986258,79986295,-,39,17
reads_R-HPV16|128,reads_R-HPV16,HPV16,left,4,3760,chr8,76066441,76066478,-,38,17
reads_R-HPV16|129,reads_R-HPV16,HPV16,left,4,3760,chr6,100030579,100030616,-,39,17
reads_R-HPV16|130,reads_R-HPV16,HPV16,left,4,3760,chr5,34779206,34779243,-,38,17
reads_R-HPV16|131,reads_R-HPV16,HPV16,left,4,3760,chr4,131356236,131356272,-,38,17
reads_R-HPV16|132,reads_R-HPV16,HPV16,left,4,3760,chr2,208804618,208804655,-,39,17
reads_R-HPV16|133,reads_R-HPV16,HPV16,left,4,3760,chr14,32521170,32521207,-,38,17
reads_R-HPV16|134,reads_R-HPV16,HPV16,left,4,3760,chr9,94022520,94022483,+,43,15
reads_R-HPV16|135,reads_R-HPV16,HPV16,left,4,3760,chr9,67581382,67581344,+,42,15
reads_R-HPV16|136,reads_R-HPV16,HPV16,left,4,3760,chr5,177788358,177788324,+,37,15
reads_R-HPV16|137,reads_R-HPV16,HPV16,left,4,3760,chr5,101526931,101526897,+,37,15
reads_R-HPV16|138,reads_R-HPV16,HPV16,left,4,3760,chr14,32133761,32133723,+,42,15
reads_R-HPV16|139,reads_R-HPV16,HPV16,left,4,3760,chr9,62007330,62007368,-,42,15
reads_R-HPV16|140,reads_R-HPV16,HPV16,left,4,3760,chr2,208897898,208897932,-,38,15
reads_R-HPV16|141,reads_R-HPV16,HPV16,left,4,3760,chr11,37360290,37360328,-,42,15
reads_R-HPV16|142,reads_R-HPV16,HPV16,left,4,3760,chr10,91371062,91371099,-,41,15
reads_R-HPV16|143,reads_R-HPV16,HPV16,left,4,3760,chr8,92310537,92310500,+,37,14
reads_R-HPV16|144,reads_R-HPV16,HPV16,left,4,3760,chr4,166062897,166062860,+,37,14
reads_R-HPV16|145,reads_R-HPV16,HPV16,left,4,3760,chr12,65032627,65032590,+,37,14
reads_R-HPV16|146,reads_R-HPV16,HPV16,left,4,3760,chrX,109014345,109014378,-,36,14
reads_R-HPV16|147,reads_R-HPV16,HPV16,left,4,3760,chr20,28915480,28915516,-,37,14
reads_R-HPV16|148,reads_R-HPV16,HPV16,right,4,6457,chr3,154742041,154742009,-,41,13
reads_R-HPV16|149,reads_R-HPV16,HPV16,right,4,1672,chr9,41674485,41674519,+,42,12
reads_R-HPV16|150,reads_R-HPV16,HPV16,right,4,1672,chr9,65571298,65571265,-,39,12
reads_R-HPV16|151,reads_R-HPV16,HPV16,left,4,3760,chrX,87445296,87445258,+,43,12
reads_R-HPV16|152,reads_R-HPV16,HPV16,left,4,3760,chr9,69436954,69436916,+,43,12
reads_R-HPV16|153,reads_R-HPV16,HPV16,left,4,3760,chr9,5680019,5679980,+,42,12
reads_R-HPV16|154,reads_R-HPV16,HPV16,left,4,3760,chr8,135886073,135886034,+,43,12
reads_R-HPV16|155,reads_R-HPV16,HPV16,left,4,3760,chr7,62995383,62995350,+,33,12
reads_R-HPV16|156,reads_R-HPV16,HPV16,left,4,3760,chr7,21234202,21234170,+,33,12
reads_R-HPV16|157,reads_R-HPV16,HPV16,left,4,3760,chr6,81508057,81508018,+,43,12
reads_R-HPV16|158,reads_R-HPV16,HPV16,left,4,3760,chr5,156607224,156607186,+,43,12
reads_R-HPV16|159,reads_R-HPV16,HPV16,left,4,3760,chr4,16404568,16404530,+,43,12
reads_R-HPV16|160,reads_R-HPV16,HPV16,left,4,3760,chr4,90155058,90155020,+,43,12
reads_R-HPV16|161,reads_R-HPV16,HPV16,left,4,3760,chr4,170411795,170411756,+,43,12
reads_R-HPV16|162,reads_R-HPV16,HPV16,left,4,3760,chr4,189798008,189797970,+,43,12
reads_R-HPV16|163,reads_R-HPV16,HPV16,left,4,3760,chr3,4363902,4363864,+,42,12
reads_R-HPV16|164,reads_R-HPV16,HPV16,left,4,3760,chr2,4794761,4794722,+,43,12
reads_R-HPV16|165,reads_R-HPV16,HPV16,left,4,3760,chr2,199241768,199241731,+,37,12
reads_R-HPV16|166,reads_R-HPV16,HPV16,left,4,3760,chr2,134748691,134748654,+,37,12
reads_R-HPV16|167,reads_R-HPV16,HPV16,left,4,3760,chr16,31632044,31632006,+,43,12
reads_R-HPV16|168,reads_R-HPV16,HPV16,left,4,3760,chr15,38138874,38138836,+,43,12
reads_R-HPV16|169,reads_R-HPV16,HPV16,left,4,3760,chr15,87251925,87251888,+,41,12
reads_R-HPV16|170,reads_R-HPV16,HPV16,left,4,3760,chr12,55506873,55506834,+,42,12
reads_R-HPV16|171,reads_R-HPV16,HPV16,left,4,3760,chr12,51561767,51561728,+,43,12
reads_R-HPV16|172,reads_R-HPV16,HPV16,left,4,3760,chr11,9542515,9542476,+,43,12
reads_R-HPV16|173,reads_R-HPV16,HPV16,left,4,3760,chr10,37040931,37040892,+,43,12
reads_R-HPV16|174,reads_R-HPV16,HPV16,left,4,3760,chr10,51505150,51505112,+,43,12
reads_R-HPV16|175,reads_R-HPV16,HPV16,left,4,3760,chr10,125615461,125615422,+,43,12
reads_R-HPV16|176,reads_R-HPV16,HPV16,left,4,3760,chr10,115202410,115202372,+,43,12
reads_R-HPV16|177,reads_R-HPV16,HPV16,left,4,3760,chr1,159571130,159571092,+,43,12
reads_R-HPV16|178,reads_R-HPV16,HPV16,left,4,3760,chrX,117965888,117965926,-,43,12
reads_R-HPV16|179,reads_R-HPV16,HPV16,left,4,3760,chrX,76675826,76675864,-,43,12
reads_R-HPV16|180,reads_R-HPV16,HPV16,left,4,3760,chr8,62790295,62790334,-,43,12
reads_R-HPV16|181,reads_R-HPV16,HPV16,left,4,3760,chr7,137211367,137211406,-,43,12
reads_R-HPV16|182,reads_R-HPV16,HPV16,left,4,3760,chr7,25449409,25449448,-,43,12
reads_R-HPV16|183,reads_R-HPV16,HPV16,left,4,3760,chr6,62557557,62557596,-,43,12
reads_R-HPV16|184,reads_R-HPV16,HPV16,left,4,3760,chr6,63002287,63002326,-,43,12
reads_R-HPV16|185,reads_R-HPV16,HPV16,left,4,3760,chr6,65513774,65513812,-,43,12
reads_R-HPV16|186,reads_R-HPV16,HPV16,left,4,3760,chr6,80851591,80851630,-,43,12
reads_R-HPV16|187,reads_R-HPV16,HPV16,left,4,3760,chr6,94761740,94761778,-,43,12
reads_R-HPV16|188,reads_R-HPV16,HPV16,left,4,3760,chr5,40709016,40709054,-,43,12
reads_R-HPV16|189,reads_R-HPV16,HPV16,left,4,3760,chr5,158185562,158185600,-,43,12
reads_R-HPV16|190,reads_R-HPV16,HPV16,left,4,3760,chr3,16680572,16680610,-,43,12
reads_R-HPV16|191,reads_R-HPV16,HPV16,left,4,3760,chr3,35107761,35107800,-,43,12
reads_R-HPV16|192,reads_R-HPV16,HPV16,left,4,3760,chr3,69348818,69348850,-,35,12
reads_R-HPV16|193,reads_R-HPV16,HPV16,left,4,3760,chr3,137416565,137416598,-,33,12
reads_R-HPV16|194,reads_R-HPV16,HPV16,left,4,3760,chr2,8182533,8182572,-,43,12
reads_R-HPV16|195,reads_R-HPV16,HPV16,left,4,3760,chr2,113661027,113661066,-,43,12
reads_R-HPV16|196,reads_R-HPV16,HPV16,left,4,3760,chr2,134046722,134046760,-,43,12
reads_R-HPV16|197,reads_R-HPV16,HPV16,left,4,3760,chr2,160770441,160770480,-,43,12
reads_R-HPV16|198,reads_R-HPV16,HPV16,left,4,3760,chr17,51570207,51570246,-,43,12
reads_R-HPV16|199,reads_R-HPV16,HPV16,left,4,3760,chr14,24028550,24028588,-,43,12
reads_R-HPV16|200,reads_R-HPV16,HPV16,left,4,3760,chr14,70505266,70505304,-,43,12
reads_R-HPV16|201,reads_R-HPV16,HPV16,left,4,3760,chr14,37444909,37444948,-,43,12
reads_R-HPV16|202,reads_R-HPV16,HPV16,left,4,3760,chr13,47382101,47382138,-,42,12
reads_R-HPV16|203,reads_R-HPV16,HPV16,left,4,3760,chr12,101390021,101390060,-,43,12
reads_R-HPV16|204,reads_R-HPV16,HPV16,left,4,3760,chr12,61077980,61078018,-,43,12
reads_R-HPV16|205,reads_R-HPV16,HPV16,left,4,3760,chr11,50152824,50152862,-,43,12
reads_R-HPV16|206,reads_R-HPV16,HPV16,left,4,3760,chr10,53374079,53374116,-,37,12
reads_R-HPV16|207,reads_R-HPV16,HPV16,left,4,3760,chr1,75701490,75701528,-,43,12
reads_R-HPV16|208,reads_R-HPV16,HPV16,left,4,3760,chr1,160787029,160787068,-,43,12
reads_R-HPV16|209,reads_R-HPV16,HPV16,left,4,3760,chr1,159607719,159607758,-,43,12
reads_R-HPV16|210,reads_R-HPV16,HPV16,left,4,3760,chrX,57807211,57807178,+,33,10
reads_R-HPV16|211,reads_R-HPV16,HPV16,left,4,3760,chr3,121186472,121186439,+,35,10
reads_R-HPV16|212,reads_R-HPV16,HPV16,left,4,3760,chr5,156284656,156284693,-,36,10
reads_R-HPV16|213,reads_R-HPV16,HPV16,left,4,3760,chr2,79469863,79469900,-,36,10
reads_R-HPV16|214,reads_R-HPV16,HPV16,left,4,5752,chr17,13167125,13167161,-,39,10
reads_R-HPV16|215,reads_R-HPV16,HPV16,right,4,6457,chr5,169478328,169478359,+,40,10
reads_R-HPV16|216,reads_R-HPV16,HPV16,right,4,6457,chr2,210344930,210344964,+,43,10
reads_R-HPV16|217,reads_R-HPV16,HPV16,right,4,6457,chr14,94069015,94068982,-,41,10
reads_R-HPV16|218,reads_R-HPV16,HPV16,right,4,6717,chr18,15835534,15835568,+,42,10
reads_R-HPV16|219,reads_R-HPV16,HPV16,right,4,6717,chr18,15858942,15858976,+,42,10
reads_R-HPV16|220,reads_R-HPV16,HPV16,right,4,6717,chr18,15866081,15866114,+,42,10
reads_R-HPV16|221,reads_R-HPV16,HPV16,right,4,6717,chr18,15869480,15869514,+,42,10
reads_R-HPV16|222,reads_R-HPV16,HPV16,right,4,6717,chr18,15883725,15883758,+,42,10
reads_R-HPV16|223,reads_R-HPV16,HPV16,right,4,6717,chr18,15938032,15938066,+,42,10
reads_R-HPV16|224,reads_R-HPV16,HPV16,right,4,6717,chr18,15940067,15940100,+,42,10
reads_R-HPV16|225,reads_R-HPV16,HPV16,right,4,6717,chr18,15964157,15964190,+,42,10
reads_R-HPV16|226,reads_R-HPV16,HPV16,right,4,6717,chr18,16077171,16077204,+,42,10
reads_R-HPV16|227,reads_R-HPV16,HPV16,right,4,1672,chr9,61885838,61885873,+,42,9
reads_R-HPV16|228,reads_R-HPV16,HPV16,left,4,3760,chrX,111574731,111574693,+,38,9
reads_R-HPV16|229,reads_R-HPV16,HPV16,left,4,3760,chrX,91333730,91333692,+,38,9
reads_R-HPV16|230,reads_R-HPV16,HPV16,left,4,3760,chr5,43743396,43743358,+,38,9
reads_R-HPV16|231,reads_R-HPV16,HPV16,left,4,3760,chr5,67868163,67868126,+,35,9
reads_R-HPV16|232,reads_R-HPV16,HPV16,left,4,3760,chr6,61523227,61523265,-,39,9
reads_R-HPV16|233,reads_R-HPV16,HPV16,left,4,3760,chr5,52537206,52537243,-,38,9
reads_R-HPV16|234,reads_R-HPV16,HPV16,left,4,3760,chr3,26495652,26495690,-,39,9
reads_R-HPV16|235,reads_R-HPV16,HPV16,left,4,3760,chr2,182453751,182453789,-,39,9
reads_R-HPV16|236,reads_R-HPV16,HPV16,right,4,6457,chr3,153983064,153983032,-,39,9
reads_R-HPV16|237,reads_R-HPV16,HPV16,right,4,6717,chr18,16080900,16080935,+,42,9
reads_R-HPV16|238,reads_R-HPV16,HPV16,right,4,7623,chr1,146782181,146782145,-,43,9
reads_R-HPV16|239,reads_R-HPV16,HPV16,left,4,3760,chr6,76139965,76139934,+,32,8
reads_R-HPV16|240,reads_R-HPV16,HPV16,left,4,3760,chr3,159507645,159507614,+,32,8
reads_R-HPV16|241,reads_R-HPV16,HPV16,left,4,3760,chr5,90973685,90973716,-,32,8
reads_R-HPV16|242,reads_R-HPV16,HPV16,left,4,3760,chr11,60885055,60885085,-,32,8
reads_R-HPV16|243,reads_R-HPV16,HPV16,left,4,3760,chrX,71840103,71840063,+,43,8
reads_R-HPV16|244,reads_R-HPV16,HPV16,left,4,3760,chrX,121533384,121533344,+,43,8
reads_R-HPV16|245,reads_R-HPV16,HPV16,left,4,3760,chrX,150171081,150171041,+,43,8
reads_R-HPV16|246,reads_R-HPV16,HPV16,left,4,3760,chr8,56262563,56262523,+,43,8
reads_R-HPV16|247,reads_R-HPV16,HPV16,left,4,3760,chr8,108502476,108502436,+,43,8
reads_R-HPV16|248,reads_R-HPV16,HPV16,left,4,3760,chr8,119458377,119458337,+,43,8
reads_R-HPV16|249,reads_R-HPV16,HPV16,left,4,3760,chr7,50573011,50572971,+,42,8
reads_R-HPV16|250,reads_R-HPV16,HPV16,left,4,3760,chr6,164034249,164034209,+,43,8
reads_R-HPV16|251,reads_R-HPV16,HPV16,left,4,3760,chr4,128433684,128433644,+,43,8
reads_R-HPV16|252,reads_R-HPV16,HPV16,left,4,3760,chr3,102969894,102969854,+,43,8
reads_R-HPV16|253,reads_R-HPV16,HPV16,left,4,3760,chr3,140482127,140482087,+,43,8
reads_R-HPV16|254,reads_R-HPV16,HPV16,left,4,3760,chr3,169005688,169005648,+,43,8
reads_R-HPV16|255,reads_R-HPV16,HPV16,left,4,3760,chr2,38134596,38134556,+,43,8
reads_R-HPV16|256,reads_R-HPV16,HPV16,left,4,3760,chr2,114137402,114137362,+,43,8
reads_R-HPV16|257,reads_R-HPV16,HPV16,left,4,3760,chr2,167024632,167024592,+,43,8
reads_R-HPV16|258,reads_R-HPV16,HPV16,left,4,3760,chr18,67689671,67689631,+,43,8
reads_R-HPV16|259,reads_R-HPV16,HPV16,left,4,3760,chr18,13345260,13345220,+,42,8
reads_R-HPV16|260,reads_R-HPV16,HPV16,left,4,3760,chr12,94483889,94483849,+,43,8
reads_R-HPV16|261,reads_R-HPV16,HPV16,left,4,3760,chr11,3495134,3495094,+,42,8
reads_R-HPV16|262,reads_R-HPV16,HPV16,left,4,3760,chr10,24064320,24064280,+,43,8
reads_R-HPV16|263,reads_R-HPV16,HPV16,left,4,3760,chr1,72815055,72815015,+,43,8
reads_R-HPV16|264,reads_R-HPV16,HPV16,left,4,3760,chrX,37561948,37561988,-,43,8
reads_R-HPV16|265,reads_R-HPV16,HPV16,left,4,3760,chrX,81795043,81795081,-,38,8
reads_R-HPV16|266,reads_R-HPV16,HPV16,left,4,3760,chr9,19707738,19707778,-,43,8
