multiqc_index,sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV39|71,reads_R-HPV39,HPV39,right,4,5246,chr9,7575576,7575606,+,37,12
reads_R-HPV39|72,reads_R-HPV39,HPV39,right,4,5246,chr8,367740,367770,+,37,12
reads_R-HPV39|73,reads_R-HPV39,HPV39,right,4,5246,chr8,774521,774552,+,37,12
reads_R-HPV39|74,reads_R-HPV39,HPV39,right,4,5246,chr8,1169054,1169084,+,37,12
reads_R-HPV39|75,reads_R-HPV39,HPV39,right,4,5246,chr8,2303135,2303166,+,37,12
reads_R-HPV39|76,reads_R-HPV39,HPV39,right,4,5246,chr8,3272103,3272134,+,37,12
reads_R-HPV39|77,reads_R-HPV39,HPV39,right,4,5246,chr8,3286996,3287026,+,37,12
reads_R-HPV39|78,reads_R-HPV39,HPV39,right,4,5246,chr8,6086946,6086976,+,37,12
reads_R-HPV39|79,reads_R-HPV39,HPV39,right,4,5246,chr8,6846256,6846286,+,37,12
reads_R-HPV39|80,reads_R-HPV39,HPV39,right,4,5246,chr8,10933570,10933600,+,37,12
reads_R-HPV39|81,reads_R-HPV39,HPV39,right,4,5246,chr8,11403235,11403266,+,37,12
reads_R-HPV39|82,reads_R-HPV39,HPV39,right,4,5246,chr7,4441466,4441496,+,37,12
reads_R-HPV39|83,reads_R-HPV39,HPV39,right,4,5246,chr7,7140770,7140800,+,37,12
reads_R-HPV39|84,reads_R-HPV39,HPV39,right,4,5246,chr7,8727510,8727540,+,37,12
reads_R-HPV39|85,reads_R-HPV39,HPV39,right,4,5246,chr7,9739542,9739572,+,37,12
reads_R-HPV39|86,reads_R-HPV39,HPV39,right,4,5246,chr7,10242988,10243018,+,37,12
reads_R-HPV39|87,reads_R-HPV39,HPV39,right,4,5246,chr7,13085930,13085960,+,37,12
reads_R-HPV39|88,reads_R-HPV39,HPV39,right,4,5246,chr7,13269860,13269890,+,37,12
reads_R-HPV39|89,reads_R-HPV39,HPV39,right,4,5246,chr6,3864352,3864382,+,37,12
reads_R-HPV39|90,reads_R-HPV39,HPV39,right,4,5246,chr6,4329917,4329948,+,37,12
reads_R-HPV39|91,reads_R-HPV39,HPV39,right,4,5246,chr6,4831251,4831282,+,37,12
reads_R-HPV39|92,reads_R-HPV39,HPV39,right,4,5246,chr6,5859094,5859124,+,37,12
reads_R-HPV39|93,reads_R-HPV39,HPV39,right,4,5246,chr6,6100853,6100884,+,37,12
reads_R-HPV39|94,reads_R-HPV39,HPV39,right,4,5246,chr6,7944354,7944384,+,37,12
reads_R-HPV39|95,reads_R-HPV39,HPV39,right,4,5246,chr6,11624775,11624806,+,37,12
reads_R-HPV39|96,reads_R-HPV39,HPV39,right,4,5246,chr5,61277,61308,+,37,12
reads_R-HPV39|97,reads_R-HPV39,HPV39,right,4,5246,chr5,7056661,7056692,+,37,12
reads_R-HPV39|98,reads_R-HPV39,HPV39,right,4,5246,chr5,7158820,7158850,+,37,12
reads_R-HPV39|99,reads_R-HPV39,HPV39,right,4,5246,chr5,7604990,7605020,+,37,12
reads_R-HPV39|100,reads_R-HPV39,HPV39,right,4,5246,chr5,9753720,9753750,+,37,12
reads_R-HPV39|101,reads_R-HPV39,HPV39,right,4,5246,chr5,15907690,15907720,+,37,12
reads_R-HPV39|102,reads_R-HPV39,HPV39,right,4,5246,chr5,16633812,16633842,+,37,12
reads_R-HPV39|103,reads_R-HPV39,HPV39,right,4,5246,chr5,17417411,17417442,+,37,12
reads_R-HPV39|104,reads_R-HPV39,HPV39,right,4,5246,chr5,17750774,17750804,+,37,12
reads_R-HPV39|105,reads_R-HPV39,HPV39,right,4,5246,chr4,167023,167054,+,37,12
reads_R-HPV39|106,reads_R-HPV39,HPV39,right,4,5246,chr4,5242750,5242780,+,37,12
reads_R-HPV39|107,reads_R-HPV39,HPV39,right,4,5246,chr4,5779013,5779044,+,37,12
reads_R-HPV39|108,reads_R-HPV39,HPV39,right,4,5246,chr4,10776568,10776598,+,37,12
reads_R-HPV39|109,reads_R-HPV39,HPV39,right,4,5246,chr4,10824461,10824492,+,37,12
reads_R-HPV39|110,reads_R-HPV39,HPV39,right,4,5246,chr4,11144790,11144820,+,37,12
reads_R-HPV39|111,reads_R-HPV39,HPV39,right,4,5246,chr4,11370005,11370036,+,37,12
reads_R-HPV39|112,reads_R-HPV39,HPV39,right,4,5246,chr4,12265176,12265206,+,37,12
reads_R-HPV39|113,reads_R-HPV39,HPV39,right,4,5246,chr4,12510002,12510032,+,37,12
reads_R-HPV39|114,reads_R-HPV39,HPV39,right,4,5246,chr3,611641,611672,+,37,12
reads_R-HPV39|115,reads_R-HPV39,HPV39,right,4,5246,chr3,1672055,1672086,+,37,12
reads_R-HPV39|116,reads_R-HPV39,HPV39,right,4,5246,chr3,2425243,2425274,+,37,12
reads_R-HPV39|117,reads_R-HPV39,HPV39,right,4,5246,chr3,2667764,2667794,+,37,12
reads_R-HPV39|118,reads_R-HPV39,HPV39,right,4,5246,chr3,3936379,3936410,+,37,12
reads_R-HPV39|119,reads_R-HPV39,HPV39,right,4,5246,chr3,5802751,5802782,+,37,12
reads_R-HPV39|120,reads_R-HPV39,HPV39,right,4,5246,chr3,6268084,6268114,+,37,12
reads_R-HPV39|121,reads_R-HPV39,HPV39,right,4,5246,chr3,6547781,6547812,+,37,12
reads_R-HPV39|122,reads_R-HPV39,HPV39,right,4,5246,chr22,11132546,11132576,+,37,12
reads_R-HPV39|123,reads_R-HPV39,HPV39,right,4,5246,chr22,11333342,11333372,+,37,12
reads_R-HPV39|124,reads_R-HPV39,HPV39,right,4,5246,chr22,12315434,12315464,+,37,12
reads_R-HPV39|125,reads_R-HPV39,HPV39,right,4,5246,chr22,15932474,15932504,+,37,12
reads_R-HPV39|126,reads_R-HPV39,HPV39,right,4,5246,chr22,16494729,16494760,+,37,12
reads_R-HPV39|127,reads_R-HPV39,HPV39,right,4,5246,chr22,22173963,22173994,+,37,12
reads_R-HPV39|128,reads_R-HPV39,HPV39,right,4,5246,chr22,30840016,30840046,+,37,12
reads_R-HPV39|129,reads_R-HPV39,HPV39,right,4,5246,chr22,34550856,34550886,+,37,12
reads_R-HPV39|130,reads_R-HPV39,HPV39,right,4,5246,chr21,9334895,9334926,+,37,12
reads_R-HPV39|131,reads_R-HPV39,HPV39,right,4,5246,chr21,9618101,9618132,+,37,12
reads_R-HPV39|132,reads_R-HPV39,HPV39,right,4,5246,chr21,9859606,9859636,+,37,12
reads_R-HPV39|133,reads_R-HPV39,HPV39,right,4,5246,chr21,10162415,10162446,+,37,12
reads_R-HPV39|134,reads_R-HPV39,HPV39,right,4,5246,chr21,15915753,15915784,+,37,12
reads_R-HPV39|135,reads_R-HPV39,HPV39,right,4,5246,chr20,4293377,4293408,+,37,12
reads_R-HPV39|136,reads_R-HPV39,HPV39,right,4,5246,chr20,5418873,5418904,+,37,12
reads_R-HPV39|137,reads_R-HPV39,HPV39,right,4,5246,chr20,9295593,9295624,+,37,12
reads_R-HPV39|138,reads_R-HPV39,HPV39,right,4,5246,chr20,9670946,9670976,+,37,12
reads_R-HPV39|139,reads_R-HPV39,HPV39,right,4,5246,chr20,11117270,11117300,+,37,12
reads_R-HPV39|140,reads_R-HPV39,HPV39,right,4,5246,chr20,18951140,18951170,+,37,12
reads_R-HPV39|141,reads_R-HPV39,HPV39,right,4,5246,chr20,19162811,19162842,+,37,12
reads_R-HPV39|142,reads_R-HPV39,HPV39,right,4,5246,chr2,9928036,9928066,+,37,12
reads_R-HPV39|143,reads_R-HPV39,HPV39,right,4,5246,chr2,11318776,11318806,+,37,12
reads_R-HPV39|144,reads_R-HPV39,HPV39,right,4,5246,chr2,12522917,12522948,+,37,12
reads_R-HPV39|145,reads_R-HPV39,HPV39,right,4,5246,chr2,13734434,13734464,+,37,12
reads_R-HPV39|146,reads_R-HPV39,HPV39,right,4,5246,chr2,14158561,14158592,+,37,12
reads_R-HPV39|147,reads_R-HPV39,HPV39,right,4,5246,chr2,16231310,16231340,+,37,12
reads_R-HPV39|148,reads_R-HPV39,HPV39,right,4,5246,chr2,16877157,16877188,+,37,12
reads_R-HPV39|149,reads_R-HPV39,HPV39,right,4,5246,chr2,17205757,17205788,+,37,12
reads_R-HPV39|150,reads_R-HPV39,HPV39,right,4,5246,chr19,8797016,8797046,+,37,12
reads_R-HPV39|151,reads_R-HPV39,HPV39,right,4,5246,chr19,12005981,12006012,+,37,12
reads_R-HPV39|152,reads_R-HPV39,HPV39,right,4,5246,chr19,22379587,22379618,+,37,12
reads_R-HPV39|153,reads_R-HPV39,HPV39,right,4,5246,chr19,24014550,24014580,+,37,12
reads_R-HPV39|154,reads_R-HPV39,HPV39,right,4,5246,chr19,30142329,30142360,+,37,12
reads_R-HPV39|155,reads_R-HPV39,HPV39,right,4,5246,chr19,29250813,29250844,+,37,12
reads_R-HPV39|156,reads_R-HPV39,HPV39,right,4,5246,chr19,24282509,24282540,+,37,12
reads_R-HPV39|157,reads_R-HPV39,HPV39,right,4,5246,chr18,1517360,1517390,+,37,12
reads_R-HPV39|158,reads_R-HPV39,HPV39,right,4,5246,chr18,1632213,1632244,+,37,12
reads_R-HPV39|159,reads_R-HPV39,HPV39,right,4,5246,chr18,5333646,5333676,+,37,12
reads_R-HPV39|160,reads_R-HPV39,HPV39,right,4,5246,chr18,8574387,8574418,+,37,12
reads_R-HPV39|161,reads_R-HPV39,HPV39,right,4,5246,chr18,8885215,8885246,+,37,12
reads_R-HPV39|162,reads_R-HPV39,HPV39,right,4,5246,chr18,11691633,11691664,+,37,12
reads_R-HPV39|163,reads_R-HPV39,HPV39,right,4,5246,chr18,12168307,12168338,+,37,12
reads_R-HPV39|164,reads_R-HPV39,HPV39,right,4,5246,chr17,270948,270978,+,37,12
reads_R-HPV39|165,reads_R-HPV39,HPV39,right,4,5246,chr17,635569,635600,+,37,12
reads_R-HPV39|166,reads_R-HPV39,HPV39,right,4,5246,chr17,3327729,3327760,+,37,12
reads_R-HPV39|167,reads_R-HPV39,HPV39,right,4,5246,chr17,6803632,6803662,+,37,12
reads_R-HPV39|168,reads_R-HPV39,HPV39,right,4,5246,chr17,11846175,11846206,+,37,12
reads_R-HPV39|169,reads_R-HPV39,HPV39,right,4,5246,chr17,15796484,15796514,+,37,12
reads_R-HPV39|170,reads_R-HPV39,HPV39,right,4,5246,chr16,8224300,8224330,+,37,12
reads_R-HPV39|171,reads_R-HPV39,HPV39,right,4,5246,chr16,9293060,9293090,+,37,12
reads_R-HPV39|172,reads_R-HPV39,HPV39,right,4,5246,chr16,12071342,12071372,+,37,12
reads_R-HPV39|173,reads_R-HPV39,HPV39,right,4,5246,chr16,13087994,13088024,+,37,12
reads_R-HPV39|174,reads_R-HPV39,HPV39,right,4,5246,chr16,17049691,17049722,+,37,12
reads_R-HPV39|175,reads_R-HPV39,HPV39,right,4,5246,chr16,18822428,18822458,+,37,12
reads_R-HPV39|176,reads_R-HPV39,HPV39,right,4,5246,chr16,20724053,20724084,+,37,12
reads_R-HPV39|177,reads_R-HPV39,HPV39,right,4,5246,chr16,22501079,22501110,+,37,12
reads_R-HPV39|178,reads_R-HPV39,HPV39,right,4,5246,chr15,19818147,19818178,+,37,12
reads_R-HPV39|179,reads_R-HPV39,HPV39,right,4,5246,chr15,19846240,19846270,+,37,12
reads_R-HPV39|180,reads_R-HPV39,HPV39,right,4,5246,chr15,22024857,22024888,+,37,12
reads_R-HPV39|181,reads_R-HPV39,HPV39,right,4,5246,chr14,19320376,19320406,+,37,12
reads_R-HPV39|182,reads_R-HPV39,HPV39,right,4,5246,chr14,19721214,19721244,+,37,12
reads_R-HPV39|183,reads_R-HPV39,HPV39,right,4,5246,chr14,20250030,20250060,+,37,12
reads_R-HPV39|184,reads_R-HPV39,HPV39,right,4,5246,chr14,21756941,21756972,+,37,12
reads_R-HPV39|185,reads_R-HPV39,HPV39,right,4,5246,chr14,22257531,22257562,+,37,12
reads_R-HPV39|186,reads_R-HPV39,HPV39,right,4,5246,chr14,24003155,24003186,+,37,12
reads_R-HPV39|187,reads_R-HPV39,HPV39,right,4,5246,chr14,25772492,25772522,+,37,12
reads_R-HPV39|188,reads_R-HPV39,HPV39,right,4,5246,chr14,25961437,25961468,+,37,12
reads_R-HPV39|189,reads_R-HPV39,HPV39,right,4,5246,chr13,19104884,19104914,+,37,12
reads_R-HPV39|190,reads_R-HPV39,HPV39,right,4,5246,chr13,25894206,25894236,+,37,12
reads_R-HPV39|191,reads_R-HPV39,HPV39,right,4,5246,chr13,28995073,28995104,+,37,12
reads_R-HPV39|192,reads_R-HPV39,HPV39,right,4,5246,chr13,29824879,29824910,+,37,12
reads_R-HPV39|193,reads_R-HPV39,HPV39,right,4,5246,chr13,33471096,33471126,+,37,12
reads_R-HPV39|194,reads_R-HPV39,HPV39,right,4,5246,chr13,35423322,35423352,+,37,12
reads_R-HPV39|195,reads_R-HPV39,HPV39,right,4,5246,chr12,1734775,1734806,+,37,12
reads_R-HPV39|196,reads_R-HPV39,HPV39,right,4,5246,chr12,2131477,2131508,+,37,12
reads_R-HPV39|197,reads_R-HPV39,HPV39,right,4,5246,chr12,3393386,3393416,+,37,12
reads_R-HPV39|198,reads_R-HPV39,HPV39,right,4,5246,chr12,5286115,5286146,+,37,12
reads_R-HPV39|199,reads_R-HPV39,HPV39,right,4,5246,chr12,9495167,9495198,+,37,12
reads_R-HPV39|200,reads_R-HPV39,HPV39,right,4,5246,chr12,10473836,10473866,+,37,12
reads_R-HPV39|201,reads_R-HPV39,HPV39,right,4,5246,chr11,2635354,2635384,+,37,12
reads_R-HPV39|202,reads_R-HPV39,HPV39,right,4,5246,chr11,3494128,3494158,+,37,12
reads_R-HPV39|203,reads_R-HPV39,HPV39,right,4,5246,chr11,4011896,4011926,+,37,12
reads_R-HPV39|204,reads_R-HPV39,HPV39,right,4,5246,chr11,4171416,4171446,+,37,12
reads_R-HPV39|205,reads_R-HPV39,HPV39,right,4,5246,chr11,4620140,4620170,+,37,12
reads_R-HPV39|206,reads_R-HPV39,HPV39,right,4,5246,chr11,5180997,5181028,+,37,12
reads_R-HPV39|207,reads_R-HPV39,HPV39,right,4,5246,chr11,7129053,7129084,+,37,12
reads_R-HPV39|208,reads_R-HPV39,HPV39,right,4,5246,chr10,7059204,7059234,+,37,12
reads_R-HPV39|209,reads_R-HPV39,HPV39,right,4,5246,chr10,8983751,8983782,+,37,12
reads_R-HPV39|210,reads_R-HPV39,HPV39,right,4,5246,chr10,9583515,9583546,+,37,12
reads_R-HPV39|211,reads_R-HPV39,HPV39,right,4,5246,chr10,10557206,10557236,+,37,12
reads_R-HPV39|212,reads_R-HPV39,HPV39,right,4,5246,chr10,11732610,11732640,+,37,12
reads_R-HPV39|213,reads_R-HPV39,HPV39,right,4,5246,chr1,4245557,4245588,+,37,12
reads_R-HPV39|214,reads_R-HPV39,HPV39,right,4,5246,chr1,11084799,11084830,+,37,12
reads_R-HPV39|215,reads_R-HPV39,HPV39,right,4,5246,chr1,12814182,12814212,+,37,12
reads_R-HPV39|216,reads_R-HPV39,HPV39,right,4,5246,chr1,14383488,14383518,+,37,12
reads_R-HPV39|217,reads_R-HPV39,HPV39,right,4,5246,chr1,22939253,22939284,+,37,12
reads_R-HPV39|218,reads_R-HPV39,HPV39,right,4,5246,chr1,35055303,35055334,+,37,12
reads_R-HPV39|219,reads_R-HPV39,HPV39,right,4,5246,chr1,41550047,41550078,+,37,12
reads_R-HPV39|220,reads_R-HPV39,HPV39,right,4,5246,chr1,42232967,42232998,+,37,12
reads_R-HPV39|221,reads_R-HPV39,HPV39,right,4,5246,KI270728.1,1681955,1681986,+,36,12
reads_R-HPV39|222,reads_R-HPV39,HPV39,right,4,5246,KI270728.1,1099965,1099996,+,37,12
reads_R-HPV39|223,reads_R-HPV39,HPV39,right,4,5246,KI270728.1,1039137,1039168,+,37,12
reads_R-HPV39|224,reads_R-HPV39,HPV39,right,4,5246,GL000208.1,58617,58648,+,37,12
reads_R-HPV39|225,reads_R-HPV39,HPV39,right,4,5246,chrX,5108017,5107986,-,37,12
reads_R-HPV39|226,reads_R-HPV39,HPV39,right,4,5246,chrX,5485296,5485266,-,37,12
reads_R-HPV39|227,reads_R-HPV39,HPV39,right,4,5246,chrX,5815823,5815792,-,37,12
reads_R-HPV39|228,reads_R-HPV39,HPV39,right,4,5246,chrX,6937471,6937440,-,37,12
reads_R-HPV39|229,reads_R-HPV39,HPV39,right,4,5246,chrX,10808766,10808736,-,37,12
reads_R-HPV39|230,reads_R-HPV39,HPV39,right,4,5246,chrX,14814164,14814134,-,37,12
reads_R-HPV39|231,reads_R-HPV39,HPV39,right,4,5246,chrX,18109742,18109712,-,37,12
reads_R-HPV39|232,reads_R-HPV39,HPV39,right,4,5246,chrX,18198041,18198010,-,37,12
reads_R-HPV39|233,reads_R-HPV39,HPV39,right,4,5246,chrX,19147525,19147494,-,37,12
reads_R-HPV39|234,reads_R-HPV39,HPV39,right,4,5246,chr9,2221824,2221794,-,37,12
reads_R-HPV39|235,reads_R-HPV39,HPV39,right,4,5246,chr9,3051895,3051864,-,37,12
reads_R-HPV39|236,reads_R-HPV39,HPV39,right,4,5246,chr9,3112144,3112114,-,37,12
reads_R-HPV39|237,reads_R-HPV39,HPV39,right,4,5246,chr9,3147917,3147886,-,37,12
reads_R-HPV39|238,reads_R-HPV39,HPV39,right,4,5246,chr9,6140673,6140642,-,37,12
reads_R-HPV39|239,reads_R-HPV39,HPV39,right,4,5246,chr8,1612380,1612350,-,37,12
reads_R-HPV39|240,reads_R-HPV39,HPV39,right,4,5246,chr8,6654285,6654254,-,37,12
reads_R-HPV39|241,reads_R-HPV39,HPV39,right,4,5246,chr8,10503462,10503432,-,37,12
reads_R-HPV39|242,reads_R-HPV39,HPV39,right,4,5246,chr8,14620278,14620248,-,37,12
reads_R-HPV39|243,reads_R-HPV39,HPV39,right,4,5246,chr8,14808070,14808040,-,37,12
reads_R-HPV39|244,reads_R-HPV39,HPV39,right,4,5246,chr7,3126519,3126488,-,37,12
reads_R-HPV39|245,reads_R-HPV39,HPV39,right,4,5246,chr7,7469949,7469918,-,37,12
reads_R-HPV39|246,reads_R-HPV39,HPV39,right,4,5246,chr7,7603059,7603028,-,37,12
reads_R-HPV39|247,reads_R-HPV39,HPV39,right,4,5246,chr7,8858873,8858842,-,37,12
reads_R-HPV39|248,reads_R-HPV39,HPV39,right,4,5246,chr7,10752061,10752030,-,37,12
reads_R-HPV39|249,reads_R-HPV39,HPV39,right,4,5246,chr7,12184218,12184188,-,37,12
reads_R-HPV39|250,reads_R-HPV39,HPV39,right,4,5246,chr7,12348063,12348032,-,37,12
reads_R-HPV39|251,reads_R-HPV39,HPV39,right,4,5246,chr7,12452949,12452918,-,37,12
reads_R-HPV39|252,reads_R-HPV39,HPV39,right,4,5246,chr7,13768843,13768812,-,37,12
reads_R-HPV39|253,reads_R-HPV39,HPV39,right,4,5246,chr7,13811119,13811088,-,37,12
reads_R-HPV39|254,reads_R-HPV39,HPV39,right,4,5246,chr6,2069256,2069226,-,37,12
reads_R-HPV39|255,reads_R-HPV39,HPV39,right,4,5246,chr6,11882849,11882818,-,37,12
reads_R-HPV39|256,reads_R-HPV39,HPV39,right,4,5246,chr6,12554171,12554140,-,37,12
reads_R-HPV39|257,reads_R-HPV39,HPV39,right,4,5246,chr6,19500075,19500044,-,37,12
reads_R-HPV39|258,reads_R-HPV39,HPV39,right,4,5246,chr5,1714662,1714632,-,37,12
reads_R-HPV39|259,reads_R-HPV39,HPV39,right,4,5246,chr5,1970278,1970248,-,37,12
reads_R-HPV39|260,reads_R-HPV39,HPV39,right,4,5246,chr5,5217190,5217160,-,37,12
reads_R-HPV39|261,reads_R-HPV39,HPV39,right,4,5246,chr5,7198624,7198594,-,37,12
reads_R-HPV39|262,reads_R-HPV39,HPV39,right,4,5246,chr5,8631671,8631640,-,37,12
reads_R-HPV39|263,reads_R-HPV39,HPV39,right,4,5246,chr5,8735829,8735798,-,37,12
reads_R-HPV39|264,reads_R-HPV39,HPV39,right,4,5246,chr4,5272830,5272800,-,37,12
reads_R-HPV39|265,reads_R-HPV39,HPV39,right,4,5246,chr4,5523122,5523092,-,37,12
reads_R-HPV39|266,reads_R-HPV39,HPV39,right,4,5246,chr4,11797578,11797548,-,37,12
reads_R-HPV39|267,reads_R-HPV39,HPV39,right,4,5246,chr4,12466279,12466248,-,37,12
