sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV45,HPV45,right,3,3394,chr12,34831075,34831044,-,42,14
reads_R-HPV45,HPV45,right,3,3394,chr10,41839638,41839606,-,42,10
reads_R-HPV45,HPV45,right,3,3394,chr10,41835404,41835371,-,39,9
reads_R-HPV45,HPV45,right,4,3394,chr1,122496529,122496504,-,27,5
reads_R-HPV45,HPV45,right,3,3394,KI270317.1,1501,1468,-,42,11
reads_R-HPV45,HPV45,right,3,3394,KI270303.1,1181,1146,-,43,12
reads_R-HPV45,HPV45,right,3,3394,KI270303.1,841,812,-,41,10
reads_R-HPV45,HPV45,right,3,3394,chr5,49610529,49610490,-,43,7
reads_R-HPV45,HPV45,right,3,3394,chr5,49611547,49611516,-,37,5
reads_R-HPV45,HPV45,right,3,3394,chr5,49617040,49617001,-,43,6
reads_R-HPV45,HPV45,right,3,3394,chr5,49622459,49622421,-,43,10
reads_R-HPV45,HPV45,right,3,3394,chr5,49623474,49623435,-,43,7
reads_R-HPV45,HPV45,right,3,3394,chr5,49623814,49623775,-,43,8
reads_R-HPV45,HPV45,right,3,3394,chr5,49624154,49624116,-,43,10
reads_R-HPV45,HPV45,right,3,3394,chr5,49626533,49626494,-,43,6
reads_R-HPV45,HPV45,right,3,3394,chr5,49633581,49633543,-,43,10
reads_R-HPV45,HPV45,right,3,3394,chr5,49630865,49630826,-,43,8
reads_R-HPV45,HPV45,right,3,3394,chr3,93709250,93709213,-,41,9
reads_R-HPV45,HPV45,right,3,3394,chr3,91543911,91543876,-,38,8
reads_R-HPV45,HPV45,right,3,3394,chr16,38276258,38276219,-,43,8
reads_R-HPV45,HPV45,right,3,3394,chr12,34717195,34717160,-,41,8
reads_R-HPV45,HPV45,right,3,3394,chr12,34835083,34835048,-,39,8
reads_R-HPV45,HPV45,right,3,3394,chr12,37236525,37236488,-,42,9
reads_R-HPV45,HPV45,right,3,3394,chr12,37246371,37246334,-,42,9
reads_R-HPV45,HPV45,right,3,3394,chr12,37266874,37266837,-,42,9
reads_R-HPV45,HPV45,right,3,3394,chr12,37263136,37263097,-,42,7
reads_R-HPV45,HPV45,right,3,3394,chr12,37261107,37261068,-,42,7
reads_R-HPV45,HPV45,right,3,3394,chr12,37259076,37259037,-,39,5
reads_R-HPV45,HPV45,right,3,3394,chr12,37236185,37236149,-,40,9
reads_R-HPV45,HPV45,right,3,3394,chr10,41841501,41841462,-,42,7
reads_R-HPV45,HPV45,right,3,3394,chr10,41834054,41834017,-,40,4
reads_R-HPV45,HPV45,right,3,3394,KI270317.1,37223,37184,-,43,7
reads_R-HPV45,HPV45,right,3,3394,KI270317.1,822,784,-,43,10
reads_R-HPV45,HPV45,right,3,3394,KI270304.1,1430,1391,-,43,6
reads_R-HPV45,HPV45,right,3,3394,chr16,38267440,38267414,-,26,3
reads_R-HPV45,HPV45,right,3,3394,chr5,49622119,49622089,-,31,3
reads_R-HPV45,HPV45,right,3,3394,chr5,49611207,49611177,-,29,2
reads_R-HPV45,HPV45,right,3,3394,chr5,49646512,49646472,-,42,2
reads_R-HPV45,HPV45,right,3,3394,chr5,49645499,49645459,-,43,6
reads_R-HPV45,HPV45,right,3,3394,chr3,90714461,90714421,-,41,6
reads_R-HPV45,HPV45,right,0,3394,chr3,93725558,93725521,-,35,1
reads_R-HPV45,HPV45,right,0,3394,chr3,91283757,91283720,-,34,1
reads_R-HPV45,HPV45,right,3,3394,chr16,38279651,38279611,-,43,6
reads_R-HPV45,HPV45,right,3,3394,KI270304.1,750,710,-,43,6
reads_R-HPV45,HPV45,right,3,3394,KI270303.1,1521,1482,-,42,5
reads_R-HPV45,HPV45,right,3,3394,KI270303.1,1861,1821,-,41,6
reads_R-HPV45,HPV45,right,3,3394,chr3,90638234,90638194,-,41,4
reads_R-HPV45,HPV45,right,3,3394,chr3,91280721,91280682,-,40,4
reads_R-HPV45,HPV45,right,3,3394,chr3,90514705,90514666,-,38,3
reads_R-HPV45,HPV45,right,3,3394,chr3,90521492,90521453,-,38,3
reads_R-HPV45,HPV45,right,3,3394,chr3,90533724,90533685,-,40,3
reads_R-HPV45,HPV45,right,3,3394,chr3,90575204,90575165,-,36,2
reads_R-HPV45,HPV45,right,3,3394,chr3,90682466,90682427,-,36,2
reads_R-HPV45,HPV45,right,3,3394,chr3,90686436,90686397,-,36,2
reads_R-HPV45,HPV45,right,3,3394,chr16,38278631,38278590,-,43,5
reads_R-HPV45,HPV45,right,3,3394,chr3,90515554,90515512,-,42,2
reads_R-HPV45,HPV45,right,3,3394,chr3,90618920,90618878,-,41,2
reads_R-HPV45,HPV45,right,3,3394,chr3,90506434,90506392,-,40,2
reads_R-HPV45,HPV45,right,3,3394,chr3,90511527,90511485,-,40,2
reads_R-HPV45,HPV45,right,3,3394,chr16,38276598,38276556,-,41,2
reads_R-HPV45,HPV45,right,0,3394,chr5,49644824,49644781,-,41,1
reads_R-HPV45,HPV45,right,0,3394,chr5,49644484,49644441,-,40,1
reads_R-HPV45,HPV45,right,0,3394,chr5,49642119,49642076,-,40,1
reads_R-HPV45,HPV45,right,3,3394,chr3,90666750,90666707,-,41,2
reads_R-HPV45,HPV45,right,0,3394,chr3,90709210,90709167,-,40,1
reads_R-HPV45,HPV45,right,3,3394,chr3,90530329,90530286,-,40,2
reads_R-HPV45,HPV45,right,3,3394,chr3,90540349,90540306,-,40,2
reads_R-HPV45,HPV45,right,0,3394,chr3,90681854,90681811,-,39,1
reads_R-HPV45,HPV45,right,0,3394,chr3,91281574,91281531,-,39,1
reads_R-HPV45,HPV45,right,3,3394,KI270317.1,482,439,-,42,2
reads_R-HPV45,HPV45,right,0,3394,KI270310.1,690,646,-,41,1
reads_R-HPV45,HPV45,right,0,3394,chr3,90542900,90542857,-,40,1
reads_R-HPV45,HPV45,right,0,3394,chr12,37238563,37238520,-,42,1
reads_R-HPV45,HPV45,right,0,3394,chr12,37235505,37235462,-,41,1
reads_R-HPV45,HPV45,right,0,3394,chr10,41841161,41841118,-,41,1
reads_R-HPV45,HPV45,right,0,4898,chr17,46253547,46253573,+,26,1
reads_R-HPV45,HPV45,right,0,4898,chr11,86771266,86771292,+,26,1
reads_R-HPV45,HPV45,right,1,4898,chr19,53222488,53222462,-,26,1
reads_R-HPV45,HPV45,left,10,5694,chr1,225113636,225113664,-,37,7
reads_R-HPV45,HPV45,right,6,7836,chr10,116697641,116697682,+,39,1
