multiqc_index,sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads_R-HPV18|45,reads_R-HPV18,HPV18,right,4,6681,chrX,5801015,5800982,-,42,13
reads_R-HPV18|46,reads_R-HPV18,HPV18,right,4,1631,chrX,37771861,37771894,+,41,12
reads_R-HPV18|47,reads_R-HPV18,HPV18,right,4,1631,chrX,56373378,56373411,+,41,12
reads_R-HPV18|48,reads_R-HPV18,HPV18,right,4,1631,chrX,56970758,56970791,+,41,12
reads_R-HPV18|49,reads_R-HPV18,HPV18,right,4,1631,chr9,15820451,15820484,+,41,12
reads_R-HPV18|50,reads_R-HPV18,HPV18,right,4,1631,chr9,23397458,23397491,+,41,12
reads_R-HPV18|51,reads_R-HPV18,HPV18,right,4,1631,chr9,23994958,23994991,+,41,12
reads_R-HPV18|52,reads_R-HPV18,HPV18,right,4,1631,chr8,36729020,36729053,+,41,12
reads_R-HPV18|53,reads_R-HPV18,HPV18,right,4,1631,chr8,43426973,43427006,+,41,12
reads_R-HPV18|54,reads_R-HPV18,HPV18,right,4,1631,chr8,46611123,46611156,+,41,12
reads_R-HPV18|55,reads_R-HPV18,HPV18,right,4,1631,chr8,53372249,53372282,+,41,12
reads_R-HPV18|56,reads_R-HPV18,HPV18,right,4,1631,chr8,53612634,53612667,+,41,12
reads_R-HPV18|57,reads_R-HPV18,HPV18,right,4,1631,chr8,65429602,65429635,+,41,12
reads_R-HPV18|58,reads_R-HPV18,HPV18,right,4,1631,chr7,10375803,10375836,+,41,12
reads_R-HPV18|59,reads_R-HPV18,HPV18,right,4,1631,chr7,35155063,35155096,+,41,12
reads_R-HPV18|60,reads_R-HPV18,HPV18,right,4,1631,chr7,48730051,48730084,+,41,12
reads_R-HPV18|61,reads_R-HPV18,HPV18,right,4,1631,chr7,62902549,62902582,+,41,12
reads_R-HPV18|62,reads_R-HPV18,HPV18,right,4,1631,chr7,86549450,86549483,+,41,12
reads_R-HPV18|63,reads_R-HPV18,HPV18,right,4,1631,chr6,19484989,19485022,+,41,12
reads_R-HPV18|64,reads_R-HPV18,HPV18,right,4,1631,chr6,28624493,28624526,+,41,12
reads_R-HPV18|65,reads_R-HPV18,HPV18,right,4,1631,chr5,7173810,7173843,+,41,12
reads_R-HPV18|66,reads_R-HPV18,HPV18,right,4,1631,chr5,36511297,36511330,+,41,12
reads_R-HPV18|67,reads_R-HPV18,HPV18,right,4,1631,chr5,43463052,43463085,+,41,12
reads_R-HPV18|68,reads_R-HPV18,HPV18,right,4,1631,chr5,50333336,50333369,+,41,12
reads_R-HPV18|69,reads_R-HPV18,HPV18,right,4,1631,chr5,63337008,63337041,+,41,12
reads_R-HPV18|70,reads_R-HPV18,HPV18,right,4,1631,chr4,16631699,16631732,+,41,12
reads_R-HPV18|71,reads_R-HPV18,HPV18,right,4,1631,chr4,26643690,26643723,+,41,12
reads_R-HPV18|72,reads_R-HPV18,HPV18,right,4,1631,chr4,53250996,53251029,+,41,12
reads_R-HPV18|73,reads_R-HPV18,HPV18,right,4,1631,chr4,53301213,53301246,+,41,12
reads_R-HPV18|74,reads_R-HPV18,HPV18,right,4,1631,chr4,54044912,54044945,+,41,12
reads_R-HPV18|75,reads_R-HPV18,HPV18,right,4,1631,chr3,11897455,11897488,+,41,12
reads_R-HPV18|76,reads_R-HPV18,HPV18,right,4,1631,chr3,14073341,14073374,+,41,12
reads_R-HPV18|77,reads_R-HPV18,HPV18,right,4,1631,chr3,22446675,22446708,+,41,12
reads_R-HPV18|78,reads_R-HPV18,HPV18,right,4,1631,chr3,30053373,30053406,+,41,12
reads_R-HPV18|79,reads_R-HPV18,HPV18,right,4,1631,chr3,35457692,35457725,+,41,12
reads_R-HPV18|80,reads_R-HPV18,HPV18,right,4,1631,chr22,15784030,15784063,+,39,12
reads_R-HPV18|81,reads_R-HPV18,HPV18,right,4,1631,chr22,12876664,12876697,+,40,12
reads_R-HPV18|82,reads_R-HPV18,HPV18,right,4,1631,chr21,28680164,28680197,+,41,12
reads_R-HPV18|83,reads_R-HPV18,HPV18,right,4,1631,chr21,9269167,9269200,+,40,12
reads_R-HPV18|84,reads_R-HPV18,HPV18,right,4,1631,chr20,31335962,31335995,+,41,12
reads_R-HPV18|85,reads_R-HPV18,HPV18,right,4,1631,chr20,29819972,29820005,+,41,12
reads_R-HPV18|86,reads_R-HPV18,HPV18,right,4,1631,chr20,24946037,24946070,+,41,12
reads_R-HPV18|87,reads_R-HPV18,HPV18,right,4,1631,chr20,19034021,19034054,+,41,12
reads_R-HPV18|88,reads_R-HPV18,HPV18,right,4,1631,chr2,31750572,31750605,+,41,12
reads_R-HPV18|89,reads_R-HPV18,HPV18,right,4,1631,chr2,37726399,37726432,+,41,12
reads_R-HPV18|90,reads_R-HPV18,HPV18,right,4,1631,chr2,49301734,49301767,+,41,12
reads_R-HPV18|91,reads_R-HPV18,HPV18,right,4,1631,chr2,56320403,56320436,+,41,12
reads_R-HPV18|92,reads_R-HPV18,HPV18,right,4,1631,chr2,66209449,66209480,+,40,12
reads_R-HPV18|93,reads_R-HPV18,HPV18,right,4,1631,chr19,37119737,37119770,+,41,12
reads_R-HPV18|94,reads_R-HPV18,HPV18,right,4,1631,chr19,27296440,27296473,+,41,12
reads_R-HPV18|95,reads_R-HPV18,HPV18,right,4,1631,chr19,9400903,9400936,+,41,12
reads_R-HPV18|96,reads_R-HPV18,HPV18,right,4,1631,chr18,6703054,6703087,+,41,12
reads_R-HPV18|97,reads_R-HPV18,HPV18,right,4,1631,chr18,23327313,23327346,+,41,12
reads_R-HPV18|98,reads_R-HPV18,HPV18,right,4,1631,chr18,48652247,48652280,+,41,12
reads_R-HPV18|99,reads_R-HPV18,HPV18,right,4,1631,chr17,51624151,51624184,+,41,12
reads_R-HPV18|100,reads_R-HPV18,HPV18,right,4,1631,chr16,18611294,18611327,+,41,12
reads_R-HPV18|101,reads_R-HPV18,HPV18,right,4,1631,chr16,34178252,34178285,+,41,12
reads_R-HPV18|102,reads_R-HPV18,HPV18,right,4,1631,chr16,72145643,72145676,+,41,12
reads_R-HPV18|103,reads_R-HPV18,HPV18,right,4,1631,chr16,47185873,47185906,+,41,12
reads_R-HPV18|104,reads_R-HPV18,HPV18,right,4,1631,chr15,17016844,17016877,+,39,12
reads_R-HPV18|105,reads_R-HPV18,HPV18,right,4,1631,chr15,51790119,51790152,+,41,12
reads_R-HPV18|106,reads_R-HPV18,HPV18,right,4,1631,chr14,36187796,36187829,+,41,12
reads_R-HPV18|107,reads_R-HPV18,HPV18,right,4,1631,chr14,54873608,54873641,+,41,12
reads_R-HPV18|108,reads_R-HPV18,HPV18,right,4,1631,chr14,48483596,48483629,+,41,12
reads_R-HPV18|109,reads_R-HPV18,HPV18,right,4,1631,chr13,102525278,102525311,+,41,12
reads_R-HPV18|110,reads_R-HPV18,HPV18,right,4,1631,chr13,69669991,69670024,+,41,12
reads_R-HPV18|111,reads_R-HPV18,HPV18,right,4,1631,chr12,10106125,10106158,+,41,12
reads_R-HPV18|112,reads_R-HPV18,HPV18,right,4,1631,chr11,22698132,22698165,+,41,12
reads_R-HPV18|113,reads_R-HPV18,HPV18,right,4,1631,chr11,55376539,55376572,+,41,12
reads_R-HPV18|114,reads_R-HPV18,HPV18,right,4,1631,chr10,38708104,38708137,+,41,12
reads_R-HPV18|115,reads_R-HPV18,HPV18,right,4,1631,chr10,66429017,66429050,+,41,12
reads_R-HPV18|116,reads_R-HPV18,HPV18,right,4,1631,chr10,73326600,73326633,+,41,12
reads_R-HPV18|117,reads_R-HPV18,HPV18,right,4,1631,chr1,33675222,33675255,+,41,12
reads_R-HPV18|118,reads_R-HPV18,HPV18,right,4,1631,chr1,75832049,75832082,+,41,12
reads_R-HPV18|119,reads_R-HPV18,HPV18,right,4,1631,chr1,78344250,78344283,+,41,12
reads_R-HPV18|120,reads_R-HPV18,HPV18,right,4,1631,chr1,86332076,86332109,+,41,12
reads_R-HPV18|121,reads_R-HPV18,HPV18,right,4,1631,chrX,31080216,31080183,-,41,12
reads_R-HPV18|122,reads_R-HPV18,HPV18,right,4,1631,chrX,46055253,46055220,-,41,12
reads_R-HPV18|123,reads_R-HPV18,HPV18,right,4,1631,chrX,50491520,50491487,-,41,12
reads_R-HPV18|124,reads_R-HPV18,HPV18,right,4,1631,chr9,22505762,22505729,-,41,12
reads_R-HPV18|125,reads_R-HPV18,HPV18,right,4,1631,chr9,92570977,92570944,-,41,12
reads_R-HPV18|126,reads_R-HPV18,HPV18,right,4,1631,chr8,9444208,9444175,-,41,12
reads_R-HPV18|127,reads_R-HPV18,HPV18,right,4,1631,chr8,26937836,26937803,-,41,12
reads_R-HPV18|128,reads_R-HPV18,HPV18,right,4,1631,chr8,40141114,40141081,-,41,12
reads_R-HPV18|129,reads_R-HPV18,HPV18,right,4,1631,chr8,50780602,50780569,-,41,12
reads_R-HPV18|130,reads_R-HPV18,HPV18,right,4,1631,chr8,53698055,53698022,-,41,12
reads_R-HPV18|131,reads_R-HPV18,HPV18,right,4,1631,chr7,7659203,7659170,-,41,12
reads_R-HPV18|132,reads_R-HPV18,HPV18,right,4,1631,chr7,35742093,35742060,-,41,12
reads_R-HPV18|133,reads_R-HPV18,HPV18,right,4,1631,chr7,64647906,64647873,-,41,12
reads_R-HPV18|134,reads_R-HPV18,HPV18,right,4,1631,chr5,53703082,53703049,-,41,12
reads_R-HPV18|135,reads_R-HPV18,HPV18,right,4,1631,chr5,63977797,63977764,-,41,12
reads_R-HPV18|136,reads_R-HPV18,HPV18,right,4,1631,chr5,64352301,64352268,-,41,12
reads_R-HPV18|137,reads_R-HPV18,HPV18,right,4,1631,chr5,64467658,64467625,-,41,12
reads_R-HPV18|138,reads_R-HPV18,HPV18,right,4,1631,chr4,37941422,37941389,-,41,12
reads_R-HPV18|139,reads_R-HPV18,HPV18,right,4,1631,chr3,7895714,7895681,-,41,12
reads_R-HPV18|140,reads_R-HPV18,HPV18,right,4,1631,chr3,26899831,26899798,-,41,12
reads_R-HPV18|141,reads_R-HPV18,HPV18,right,4,1631,chr21,9185981,9185948,-,40,12
reads_R-HPV18|142,reads_R-HPV18,HPV18,right,4,1631,chr20,24555203,24555170,-,41,12
reads_R-HPV18|143,reads_R-HPV18,HPV18,right,4,1631,chr20,22043355,22043322,-,41,12
reads_R-HPV18|144,reads_R-HPV18,HPV18,right,4,1631,chr2,1179202,1179169,-,41,12
reads_R-HPV18|145,reads_R-HPV18,HPV18,right,4,1631,chr2,1385608,1385575,-,41,12
reads_R-HPV18|146,reads_R-HPV18,HPV18,right,4,1631,chr2,31743056,31743023,-,41,12
reads_R-HPV18|147,reads_R-HPV18,HPV18,right,4,1631,chr2,35565961,35565928,-,41,12
reads_R-HPV18|148,reads_R-HPV18,HPV18,right,4,1631,chr2,51315607,51315574,-,41,12
reads_R-HPV18|149,reads_R-HPV18,HPV18,right,4,1631,chr18,13860178,13860145,-,41,12
reads_R-HPV18|150,reads_R-HPV18,HPV18,right,4,1631,chr18,26241483,26241450,-,41,12
reads_R-HPV18|151,reads_R-HPV18,HPV18,right,4,1631,chr18,73471666,73471633,-,41,12
reads_R-HPV18|152,reads_R-HPV18,HPV18,right,4,1631,chr18,70345840,70345807,-,41,12
reads_R-HPV18|153,reads_R-HPV18,HPV18,right,4,1631,chr18,70101475,70101442,-,41,12
reads_R-HPV18|154,reads_R-HPV18,HPV18,right,4,1631,chr17,35201709,35201676,-,41,12
reads_R-HPV18|155,reads_R-HPV18,HPV18,right,4,1631,chr16,80139217,80139184,-,41,12
reads_R-HPV18|156,reads_R-HPV18,HPV18,right,4,1631,chr16,35228646,35228613,-,41,12
reads_R-HPV18|157,reads_R-HPV18,HPV18,right,4,1631,chr16,33946103,33946070,-,38,12
reads_R-HPV18|158,reads_R-HPV18,HPV18,right,4,1631,chr15,77285760,77285727,-,40,12
reads_R-HPV18|159,reads_R-HPV18,HPV18,right,4,1631,chr15,35388740,35388707,-,41,12
reads_R-HPV18|160,reads_R-HPV18,HPV18,right,4,1631,chr15,21041484,21041451,-,41,12
reads_R-HPV18|161,reads_R-HPV18,HPV18,right,4,1631,chr14,36696807,36696774,-,41,12
reads_R-HPV18|162,reads_R-HPV18,HPV18,right,4,1631,chr13,32604972,32604939,-,41,12
reads_R-HPV18|163,reads_R-HPV18,HPV18,right,4,1631,chr13,41045193,41045160,-,41,12
reads_R-HPV18|164,reads_R-HPV18,HPV18,right,4,1631,chr13,75244050,75244017,-,41,12
reads_R-HPV18|165,reads_R-HPV18,HPV18,right,4,1631,chr13,80985029,80984996,-,41,12
reads_R-HPV18|166,reads_R-HPV18,HPV18,right,4,1631,chr13,91971365,91971332,-,41,12
reads_R-HPV18|167,reads_R-HPV18,HPV18,right,4,1631,chr12,55154343,55154310,-,41,12
reads_R-HPV18|168,reads_R-HPV18,HPV18,right,4,1631,chr12,63033181,63033148,-,41,12
reads_R-HPV18|169,reads_R-HPV18,HPV18,right,4,1631,chr11,18125087,18125054,-,41,12
reads_R-HPV18|170,reads_R-HPV18,HPV18,right,4,1631,chr11,36678107,36678074,-,41,12
reads_R-HPV18|171,reads_R-HPV18,HPV18,right,4,1631,chr11,45125238,45125205,-,41,12
reads_R-HPV18|172,reads_R-HPV18,HPV18,right,4,1631,chr11,47115710,47115677,-,41,12
reads_R-HPV18|173,reads_R-HPV18,HPV18,right,4,1631,chr10,23893390,23893357,-,41,12
reads_R-HPV18|174,reads_R-HPV18,HPV18,right,4,1631,chr10,36910361,36910328,-,41,12
reads_R-HPV18|175,reads_R-HPV18,HPV18,right,4,1631,chr1,46828047,46828014,-,41,12
reads_R-HPV18|176,reads_R-HPV18,HPV18,right,4,1631,chr1,49119096,49119063,-,41,12
reads_R-HPV18|177,reads_R-HPV18,HPV18,right,4,1631,chr9,74167210,74167243,+,41,11
reads_R-HPV18|178,reads_R-HPV18,HPV18,right,4,1631,chr5,25938909,25938942,+,41,11
reads_R-HPV18|179,reads_R-HPV18,HPV18,right,4,1631,chr3,41772333,41772366,+,41,11
reads_R-HPV18|180,reads_R-HPV18,HPV18,right,4,1631,chr22,15497555,15497588,+,40,11
reads_R-HPV18|181,reads_R-HPV18,HPV18,right,4,1631,chr21,5788385,5788418,+,39,11
reads_R-HPV18|182,reads_R-HPV18,HPV18,right,4,1631,chr21,36619777,36619810,+,40,11
reads_R-HPV18|183,reads_R-HPV18,HPV18,right,4,1631,chr21,17037359,17037392,+,40,11
reads_R-HPV18|184,reads_R-HPV18,HPV18,right,4,1631,chr20,53475772,53475805,+,40,11
reads_R-HPV18|185,reads_R-HPV18,HPV18,right,4,1631,chr2,53163988,53164021,+,41,11
reads_R-HPV18|186,reads_R-HPV18,HPV18,right,4,1631,chr19,42717417,42717450,+,40,11
reads_R-HPV18|187,reads_R-HPV18,HPV18,right,4,1631,chr17,73808469,73808502,+,40,11
reads_R-HPV18|188,reads_R-HPV18,HPV18,right,4,1631,chr15,86477345,86477378,+,40,11
reads_R-HPV18|189,reads_R-HPV18,HPV18,right,4,1631,chr15,59806599,59806632,+,40,11
reads_R-HPV18|190,reads_R-HPV18,HPV18,right,4,1631,chr15,55947271,55947304,+,40,11
reads_R-HPV18|191,reads_R-HPV18,HPV18,right,4,1631,chr11,41602150,41602183,+,41,11
reads_R-HPV18|192,reads_R-HPV18,HPV18,right,4,1631,chr8,54604937,54604904,-,41,11
reads_R-HPV18|193,reads_R-HPV18,HPV18,right,4,1631,chr7,103451253,103451220,-,41,11
reads_R-HPV18|194,reads_R-HPV18,HPV18,right,4,1631,chr2,19386864,19386831,-,41,11
reads_R-HPV18|195,reads_R-HPV18,HPV18,right,4,1631,chr2,66349780,66349749,-,40,11
reads_R-HPV18|196,reads_R-HPV18,HPV18,right,4,1631,chr19,42771986,42771953,-,40,11
reads_R-HPV18|197,reads_R-HPV18,HPV18,right,4,1631,chr19,24016271,24016238,-,39,11
reads_R-HPV18|198,reads_R-HPV18,HPV18,right,4,1631,chr17,6805363,6805330,-,40,11
reads_R-HPV18|199,reads_R-HPV18,HPV18,right,4,1631,chr16,61156790,61156757,-,40,11
reads_R-HPV18|200,reads_R-HPV18,HPV18,right,4,1631,chr15,30851504,30851471,-,40,11
reads_R-HPV18|201,reads_R-HPV18,HPV18,right,4,1631,chr12,67866759,67866726,-,41,11
reads_R-HPV18|202,reads_R-HPV18,HPV18,right,4,1631,chr11,50473306,50473273,-,41,11
reads_R-HPV18|203,reads_R-HPV18,HPV18,right,4,1631,chr8,69824390,69824423,+,41,11
reads_R-HPV18|204,reads_R-HPV18,HPV18,right,4,1631,chr8,72715925,72715958,+,41,11
reads_R-HPV18|205,reads_R-HPV18,HPV18,right,4,1631,chr8,73059014,73059047,+,41,11
reads_R-HPV18|206,reads_R-HPV18,HPV18,right,4,1631,chr6,61522500,61522533,+,41,11
reads_R-HPV18|207,reads_R-HPV18,HPV18,right,4,1631,chr5,63379081,63379114,+,41,11
reads_R-HPV18|208,reads_R-HPV18,HPV18,right,4,1631,chr18,56154203,56154236,+,41,11
reads_R-HPV18|209,reads_R-HPV18,HPV18,right,4,1631,chr13,47567156,47567186,+,39,11
reads_R-HPV18|210,reads_R-HPV18,HPV18,right,4,1631,chrX,51994199,51994166,-,41,11
reads_R-HPV18|211,reads_R-HPV18,HPV18,right,4,1631,chrX,55320729,55320696,-,41,11
reads_R-HPV18|212,reads_R-HPV18,HPV18,right,4,1631,chrX,56584420,56584387,-,41,11
reads_R-HPV18|213,reads_R-HPV18,HPV18,right,4,2520,chr5,280977,281011,+,43,11
reads_R-HPV18|214,reads_R-HPV18,HPV18,right,4,2520,chr3,197646240,197646206,-,42,11
reads_R-HPV18|215,reads_R-HPV18,HPV18,right,4,6681,chr14,79577188,79577219,+,41,11
reads_R-HPV18|216,reads_R-HPV18,HPV18,right,4,6681,chr12,117577594,117577563,-,41,11
reads_R-HPV18|217,reads_R-HPV18,HPV18,right,4,1631,chr2,99226810,99226778,-,34,10
reads_R-HPV18|218,reads_R-HPV18,HPV18,right,4,1631,chr7,26933363,26933396,+,38,10
reads_R-HPV18|219,reads_R-HPV18,HPV18,right,4,1631,chr7,82636549,82636582,+,38,10
reads_R-HPV18|220,reads_R-HPV18,HPV18,right,4,1631,chr6,19621641,19621674,+,38,10
reads_R-HPV18|221,reads_R-HPV18,HPV18,right,4,1631,chr5,38703199,38703232,+,38,10
reads_R-HPV18|222,reads_R-HPV18,HPV18,right,4,1631,chr5,54921224,54921256,+,38,10
reads_R-HPV18|223,reads_R-HPV18,HPV18,right,4,1631,chr4,55044535,55044568,+,38,10
reads_R-HPV18|224,reads_R-HPV18,HPV18,right,4,1631,chr21,8369500,8369532,+,37,10
reads_R-HPV18|225,reads_R-HPV18,HPV18,right,4,1631,chr2,3085627,3085660,+,38,10
reads_R-HPV18|226,reads_R-HPV18,HPV18,right,4,1631,chr19,30193081,30193114,+,40,10
reads_R-HPV18|227,reads_R-HPV18,HPV18,right,4,1631,chr18,11060520,11060552,+,37,10
reads_R-HPV18|228,reads_R-HPV18,HPV18,right,4,1631,chr18,25719714,25719746,+,37,10
reads_R-HPV18|229,reads_R-HPV18,HPV18,right,4,1631,chr18,32398430,32398462,+,37,10
reads_R-HPV18|230,reads_R-HPV18,HPV18,right,4,1631,chr18,33790136,33790168,+,37,10
reads_R-HPV18|231,reads_R-HPV18,HPV18,right,4,1631,chr18,35793852,35793884,+,37,10
reads_R-HPV18|232,reads_R-HPV18,HPV18,right,4,1631,chr16,31827692,31827724,+,40,10
reads_R-HPV18|233,reads_R-HPV18,HPV18,right,4,1631,chr16,31966260,31966292,+,38,10
reads_R-HPV18|234,reads_R-HPV18,HPV18,right,4,1631,chr16,35290438,35290470,+,37,10
reads_R-HPV18|235,reads_R-HPV18,HPV18,right,4,1631,chr16,47440950,47440982,+,37,10
reads_R-HPV18|236,reads_R-HPV18,HPV18,right,4,1631,chr13,37053881,37053914,+,37,10
reads_R-HPV18|237,reads_R-HPV18,HPV18,right,4,1631,chr13,48022058,48022090,+,37,10
reads_R-HPV18|238,reads_R-HPV18,HPV18,right,4,1631,chr13,48204121,48204154,+,37,10
reads_R-HPV18|239,reads_R-HPV18,HPV18,right,4,1631,chr13,54856866,54856898,+,37,10
reads_R-HPV18|240,reads_R-HPV18,HPV18,right,4,1631,chr11,36676988,36677020,+,38,10
reads_R-HPV18|241,reads_R-HPV18,HPV18,right,4,1631,chr11,48737145,48737178,+,38,10
reads_R-HPV18|242,reads_R-HPV18,HPV18,right,4,1631,chr7,99656979,99656946,-,38,10
reads_R-HPV18|243,reads_R-HPV18,HPV18,right,4,1631,chr6,83899864,83899832,-,38,10
reads_R-HPV18|244,reads_R-HPV18,HPV18,right,4,1631,chr5,30362136,30362104,-,38,10
reads_R-HPV18|245,reads_R-HPV18,HPV18,right,4,1631,chr4,38238,38208,-,37,10
reads_R-HPV18|246,reads_R-HPV18,HPV18,right,4,1631,chr4,63862944,63862912,-,38,10
reads_R-HPV18|247,reads_R-HPV18,HPV18,right,4,1631,chr18,10176467,10176434,-,38,10
reads_R-HPV18|248,reads_R-HPV18,HPV18,right,4,1631,chr16,32839580,32839548,-,40,10
reads_R-HPV18|249,reads_R-HPV18,HPV18,right,4,1631,chr15,70987534,70987502,-,37,10
reads_R-HPV18|250,reads_R-HPV18,HPV18,right,4,1631,chr14,19338607,19338574,-,38,10
reads_R-HPV18|251,reads_R-HPV18,HPV18,right,4,1631,chr14,55496487,55496454,-,38,10
reads_R-HPV18|252,reads_R-HPV18,HPV18,right,4,1631,chr12,17817428,17817396,-,38,10
reads_R-HPV18|253,reads_R-HPV18,HPV18,right,4,1631,chr12,65348485,65348452,-,38,10
reads_R-HPV18|254,reads_R-HPV18,HPV18,right,4,1631,chr11,63347308,63347276,-,38,10
reads_R-HPV18|255,reads_R-HPV18,HPV18,right,4,1631,chr10,35170799,35170766,-,38,10
reads_R-HPV18|256,reads_R-HPV18,HPV18,right,4,1631,chr19,20228591,20228621,+,38,10
reads_R-HPV18|257,reads_R-HPV18,HPV18,right,4,1631,chr15,33686190,33686220,+,38,10
reads_R-HPV18|258,reads_R-HPV18,HPV18,right,4,1631,chr12,63380214,63380247,+,41,10
reads_R-HPV18|259,reads_R-HPV18,HPV18,right,4,2963,chr7,62051713,62051679,-,43,10
reads_R-HPV18|260,reads_R-HPV18,HPV18,right,4,2963,chr7,61276663,61276629,-,43,10
reads_R-HPV18|261,reads_R-HPV18,HPV18,right,4,6681,chrX,4701606,4701634,+,40,10
reads_R-HPV18|262,reads_R-HPV18,HPV18,right,4,6681,chr7,141224190,141224218,+,42,10
reads_R-HPV18|263,reads_R-HPV18,HPV18,right,4,6681,chr4,44237005,44237034,+,40,10
reads_R-HPV18|264,reads_R-HPV18,HPV18,right,4,6681,chr10,104583522,104583550,+,40,10
reads_R-HPV18|265,reads_R-HPV18,HPV18,right,4,6681,chr9,104525916,104525888,-,41,10
reads_R-HPV18|266,reads_R-HPV18,HPV18,right,4,6681,chr9,114443869,114443840,-,40,10
