sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads-HPV16,HPV16,left,1,92,chr4,167523536,167523499,+,36,1
reads-HPV16,HPV16,left,4,92,chr4,171363890,171363850,+,38,2
reads-HPV16,HPV16,left,4,92,chr3,96315555,96315514,+,39,2
reads-HPV16,HPV16,left,4,92,chr3,154199360,154199320,+,38,2
reads-HPV16,HPV16,left,1,92,chr3,163491497,163491460,+,36,1
reads-HPV16,HPV16,left,1,92,chr3,33347263,33347226,+,35,1
reads-HPV16,HPV16,left,4,92,chr2,155255479,155255438,+,39,2
reads-HPV16,HPV16,left,4,92,chr2,163821489,163821448,+,39,2
reads-HPV16,HPV16,left,1,92,chr2,208876309,208876272,+,36,1
reads-HPV16,HPV16,left,1,92,chr2,172159695,172159658,+,35,1
reads-HPV16,HPV16,left,4,92,chr2,57899426,57899388,+,35,2
reads-HPV16,HPV16,left,1,92,chr16,47344861,47344824,+,36,1
reads-HPV16,HPV16,left,4,92,chr15,73405656,73405616,+,39,2
reads-HPV16,HPV16,left,4,92,chr15,86306458,86306418,+,37,2
reads-HPV16,HPV16,left,1,92,chr12,66757374,66757337,+,36,1
reads-HPV16,HPV16,left,1,92,chr11,25155930,25155889,+,39,1
reads-HPV16,HPV16,left,1,92,chr11,55609309,55609268,+,39,1
reads-HPV16,HPV16,left,1,92,chr11,90606716,90606679,+,36,1
reads-HPV16,HPV16,left,4,92,chr10,52584912,52584872,+,38,2
reads-HPV16,HPV16,left,4,92,chr1,244170273,244170232,+,37,2
reads-HPV16,HPV16,left,4,92,chrX,114357194,114357234,-,39,2
reads-HPV16,HPV16,left,1,92,chrX,36516722,36516759,-,35,1
reads-HPV16,HPV16,left,1,92,chr9,62090977,62091018,-,37,1
reads-HPV16,HPV16,left,4,92,chr4,135350397,135350438,-,39,2
reads-HPV16,HPV16,left,1,92,chr4,88186230,88186267,-,36,1
reads-HPV16,HPV16,left,1,92,chr22,25995156,25995193,-,36,1
reads-HPV16,HPV16,left,4,92,chr2,67154048,67154088,-,39,2
reads-HPV16,HPV16,left,4,92,chr2,31444760,31444800,-,38,2
reads-HPV16,HPV16,left,1,92,chr15,44353646,44353683,-,35,1
reads-HPV16,HPV16,left,1,92,chr12,31541917,31541954,-,36,1
reads-HPV16,HPV16,left,1,92,chr12,98747823,98747860,-,35,1
reads-HPV16,HPV16,left,4,92,chr10,33902158,33902198,-,39,2
reads-HPV16,HPV16,left,1,93,chr8,92899548,92899520,+,27,1
reads-HPV16,HPV16,left,1,93,chrX,35917338,35917366,-,27,1
reads-HPV16,HPV16,left,1,93,chr7,153486009,153486037,-,27,1
reads-HPV16,HPV16,left,10,152,chr2,192283745,192283778,-,35,2
reads-HPV16,HPV16,left,7,152,chr2,192283746,192283775,-,29,1
reads-HPV16,HPV16,left,4,911,chrX,123652657,123652620,+,41,5
reads-HPV16,HPV16,left,4,911,chrX,111186517,111186481,+,41,6
reads-HPV16,HPV16,left,4,911,chrX,13185366,13185329,+,41,5
reads-HPV16,HPV16,left,4,911,chrX,155649992,155649956,+,40,6
reads-HPV16,HPV16,left,4,911,chrX,42511394,42511358,+,40,6
reads-HPV16,HPV16,left,4,911,chrX,68104047,68104008,+,39,4
reads-HPV16,HPV16,left,4,911,chr9,112980107,112980068,+,40,4
reads-HPV16,HPV16,left,4,911,chr9,78459962,78459924,+,41,4
reads-HPV16,HPV16,left,4,911,chr8,25527965,25527929,+,41,6
reads-HPV16,HPV16,left,4,911,chr8,78754273,78754236,+,39,5
reads-HPV16,HPV16,left,4,911,chr8,111989934,111989898,+,39,6
reads-HPV16,HPV16,left,4,911,chr7,107536495,107536459,+,41,6
reads-HPV16,HPV16,left,4,911,chr7,97240096,97240058,+,41,4
reads-HPV16,HPV16,left,4,911,chr7,53652410,53652372,+,41,4
reads-HPV16,HPV16,left,4,911,chr7,89544313,89544274,+,39,4
reads-HPV16,HPV16,left,4,911,chr6,86241011,86240972,+,41,4
reads-HPV16,HPV16,left,4,911,chr6,76200718,76200682,+,41,6
reads-HPV16,HPV16,left,4,911,chr6,67615573,67615537,+,40,5
reads-HPV16,HPV16,left,10,911,chr6,77522797,77522760,+,40,5
reads-HPV16,HPV16,left,4,911,chr6,65564004,65563975,+,34,3
reads-HPV16,HPV16,left,4,911,chr6,63833442,63833404,+,38,4
reads-HPV16,HPV16,left,4,911,chr5,100784409,100784373,+,40,6
reads-HPV16,HPV16,left,4,911,chr5,86060971,86060934,+,41,5
reads-HPV16,HPV16,left,1,911,chr5,98672990,98672955,+,34,1
reads-HPV16,HPV16,left,4,911,chr4,108998348,108998310,+,41,4
reads-HPV16,HPV16,left,4,911,chr4,107420188,107420151,+,41,5
reads-HPV16,HPV16,left,4,911,chr3,88186318,88186280,+,40,4
reads-HPV16,HPV16,left,4,911,chr3,74973224,74973188,+,37,4
reads-HPV16,HPV16,left,4,911,chr3,43663764,43663726,+,39,4
reads-HPV16,HPV16,left,4,911,chr22,22971379,22971343,+,41,6
reads-HPV16,HPV16,left,4,911,chr21,16883165,16883129,+,39,6
reads-HPV16,HPV16,left,4,911,chr20,35163284,35163244,+,40,4
reads-HPV16,HPV16,left,4,911,chr2,177458557,177458518,+,40,4
reads-HPV16,HPV16,left,4,911,chr19,22982247,22982211,+,40,5
reads-HPV16,HPV16,left,1,911,chr19,22188736,22188701,+,34,1
reads-HPV16,HPV16,left,4,911,chr18,74057598,74057560,+,40,4
reads-HPV16,HPV16,left,4,911,chr14,101144848,101144810,+,38,4
reads-HPV16,HPV16,left,4,911,chr14,97679089,97679050,+,39,4
reads-HPV16,HPV16,left,4,911,chr14,66298837,66298800,+,39,5
reads-HPV16,HPV16,left,4,911,chr13,54223257,54223218,+,40,4
reads-HPV16,HPV16,left,4,911,chr12,60239003,60238967,+,40,6
reads-HPV16,HPV16,left,4,911,chr12,33467098,33467061,+,41,5
reads-HPV16,HPV16,left,4,911,chr12,66480294,66480256,+,40,4
reads-HPV16,HPV16,left,4,911,chr12,20955475,20955446,+,34,3
reads-HPV16,HPV16,left,4,911,chr11,112427040,112427002,+,40,4
reads-HPV16,HPV16,left,4,911,chr10,118865047,118865010,+,41,5
reads-HPV16,HPV16,left,4,911,chr10,108529698,108529660,+,39,4
reads-HPV16,HPV16,left,4,911,chr10,31454644,31454606,+,39,4
reads-HPV16,HPV16,left,4,911,chr1,46732892,46732854,+,40,4
reads-HPV16,HPV16,left,4,911,chr1,226998028,226997991,+,40,5
reads-HPV16,HPV16,left,4,911,chr1,197829479,197829440,+,40,4
reads-HPV16,HPV16,left,4,911,chr1,177715780,177715742,+,39,4
reads-HPV16,HPV16,left,4,911,chr1,114936778,114936740,+,39,4
reads-HPV16,HPV16,left,4,911,chr1,242591305,242591267,+,34,2
reads-HPV16,HPV16,left,4,911,chrX,100158377,100158413,-,41,6
reads-HPV16,HPV16,left,4,911,chrX,83430656,83430694,-,41,4
reads-HPV16,HPV16,left,4,911,chrX,75720410,75720447,-,41,5
reads-HPV16,HPV16,left,4,911,chrX,78479477,78479513,-,39,6
reads-HPV16,HPV16,left,4,911,chrX,124973683,124973720,-,39,5
reads-HPV16,HPV16,left,4,911,chr9,21271412,21271446,-,35,3
reads-HPV16,HPV16,left,4,911,chr9,31226294,31226332,-,40,4
reads-HPV16,HPV16,left,4,911,chr9,85253933,85253970,-,39,5
reads-HPV16,HPV16,left,4,911,chr8,140903782,140903818,-,41,6
reads-HPV16,HPV16,left,4,911,chr8,48387095,48387127,-,36,4
reads-HPV16,HPV16,left,4,911,chr7,21341128,21341165,-,40,5
reads-HPV16,HPV16,left,4,911,chr7,30382427,30382466,-,40,4
reads-HPV16,HPV16,left,4,911,chr6,144504024,144504061,-,41,5
reads-HPV16,HPV16,left,4,911,chr6,117806763,117806798,-,39,5
reads-HPV16,HPV16,left,4,911,chr6,86805366,86805404,-,39,4
reads-HPV16,HPV16,left,4,911,chr6,6946115,6946154,-,39,4
reads-HPV16,HPV16,left,4,911,chr5,130512520,130512557,-,41,5
reads-HPV16,HPV16,left,4,911,chr5,126072049,126072086,-,41,5
reads-HPV16,HPV16,left,4,911,chr5,66218676,66218713,-,40,5
reads-HPV16,HPV16,left,4,911,chr5,169518787,169518826,-,40,4
reads-HPV16,HPV16,left,4,911,chr5,97702064,97702102,-,39,4
reads-HPV16,HPV16,left,4,911,chr5,77384263,77384304,-,40,4
reads-HPV16,HPV16,left,4,911,chr4,165267099,165267135,-,41,6
reads-HPV16,HPV16,left,4,911,chr4,111916496,111916532,-,41,6
reads-HPV16,HPV16,left,4,911,chr4,77297266,77297304,-,41,4
reads-HPV16,HPV16,left,4,911,chr4,173612186,173612222,-,40,6
reads-HPV16,HPV16,left,4,911,chr4,143125220,143125252,-,34,2
reads-HPV16,HPV16,left,4,911,chr4,94951060,94951097,-,40,5
reads-HPV16,HPV16,left,4,911,chr3,166396240,166396276,-,41,6
reads-HPV16,HPV16,left,4,911,chr3,145478785,145478824,-,40,4
reads-HPV16,HPV16,left,4,911,chr3,106220190,106220226,-,40,6
reads-HPV16,HPV16,left,4,911,chr3,54277907,54277946,-,41,4
reads-HPV16,HPV16,left,4,911,chr22,35026738,35026774,-,41,6
reads-HPV16,HPV16,left,4,911,chr20,19846505,19846541,-,38,6
reads-HPV16,HPV16,left,4,911,chr20,11884921,11884958,-,41,5
reads-HPV16,HPV16,left,4,911,chr20,11422019,11422056,-,39,5
reads-HPV16,HPV16,left,4,911,chr2,161099576,161099612,-,41,6
reads-HPV16,HPV16,left,4,911,chr2,147517809,147517845,-,41,6
reads-HPV16,HPV16,left,4,911,chr2,56600157,56600193,-,41,6
reads-HPV16,HPV16,left,4,911,chr2,147582239,147582278,-,40,4
reads-HPV16,HPV16,left,4,911,chr2,73506566,73506606,-,39,3
reads-HPV16,HPV16,left,4,911,chr2,196706299,196706335,-,34,2
reads-HPV16,HPV16,left,4,911,chr19,29251412,29251450,-,41,4
reads-HPV16,HPV16,left,4,911,chr18,51094595,51094634,-,41,4
reads-HPV16,HPV16,left,4,911,chr18,44162578,44162614,-,41,6
reads-HPV16,HPV16,left,4,911,chr18,43262348,43262384,-,40,6
reads-HPV16,HPV16,left,4,911,chr14,29025217,29025256,-,40,4
reads-HPV16,HPV16,left,4,911,chr13,110076888,110076926,-,40,4
reads-HPV16,HPV16,left,4,911,chr11,97194510,97194547,-,41,5
reads-HPV16,HPV16,left,4,911,chr11,78599206,78599243,-,41,5
reads-HPV16,HPV16,left,4,911,chr11,40846937,40846973,-,41,6
reads-HPV16,HPV16,left,4,911,chr11,39153149,39153188,-,41,4
reads-HPV16,HPV16,left,4,911,chr11,50313454,50313488,-,36,3
reads-HPV16,HPV16,left,4,911,chr11,24850899,24850931,-,34,2
reads-HPV16,HPV16,left,4,911,chr11,82952154,82952192,-,38,4
reads-HPV16,HPV16,left,4,911,chr1,186725631,186725668,-,41,5
reads-HPV16,HPV16,left,4,911,chr1,87068344,87068380,-,41,6
reads-HPV16,HPV16,left,4,911,chr1,85430678,85430714,-,36,2
reads-HPV16,HPV16,left,4,911,chr1,181957886,181957924,-,40,4
reads-HPV16,HPV16,left,4,911,chr1,105945090,105945128,-,39,4
reads-HPV16,HPV16,left,4,911,chr1,108515562,108515598,-,35,2
reads-HPV16,HPV16,left,4,911,chr1,102651798,102651835,-,39,5
reads-HPV16,HPV16,left,4,911,chr1,179461830,179461868,-,33,2
reads-HPV16,HPV16,left,4,911,chr3,110844076,110844039,+,39,5
reads-HPV16,HPV16,left,4,911,chrX,89678564,89678520,+,41,3
reads-HPV16,HPV16,left,4,911,chrX,28459560,28459516,+,40,3
reads-HPV16,HPV16,left,4,911,chr9,73898202,73898161,+,41,3
reads-HPV16,HPV16,left,4,911,chr8,57486345,57486305,+,39,3
reads-HPV16,HPV16,left,4,911,chr6,130909761,130909721,+,40,3
reads-HPV16,HPV16,left,4,911,chr6,152675450,152675410,+,40,3
reads-HPV16,HPV16,left,4,911,chr6,121250962,121250920,+,38,2
reads-HPV16,HPV16,left,4,911,chr4,33868607,33868567,+,40,3
reads-HPV16,HPV16,left,4,911,chr4,82278347,82278303,+,40,3
reads-HPV16,HPV16,left,4,911,chr4,48284277,48284234,+,38,2
reads-HPV16,HPV16,left,4,911,chr3,114536371,114536331,+,39,3
reads-HPV16,HPV16,left,4,911,chr3,121171582,121171542,+,40,3
reads-HPV16,HPV16,left,4,911,chr2,147186757,147186717,+,40,3
reads-HPV16,HPV16,left,4,911,chr2,51895687,51895643,+,41,3
reads-HPV16,HPV16,left,4,911,chr2,220828920,220828879,+,40,3
reads-HPV16,HPV16,left,4,911,chr18,70240813,70240772,+,39,3
reads-HPV16,HPV16,left,4,911,chr13,30245780,30245740,+,40,3
reads-HPV16,HPV16,left,4,911,chr11,4858455,4858411,+,41,3
reads-HPV16,HPV16,left,4,911,chr11,63286578,63286538,+,39,3
reads-HPV16,HPV16,left,4,911,chr10,78101334,78101294,+,40,3
reads-HPV16,HPV16,left,4,911,chr1,78611944,78611904,+,40,3
reads-HPV16,HPV16,left,4,911,chr1,65656331,65656292,+,37,2
reads-HPV16,HPV16,left,4,911,chr9,30275262,30275304,-,40,3
reads-HPV16,HPV16,left,4,911,chr7,130766225,130766265,-,39,3
reads-HPV16,HPV16,left,4,911,chr7,92894508,92894552,-,41,3
reads-HPV16,HPV16,left,4,911,chr7,103401349,103401389,-,39,3
reads-HPV16,HPV16,left,4,911,chr6,66597241,66597281,-,39,3
reads-HPV16,HPV16,left,4,911,chr6,82280184,82280223,-,39,3
reads-HPV16,HPV16,left,4,911,chr6,130170725,130170769,-,40,3
reads-HPV16,HPV16,left,4,911,chr5,110132700,110132740,-,39,3
reads-HPV16,HPV16,left,1,911,chr5,97891764,97891805,-,36,1
reads-HPV16,HPV16,left,1,911,chr5,108933883,108933924,-,35,1
reads-HPV16,HPV16,left,4,911,chr2,230113844,230113887,-,40,3
reads-HPV16,HPV16,left,4,911,chr16,25602938,25602977,-,39,3
reads-HPV16,HPV16,left,4,911,chr12,89221744,89221784,-,40,3
reads-HPV16,HPV16,left,4,911,chr12,64979555,64979595,-,40,3
reads-HPV16,HPV16,left,4,911,chr12,32425851,32425891,-,40,3
reads-HPV16,HPV16,left,4,911,chr11,101898431,101898471,-,39,3
reads-HPV16,HPV16,left,4,911,chr1,44954511,44954551,-,39,3
reads-HPV16,HPV16,left,1,911,chrX,8556560,8556515,+,40,1
reads-HPV16,HPV16,left,4,911,chr8,40968213,40968168,+,41,2
reads-HPV16,HPV16,left,4,911,chr8,118856711,118856670,+,39,2
reads-HPV16,HPV16,left,4,911,chr8,103663515,103663470,+,40,2
reads-HPV16,HPV16,left,4,911,chr8,99203742,99203698,+,40,2
reads-HPV16,HPV16,left,4,911,chr7,16101699,16101654,+,41,2
reads-HPV16,HPV16,left,1,911,chr6,158950789,158950748,+,40,1
reads-HPV16,HPV16,left,4,911,chr6,28101455,28101412,+,40,2
reads-HPV16,HPV16,left,4,911,chr6,17078136,17078092,+,40,2
reads-HPV16,HPV16,left,1,911,chr6,103371269,103371224,+,40,1
reads-HPV16,HPV16,left,1,911,chr6,27012788,27012744,+,39,1
reads-HPV16,HPV16,left,1,911,chr5,64247492,64247447,+,40,1
reads-HPV16,HPV16,left,4,911,chr4,97418495,97418450,+,41,2
reads-HPV16,HPV16,left,4,911,chr4,170211487,170211446,+,39,2
reads-HPV16,HPV16,left,1,911,chr4,83168427,83168382,+,40,1
reads-HPV16,HPV16,left,1,911,chr4,146808619,146808574,+,40,1
reads-HPV16,HPV16,left,4,911,chr4,147296842,147296798,+,40,2
reads-HPV16,HPV16,left,1,911,chr4,187954933,187954888,+,40,1
reads-HPV16,HPV16,left,4,911,chr4,70552389,70552348,+,38,2
reads-HPV16,HPV16,left,1,911,chr4,126556067,126556023,+,39,1
reads-HPV16,HPV16,left,4,911,chr3,29674633,29674588,+,41,2
reads-HPV16,HPV16,left,1,911,chr3,146729859,146729814,+,41,1
reads-HPV16,HPV16,left,1,911,chr3,4215773,4215728,+,40,1
reads-HPV16,HPV16,left,1,911,chr3,137887168,137887123,+,40,1
reads-HPV16,HPV16,left,4,911,chr3,149798451,149798406,+,40,2
reads-HPV16,HPV16,left,4,911,chr2,34470883,34470842,+,39,2
reads-HPV16,HPV16,left,4,911,chr2,59071364,59071320,+,40,2
reads-HPV16,HPV16,left,4,911,chr17,54825043,54824998,+,41,2
reads-HPV16,HPV16,left,4,911,chr17,69038946,69038902,+,38,2
reads-HPV16,HPV16,left,4,911,chr15,32727870,32727826,+,40,2
reads-HPV16,HPV16,left,4,911,chr15,31602825,31602788,+,37,2
reads-HPV16,HPV16,left,4,911,chr13,99401549,99401508,+,40,2
reads-HPV16,HPV16,left,4,911,chr13,39332600,39332556,+,40,2
reads-HPV16,HPV16,left,1,911,chr13,74935224,74935179,+,40,1
reads-HPV16,HPV16,left,1,911,chr12,45136835,45136795,+,38,1
reads-HPV16,HPV16,left,4,911,chr12,126081834,126081790,+,40,2
reads-HPV16,HPV16,left,4,911,chr12,73971182,73971138,+,39,2
reads-HPV16,HPV16,left,4,911,chr11,85730969,85730928,+,40,2
reads-HPV16,HPV16,left,1,911,chr11,86842654,86842613,+,39,1
reads-HPV16,HPV16,left,4,911,chr11,62161154,62161110,+,40,2
reads-HPV16,HPV16,left,4,911,chr1,78207806,78207766,+,40,2
reads-HPV16,HPV16,left,4,911,chr1,100824434,100824394,+,40,2
reads-HPV16,HPV16,left,1,911,chrY,12849236,12849276,-,39,1
reads-HPV16,HPV16,left,4,911,chr9,106200121,106200162,-,40,2
reads-HPV16,HPV16,left,4,911,chr9,1067937,1067982,-,41,2
reads-HPV16,HPV16,left,4,911,chr9,5255993,5256034,-,39,2
reads-HPV16,HPV16,left,4,911,chr9,4249401,4249446,-,40,2
reads-HPV16,HPV16,left,4,911,chr9,68588972,68589016,-,40,2
reads-HPV16,HPV16,left,4,911,chr9,121129417,121129461,-,39,2
reads-HPV16,HPV16,left,1,911,chr8,79556410,79556455,-,40,1
reads-HPV16,HPV16,left,4,911,chr8,84403958,84404002,-,40,2
reads-HPV16,HPV16,left,4,911,chr8,56632171,56632214,-,39,2
reads-HPV16,HPV16,left,1,911,chr7,51532330,51532371,-,40,1
reads-HPV16,HPV16,left,4,911,chr7,82581448,82581488,-,39,2
reads-HPV16,HPV16,left,4,911,chr7,55290710,55290754,-,40,2
reads-HPV16,HPV16,left,4,911,chr6,80121641,80121682,-,39,2
reads-HPV16,HPV16,left,1,911,chr6,26842936,26842981,-,40,1
reads-HPV16,HPV16,left,4,911,chr6,63755912,63755956,-,40,2
reads-HPV16,HPV16,left,1,911,chr6,68215036,68215081,-,40,1
reads-HPV16,HPV16,left,1,911,chr6,70455208,70455253,-,40,1
reads-HPV16,HPV16,left,4,911,chr6,85874692,85874736,-,40,2
reads-HPV16,HPV16,left,4,911,chr5,147606956,147607000,-,41,2
reads-HPV16,HPV16,left,4,911,chr5,20987935,20987980,-,40,2
reads-HPV16,HPV16,left,4,911,chr5,80842687,80842732,-,40,2
reads-HPV16,HPV16,left,4,911,chr4,115706845,115706890,-,41,2
reads-HPV16,HPV16,left,1,911,chr4,52769947,52769992,-,40,1
reads-HPV16,HPV16,left,1,911,chr4,19864584,19864625,-,38,1
reads-HPV16,HPV16,left,4,911,chr3,79198817,79198858,-,40,2
reads-HPV16,HPV16,left,4,911,chr3,166905666,166905706,-,40,2
reads-HPV16,HPV16,left,1,911,chr3,170971232,170971273,-,40,1
reads-HPV16,HPV16,left,4,911,chr3,26126244,26126288,-,41,2
reads-HPV16,HPV16,left,4,911,chr3,26811204,26811248,-,41,2
reads-HPV16,HPV16,left,1,911,chr3,103544265,103544309,-,40,1
reads-HPV16,HPV16,left,1,911,chr3,4239553,4239598,-,40,1
reads-HPV16,HPV16,left,1,911,chr3,21245366,21245411,-,40,1
reads-HPV16,HPV16,left,1,911,chr21,23168144,23168189,-,41,1
reads-HPV16,HPV16,left,4,911,chr2,204801493,204801534,-,40,2
reads-HPV16,HPV16,left,4,911,chr2,104625512,104625556,-,40,2
reads-HPV16,HPV16,left,1,911,chr17,56335498,56335543,-,40,1
reads-HPV16,HPV16,left,1,911,chr16,17006021,17006066,-,40,1
reads-HPV16,HPV16,left,1,911,chr14,34738989,34739034,-,41,1
reads-HPV16,HPV16,left,1,911,chr14,56361370,56361415,-,41,1
reads-HPV16,HPV16,left,4,911,chr14,35586232,35586276,-,39,2
reads-HPV16,HPV16,left,1,911,chr13,31457601,31457646,-,41,1
reads-HPV16,HPV16,left,1,911,chr13,52717125,52717170,-,41,1
reads-HPV16,HPV16,left,1,911,chr12,63489891,63489932,-,40,1
reads-HPV16,HPV16,left,4,911,chr12,77092241,77092282,-,39,2
reads-HPV16,HPV16,left,1,911,chr12,84039563,84039595,-,32,1
reads-HPV16,HPV16,left,4,911,chr11,4440160,4440196,-,37,2
reads-HPV16,HPV16,left,1,911,chr10,126762811,126762856,-,41,1
reads-HPV16,HPV16,left,1,911,chr1,236188109,236188150,-,40,1
reads-HPV16,HPV16,left,1,911,chr1,168994412,168994452,-,39,1
reads-HPV16,HPV16,left,1,911,chr1,153316041,153316086,-,40,1
reads-HPV16,HPV16,left,4,911,chr1,174646990,174647034,-,40,2
reads-HPV16,HPV16,left,1,911,chr3,65254556,65254596,-,36,1
reads-HPV16,HPV16,left,1,912,chrX,155649992,155649965,+,27,1
reads-HPV16,HPV16,left,1,912,chrX,111186517,111186490,+,27,1
reads-HPV16,HPV16,left,1,912,chrX,42511394,42511368,+,26,1
reads-HPV16,HPV16,left,1,912,chr8,111989934,111989907,+,27,1
reads-HPV16,HPV16,left,1,912,chr8,78754273,78754246,+,27,1
reads-HPV16,HPV16,left,1,912,chr8,25527965,25527938,+,27,1
reads-HPV16,HPV16,left,1,912,chr7,107536496,107536468,+,28,1
reads-HPV16,HPV16,left,1,912,chr6,76200718,76200691,+,27,1
reads-HPV16,HPV16,left,1,912,chr6,65564004,65563977,+,27,1
reads-HPV16,HPV16,left,1,912,chr6,77522798,77522770,+,27,1
reads-HPV16,HPV16,left,1,912,chr6,67615573,67615547,+,26,1
reads-HPV16,HPV16,left,1,912,chr5,100784409,100784382,+,27,1
reads-HPV16,HPV16,left,1,912,chr3,110844076,110844049,+,26,1
reads-HPV16,HPV16,left,1,912,chr22,22971379,22971352,+,27,1
reads-HPV16,HPV16,left,1,912,chr21,16883165,16883138,+,26,1
reads-HPV16,HPV16,left,1,912,chr19,22982247,22982221,+,26,1
reads-HPV16,HPV16,left,1,912,chr14,66298837,66298810,+,26,1
reads-HPV16,HPV16,left,1,912,chr12,60239004,60238976,+,28,1
reads-HPV16,HPV16,left,1,912,chr12,33467098,33467071,+,27,1
reads-HPV16,HPV16,left,1,912,chr12,20955475,20955448,+,27,1
reads-HPV16,HPV16,left,1,912,chr10,118865047,118865020,+,27,1
reads-HPV16,HPV16,left,1,912,chr1,226998028,226998001,+,27,1
reads-HPV16,HPV16,left,1,912,chrX,100158377,100158404,-,27,1
reads-HPV16,HPV16,left,1,912,chrX,75720410,75720437,-,27,1
reads-HPV16,HPV16,left,1,912,chrX,124973683,124973709,-,26,1
reads-HPV16,HPV16,left,1,912,chrX,78479477,78479503,-,26,1
reads-HPV16,HPV16,left,1,912,chr9,21271412,21271438,-,26,1
reads-HPV16,HPV16,left,1,912,chr8,140903782,140903809,-,27,1
reads-HPV16,HPV16,left,1,912,chr8,48387095,48387122,-,27,1
reads-HPV16,HPV16,left,1,912,chr7,21341128,21341155,-,27,1
reads-HPV16,HPV16,left,1,912,chr6,117806763,117806790,-,27,1
reads-HPV16,HPV16,left,1,912,chr5,130512519,130512547,-,28,1
reads-HPV16,HPV16,left,1,912,chr5,66218676,66218703,-,27,1
reads-HPV16,HPV16,left,1,912,chr4,180857644,180857672,-,28,1
reads-HPV16,HPV16,left,1,912,chr4,165267098,165267126,-,28,1
reads-HPV16,HPV16,left,1,912,chr4,143125220,143125247,-,27,1
reads-HPV16,HPV16,left,1,912,chr4,111916496,111916523,-,27,1
reads-HPV16,HPV16,left,1,912,chr4,94951059,94951087,-,27,1
reads-HPV16,HPV16,left,1,912,chr4,173612186,173612213,-,26,1
reads-HPV16,HPV16,left,1,912,chr3,106220189,106220217,-,28,1
reads-HPV16,HPV16,left,1,912,chr3,166396240,166396267,-,27,1
reads-HPV16,HPV16,left,1,912,chr22,35026738,35026765,-,27,1
reads-HPV16,HPV16,left,1,912,chr20,19846505,19846532,-,27,1
reads-HPV16,HPV16,left,1,912,chr2,161099576,161099603,-,27,1
reads-HPV16,HPV16,left,1,912,chr2,147517809,147517836,-,27,1
reads-HPV16,HPV16,left,1,912,chr2,56600157,56600184,-,27,1
reads-HPV16,HPV16,left,1,912,chr18,44162578,44162605,-,27,1
reads-HPV16,HPV16,left,1,912,chr18,43262348,43262374,-,26,1
reads-HPV16,HPV16,left,1,912,chr11,40846936,40846964,-,28,1
reads-HPV16,HPV16,left,1,912,chr11,97194510,97194537,-,27,1
reads-HPV16,HPV16,left,1,912,chr11,24850899,24850926,-,27,1
reads-HPV16,HPV16,left,1,912,chr1,87068344,87068371,-,27,1
reads-HPV16,HPV16,right,10,1002,chr8,137899364,137899328,-,37,4
reads-HPV16,HPV16,right,7,1001,chr8,137899364,137899323,-,41,1
reads-HPV16,HPV16,right,10,1283,chr5,95896789,95896756,-,35,2
