multiqc_index,sample,genotype,feature,score,position,chr,chr_position,end,strand,match,counts
reads-HPV31|27,reads-HPV31,HPV31,left,10,2318,chr5,122143275,122143314,-,41,4
reads-HPV31|28,reads-HPV31,HPV31,right,10,3982,chr8,10959993,10959956,-,40,4
reads-HPV31|29,reads-HPV31,HPV31,left,10,4398,chr21,34910393,34910432,-,41,4
reads-HPV31|30,reads-HPV31,HPV31,left,10,5300,chr9,4245700,4245666,+,39,4
reads-HPV31|31,reads-HPV31,HPV31,left,10,204,chr1,52396361,52396401,-,40,3
reads-HPV31|32,reads-HPV31,HPV31,left,10,1320,chrX,110671545,110671585,-,40,3
reads-HPV31|33,reads-HPV31,HPV31,left,10,1878,chr14,57711627,57711667,-,40,3
reads-HPV31|34,reads-HPV31,HPV31,right,10,2447,chr1,57690289,57690249,-,40,3
reads-HPV31|35,reads-HPV31,HPV31,left,10,2637,chr19,11291121,11291161,-,40,3
reads-HPV31|36,reads-HPV31,HPV31,right,10,2801,chr21,24941134,24941094,-,40,3
reads-HPV31|37,reads-HPV31,HPV31,left,10,3368,chr12,95770801,95770761,+,40,3
reads-HPV31|38,reads-HPV31,HPV31,right,10,3413,chr20,37068549,37068510,-,39,3
reads-HPV31|39,reads-HPV31,HPV31,left,10,4728,chr3,1872754,1872794,-,40,3
reads-HPV31|40,reads-HPV31,HPV31,right,10,6789,chr6,58097038,58096998,-,40,3
reads-HPV31|41,reads-HPV31,HPV31,left,10,4099,chr6,67644125,67644086,+,40,2
reads-HPV31|42,reads-HPV31,HPV31,left,10,4105,chr6,67644125,67644087,+,41,2
reads-HPV31|43,reads-HPV31,HPV31,left,10,5300,chr14,30880866,30880894,-,27,2
reads-HPV31|44,reads-HPV31,HPV31,left,4,3721,chrX,12964380,12964346,+,43,9
reads-HPV31|45,reads-HPV31,HPV31,left,4,3721,chrX,41384708,41384674,+,43,9
reads-HPV31|46,reads-HPV31,HPV31,left,4,3721,chrX,48140027,48139993,+,43,9
reads-HPV31|47,reads-HPV31,HPV31,left,4,3721,chrX,48223165,48223131,+,43,9
reads-HPV31|48,reads-HPV31,HPV31,left,4,3721,chr9,74198601,74198567,+,43,9
reads-HPV31|49,reads-HPV31,HPV31,left,4,3721,chr9,77763059,77763025,+,43,9
reads-HPV31|50,reads-HPV31,HPV31,left,4,3721,chr9,83729340,83729306,+,43,9
reads-HPV31|51,reads-HPV31,HPV31,left,4,3721,chr8,93040171,93040137,+,43,9
reads-HPV31|52,reads-HPV31,HPV31,left,4,3721,chr7,2162548,2162514,+,43,9
reads-HPV31|53,reads-HPV31,HPV31,left,4,3721,chr7,27046097,27046063,+,43,9
reads-HPV31|54,reads-HPV31,HPV31,left,4,3721,chr7,64718831,64718797,+,43,9
reads-HPV31|55,reads-HPV31,HPV31,left,4,3721,chr7,64785657,64785623,+,43,9
reads-HPV31|56,reads-HPV31,HPV31,left,4,3721,chr6,13134752,13134718,+,43,9
reads-HPV31|57,reads-HPV31,HPV31,left,4,3721,chr6,19941112,19941078,+,43,9
reads-HPV31|58,reads-HPV31,HPV31,left,4,3721,chr6,35385593,35385559,+,43,9
reads-HPV31|59,reads-HPV31,HPV31,left,4,3721,chr6,36942433,36942399,+,43,9
reads-HPV31|60,reads-HPV31,HPV31,left,4,3721,chr5,42981336,42981302,+,43,9
reads-HPV31|61,reads-HPV31,HPV31,left,4,3721,chr5,42981800,42981766,+,43,9
reads-HPV31|62,reads-HPV31,HPV31,left,4,3721,chr5,43523029,43522995,+,43,9
reads-HPV31|63,reads-HPV31,HPV31,left,4,3721,chr5,75819671,75819637,+,43,9
reads-HPV31|64,reads-HPV31,HPV31,left,4,3721,chr5,78098241,78098207,+,43,9
reads-HPV31|65,reads-HPV31,HPV31,left,4,3721,chr4,4433484,4433450,+,43,9
reads-HPV31|66,reads-HPV31,HPV31,left,4,3721,chr4,76918824,76918790,+,43,9
reads-HPV31|67,reads-HPV31,HPV31,left,4,3721,chr3,9570695,9570661,+,43,9
reads-HPV31|68,reads-HPV31,HPV31,left,4,3721,chr3,48062458,48062424,+,43,9
reads-HPV31|69,reads-HPV31,HPV31,left,4,3721,chr3,51250233,51250199,+,43,9
reads-HPV31|70,reads-HPV31,HPV31,left,4,3721,chr3,72789038,72789004,+,43,9
reads-HPV31|71,reads-HPV31,HPV31,left,4,3721,chr22,22442576,22442542,+,43,9
reads-HPV31|72,reads-HPV31,HPV31,left,4,3721,chr22,23856250,23856216,+,43,9
reads-HPV31|73,reads-HPV31,HPV31,left,4,3721,chr22,42982833,42982799,+,43,9
reads-HPV31|74,reads-HPV31,HPV31,left,4,3721,chr21,43822990,43822956,+,43,9
reads-HPV31|75,reads-HPV31,HPV31,left,4,3721,chr20,2825702,2825668,+,43,9
reads-HPV31|76,reads-HPV31,HPV31,left,4,3721,chr20,4034043,4034009,+,43,9
reads-HPV31|77,reads-HPV31,HPV31,left,4,3721,chr20,25313543,25313509,+,43,9
reads-HPV31|78,reads-HPV31,HPV31,left,4,3721,chr20,25562735,25562701,+,43,9
reads-HPV31|79,reads-HPV31,HPV31,left,4,3721,chr2,127589,127555,+,43,9
reads-HPV31|80,reads-HPV31,HPV31,left,4,3721,chr2,61381167,61381133,+,43,9
reads-HPV31|81,reads-HPV31,HPV31,left,4,3721,chr2,63723245,63723211,+,43,9
reads-HPV31|82,reads-HPV31,HPV31,left,4,3721,chr19,12468654,12468620,+,43,9
reads-HPV31|83,reads-HPV31,HPV31,left,4,3721,chr19,19770777,19770743,+,43,9
reads-HPV31|84,reads-HPV31,HPV31,left,4,3721,chr19,20215253,20215219,+,43,9
reads-HPV31|85,reads-HPV31,HPV31,left,4,3721,chr19,22105997,22105963,+,43,9
reads-HPV31|86,reads-HPV31,HPV31,left,4,3721,chr19,23369965,23369931,+,43,9
reads-HPV31|87,reads-HPV31,HPV31,left,4,3721,chr19,37688134,37688100,+,43,9
reads-HPV31|88,reads-HPV31,HPV31,left,4,3721,chr17,3465740,3465706,+,43,9
reads-HPV31|89,reads-HPV31,HPV31,left,4,3721,chr17,18339006,18338972,+,43,9
reads-HPV31|90,reads-HPV31,HPV31,left,4,3721,chr17,22742148,22742114,+,43,9
reads-HPV31|91,reads-HPV31,HPV31,left,4,3721,chr16,30170870,30170836,+,43,9
reads-HPV31|92,reads-HPV31,HPV31,left,4,3721,chr16,70052909,70052875,+,43,9
reads-HPV31|93,reads-HPV31,HPV31,left,4,3721,chr16,72497481,72497447,+,43,9
reads-HPV31|94,reads-HPV31,HPV31,left,4,3721,chr15,41963253,41963219,+,43,9
reads-HPV31|95,reads-HPV31,HPV31,left,4,3721,chr15,43015603,43015569,+,43,9
reads-HPV31|96,reads-HPV31,HPV31,left,4,3721,chr15,47134166,47134132,+,43,9
reads-HPV31|97,reads-HPV31,HPV31,left,4,3721,chr14,21698536,21698502,+,43,9
reads-HPV31|98,reads-HPV31,HPV31,left,4,3721,chr13,26724777,26724743,+,43,9
reads-HPV31|99,reads-HPV31,HPV31,left,4,3721,chr13,34182086,34182052,+,43,9
reads-HPV31|100,reads-HPV31,HPV31,left,4,3721,chr13,49762825,49762791,+,43,9
reads-HPV31|101,reads-HPV31,HPV31,left,4,3721,chr12,1818731,1818697,+,43,9
reads-HPV31|102,reads-HPV31,HPV31,left,4,3721,chr12,48725526,48725492,+,43,9
reads-HPV31|103,reads-HPV31,HPV31,left,4,3721,chr12,49861944,49861910,+,43,9
reads-HPV31|104,reads-HPV31,HPV31,left,4,3721,chr12,56965231,56965197,+,43,9
reads-HPV31|105,reads-HPV31,HPV31,left,4,3721,chr11,16888806,16888772,+,43,9
reads-HPV31|106,reads-HPV31,HPV31,left,4,3721,chr11,56498058,56498024,+,43,9
reads-HPV31|107,reads-HPV31,HPV31,left,4,3721,chr10,28934820,28934786,+,43,9
reads-HPV31|108,reads-HPV31,HPV31,left,4,3721,chr10,34977241,34977207,+,43,9
reads-HPV31|109,reads-HPV31,HPV31,left,4,3721,chr10,45513185,45513151,+,43,9
reads-HPV31|110,reads-HPV31,HPV31,left,4,3721,chr1,8503048,8503014,+,43,9
reads-HPV31|111,reads-HPV31,HPV31,left,4,3721,chr1,39870470,39870436,+,43,9
reads-HPV31|112,reads-HPV31,HPV31,left,4,3721,chrX,30753411,30753445,-,43,9
reads-HPV31|113,reads-HPV31,HPV31,left,4,3721,chrX,37706688,37706722,-,43,9
reads-HPV31|114,reads-HPV31,HPV31,left,4,3721,chrX,45039565,45039599,-,43,9
reads-HPV31|115,reads-HPV31,HPV31,left,4,3721,chr8,9153459,9153493,-,43,9
reads-HPV31|116,reads-HPV31,HPV31,left,4,3721,chr8,9364429,9364463,-,43,9
reads-HPV31|117,reads-HPV31,HPV31,left,4,3721,chr8,40495880,40495914,-,43,9
reads-HPV31|118,reads-HPV31,HPV31,left,4,3721,chr8,43178660,43178694,-,43,9
reads-HPV31|119,reads-HPV31,HPV31,left,4,3721,chr8,99027797,99027831,-,43,9
reads-HPV31|120,reads-HPV31,HPV31,left,4,3721,chr7,1145529,1145563,-,43,9
reads-HPV31|121,reads-HPV31,HPV31,left,4,3721,chr7,23045349,23045383,-,43,9
reads-HPV31|122,reads-HPV31,HPV31,left,4,3721,chr7,44992111,44992145,-,43,9
reads-HPV31|123,reads-HPV31,HPV31,left,4,3721,chr7,56647711,56647745,-,43,9
reads-HPV31|124,reads-HPV31,HPV31,left,4,3721,chr7,62599159,62599193,-,43,9
reads-HPV31|125,reads-HPV31,HPV31,left,4,3721,chr7,64966988,64967022,-,43,9
reads-HPV31|126,reads-HPV31,HPV31,left,4,3721,chr6,5037064,5037098,-,43,9
reads-HPV31|127,reads-HPV31,HPV31,left,4,3721,chr6,5834937,5834971,-,43,9
reads-HPV31|128,reads-HPV31,HPV31,left,4,3721,chr6,25585603,25585637,-,43,9
reads-HPV31|129,reads-HPV31,HPV31,left,4,3721,chr6,31066660,31066694,-,43,9
reads-HPV31|130,reads-HPV31,HPV31,left,4,3721,chr6,33485120,33485154,-,43,9
reads-HPV31|131,reads-HPV31,HPV31,left,4,3721,chr6,42686134,42686168,-,43,9
reads-HPV31|132,reads-HPV31,HPV31,left,4,3721,chr5,16276234,16276268,-,43,9
reads-HPV31|133,reads-HPV31,HPV31,left,4,3721,chr5,43086581,43086615,-,43,9
reads-HPV31|134,reads-HPV31,HPV31,left,4,3721,chr5,43577677,43577711,-,43,9
reads-HPV31|135,reads-HPV31,HPV31,left,4,3721,chr5,43665289,43665323,-,43,9
reads-HPV31|136,reads-HPV31,HPV31,left,4,3721,chr5,43745228,43745262,-,43,9
reads-HPV31|137,reads-HPV31,HPV31,left,4,3721,chr5,63083270,63083304,-,43,9
reads-HPV31|138,reads-HPV31,HPV31,left,4,3721,chr4,7601725,7601759,-,43,9
reads-HPV31|139,reads-HPV31,HPV31,left,4,3721,chr4,37508734,37508768,-,43,9
reads-HPV31|140,reads-HPV31,HPV31,left,4,3721,chr4,53255267,53255301,-,43,9
reads-HPV31|141,reads-HPV31,HPV31,left,4,3721,chr4,83184660,83184694,-,43,9
reads-HPV31|142,reads-HPV31,HPV31,left,4,3721,chr3,9939387,9939421,-,43,9
reads-HPV31|143,reads-HPV31,HPV31,left,4,3721,chr3,38388999,38389033,-,43,9
reads-HPV31|144,reads-HPV31,HPV31,left,4,3721,chr3,39650941,39650975,-,43,9
reads-HPV31|145,reads-HPV31,HPV31,left,4,3721,chr22,18040967,18041001,-,43,9
reads-HPV31|146,reads-HPV31,HPV31,left,4,3721,chr21,9593165,9593199,-,43,9
reads-HPV31|147,reads-HPV31,HPV31,left,4,3721,chr21,31583958,31583992,-,43,9
reads-HPV31|148,reads-HPV31,HPV31,left,4,3721,chr21,36391980,36392014,-,43,9
reads-HPV31|149,reads-HPV31,HPV31,left,4,3721,chr20,18375135,18375169,-,43,9
reads-HPV31|150,reads-HPV31,HPV31,left,4,3721,chr20,30291037,30291071,-,43,9
reads-HPV31|151,reads-HPV31,HPV31,left,4,3721,chr20,34474218,34474252,-,43,9
reads-HPV31|152,reads-HPV31,HPV31,left,4,3721,chr2,32293129,32293163,-,43,9
reads-HPV31|153,reads-HPV31,HPV31,left,4,3721,chr2,37963372,37963406,-,43,9
reads-HPV31|154,reads-HPV31,HPV31,left,4,3721,chr2,38755308,38755342,-,43,9
reads-HPV31|155,reads-HPV31,HPV31,left,4,3721,chr2,42013785,42013819,-,43,9
reads-HPV31|156,reads-HPV31,HPV31,left,4,3721,chr19,6513331,6513365,-,43,9
reads-HPV31|157,reads-HPV31,HPV31,left,4,3721,chr19,20152088,20152122,-,43,9
reads-HPV31|158,reads-HPV31,HPV31,left,4,3721,chr19,20952105,20952139,-,43,9
reads-HPV31|159,reads-HPV31,HPV31,left,4,3721,chr18,13097699,13097733,-,43,9
reads-HPV31|160,reads-HPV31,HPV31,left,4,3721,chr18,36076950,36076984,-,43,9
reads-HPV31|161,reads-HPV31,HPV31,left,4,3721,chr18,51116611,51116645,-,43,9
reads-HPV31|162,reads-HPV31,HPV31,left,4,3721,chr17,16311514,16311548,-,43,9
reads-HPV31|163,reads-HPV31,HPV31,left,4,3721,chr17,17441717,17441751,-,43,9
reads-HPV31|164,reads-HPV31,HPV31,left,4,3721,chr17,29532401,29532435,-,43,9
reads-HPV31|165,reads-HPV31,HPV31,left,4,3721,chr17,30978662,30978696,-,43,9
reads-HPV31|166,reads-HPV31,HPV31,left,4,3721,chr16,2219390,2219424,-,43,9
reads-HPV31|167,reads-HPV31,HPV31,left,4,3721,chr16,46652716,46652750,-,43,9
reads-HPV31|168,reads-HPV31,HPV31,left,4,3721,chr15,28848992,28849026,-,43,9
reads-HPV31|169,reads-HPV31,HPV31,left,4,3721,chr15,39893158,39893192,-,43,9
reads-HPV31|170,reads-HPV31,HPV31,left,4,3721,chr15,62331629,62331663,-,43,9
reads-HPV31|171,reads-HPV31,HPV31,left,4,3721,chr15,72806381,72806415,-,43,9
reads-HPV31|172,reads-HPV31,HPV31,left,4,3721,chr15,83821297,83821331,-,43,9
reads-HPV31|173,reads-HPV31,HPV31,left,4,3721,chr14,31559583,31559617,-,43,9
reads-HPV31|174,reads-HPV31,HPV31,left,4,3721,chr14,55455760,55455794,-,43,9
reads-HPV31|175,reads-HPV31,HPV31,left,4,3721,chr13,87975665,87975699,-,43,9
reads-HPV31|176,reads-HPV31,HPV31,left,4,3721,chr12,4689355,4689389,-,43,9
reads-HPV31|177,reads-HPV31,HPV31,left,4,3721,chr11,32734479,32734513,-,43,9
reads-HPV31|178,reads-HPV31,HPV31,left,4,3721,chr10,2806019,2806053,-,43,9
reads-HPV31|179,reads-HPV31,HPV31,left,4,3721,chr10,9272591,9272625,-,43,9
reads-HPV31|180,reads-HPV31,HPV31,left,4,3721,chr10,31978705,31978739,-,43,9
reads-HPV31|181,reads-HPV31,HPV31,left,4,3721,chr10,32232957,32232991,-,43,9
reads-HPV31|182,reads-HPV31,HPV31,left,4,3721,chr10,75749684,75749718,-,43,9
reads-HPV31|183,reads-HPV31,HPV31,left,4,3721,chr1,11305127,11305161,-,43,9
reads-HPV31|184,reads-HPV31,HPV31,left,4,3721,chr1,12136947,12136981,-,43,9
reads-HPV31|185,reads-HPV31,HPV31,left,4,3721,chr1,24832333,24832367,-,43,9
reads-HPV31|186,reads-HPV31,HPV31,left,4,3721,chr1,33308823,33308857,-,43,9
reads-HPV31|187,reads-HPV31,HPV31,left,4,3721,chrY,12352882,12352849,+,43,8
reads-HPV31|188,reads-HPV31,HPV31,left,4,3721,chrY,14042282,14042249,+,42,8
reads-HPV31|189,reads-HPV31,HPV31,left,4,3721,chr9,6623576,6623543,+,43,8
reads-HPV31|190,reads-HPV31,HPV31,left,4,3721,chr9,15234990,15234957,+,43,8
reads-HPV31|191,reads-HPV31,HPV31,left,4,3721,chr8,54086386,54086353,+,43,8
reads-HPV31|192,reads-HPV31,HPV31,left,4,3721,chr8,66233398,66233365,+,43,8
reads-HPV31|193,reads-HPV31,HPV31,left,4,3721,chr8,94341579,94341546,+,43,8
reads-HPV31|194,reads-HPV31,HPV31,left,4,3721,chr8,116298340,116298305,+,43,8
reads-HPV31|195,reads-HPV31,HPV31,left,4,3721,chr7,27988148,27988115,+,43,8
reads-HPV31|196,reads-HPV31,HPV31,left,4,3721,chr6,29720221,29720188,+,43,8
reads-HPV31|197,reads-HPV31,HPV31,left,4,3721,chr6,34787480,34787447,+,43,8
reads-HPV31|198,reads-HPV31,HPV31,left,4,3721,chr6,51982770,51982737,+,43,8
reads-HPV31|199,reads-HPV31,HPV31,left,4,3721,chr5,43511989,43511956,+,43,8
reads-HPV31|200,reads-HPV31,HPV31,left,4,3721,chr5,76813629,76813596,+,43,8
reads-HPV31|201,reads-HPV31,HPV31,left,4,3721,chr4,15792385,15792352,+,43,8
reads-HPV31|202,reads-HPV31,HPV31,left,4,3721,chr4,23372496,23372463,+,43,8
reads-HPV31|203,reads-HPV31,HPV31,left,4,3721,chr4,41050078,41050045,+,43,8
reads-HPV31|204,reads-HPV31,HPV31,left,4,3721,chr4,53140166,53140133,+,43,8
reads-HPV31|205,reads-HPV31,HPV31,left,4,3721,chr4,70038400,70038367,+,43,8
reads-HPV31|206,reads-HPV31,HPV31,left,4,3721,chr3,51859612,51859579,+,43,8
reads-HPV31|207,reads-HPV31,HPV31,left,4,3721,chr22,44511372,44511339,+,43,8
reads-HPV31|208,reads-HPV31,HPV31,left,4,3721,chr22,30067469,30067436,+,42,8
reads-HPV31|209,reads-HPV31,HPV31,left,4,3721,chr21,28564749,28564716,+,43,8
reads-HPV31|210,reads-HPV31,HPV31,left,4,3721,chr21,35898569,35898536,+,42,8
reads-HPV31|211,reads-HPV31,HPV31,left,4,3721,chr20,13761341,13761308,+,43,8
reads-HPV31|212,reads-HPV31,HPV31,left,4,3721,chr20,37013549,37013516,+,43,8
reads-HPV31|213,reads-HPV31,HPV31,left,4,3721,chr20,38379893,38379860,+,43,8
reads-HPV31|214,reads-HPV31,HPV31,left,4,3721,chr20,38408294,38408261,+,43,8
reads-HPV31|215,reads-HPV31,HPV31,left,4,3721,chr2,25635017,25634984,+,43,8
reads-HPV31|216,reads-HPV31,HPV31,left,4,3721,chr2,75725749,75725716,+,43,8
reads-HPV31|217,reads-HPV31,HPV31,left,4,3721,chr2,111673434,111673401,+,43,8
reads-HPV31|218,reads-HPV31,HPV31,left,4,3721,chr19,21722668,21722635,+,43,8
reads-HPV31|219,reads-HPV31,HPV31,left,4,3721,chr19,34133660,34133625,+,43,8
reads-HPV31|220,reads-HPV31,HPV31,left,4,3721,chr18,11609378,11609345,+,43,8
reads-HPV31|221,reads-HPV31,HPV31,left,4,3721,chr18,59256386,59256353,+,43,8
reads-HPV31|222,reads-HPV31,HPV31,left,4,3721,chr18,47828891,47828859,+,42,8
reads-HPV31|223,reads-HPV31,HPV31,left,4,3721,chr17,599712,599679,+,43,8
reads-HPV31|224,reads-HPV31,HPV31,left,4,3721,chr17,6227038,6227005,+,43,8
reads-HPV31|225,reads-HPV31,HPV31,left,4,3721,chr16,18735211,18735178,+,43,8
reads-HPV31|226,reads-HPV31,HPV31,left,4,3721,chr16,25222318,25222285,+,43,8
reads-HPV31|227,reads-HPV31,HPV31,left,4,3721,chr16,28378100,28378067,+,43,8
reads-HPV31|228,reads-HPV31,HPV31,left,4,3721,chr15,43077609,43077576,+,43,8
reads-HPV31|229,reads-HPV31,HPV31,left,4,3721,chr15,88524909,88524876,+,43,8
reads-HPV31|230,reads-HPV31,HPV31,left,4,3721,chr14,48599166,48599133,+,43,8
reads-HPV31|231,reads-HPV31,HPV31,left,4,3721,chr13,41572754,41572719,+,43,8
reads-HPV31|232,reads-HPV31,HPV31,left,4,3721,chr13,52065082,52065049,+,43,8
reads-HPV31|233,reads-HPV31,HPV31,left,4,3721,chr13,76295772,76295739,+,43,8
reads-HPV31|234,reads-HPV31,HPV31,left,4,3721,chr12,43263,43230,+,43,8
reads-HPV31|235,reads-HPV31,HPV31,left,4,3721,chr12,14355484,14355451,+,43,8
reads-HPV31|236,reads-HPV31,HPV31,left,4,3721,chr11,4283975,4283942,+,43,8
reads-HPV31|237,reads-HPV31,HPV31,left,4,3721,chr11,5935175,5935142,+,43,8
reads-HPV31|238,reads-HPV31,HPV31,left,4,3721,chr11,8524276,8524243,+,43,8
reads-HPV31|239,reads-HPV31,HPV31,left,4,3721,chr11,56144519,56144486,+,43,8
reads-HPV31|240,reads-HPV31,HPV31,left,4,3721,chr10,45392668,45392635,+,43,8
reads-HPV31|241,reads-HPV31,HPV31,left,4,3721,chr10,49971288,49971255,+,43,8
reads-HPV31|242,reads-HPV31,HPV31,left,4,3721,chrY,14000447,14000480,-,42,8
reads-HPV31|243,reads-HPV31,HPV31,left,4,3721,chrX,42285088,42285121,-,43,8
reads-HPV31|244,reads-HPV31,HPV31,left,4,3721,chrX,74412019,74412052,-,43,8
reads-HPV31|245,reads-HPV31,HPV31,left,4,3721,chr9,72805599,72805632,-,43,8
reads-HPV31|246,reads-HPV31,HPV31,left,4,3721,chr9,104489274,104489306,-,42,8
reads-HPV31|247,reads-HPV31,HPV31,left,4,3721,chr8,34528043,34528076,-,43,8
reads-HPV31|248,reads-HPV31,HPV31,left,4,3721,chr8,41013982,41014015,-,43,8
reads-HPV31|249,reads-HPV31,HPV31,left,4,3721,chr8,86389212,86389247,-,43,8
reads-HPV31|250,reads-HPV31,HPV31,left,4,3721,chr7,66392787,66392820,-,43,8
reads-HPV31|251,reads-HPV31,HPV31,left,4,3721,chr7,77532959,77532992,-,43,8
reads-HPV31|252,reads-HPV31,HPV31,left,4,3721,chr6,27825882,27825915,-,43,8
reads-HPV31|253,reads-HPV31,HPV31,left,4,3721,chr6,33831995,33832030,-,43,8
reads-HPV31|254,reads-HPV31,HPV31,left,4,3721,chr5,37414837,37414870,-,43,8
reads-HPV31|255,reads-HPV31,HPV31,left,4,3721,chr5,60430597,60430630,-,43,8
reads-HPV31|256,reads-HPV31,HPV31,left,4,3721,chr4,25248868,25248901,-,43,8
reads-HPV31|257,reads-HPV31,HPV31,left,4,3721,chr4,28514251,28514284,-,43,8
reads-HPV31|258,reads-HPV31,HPV31,left,4,3721,chr3,5283277,5283310,-,43,8
reads-HPV31|259,reads-HPV31,HPV31,left,4,3721,chr22,40744208,40744241,-,43,8
reads-HPV31|260,reads-HPV31,HPV31,left,4,3721,chr22,41630554,41630587,-,43,8
reads-HPV31|261,reads-HPV31,HPV31,left,4,3721,chr20,10394358,10394391,-,43,8
reads-HPV31|262,reads-HPV31,HPV31,left,4,3721,chr20,11512864,11512897,-,43,8
reads-HPV31|263,reads-HPV31,HPV31,left,4,3721,chr20,37550194,37550227,-,43,8
reads-HPV31|264,reads-HPV31,HPV31,left,4,3721,chr2,26794754,26794787,-,43,8
reads-HPV31|265,reads-HPV31,HPV31,left,4,3721,chr2,32446807,32446840,-,43,8
reads-HPV31|266,reads-HPV31,HPV31,left,4,3721,chr2,34132570,34132603,-,43,8
reads-HPV31|267,reads-HPV31,HPV31,left,4,3721,chr18,21591724,21591757,-,43,8
reads-HPV31|268,reads-HPV31,HPV31,left,4,3721,chr18,50608777,50608810,-,43,8
reads-HPV31|269,reads-HPV31,HPV31,left,4,3721,chr17,35194533,35194566,-,43,8
reads-HPV31|270,reads-HPV31,HPV31,left,4,3721,chr16,17505068,17505101,-,43,8
reads-HPV31|271,reads-HPV31,HPV31,left,4,3721,chr16,28737210,28737243,-,43,8
reads-HPV31|272,reads-HPV31,HPV31,left,4,3721,chr16,49209710,49209743,-,43,8
reads-HPV31|273,reads-HPV31,HPV31,left,4,3721,chr15,45292464,45292497,-,43,8
reads-HPV31|274,reads-HPV31,HPV31,left,4,3721,chr15,68133789,68133822,-,43,8
reads-HPV31|275,reads-HPV31,HPV31,left,4,3721,chr15,68963730,68963765,-,43,8
reads-HPV31|276,reads-HPV31,HPV31,left,4,3721,chr15,100773617,100773650,-,43,8
reads-HPV31|277,reads-HPV31,HPV31,left,4,3721,chr14,39284805,39284838,-,43,8
reads-HPV31|278,reads-HPV31,HPV31,left,4,3721,chr13,22858462,22858494,-,42,8
reads-HPV31|279,reads-HPV31,HPV31,left,4,3721,chr12,6474862,6474895,-,43,8
reads-HPV31|280,reads-HPV31,HPV31,left,4,3721,chr12,33022227,33022260,-,43,8
reads-HPV31|281,reads-HPV31,HPV31,left,4,3721,chr12,38329794,38329827,-,43,8
reads-HPV31|282,reads-HPV31,HPV31,left,4,3721,chr12,55647809,55647842,-,43,8
reads-HPV31|283,reads-HPV31,HPV31,left,4,3721,chr11,4333975,4334008,-,43,8
reads-HPV31|284,reads-HPV31,HPV31,left,4,3721,chr11,57943247,57943280,-,43,8
reads-HPV31|285,reads-HPV31,HPV31,left,4,3721,chr11,60072571,60072604,-,43,8
reads-HPV31|286,reads-HPV31,HPV31,left,4,3721,chr11,60200345,60200378,-,43,8
reads-HPV31|287,reads-HPV31,HPV31,left,4,3721,chr11,62355676,62355709,-,43,8
reads-HPV31|288,reads-HPV31,HPV31,left,4,3721,chr11,65762246,65762279,-,43,8
reads-HPV31|289,reads-HPV31,HPV31,left,4,3721,chr11,74128600,74128633,-,43,8
